index,close_time,predictions_BTCUSDT,actual_BTCUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_BTCUSDT,log_prediction_BTCUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5040_minutes,actual_spread_rolling_sd_5040_minutes,predicted_spread_rolling_mean_5040_minutes,predicted_spread_rolling_sd_5040_minutes,predicted_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes_lag_1,predicted_spread_rolling_sd_5040_minutes_percentile_75th,historical_spread,historical_BTCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 16:23:59.999,21199.44395436846,21201.574,0.000172097420921,0.00017223,9.961830703187077,9.961730231748604,-8.66667976511662,-8.667449840791669,0.08718916928368259,0.08626068421122923,0.08437924743429462,0.03777064519101638,0.08437980484787316,0.03776691939285254,0.07438691005179264,0.04981214293321384,0.0,0.03776691939285254,0.0862607313775427,21201.575,237.10913,0.00017223,19486515.57,0,2,0
1,2023-01-20 16:24:59.999,21222.34499533216,21202.73,0.0001721715455685,0.000172225,9.961885225954402,9.962809914796177,-8.666708796485015,-8.667019220225422,0.08769346753501317,0.08635399799156573,0.08438582765998179,0.0377680996957709,0.08438648380754676,0.03776438214701284,0.08756885561089442,0.05211197670621307,0.04981214293321384,0.03776628508139261,0.0863539979915692,21202.73,309.66027,0.000172225,27867133.78,0,2,0
2,2023-01-20 16:25:59.999,21232.280944463608,21188.55,0.0001722589108382,0.0001721,9.961216220416997,9.963277988608768,-8.66743485474678,-8.666511917401593,0.08748369557152991,0.08665513396097957,0.0843928435922333,0.03776523616430743,0.08439345673485961,0.03776151525900761,0.08183566828487249,0.05990404399706625,0.05211197670621307,0.037765650769932685,0.0866551339609813,21188.55,126.94832,0.0001721,19290605.93,0,2,0
3,2023-01-20 16:26:59.999,21230.01908141668,21187.244,0.0001722501046699,0.000171975,9.961154581453942,9.963171453491842,-8.668161440552197,-8.666563040407992,0.0874454697805529,0.08756434139582403,0.08440020302520164,0.03776223930346465,0.08440080712493492,0.037758517962786925,0.0806351207592062,0.08379106824663557,0.05990404399706625,0.037765016458472765,0.0875643885940355,21187.245000000003,154.09988,0.000171975,91654051.61,0,2,0
4,2023-01-20 16:27:59.999,21226.690979052408,21201.48,0.0001721940729464,0.00017197,9.961826269544162,9.96301467721943,-8.668190514968167,-8.666888386154184,0.08772341263340877,0.08827487801818634,0.0844081365062034,0.03775885214600732,0.0844087941685972,0.03775513565440194,0.087792519013903,0.10240622508944103,0.08379106824663557,0.03776438214701284,0.0882748780181863,21201.48,167.29422,0.00017197,96999257.91,0,2,0
5,2023-01-20 16:28:59.999,21226.476484628158,21212.596,0.0001721701753297,0.000172125,9.962350435165712,9.963004572229059,-8.667289600915455,-8.6670271788242,0.0878987590552942,0.08759526404980811,0.08441604016374096,0.03775534921538756,0.08441673104231497,0.037751636063973006,0.09223515524144915,0.08420591921770443,0.10240622508944103,0.03776366542501153,0.0875952169080065,21212.595,254.58262,0.000172125,157899958.49,0,2,0
6,2023-01-20 16:29:59.999,21224.620398608276,21218.785,0.0001722604442006,0.00017217999,9.962642153224282,9.962917126383964,-8.666970174813223,-8.666503015942924,0.08711093943272274,0.08746017266834194,0.0844237845302559,0.03775196958944327,0.08442431759014529,0.03774824388110049,0.07117210143708354,0.08042992646760133,0.08420591921770443,0.037762948703010224,0.0874600950649124,21218.785,253.18559,0.00017218,145561482.28,0,2,0
7,2023-01-20 16:30:59.999,21223.57780096093,21226.574,0.0001722727186289,0.000172365,9.963009166262736,9.962868003090549,-8.665896236586567,-8.66643176342137,0.08696661024156427,0.08639221539614361,0.08443122199888525,0.03774866409844273,0.08443172495231567,0.037744936637225036,0.06715828704686785,0.05194868332676328,0.08042992646760133,0.03776223198100892,0.0863922625069051,21226.575,301.40674,0.000172365,48588354.78,0,2,0
8,2023-01-20 16:31:59.999,21222.9119655638,21257.795,0.00017242046475,0.00017257,9.964478930618672,9.962836630159554,-8.664707606704786,-8.665574501733165,0.08578978495539502,0.08627376122295338,0.08443881940223227,0.037745180738927,0.08443908739777942,0.03774144153001701,0.035788181448802116,0.048613936529086854,0.05194868332676328,0.03776151525900761,0.0862737612229551,21257.795,1113.11149,0.0001725699999999,59186695.57,0,2,0
9,2023-01-20 16:32:59.999,21231.01826436092,21254.68,0.0001726062023723,0.000172465,9.964332385398448,9.963218517012043,-8.665316240630279,-8.664497845010997,0.08473306910921075,0.08694045794855221,0.08444634643920375,0.03774189614381295,0.08444640331733706,0.03773815268119849,0.007596179767869316,0.06608336528310119,0.048613936529086854,0.03776076593495244,0.0869404579485575,21254.68,684.01077,0.000172465,87970314.85,0,2,0
