index,close_time,predictions_BTCUSDT,actual_BTCUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_BTCUSDT,log_prediction_BTCUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_7200_minutes,actual_spread_rolling_sd_7200_minutes,predicted_spread_rolling_mean_7200_minutes,predicted_spread_rolling_sd_7200_minutes,predicted_rolling_z_score_7200_minutes,actual_rolling_z_score_7200_minutes,actual_rolling_z_score_7200_minutes_lag_1,predicted_spread_rolling_sd_7200_minutes_percentile_75th,historical_spread,historical_BTCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_7200_minutes,threshold_7200_minutes,delayed_signal_7200_minutes
0,2023-01-20 16:23:59.999,21199.44395436846,21201.574,0.000172097420921,0.00017223,9.961830703187077,9.961730231748604,-8.66667976511662,-8.667449840791669,0.08718916928368259,0.08626068421122923,0.06621452488792469,0.043320339406836196,0.06621743762843237,0.04331803644727448,0.4841339399299974,0.4627424345650705,0.0,0.04331803644727448,0.0862607313775427,21201.575,237.10913,0.00017223,19486515.57,0,2,0
1,2023-01-20 16:24:59.999,21222.34499533216,21202.73,0.0001721715455685,0.000172225,9.961885225954402,9.962809914796177,-8.666708796485015,-8.667019220225422,0.08769346753501317,0.08635399799156573,0.06622629211967519,0.043314301007869496,0.06622927325776926,0.04331203207293133,0.4955711669473566,0.46468961528973235,0.4627424345650705,0.04331653535368869,0.0863539979915692,21202.73,309.66027,0.000172225,27867133.78,0,2,0
2,2023-01-20 16:25:59.999,21232.280944463608,21188.55,0.0001722589108382,0.0001721,9.961216220416997,9.963277988608768,-8.66743485474678,-8.666511917401593,0.08748369557152991,0.08665513396097957,0.06623829675956379,0.04330798318486422,0.06624124709962932,0.043305699610383365,0.4905231566056331,0.4714335718258821,0.46468961528973235,0.0433150342601029,0.0866551339609813,21188.55,126.94832,0.0001721,19290605.93,0,2,0
3,2023-01-20 16:26:59.999,21230.01908141668,21187.244,0.0001722501046699,0.000171975,9.961154581453942,9.963171453491842,-8.668161440552197,-8.666563040407992,0.0874454697805529,0.08756434139582403,0.0662502047498608,0.04330205775540634,0.06625314812786812,0.043299771279899334,0.4894326465535559,0.49221994867673735,0.4714335718258821,0.043313533166517114,0.0875643885940355,21187.245000000003,154.09988,0.000171975,91654051.61,0,2,0
4,2023-01-20 16:27:59.999,21226.690979052408,21201.48,0.0001721940729464,0.00017197,9.961826269544162,9.96301467721943,-8.668190514968167,-8.666888386154184,0.08772341263340877,0.08827487801818634,0.06626224023981292,0.04329613463965089,0.06626522054426975,0.04329386686282952,0.49564046004775353,0.5084203927575119,0.49221994867673735,0.04331203207293133,0.0882748780181863,21201.48,167.29422,0.00017197,96999257.91,0,2,0
5,2023-01-20 16:28:59.999,21226.476484628158,21212.596,0.0001721701753297,0.000172125,9.962350435165712,9.963004572229059,-8.667289600915455,-8.6670271788242,0.0878987590552942,0.08759526404980811,0.06627417054711247,0.04329017623277586,0.0662771735451,0.04328792026355382,0.4994831208926999,0.49251574740767645,0.5084203927575119,0.043310448957294335,0.0875952169080065,21212.595,254.58262,0.000172125,157899958.49,0,2,0
6,2023-01-20 16:29:59.999,21224.620398608276,21218.785,0.0001722604442006,0.00017217999,9.962642153224282,9.962917126383964,-8.666970174813223,-8.666503015942924,0.08711093943272274,0.08746017266834194,0.06628613239948296,0.043284129220932104,0.06628902433213582,0.04328181931934224,0.48107763093225164,0.48918716051284833,0.49251574740767645,0.04330886584165734,0.0874600950649124,21218.785,253.18559,0.00017218,145561482.28,0,2,0
7,2023-01-20 16:30:59.999,21223.57780096093,21226.574,0.0001722727186289,0.000172365,9.963009166262736,9.962868003090549,-8.665896236586567,-8.66643176342137,0.08696661024156427,0.08639221539614361,0.06629747694771605,0.043278693054018276,0.06630034726201876,0.04327637325474109,0.47754147183027723,0.46431019585887967,0.48918716051284833,0.04330728272602036,0.0863922625069051,21226.575,301.40674,0.000172365,48588354.78,0,2,0
8,2023-01-20 16:31:59.999,21222.9119655638,21257.795,0.00017242046475,0.00017257,9.964478930618672,9.962836630159554,-8.664707606704786,-8.665574501733165,0.08578978495539502,0.08627376122295338,0.06630818950198718,0.043274090265043044,0.0663108949033833,0.04327169435966675,0.4501531622521319,0.4613747302065056,0.46431019585887967,0.043305699610383365,0.0862737612229551,21257.795,1113.11149,0.0001725699999999,59186695.57,0,2,0
9,2023-01-20 16:32:59.999,21231.01826436092,21254.68,0.0001726062023723,0.000172465,9.964332385398448,9.963218517012043,-8.665316240630279,-8.664497845010997,0.08473306910921075,0.08694045794855221,0.0663193999297342,0.04326897855430384,0.06632195702863428,0.04326651813901606,0.42552793412729106,0.47657834106109026,0.4613747302065056,0.043304217527762354,0.0869404579485575,21254.68,684.01077,0.000172465,87970314.85,0,2,0
