index,close_time,historical_spread,historical_BTCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_2160_minutes,historical_rolling_sd_2160_minutes,historical_rolling_z_score_2160_minutes,historical_rolling_z_score_2160_minutes_lag_1,rolling_sd_2160_minutes,algo_trading_rolling_sd_2160_minutes_percentile_75th,signal_2160_minutes,threshold_2160_minutes,delayed_signal_2160_minutes
0,2023-01-20 16:23:59.999,0.0862607313775427,21201.575,237.10913,0.00017223,19486515.57,0.09761907387326668,0.032478087513556915,-0.3497232554405432,0.0,,6.594945523644992e-05,0,2.0,0.0
1,2023-01-20 16:24:59.999,0.0863539979915692,21202.73,309.66027,0.000172225,27867133.78,0.09760048888552424,0.0324730423260429,-0.34633314553762995,-0.3497232554405432,6.594945523644992e-05,6.594945523644992e-05,0,2.0,0.0
2,2023-01-20 16:25:59.999,0.0866551339609813,21188.55,126.94832,0.0001721,19290605.93,0.09758087310812118,0.03246685039205208,-0.3365198353153008,-0.34633314553762995,0.000206128977094755,0.00017108409663017872,0,2.5,0.0
3,2023-01-20 16:26:59.999,0.0875643885940355,21187.245000000003,154.09988,0.000171975,91654051.61,0.09756144666914068,0.0324602835991281,-0.3079781495000159,-0.3365198353153008,0.0005948561778259056,0.0004004925774603303,0,2.5,0.0
4,2023-01-20 16:27:59.999,0.0882748780181863,21201.48,167.29422,0.00017197,96999257.91,0.097542961769829,0.032454197549341965,-0.2855742693237726,-0.3079781495000159,0.0008695165112556858,0.0006635212611833507,0,2.5,0.0
5,2023-01-20 16:28:59.999,0.0875952169080065,21212.595,254.58262,0.000172125,157899958.49,0.09752441970466293,0.03244843405405498,-0.30599944453762007,-0.2855742693237726,0.0008121843151523543,0.0008121843151523543,0,2.0,0.0
6,2023-01-20 16:29:59.999,0.0874600950649124,21218.785,253.18559,0.00017218,145561482.28,0.0975059305603591,0.032442785015250435,-0.30964775344423845,-0.30599944453762007,0.0007526491868585352,0.0007973005330788995,0,2.0,0.0
7,2023-01-20 16:30:59.999,0.0863922625069051,21226.575,301.40674,0.000172365,48588354.78,0.09748637742759864,0.03243674936353752,-0.34202301828569004,-0.30964775344423845,0.0007486362117105416,0.0007824167510054448,0,2.0,0.0
8,2023-01-20 16:31:59.999,0.0862737612229551,21257.795,1113.11149,0.0001725699999999,59186695.57,0.09746660723354324,0.03243056291172251,-0.3451326466659113,-0.34202301828569004,0.0007488459818456956,0.00076753296893199,0,2.0,0.0
9,2023-01-20 16:32:59.999,0.0869404579485575,21254.68,684.01077,0.000172465,87970314.85,0.09744693736467651,0.03242405600381605,-0.3240334711635856,-0.3451326466659113,0.0007061360929793217,0.0007526491868585352,0,2.0,0.0
10,2023-01-20 16:33:59.999,0.0862818292068858,21250.56,357.97845,0.0001725249999999,20378859.6,0.0974273110335221,0.03241797751490346,-0.3438055881651595,-0.3240334711635856,0.0007019330355975904,0.0007516983856053253,0,2.0,0.0
11,2023-01-20 16:34:59.999,0.0869891975086076,21236.78,324.98144,0.00017235,10880704.43,0.09740861332559489,0.03241234500772762,-0.3214644239564626,-0.3438055881651595,0.0006696199024044592,0.0007507475843521155,0,2.0,0.0
12,2023-01-20 16:35:59.999,0.085997849314694,21269.21,938.58485,0.000172675,40359922.1,0.09738990894221623,0.03240726673305001,-0.35152793727908677,-0.3214644239564626,0.000690261127986708,0.0007497967830989055,0,2.0,0.0
13,2023-01-20 16:36:59.999,0.0856020668804973,21285.475,756.02374,0.0001728249999999,37245837.5,0.09737145117250301,0.0324026212235762,-0.3632232161342022,-0.35152793727908677,0.0007422318678805923,0.0007488459818456956,0,2.0,0.0
14,2023-01-20 16:37:59.999,0.0838248096678953,21280.54,550.37428,0.000173025,82191225.54,0.09735294161842274,0.03239893486494222,-0.41754866346442077,-0.3632232161342022,0.0010420968736395517,0.0007516983856053253,0,2.5,0.0
15,2023-01-20 16:38:59.999,0.0838621728147117,21278.87,419.08157,0.00017301,14517627.44,0.09733440601997506,0.032395194828797574,-0.4158713437737154,-0.41754866346442077,0.0012124192259231968,0.0007824167510054448,0,2.5,0.0
16,2023-01-20 16:39:59.999,0.0846964186551098,21275.25,366.49974,0.0001728799999999,32455996.74,0.09731566695094318,0.032390792753939836,-0.3895936845910772,-0.4158713437737154,0.0012441522338785228,0.0008265173641781871,0,2.5,0.0
17,2023-01-20 16:40:59.999,0.085222730432271,21283.16,375.82511,0.00017286,27627157.9,0.09729734499598124,0.03238643470495816,-0.3728293859361338,-0.3895936845910772,0.001233210694681977,0.0008695165112556858,0,2.5,0.0
18,2023-01-20 16:41:59.999,0.0862020898902216,21277.67,298.06735,0.0001727,69620710.98,0.09727938287559183,0.03238182393405108,-0.3420836642163913,-0.3728293859361338,0.0011984906216890624,0.0009989517830435851,0,2.5,0.0
19,2023-01-20 16:42:59.999,0.0857423959213719,21293.4,430.87406,0.000172855,15042599.63,0.09726144909591239,0.03237748141934571,-0.3557736015766131,-0.3420836642163913,0.0011716975475684153,0.0011068972106039834,0,2.5,0.0
20,2023-01-20 16:43:59.999,0.0846319184384469,21298.545,389.29289,0.00017303,63087458.7,0.09724273659500438,0.032373094886020325,-0.3895462636784598,-0.3557736015766131,0.0011927961258449845,0.0011769721921375577,0,2.5,0.0
21,2023-01-20 16:44:59.999,0.0857578739225672,21308.545,913.73316,0.0001729449999999,45342526.92,0.0972240027929662,0.03236802694480463,-0.35424244084916073,-0.3895462636784598,0.0011668159404050328,0.0011716975475684153,0,2.0,0.0
22,2023-01-20 16:45:59.999,0.0854382695467173,21314.08,588.73962,0.00017302,156653929.26,0.09720510563688467,0.03236298662764696,-0.36358931348181683,-0.35424244084916073,0.0011487499627737205,0.0011704771457775698,0,2.0,0.0
23,2023-01-20 16:46:59.999,0.0861267710815205,21295.0,571.27848,0.000172815,53185136.29,0.0971866729392957,0.03235795234409826,-0.34179857056969803,-0.36358931348181683,0.0011235277175593154,0.001169256743986724,0,2.0,0.0
24,2023-01-20 16:47:59.999,0.084635178725783,21329.87,639.25033,0.00017322,645571074.18,0.09716714380176757,0.03235279187102529,-0.3873534353988171,-0.34179857056969803,0.001137680445667255,0.0011680363421958783,0,2.0,0.0
25,2023-01-20 16:48:59.999,0.0823037832905697,21351.635,555.27067,0.000173655,116962082.94,0.09714687476331038,0.03234838267673384,-0.45885111540418333,-0.3873534353988171,0.0013330203810947429,0.0011716975475684153,0,2.5,0.0
26,2023-01-20 16:49:59.999,0.0821952911974719,21350.14,363.20925,0.00017366,44924088.45,0.09712663286531614,0.032344052351961715,-0.4616410307949131,-0.45885111540418333,0.0014878245638849917,0.001187521481275842,0,2.5,0.0
27,2023-01-20 16:50:59.999,0.0830754724077316,21345.925,222.17582,0.0001735199999999,61625039.91,0.09710648869790098,0.03233924726485749,-0.4338696004658293,-0.4616410307949131,0.0015450977760286984,0.0011956433737670235,0,2.5,0.0
28,2023-01-20 16:51:59.999,0.0822427622901145,21357.725,520.88136,0.0001737,28068832.48,0.0970858865859311,0.0323345346644111,-0.4590486441159038,-0.4338696004658293,0.0016442944039053971,0.0012019727727475959,0,2.5,0.0
29,2023-01-20 16:52:59.999,0.082344474383774,21376.33,394.97068,0.0001738,54875479.9,0.09706510116074435,0.032329573454449305,-0.4553300648309187,-0.4590486441159038,0.0017176758495700815,0.0012124192259231968,0,2.5,0.0
30,2023-01-20 16:53:59.999,0.0825792197696273,21394.5,562.0735,0.00017388,21475748.59,0.09704427303901658,0.03232440691371938,-0.4474963240006086,-0.4553300648309187,0.0017647930351202235,0.001228012827492282,0,2.5,0.0
31,2023-01-20 16:54:59.999,0.0821619578503742,21390.505,283.28358,0.00017391,197158354.89,0.09702320004206809,0.03231926475687182,-0.4598261223914152,-0.4474963240006086,0.0018247039956153697,0.0012386814642802498,0,2.5,0.0
32,2023-01-20 16:55:59.999,0.0828308598954805,21372.755,285.23865,0.000173715,40540682.03,0.09700234706660363,0.03231388364147449,-0.4385572260009684,-0.4598261223914152,0.0018442881432730962,0.0012663692706825777,0,2.5,0.0
33,2023-01-20 16:56:59.999,0.0836101349311668,21351.585,373.85495,0.000173485,21526850.86,0.09698236565076222,0.03230881415933592,-0.41388800757738115,-0.4385572260009684,0.0018356551704732204,0.0013330203810947429,0,2.5,0.0
34,2023-01-20 16:57:59.999,0.0835228841946573,21343.145,289.39496,0.000173445,54788710.74,0.09696195404778199,0.032303383514646435,-0.41602669413968313,-0.41388800757738115,0.001828531454492799,0.0014491235181874295,0,2.5,0.0
