index,close_time,predictions_BTCUSDT,actual_BTCUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_BTCUSDT,log_prediction_BTCUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_720_minutes,actual_spread_rolling_sd_720_minutes,predicted_spread_rolling_mean_720_minutes,predicted_spread_rolling_sd_720_minutes,predicted_rolling_z_score_720_minutes,actual_rolling_z_score_720_minutes,actual_rolling_z_score_720_minutes_lag_1,predicted_spread_rolling_sd_720_minutes_percentile_75th,historical_spread,historical_BTCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_720_minutes,threshold_720_minutes,delayed_signal_720_minutes
0,2023-01-20 16:23:59.999,21199.44395436846,21201.574,0.000172097420921,0.00017223,9.961830703187077,9.961730231748604,-8.66667976511662,-8.667449840791669,0.08718916928368259,0.08626068421122923,0.09053938044355286,0.004328965325265203,0.0905347338261328,0.0043277586288669595,-0.773047859031385,-0.9883877349055706,0.0,0.0043277586288669595,0.0862607313775427,21201.575,237.10913,0.00017223,19486515.57,0,2.0,0
1,2023-01-20 16:24:59.999,21222.34499533216,21202.73,0.0001721715455685,0.000172225,9.961885225954402,9.962809914796177,-8.666708796485015,-8.667019220225422,0.08769346753501317,0.08635399799156573,0.09054996417595432,0.004309360016789659,0.09054600232208337,0.0043076824831987425,-0.6621970858334959,-0.9736866189041335,-0.9883877349055706,0.004322739592449905,0.0863539979915692,21202.73,309.66027,0.000172225,27867133.78,0,2.0,0
2,2023-01-20 16:25:59.999,21232.280944463608,21188.55,0.0001722589108382,0.0001721,9.961216220416997,9.963277988608768,-8.66743485474678,-8.666511917401593,0.08748369557152991,0.08665513396097957,0.09056056162316833,0.004290345055380713,0.09055629412517716,0.004288897655401633,-0.7164075248513982,-0.9102828820937826,-0.9736866189041335,0.0043177205560328506,0.0866551339609813,21188.55,126.94832,0.0001721,19290605.93,0,2.0,0
3,2023-01-20 16:26:59.999,21230.01908141668,21187.244,0.0001722501046699,0.000171975,9.961154581453942,9.963171453491842,-8.668161440552197,-8.666563040407992,0.0874454697805529,0.08756434139582403,0.09057229231613007,0.004270544475829888,0.09056795553036644,0.004269168171052902,-0.7314037828225076,-0.7043483418403,-0.9102828820937826,0.004312701519615797,0.0875643885940355,21187.245000000003,154.09988,0.000171975,91654051.61,0,2.0,0
4,2023-01-20 16:27:59.999,21226.690979052408,21201.48,0.0001721940729464,0.00017197,9.961826269544162,9.96301467721943,-8.668190514968167,-8.666888386154184,0.08772341263340877,0.08827487801818634,0.09058701668460796,0.0042442403683325145,0.09058304497302516,0.004242634769021183,-0.6740227465481636,-0.5447709049829369,-0.7043483418403,0.0043076824831987425,0.0882748780181863,21201.48,167.29422,0.00017197,96999257.91,0,2.0,0
5,2023-01-20 16:28:59.999,21226.476484628158,21212.596,0.0001721701753297,0.000172125,9.962350435165712,9.963004572229059,-8.667289600915455,-8.6670271788242,0.0878987590552942,0.08759526404980811,0.0906017034905877,0.004215468538833689,0.09059795460787579,0.004213745056617626,-0.6405692599609298,-0.7131922378458545,-0.5447709049829369,0.004302986276249465,0.0875952169080065,21212.595,254.58262,0.000172125,157899958.49,0,2.0,0
6,2023-01-20 16:29:59.999,21224.620398608276,21218.785,0.0001722604442006,0.00017217999,9.962642153224282,9.962917126383964,-8.666970174813223,-8.666503015942924,0.08711093943272274,0.08746017266834194,0.09061635732284919,0.004186081461860507,0.09061149543950645,0.004185211245551422,-0.8364108288451483,-0.7539711501707084,-0.7131922378458545,0.004298290069300188,0.0874600950649124,21218.785,253.18559,0.00017218,145561482.28,0,2.0,0
7,2023-01-20 16:30:59.999,21223.57780096093,21226.574,0.0001722727186289,0.000172365,9.963009166262736,9.962868003090549,-8.665896236586567,-8.66643176342137,0.08696661024156427,0.08639221539614361,0.09062970943071771,0.00415715502025424,0.09062462884931807,0.0041565073466892635,-0.8800702856131086,-1.0193254795475364,-0.7539711501707084,0.00429359386235091,0.0863922625069051,21226.575,301.40674,0.000172365,48588354.78,0,2.0,0
8,2023-01-20 16:31:59.999,21222.9119655638,21257.795,0.00017242046475,0.00017257,9.964478930618672,9.962836630159554,-8.664707606704786,-8.665574501733165,0.08578978495539502,0.08627376122295338,0.09064344117648362,0.004126300516053739,0.09063670933706464,0.0041273926088149825,-1.1743308284552114,-1.0589824799550138,-1.0193254795475364,0.004288897655401633,0.0862737612229551,21257.795,1113.11149,0.0001725699999999,59186695.57,0,2.0,0
9,2023-01-20 16:32:59.999,21231.01826436092,21254.68,0.0001726062023723,0.000172465,9.964332385398448,9.963218517012043,-8.665316240630279,-8.664497845010997,0.08473306910921075,0.08694045794855221,0.09065867247788416,0.004092222723471466,0.09065045388791375,0.004095325738569168,-1.4449118718381675,-0.9086051225916069,-1.0589824799550138,0.00428396528431445,0.0869404579485575,21254.68,684.01077,0.000172465,87970314.85,0,2.0,0
