index,close_time,predictions_ETHUSDT,actual_ETHUSDT,predictions_MATICUSDT,actual_MATICUSDT,log_actual_price_ETHUSDT,log_prediction_ETHUSDT,log_actual_price_MATICUSDT,log_prediction_MATICUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_2520_minutes,actual_spread_rolling_sd_2520_minutes,predicted_spread_rolling_mean_2520_minutes,predicted_spread_rolling_sd_2520_minutes,predicted_rolling_z_score_2520_minutes,actual_rolling_z_score_2520_minutes,actual_rolling_z_score_2520_minutes_lag_1,predicted_spread_rolling_sd_2520_minutes_percentile_75th,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,signal_2520_minutes,threshold_2520_minutes,delayed_signal_2520_minutes
0,2023-01-20 16:43:59.999,1584.4533264203806,1585.085,0.9697746228454428,0.9735,7.368393312633716,7.3679947223515185,-0.026857454169882642,-0.030691582063607566,0.045880014539593894,0.04255858236382615,0.04232756745217055,0.006877191963995631,0.042328976594212364,0.006876191715536427,0.5164250928836276,0.033591458965379926,0.0,0.006876191715536427,0.0425585823638261,1585.085,1021.493,0.9735,40946.4,0,2.0,0
1,2023-01-20 16:44:59.999,1587.127007712275,1585.005,0.9705260280604512,0.9739,7.368342840880538,7.36968074738862,-0.026446650014983503,-0.02991705750503379,0.04681456523050631,0.04210953217914781,0.04233273790572928,0.006872126253696268,0.042334515703160776,0.006871342720134058,0.6519904056332866,-0.03247986406847684,0.033591458965379926,0.006874979466685835,0.0421095321791478,1585.005,1512.4681,0.9739,172179.2,3,2.0,0
2,2023-01-20 16:45:59.999,1587.3534973423425,1584.84,0.9703412422459904,0.9738,7.368238734843713,7.369823441369629,-0.026549335233536524,-0.030107473220571054,0.04714200806647906,0.04210505540084153,0.04233747919832732,0.006867844531749052,0.042339385001131026,0.006867148725002447,0.6993620289396485,-0.03384232074726307,-0.03247986406847684,0.006873767217835242,0.0421050554008424,1584.84,845.033,0.9738,65723.8,0,2.0,3
3,2023-01-20 16:46:59.999,1587.060404405806,1583.305,0.970455976146728,0.97355,7.367269713463623,7.369638781809509,-0.026806094420506934,-0.02998923943521325,0.04684263341364048,0.04138515193447123,0.04234172919360945,0.006863938976864177,0.04234351455823462,0.0068631627086705085,0.6555459991822639,-0.13936272778101455,-0.03384232074726307,0.006872554968984651,0.0413851519344712,1583.3049999999998,768.089,0.97355,712382.0,0,2.0,0
4,2023-01-20 16:47:59.999,1585.5425080135626,1585.985,0.9707831009324452,0.9762,7.368960944394709,7.368681904097445,-0.024087795529089982,-0.029652212643741585,0.045558758984732606,0.04043898181795935,0.042345525896895754,0.006860238322391123,0.04234680048360255,0.00685917600194667,0.4682717720347873,-0.2779122224826557,-0.13936272778101455,0.006871342720134058,0.0404389818179602,1585.985,631.1147,0.9762,186231.4,0,2.0,0
5,2023-01-20 16:48:59.999,1587.2160520463558,1586.9,0.9737133535787584,0.97765,7.369537706568797,7.369736849915932,-0.022603546209853186,-0.0266383168275672,0.04368950393331961,0.03957566662534884,0.04234894534493294,0.0068567083905460725,0.042349477101612194,0.006855400308799718,0.19547025284392647,-0.4044621065419466,-0.2779122224826557,0.006870294221351155,0.0395756666253488,1586.9,916.3916,0.97765,316009.3,0,2.0,0
6,2023-01-20 16:49:59.999,1587.505722046393,1588.245,0.9749480511974932,0.97835,7.370384912022688,7.3699193351990235,-0.021887799758029267,-0.02537109022684728,0.04264247587082792,0.039728426575909026,0.0423527428094442,0.006852604805595856,0.04235285773727497,0.006851247995440682,0.04227231794056861,-0.3829662307962292,-0.4044621065419466,0.006869245722568253,0.039728426575909,1588.245,577.2642,0.97835,123368.8,0,2.0,0
7,2023-01-20 16:50:59.999,1588.2172289824312,1586.17,0.975582038250272,0.97655,7.369077584344654,7.370367426521167,-0.023729326699236712,-0.024721023787436926,0.04245984703422678,0.040207821137749455,0.0423568132956691,0.006848281593374441,0.04235685416585496,0.006846923518999916,0.015042211014336773,-0.3138002035428489,-0.3829662307962292,0.00686819722378535,0.0402078211377494,1586.17,344.1892,0.97655,95373.0,0,2.0,0
8,2023-01-20 16:51:59.999,1586.5137902378726,1587.375,0.9736471452768216,0.9773,7.369836987509197,7.369294303224914,-0.02296161163734704,-0.026706314819722472,0.04331293158247096,0.04022235679898856,0.04236091001757207,0.006843914228069802,0.0423612876540516,0.006842582972859196,0.1390767100952975,-0.31247516367350103,-0.3138002035428489,0.006867148725002447,0.0402223567989885,1587.375,572.308,0.9773,63350.2,0,2.0,0
9,2023-01-20 16:52:59.999,1587.3703880944154,1590.25,0.9741941601683404,0.9783,7.371646515558914,7.369834082138832,-0.021938907518753964,-0.026144652117150217,0.0433077631380101,0.04103961688204549,0.04236581581595118,0.0068385324023051575,0.042366189456301065,0.006837201682002703,0.13771331101545606,-0.1939303429283525,-0.31247516367350103,0.006866152220919462,0.0410396168820454,1590.25,1540.5741,0.9783,117187.8,0,2.0,0
