index,close_time,predictions_ETHUSDT,actual_ETHUSDT,predictions_MATICUSDT,actual_MATICUSDT,log_actual_price_ETHUSDT,log_prediction_ETHUSDT,log_actual_price_MATICUSDT,log_prediction_MATICUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_360_minutes,actual_spread_rolling_sd_360_minutes,predicted_spread_rolling_mean_360_minutes,predicted_spread_rolling_sd_360_minutes,predicted_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes_lag_1,predicted_spread_rolling_sd_360_minutes_percentile_75th,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 16:43:59.999,1584.4533264203806,1585.085,0.9697746228454428,0.9735,7.368393312633716,7.3679947223515185,-0.026857454169882642,-0.030691582063607566,0.045880014539593894,0.04255858236382615,0.044510657755056846,0.003649688505458037,0.044514450987146965,0.0036453405811911637,0.37460520410433434,-0.5348608212211557,0.0,0.0036453405811911637,0.0425585823638261,1585.085,1021.493,0.9735,40946.4,0,2.0,0
1,2023-01-20 16:44:59.999,1587.127007712275,1585.005,0.9705260280604512,0.9739,7.368342840880538,7.36968074738862,-0.026446650014983503,-0.02991705750503379,0.04681456523050631,0.04210953217914781,0.044489253753423656,0.0036411026055515527,0.04449569505945435,0.0036381093997788806,0.6373832989169858,-0.653571687501337,-0.5348608212211557,0.003643532785838093,0.0421095321791478,1585.005,1512.4681,0.9739,172179.2,0,2.0,0
2,2023-01-20 16:45:59.999,1587.3534973423425,1584.84,0.9703412422459904,0.9738,7.368238734843713,7.369823441369629,-0.026549335233536524,-0.030107473220571054,0.04714200806647906,0.04210505540084153,0.04446696029387332,0.003631048862648635,0.04447437039850658,0.0036287409817503027,0.7351413841298081,-0.6504745549771872,-0.653571687501337,0.003641724990485022,0.0421050554008424,1584.84,845.033,0.9738,65723.8,0,2.0,0
3,2023-01-20 16:46:59.999,1587.060404405806,1583.305,0.970455976146728,0.97355,7.367269713463623,7.369638781809509,-0.026806094420506934,-0.02998923943521325,0.04684263341364048,0.04138515193447123,0.04444206505352725,0.0036213564464832476,0.04444871482737798,0.003618537555908092,0.6615707448866678,-0.8441348329642142,-0.6504745549771872,0.0036399171951319513,0.0413851519344712,1583.3049999999998,768.089,0.97355,712382.0,0,2.0,0
4,2023-01-20 16:47:59.999,1585.5425080135626,1585.985,0.9707831009324452,0.9762,7.368960944394709,7.368681904097445,-0.024087795529089982,-0.029652212643741585,0.045558758984732606,0.04043898181795935,0.04441604209539691,0.003616365507944619,0.04441920751614299,0.0036118526028216654,0.3155033147530354,-1.0997395779548678,-0.8441348329642142,0.0036381093997788806,0.0404389818179602,1585.985,631.1147,0.9762,186231.4,0,2.0,0
5,2023-01-20 16:48:59.999,1587.2160520463558,1586.9,0.9737133535787584,0.97765,7.369537706568797,7.369736849915932,-0.022603546209853186,-0.0266383168275672,0.04368950393331961,0.03957566662534884,0.044387475201307196,0.0036138688588232544,0.044385541762891716,0.003609046474681582,-0.19285920379662574,-1.3314840034137752,-1.0997395779548678,0.003635767295271736,0.0395756666253488,1586.9,916.3916,0.97765,316009.3,0,2.0,0
6,2023-01-20 16:49:59.999,1587.505722046393,1588.245,0.9749480511974932,0.97835,7.370384912022688,7.3699193351990235,-0.021887799758029267,-0.02537109022684728,0.04264247587082792,0.039728426575909026,0.04435930578870635,0.0036105504080152415,0.04435455002716098,0.0036066751248559994,-0.4746959726242089,-1.282596471307257,-1.3314840034137752,0.0036334251907645916,0.039728426575909,1588.245,577.2642,0.97835,123368.8,0,2.0,0
7,2023-01-20 16:50:59.999,1588.2172289824312,1586.17,0.975582038250272,0.97655,7.369077584344654,7.370367426521167,-0.023729326699236712,-0.024721023787436926,0.04245984703422678,0.040207821137749455,0.044331950187283406,0.003604588773247787,0.044326764305973,0.0036009373750503925,-0.5184531351979128,-1.144133022924013,-1.282596471307257,0.003631083086257447,0.0402078211377494,1586.17,344.1892,0.97655,95373.0,0,2.0,0
8,2023-01-20 16:51:59.999,1586.5137902378726,1587.375,0.9736471452768216,0.9773,7.369836987509197,7.369294303224914,-0.02296161163734704,-0.026706314819722472,0.04331293158247096,0.04022235679898856,0.0443043522170002,0.003597907472645959,0.04430160589945303,0.003593298601678796,-0.2751439350239796,-1.1345470802254065,-1.144133022924013,0.0036287409817503027,0.0402223567989885,1587.375,572.308,0.9773,63350.2,0,2.0,0
9,2023-01-20 16:52:59.999,1587.3703880944154,1590.25,0.9741941601683404,0.9783,7.371646515558914,7.369834082138832,-0.021938907518753964,-0.026144652117150217,0.0433077631380101,0.04103961688204549,0.044279132445520224,0.0035888717765570404,0.04427644167181521,0.003584261214140756,-0.270258911371593,-0.9026556993859886,-1.1345470802254065,0.00362619012528975,0.0410396168820454,1590.25,1540.5741,0.9783,117187.8,0,2.0,0
