index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_5760_minutes,historical_rolling_sd_5760_minutes,historical_rolling_z_score_5760_minutes,historical_rolling_z_score_5760_minutes_lag_1,rolling_sd_5760_minutes,algo_trading_rolling_sd_5760_minutes_percentile_75th,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 16:58:59.999,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0.023821761926718286,0.01213160289520229,0.5687406008449193,0.0,,0.0003938540046300707,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0.023823204811942576,0.012131995437116018,0.6145144010472916,0.5687406008449193,0.0003938540046300707,0.0003938540046300707,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0.023824696343658396,0.01213247065073987,0.6725991572360714,0.6145144010472916,0.0006332168387711678,0.0005733761302358935,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0.023826285539521437,0.012132994460270856,0.7067603053266979,0.6725991572360714,0.0007451067975239217,0.0006891618181475447,0,2.5,0.0
4,2023-01-20 17:02:59.999,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0.023827606943695213,0.012133367240152243,0.5957012188223766,0.7067603053266979,0.000689167291988553,0.0007031521683723952,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0.023828963490695562,0.012133744751403656,0.6002107954256041,0.5957012188223766,0.0006352946787076362,0.000689167291988553,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0.023830410043908037,0.012134126540180739,0.6072014728754194,0.6002107954256041,0.0005862726897558514,0.0006756991386683238,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0.02383192665726558,0.012134492172949806,0.6009718686582226,0.6072014728754194,0.0005510346127548264,0.0006622309853480945,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0.023833515934812845,0.01213480405821153,0.5733648038043642,0.6009718686582226,0.0005491591743953753,0.0006487628320278654,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0.023834907345878738,0.012134991043045223,0.4645505591190779,0.5733648038043642,0.0007751286583316568,0.000689167291988553,0,2.5,0.0
10,2023-01-20 17:08:59.999,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0.023836459169637426,0.01213515573213901,0.4743511627607378,0.4645505591190779,0.0008666639441749576,0.0007311219211400795,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0283333424504776,0.39825,223741.0,12.6275,13836.52,0.023837835100952238,0.012135216223788808,0.3704513596315463,0.4743511627607378,0.0011245681436416778,0.0007601177279277893,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.0277235497247771,0.39805,296691.0,12.63,12873.25,0.023839153481225575,0.012135225797244005,0.32009262196288907,0.3704513596315463,0.0013661595212476631,0.000798012479792482,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0270609010139906,0.398,176159.0,12.6425,6949.01,0.023840288618421034,0.01213522130587288,0.26539379170703203,0.32009262196288907,0.001605804967844327,0.0008666639441749576,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0272938844656347,0.39805,113913.0,12.64,3922.28,0.023841379600199823,0.01213524926744396,0.28450217950587464,0.26539379170703203,0.0017282654086648017,0.0010600920937749976,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0267300534649956,0.3978,358643.0,12.6385,2887.57,0.023842317386280485,0.012135263747842392,0.23796236643217133,0.28450217950587464,0.0018675119181737572,0.0012453638324446705,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0261783887956146,0.39735,269248.0,12.625,5341.83,0.023843105516659222,0.012135268025270506,0.19243771741113408,0.23796236643217133,0.002017431616041874,0.0014260708828968292,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0262428934624927,0.39735,282948.0,12.6235,1850.98,0.023843822009967753,0.012135287859250471,0.19769382319976747,0.19243771741113408,0.0021155577739476903,0.001605804967844327,0,2.5,0.0
18,2023-01-20 17:16:59.999,0.0263927368057093,0.3977,400452.0,12.6405,7898.03,0.023844586943775604,0.01213530963887046,0.20997814952918467,0.19769382319976747,0.0021731043766660056,0.001697650298459683,0,2.5,0.0
19,2023-01-20 17:17:59.999,0.025502952504445,0.39715,559916.0,12.629,3022.24,0.023845198297672315,0.012135304468094027,0.1366059014943735,0.20997814952918467,0.002279140131029937,0.0017978886634192795,0,2.5,0.0
20,2023-01-20 17:18:59.999,0.0231026010939299,0.3967,405359.0,12.6585,21087.29,0.02384543089509135,0.012135277392868838,-0.06121242861724494,0.1366059014943735,0.002579344912666884,0.0019049918426407863,3,2.5,0.0
21,2023-01-20 17:19:59.999,0.0213484340153455,0.3962,327483.0,12.67,1817.57,0.02384536335552643,0.012135290207271639,-0.20575769491567122,-0.06121242861724494,0.0029792726107657906,0.002017431616041874,0,2.5,3.0
22,2023-01-20 17:20:59.999,0.022198489901279,0.39635,274113.0,12.659,1896.76,0.023845325378663476,0.012135295018750925,-0.13570625805469558,-0.20575769491567122,0.0031922073582471427,0.002091026234471236,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.023853638622775,0.3967,253891.0,12.641,1784.45,0.023845537733080693,0.012135284460365953,0.0006675483974657473,-0.13570625805469558,0.003246236373160577,0.0021443310753068478,4,2.5,0.0
24,2023-01-20 17:22:59.999,0.0250267719828221,0.39685,277957.0,12.6225,7788.35,0.02384602956516222,0.012135274916244497,0.09729836578150512,0.0006675483974657473,0.003234112499261032,0.0021996133152569885,0,2.5,4.0
25,2023-01-20 17:23:59.999,0.024257899169279,0.3964,179805.0,12.614,2256.48,0.02384635088825959,0.012135261314222642,0.03391342554256098,0.09729836578150512,0.0032486572346907615,0.002279140131029937,0,2.5,0.0
26,2023-01-20 17:24:59.999,0.0239625605606441,0.3963,133098.0,12.615,1476.52,0.023846574935551344,0.012135251544627655,0.009557743790165215,0.03391342554256098,0.003268688737649511,0.0025042937172576473,0,2.5,0.0
27,2023-01-20 17:25:59.999,0.0244300203054774,0.39605,181307.0,12.5895,4863.59,0.023846742651216838,0.012135252931385497,0.04806472988725493,0.009557743790165215,0.0032640068997273498,0.002779308761716337,0,2.5,0.0
