index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_1080_minutes,historical_rolling_sd_1080_minutes,historical_rolling_z_score_1080_minutes,historical_rolling_z_score_1080_minutes_lag_1,rolling_sd_1080_minutes,algo_trading_rolling_sd_1080_minutes_percentile_75th,signal_1080_minutes,threshold_1080_minutes,delayed_signal_1080_minutes
0,2023-01-20 16:58:59.999,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0.030608407749089867,0.00496370565058554,0.02278324006670134,0.0,,0.0003938540046300707,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0.030597395374956784,0.004948991809420927,0.13762304985776713,0.02278324006670134,0.0003938540046300707,0.0003938540046300707,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0.030587385013171934,0.004935221902403528,0.2831890628230549,0.13762304985776713,0.0006332168387711678,0.0005733761302358935,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0.030577088171979714,0.00491980130982254,0.37081095798880775,0.2831890628230549,0.0007451067975239217,0.0006891618181475447,0,2.5,0.0
4,2023-01-20 17:02:59.999,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0.030565688820727296,0.004904392694741385,0.09986553011369972,0.37081095798880775,0.000689167291988553,0.0007031521683723952,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0.030554498487328465,0.004889323001831023,0.11397684135199096,0.09986553011369972,0.0006352946787076362,0.000689167291988553,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0.03054364442633365,0.004874848823658147,0.1342862411757025,0.11397684135199096,0.0005862726897558514,0.0006756991386683238,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0.030533156357584183,0.00486138449164236,0.12162352866639162,0.1342862411757025,0.0005510346127548264,0.0006622309853480945,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0.030522365150657045,0.004847845673633398,0.0554515036769266,0.12162352866639162,0.0005491591743953753,0.0006487628320278654,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0.03051014340375149,0.004833819052508571,-0.21472032209862113,0.0554515036769266,0.0007751286583316568,0.000689167291988553,3,2.5,0.0
10,2023-01-20 17:08:59.999,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0.030498033286643744,0.0048196982577834975,-0.18782273013079764,-0.21472032209862113,0.0008666639441749576,0.0007311219211400795,0,2.5,3.0
11,2023-01-20 17:09:59.999,0.0283333424504776,0.39825,223741.0,12.6275,13836.52,0.030485097244838843,0.004806724513160892,-0.4476551107661156,-0.18782273013079764,0.0011245681436416778,0.0007601177279277893,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.0277235497247771,0.39805,296691.0,12.63,12873.25,0.03047134249179839,0.004793334066261852,-0.5732529235468442,-0.4476551107661156,0.0013661595212476631,0.000798012479792482,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0270609010139906,0.398,176159.0,12.6425,6949.01,0.030456945490528305,0.004780187121912649,-0.7104417442091431,-0.5732529235468442,0.001605804967844327,0.0008666639441749576,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0272938844656347,0.39805,113913.0,12.64,3922.28,0.030443052361936264,0.004767538671554013,-0.6605437550179477,-0.7104417442091431,0.0017282654086648017,0.0010600920937749976,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0267300534649956,0.3978,358643.0,12.6385,2887.57,0.030428768163505104,0.004755516163537767,-0.7777735520843905,-0.6605437550179477,0.0018675119181737572,0.0012453638324446705,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0261783887956146,0.39735,269248.0,12.625,5341.83,0.030413569906767437,0.00474282971862782,-0.8929650361510653,-0.7777735520843905,0.002017431616041874,0.0014260708828968292,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0262428934624927,0.39735,282948.0,12.6235,1850.98,0.030398240273966468,0.004729510668763178,-0.8785997331433104,-0.8929650361510653,0.0021155577739476903,0.001605804967844327,0,2.5,0.0
18,2023-01-20 17:16:59.999,0.0263927368057093,0.3977,400452.0,12.6405,7898.03,0.030382314237903732,0.004713986783821579,-0.8463276659762128,-0.8785997331433104,0.0021731043766660056,0.001697650298459683,0,2.5,0.0
19,2023-01-20 17:17:59.999,0.025502952504445,0.39715,559916.0,12.629,3022.24,0.030365504399649683,0.004698963191527446,-1.0348137870013963,-0.8463276659762128,0.002279140131029937,0.0017978886634192795,0,2.5,0.0
20,2023-01-20 17:18:59.999,0.0231026010939299,0.3967,405359.0,12.6585,21087.29,0.030346438081497965,0.0046866020477755906,-1.5456479798634108,-1.0348137870013963,0.002579344912666884,0.0019049918426407863,0,2.5,0.0
21,2023-01-20 17:19:59.999,0.0213484340153455,0.3962,327483.0,12.67,1817.57,0.030325833438489217,0.004677189338422176,-1.919400471859494,-1.5456479798634108,0.0029792726107657906,0.002017431616041874,0,2.5,0.0
22,2023-01-20 17:20:59.999,0.022198489901279,0.39635,274113.0,12.659,1896.76,0.030306303290843526,0.004667036995659408,-1.7372507218402644,-1.919400471859494,0.0031922073582471427,0.002091026234471236,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.023853638622775,0.3967,253891.0,12.641,1784.45,0.03028835556947729,0.0046545293096935895,-1.3824635142593809,-1.7372507218402644,0.003246236373160577,0.0021443310753068478,0,2.5,0.0
24,2023-01-20 17:22:59.999,0.0250267719828221,0.39685,277957.0,12.6225,7788.35,0.030270769892379295,0.004638468964712514,-1.130545002985098,-1.3824635142593809,0.003234112499261032,0.0021996133152569885,0,2.5,0.0
25,2023-01-20 17:23:59.999,0.024257899169279,0.3964,179805.0,12.614,2256.48,0.030252472296009504,0.004623149954528132,-1.2966425890769853,-1.130545002985098,0.0032486572346907615,0.002279140131029937,0,2.5,0.0
26,2023-01-20 17:24:59.999,0.0239625605606441,0.3963,133098.0,12.615,1476.52,0.030233464624640438,0.004606742066184163,-1.361244882805133,-1.2966425890769853,0.003268688737649511,0.0025042937172576473,0,2.5,0.0
27,2023-01-20 17:25:59.999,0.0244300203054774,0.39605,181307.0,12.5895,4863.59,0.030214817306416963,0.004589403208786015,-1.2604682434232557,-1.361244882805133,0.0032640068997273498,0.002779308761716337,0,2.5,0.0
28,2023-01-20 17:26:59.999,0.0252633306466871,0.39585,418128.0,12.5585,23760.42,0.030197461627152315,0.004572622469760125,-1.0790593391638679,-1.2604682434232557,0.003232307245933325,0.0030325062976361288,0,2.5,0.0
29,2023-01-20 17:27:59.999,0.0259232466746084,0.396,833412.0,12.552,1655.09,0.03018095492703477,0.0045558140115739484,-0.9345658627875838,-1.0790593391638679,0.0031880699609889425,0.0031880699609889425,0,2.0,0.0
30,2023-01-20 17:28:59.999,0.0252283605055376,0.39605,195582.0,12.571000000000002,784.68,0.03016377872750495,0.0045394554970238105,-1.0872269207624448,-0.9345658627875838,0.0031583334757617136,0.0031806358396821353,0,2.0,0.0
31,2023-01-20 17:29:59.999,0.0253930309005303,0.39585,270775.0,12.5555,1520.8,0.030146154542561917,0.004520956296526689,-1.051353592089199,-1.0872269207624448,0.003125510168460385,0.003173201718375328,0,2.0,0.0
32,2023-01-20 17:30:59.999,0.0244586932935684,0.3955999999999999,136862.0,12.5625,1143.26,0.030127513934866523,0.004502828421672938,-1.258946624306858,-1.051353592089199,0.003114577262214645,0.003165767597068521,0,2.0,0.0
33,2023-01-20 17:31:59.999,0.0238296328452189,0.396,432627.0,12.6005,14878.79,0.0301084890104738,0.004485959395982852,-1.3996685237226123,-1.258946624306858,0.003120093043107795,0.0031583334757617136,0,2.0,0.0
34,2023-01-20 17:32:59.999,0.0220420196668595,0.39605,110072.0,12.645,12246.13,0.030088903196405295,0.004474944959891274,-1.7982083805878377,-1.3996685237226123,0.0031893107623980296,0.0031806358396821353,0,2.5,0.0
35,2023-01-20 17:33:59.999,0.0205052649627015,0.3959,279793.0,12.672,7121.37,0.030069293155548626,0.0044704922454242785,-2.1393680310342287,-1.7982083805878377,0.0033207324294356366,0.003188690361693486,0,2.5,0.0
36,2023-01-20 17:34:59.999,0.0190738798232641,0.39585,160445.0,12.7025,25789.41,0.03004838619330994,0.004469066573944551,-2.455659630140476,-2.1393680310342287,0.0035090789037787794,0.003190034911360308,0,2.5,0.0
37,2023-01-20 17:35:59.999,0.0195034425149822,0.3958,193652.0,12.6895,4573.02,0.030027267645537984,0.004464955244808078,-2.3569833410520875,-2.455659630140476,0.0036448461109086137,0.0031922073582471427,0,2.5,0.0
38,2023-01-20 17:36:59.999,0.0191620572826063,0.39525,564120.0,12.665,4427.76,0.030005749476290214,0.004461265183906694,-2.4306316138302675,-2.3569833410520875,0.0037766283947340135,0.0032222822740117793,0,2.5,0.0
39,2023-01-20 17:37:59.999,0.0173484053581614,0.3951,227482.0,12.6985,5199.64,0.029982891737679613,0.0044628160145915785,-2.831056969009841,-2.4306316138302675,0.003980468377284324,0.0032332098725971785,2,2.5,0.0
40,2023-01-20 17:38:59.999,0.0167075088254535,0.3951,284382.0,12.7135,4505.62,0.029959626636166165,0.004466466795242831,-2.967024813623892,-2.831056969009841,0.004187205466901378,0.003237143467735918,0,2.5,2.0
41,2023-01-20 17:39:59.999,0.0170396777411534,0.3954,185512.0,12.7235,1443.15,0.029936612103247977,0.004468942483305728,-2.885902964800426,-2.967024813623892,0.004347642198611149,0.003246236373160577,0,2.5,0.0
42,2023-01-20 17:40:59.999,0.0164371394071438,0.3956,185554.0,12.7495,5805.78,0.02991301112547693,0.004472865387991991,-3.0128051147058703,-2.885902964800426,0.004513381647777317,0.003248052019308215,0,2.5,0.0
43,2023-01-20 17:41:59.999,0.016328073101671,0.3957,486756.0,12.758,5997.46,0.029889516198345734,0.004477516554567484,-3.028786813270584,-3.0128051147058703,0.004661544410104338,0.003256332067209056,0,2.5,0.0
44,2023-01-20 17:42:59.999,0.017307658870266,0.3957,231211.0,12.735,4086.63,0.029867106863429953,0.004479866278463289,-2.8035318941422,-3.028786813270584,0.004752596629947833,0.00326517735920789,0,2.5,0.0
45,2023-01-20 17:43:59.999,0.0172803617555645,0.3959,132635.0,12.7475,1987.14,0.029844664591357397,0.004482153557379856,-2.803184378880951,-2.8035318941422,0.0048329996173745084,0.003268688737649511,0,2.5,0.0
46,2023-01-20 17:44:59.999,0.0162392028869007,0.39585,127486.0,12.769,1688.65,0.029820794556293634,0.004485899638800034,-3.0276182623260763,-2.803184378880951,0.004939310671979891,0.0033077215064891054,0,2.5,0.0
47,2023-01-20 17:45:59.999,0.0178477578134756,0.39615,684843.0,12.749,7078.13,0.0297984028450046,0.004485252268428237,-2.664430965377306,-3.0276182623260763,0.004982271603569812,0.003414905666607208,0,2.5,0.0
48,2023-01-20 17:46:59.999,0.0199439035339654,0.3965499999999999,148329.0,12.7235,2276.06,0.02977773521942333,0.004479182532321668,-2.195452320707462,-2.664430965377306,0.004971829047208793,0.003543020705561238,0,2.5,0.0
49,2023-01-20 17:47:59.999,0.0207786803709932,0.3964999999999999,128688.0,12.701,2972.21,0.029757479505214447,0.004470359376544154,-2.0085184160657747,-2.195452320707462,0.004946710539060423,0.0036448461109086137,0,2.5,0.0
50,2023-01-20 17:48:59.999,0.0212468295669632,0.3965499999999999,158938.0,12.693,1921.11,0.029737489859753222,0.004460090842082963,-1.9036967168194923,-2.0085184160657747,0.004915381125279187,0.0037436828237776636,0,2.5,0.0
51,2023-01-20 17:49:59.999,0.0223691485865393,0.3968,153077.0,12.6815,2671.36,0.02971857866258326,0.004447976725079304,-1.6523085731553429,-1.9036967168194923,0.004873721421247967,0.0038785483860091685,0,2.5,0.0
52,2023-01-20 17:50:59.999,0.0227446421238841,0.397,146864.0,12.6845,1770.26,0.029699627875904546,0.004434027298161524,-1.5685482484296351,-1.6523085731553429,0.0048306854839129144,0.0040321526496885874,0,2.5,0.0
53,2023-01-20 17:51:59.999,0.0226138463861711,0.39705,188371.0,12.6905,2118.55,0.02968004623499387,0.00441855193292698,-1.5992116775103535,-1.5685482484296351,0.0047895077665604125,0.004187205466901378,0,2.5,0.0
54,2023-01-20 17:52:59.999,0.022464141873173,0.39705,160678.0,12.694,1523.88,0.029659728125971955,0.004401200270708467,-1.6349145256324982,-1.5992116775103535,0.004750263227545413,0.004307533015683707,0,2.5,0.0
55,2023-01-20 17:53:59.999,0.0227777102612662,0.3972,261195.0,12.6955,12446.63,0.02963888308165554,0.004380384012778618,-1.566340485303041,-1.6349145256324982,0.004710192005330533,0.004430511923194233,0,2.5,0.0
56,2023-01-20 17:54:59.999,0.0232194289181415,0.39735,436271.0,12.694,6028.49,0.029618971540521743,0.004360598932859343,-1.4675834033156354,-1.566340485303041,0.004669324320888363,0.004550422338359073,0,2.5,0.0
57,2023-01-20 17:55:59.999,0.0228994626436311,0.3969,285685.0,12.675,4735.53,0.029600109205959752,0.004345538843119582,-1.5419598821301486,-1.4675834033156354,0.004630694298542081,0.004630694298542081,0,2.0,0.0
58,2023-01-20 17:56:59.999,0.0229902338771181,0.3968,113934.0,12.667,3534.55,0.02958151352209018,0.004330788487839604,-1.521958337027933,-1.5419598821301486,0.0045926367697253345,0.004621179916337894,0,2.0,0.0
59,2023-01-20 17:57:59.999,0.0229751005701093,0.3971,139206.0,12.685,789.98,0.029563385253559827,0.004317406756238604,-1.5259819274453423,-1.521958337027933,0.004555557727772433,0.004611665534133708,0,2.0,0.0
60,2023-01-20 17:58:59.999,0.0217105676785798,0.3967,145626.0,12.691,597.83,0.029544285218665745,0.0043064623796438915,-1.8190609482890057,-1.5259819274453423,0.004526979122787161,0.0046021511519295216,0,2.0,0.0
