index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_ATOMUSDT,actual_ATOMUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_ATOMUSDT,log_prediction_ATOMUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_360_minutes,actual_spread_rolling_sd_360_minutes,predicted_spread_rolling_mean_360_minutes,predicted_spread_rolling_sd_360_minutes,predicted_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes_lag_1,predicted_spread_rolling_sd_360_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,12.45505348422863,12.4705,-0.9250792379072343,-0.9263773966050354,2.5233658551190667,2.5221264429023247,0.030096192964749746,0.030721497046547697,0.02803718550903234,0.0022037668579952684,0.028042889130793325,0.0022033716162880084,0.9318917511588876,1.2180560424423628,0.0,0.0022033716162880084,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,12.43575757584975,12.4635,-0.9248270628964415,-0.9260146798136826,2.5228043727910086,2.5205759982665334,0.03130061828209363,0.03127849072149025,0.02803268014263214,0.0021954621685134844,0.028041732602852254,0.0021991369024776984,1.4818930442982838,1.4784179046254302,1.2180560424423628,0.002202312937835431,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,12.426700583116226,12.482,-0.9233153468111195,-0.9264384326738009,2.524287606511851,2.5198474304735785,0.03127239178192176,0.031984985878537264,0.028029446855868428,0.0021887718729917574,0.028038430082810404,0.0021923738333002,1.4750959211382506,1.8071956568329552,1.4784179046254302,0.0022012542593828534,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0,2.0,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,12.449432427914282,12.484,-0.9228119488644206,-0.9252233356986732,2.524447824408533,2.521675033752212,0.0314953157853457,0.03240140440878969,0.02802613148679569,0.0021812301604047517,0.02803574141560054,0.002185825215240337,1.582731476251532,2.005874025317035,1.8071956568329552,0.002200195580930276,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,12.455357940999328,12.486,-0.9240709191931175,-0.9253336911307692,2.5246080166395526,2.522150887040602,0.03112662815568945,0.03105546859707331,0.028018582816894462,0.002165977707247257,0.028027192360769244,0.002169135409389457,1.4288807335419418,1.4020854277574393,2.005874025317035,0.0021991369024776984,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0,2.0,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,12.458114745387782,12.4905,-0.9238190486727818,-0.927438572971053,2.5249683553618465,2.522372197368103,0.028901600916307224,0.031111717701591823,0.028011588416716412,0.002151866345145522,0.02801405382530254,0.0021493929338523934,0.4129291936462821,1.440669998798537,1.4020854277574393,0.0021974461351833238,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,12.461109232738218,12.503,-0.9231894735653117,-0.927155985030084,2.5259686155128627,2.52261253289119,0.029053715021441717,0.031198269551162783,0.028004878642988434,0.0021381095258996147,0.02800778400691766,0.002135857599627309,0.48970072476112764,1.493558150081541,1.440669998798537,0.002195755367888949,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,12.472371483499703,12.5105,-0.9229377745959487,-0.9263339115453708,2.5265682917056993,2.52351591671117,0.029385357667177203,0.031124415093661928,0.02799981835557353,0.002128543373532944,0.028003656414608447,0.002126840270702323,0.6496497511364558,1.4679507013766926,1.493558150081541,0.002194064600594575,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,12.48215941096079,12.5385,-0.9220573267684922,-0.9261083729870486,2.5288039108251836,2.5243003776977875,0.029185026455304963,0.03079118548285331,0.027995572991070687,0.002121435788550703,0.027998867876013165,0.0021194176865885653,0.5596624897478563,1.317792651029281,1.4679507013766926,0.0021923738333002,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0,2.0,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,12.513207774649276,12.569,-0.9220573267684922,-0.9246847352177155,2.5312334649427006,2.5267847084481123,0.029259965712186253,0.02947222421982998,0.02798710180402653,0.0021093994649759563,0.027990627742830294,0.0021075379102087803,0.6022847623320872,0.7040498684398676,1.317792651029281,0.002190736678785234,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0,2.0,0
10,2023-01-20 17:08:59.999,0.3969564167122243,0.3981,12.546311022808394,12.5895,-0.9210520489758656,-0.9239287859026845,2.532863133208855,2.5294266799625507,0.02858163617727072,0.029592784401460293,0.027981083013616702,0.002101704080332539,0.027982746595787485,0.002099028452147587,0.28531751481047846,0.7668545743074265,0.7040498684398676,0.0021890995242702686,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0,2.0,0
