index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_4320_minutes,historical_rolling_sd_4320_minutes,historical_rolling_z_score_4320_minutes,historical_rolling_z_score_4320_minutes_lag_1,rolling_sd_4320_minutes,algo_trading_rolling_sd_4320_minutes_percentile_75th,signal_4320_minutes,threshold_4320_minutes,delayed_signal_4320_minutes
0,2023-01-20 16:58:59.999,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0.02848840742085631,0.009310595828914256,0.2398439011557545,0.0,,0.0003938540046300707,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0.028491550143041278,0.009309245639162416,0.29937340644712795,0.2398439011557545,0.0003938540046300707,0.0003938540046300707,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0.028494728656309025,0.009308093650243633,0.37497014462644807,0.29937340644712795,0.0006332168387711678,0.0005733761302358935,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0.028497934653558207,0.009307053450979878,0.4194098353244575,0.37497014462644807,0.0007451067975239217,0.0006891618181475447,0,2.5,0.0
4,2023-01-20 17:02:59.999,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0.028500838602734585,0.009305893787579738,0.27451742440348864,0.4194098353244575,0.000689167291988553,0.0007031521683723952,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0.028503736905562696,0.009304756666674524,0.2802900997083465,0.27451742440348864,0.0006352946787076362,0.000689167291988553,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0.028506722412315118,0.009303551556321519,0.28930318949203276,0.2802900997083465,0.0005862726897558514,0.0006756991386683238,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0.028509641530626614,0.009302393989814958,0.2810860909458424,0.28930318949203276,0.0005510346127548264,0.0006622309853480945,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0.028512472455281702,0.009301226941917026,0.24499058476927615,0.2810860909458424,0.0005491591743953753,0.0006487628320278654,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0.02851482962046226,0.00930017950106793,0.10294366891071319,0.24499058476927615,0.0007751286583316568,0.000689167291988553,0,2.5,0.0
10,2023-01-20 17:08:59.999,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0.028517122719092715,0.009299223695841796,0.11567220206225091,0.10294366891071319,0.0008666639441749576,0.0007311219211400795,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0283333424504776,0.39825,223741.0,12.6275,13836.52,0.028519124280234516,0.009298253312160897,-0.019980293450807273,0.11567220206225091,0.0011245681436416778,0.0007601177279277893,3,2.5,0.0
12,2023-01-20 17:10:59.999,0.0277235497247771,0.39805,296691.0,12.63,12873.25,0.02852082612802132,0.009297434695236636,-0.08575229935765918,-0.019980293450807273,0.0013661595212476631,0.000798012479792482,0,2.5,3.0
13,2023-01-20 17:11:59.999,0.0270609010139906,0.398,176159.0,12.6425,6949.01,0.028522353142242725,0.009296653035941859,-0.15720196533117836,-0.08575229935765918,0.001605804967844327,0.0008666639441749576,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0272938844656347,0.39805,113913.0,12.64,3922.28,0.028523762908356377,0.009296004853337982,-0.1323018288098309,-0.15720196533117836,0.0017282654086648017,0.0010600920937749976,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0267300534649956,0.3978,358643.0,12.6385,2887.57,0.028524807317923694,0.009295549805647717,-0.19307667544717472,-0.1323018288098309,0.0018675119181737572,0.0012453638324446705,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0261783887956146,0.39735,269248.0,12.625,5341.83,0.02852566350047226,0.009295163299333902,-0.2525264623404593,-0.19307667544717472,0.002017431616041874,0.0014260708828968292,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0262428934624927,0.39735,282948.0,12.6235,1850.98,0.028526686444053588,0.009294668843930346,-0.24570998923240417,-0.2525264623404593,0.0021155577739476903,0.001605804967844327,0,2.5,0.0
18,2023-01-20 17:16:59.999,0.0263927368057093,0.3977,400452.0,12.6405,7898.03,0.028527797311297714,0.0092941269424475,-0.22972147021548742,-0.24570998923240417,0.0021731043766660056,0.001697650298459683,0,2.5,0.0
19,2023-01-20 17:17:59.999,0.025502952504445,0.39715,559916.0,12.629,3022.24,0.028529001145096385,0.00929339823422865,-0.3256127160790444,-0.22972147021548742,0.002279140131029937,0.0017978886634192795,0,2.5,0.0
20,2023-01-20 17:18:59.999,0.0231026010939299,0.3967,405359.0,12.6585,21087.29,0.028529947758281115,0.009292637160120198,-0.5840480555555249,-0.3256127160790444,0.002579344912666884,0.0019049918426407863,0,2.5,0.0
21,2023-01-20 17:19:59.999,0.0213484340153455,0.3962,327483.0,12.67,1817.57,0.028530499315639064,0.009292140164725049,-0.7729183130015862,-0.5840480555555249,0.0029792726107657906,0.002017431616041874,0,2.5,0.0
22,2023-01-20 17:20:59.999,0.022198489901279,0.39635,274113.0,12.659,1896.76,0.028531452820073872,0.009291278981720169,-0.6816029236937624,-0.7729183130015862,0.0031922073582471427,0.002091026234471236,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.023853638622775,0.3967,253891.0,12.641,1784.45,0.028533073954231793,0.009289851584992148,-0.5037147567584899,-0.6816029236937624,0.003246236373160577,0.0021443310753068478,0,2.5,0.0
24,2023-01-20 17:22:59.999,0.0250267719828221,0.39685,277957.0,12.6225,7788.35,0.028534949093687572,0.00928832598402019,-0.3776974577443777,-0.5037147567584899,0.003234112499261032,0.0021996133152569885,0,2.5,0.0
25,2023-01-20 17:23:59.999,0.024257899169279,0.3964,179805.0,12.614,2256.48,0.028536764743796173,0.009286722984344424,-0.46075085708171687,-0.3776974577443777,0.0032486572346907615,0.002279140131029937,0,2.5,0.0
26,2023-01-20 17:24:59.999,0.0239625605606441,0.3963,133098.0,12.615,1476.52,0.028538605815868267,0.009285027446320177,-0.4928413277914148,-0.46075085708171687,0.003268688737649511,0.0025042937172576473,0,2.5,0.0
27,2023-01-20 17:25:59.999,0.0244300203054774,0.39605,181307.0,12.5895,4863.59,0.02854052090371746,0.009283326480385672,-0.44278315611596253,-0.4928413277914148,0.0032640068997273498,0.002779308761716337,0,2.5,0.0
28,2023-01-20 17:26:59.999,0.0252633306466871,0.39585,418128.0,12.5585,23760.42,0.02854239967007683,0.009281841643000999,-0.3532778460902015,-0.44278315611596253,0.003232307245933325,0.0030325062976361288,0,2.5,0.0
29,2023-01-20 17:27:59.999,0.0259232466746084,0.396,833412.0,12.552,1655.09,0.028544396590080914,0.009280349831842834,-0.2824408522272292,-0.3532778460902015,0.0031880699609889425,0.0031880699609889425,0,2.0,0.0
30,2023-01-20 17:28:59.999,0.0252283605055376,0.39605,195582.0,12.571000000000002,784.68,0.028546081335525324,0.009279086973581317,-0.3575481983770253,-0.2824408522272292,0.0031583334757617136,0.0031806358396821353,0,2.0,0.0
31,2023-01-20 17:29:59.999,0.0253930309005303,0.39585,270775.0,12.5555,1520.8,0.02854781161886755,0.009277801849823939,-0.3400353628372778,-0.3575481983770253,0.003125510168460385,0.003173201718375328,0,2.0,0.0
32,2023-01-20 17:30:59.999,0.0244586932935684,0.3955999999999999,136862.0,12.5625,1143.26,0.028549197985309596,0.009276743184883307,-0.4409418920216289,-0.3400353628372778,0.003114577262214645,0.003165767597068521,0,2.0,0.0
33,2023-01-20 17:31:59.999,0.0238296328452189,0.396,432627.0,12.6005,14878.79,0.028550296472282428,0.009275903261670979,-0.5089168670580915,-0.4409418920216289,0.003120093043107795,0.0031583334757617136,0,2.0,0.0
34,2023-01-20 17:32:59.999,0.0220420196668595,0.39605,110072.0,12.645,12246.13,0.028551029406252575,0.009275263868917511,-0.7017600611024688,-0.5089168670580915,0.0031893107623980296,0.0031806358396821353,0,2.5,0.0
35,2023-01-20 17:33:59.999,0.0205052649627015,0.3959,279793.0,12.672,7121.37,0.028551375771406044,0.009274935466508915,-0.8675112444456823,-0.7017600611024688,0.0033207324294356366,0.003188690361693486,0,2.5,0.0
36,2023-01-20 17:34:59.999,0.0190738798232641,0.39585,160445.0,12.7025,25789.41,0.028551241560420527,0.009275068411804421,-1.0218104402437125,-0.8675112444456823,0.0035090789037787794,0.003190034911360308,0,2.5,0.0
37,2023-01-20 17:35:59.999,0.0195034425149822,0.3958,193652.0,12.6895,4573.02,0.02855113885828767,0.009275166139937245,-0.9754753938420221,-1.0218104402437125,0.0036448461109086137,0.0031922073582471427,0,2.5,0.0
38,2023-01-20 17:36:59.999,0.0191620572826063,0.39525,564120.0,12.665,4427.76,0.028550934461886758,0.00927536331310775,-1.012238212384877,-0.9754753938420221,0.0037766283947340135,0.0032222822740117793,0,2.5,0.0
39,2023-01-20 17:37:59.999,0.0173484053581614,0.3951,227482.0,12.6985,5199.64,0.028550246498457207,0.009276083944684621,-1.207604545958716,-1.012238212384877,0.003980468377284324,0.0032332098725971785,0,2.5,0.0
40,2023-01-20 17:38:59.999,0.0167075088254535,0.3951,284382.0,12.7135,4505.62,0.028549386524718404,0.009277009573089696,-1.2764757442544044,-1.207604545958716,0.004187205466901378,0.003237143467735918,0,2.5,0.0
41,2023-01-20 17:39:59.999,0.0170396777411534,0.3954,185512.0,12.7235,1443.15,0.02854867230043424,0.009277776858363104,-1.2404905544701144,-1.2764757442544044,0.004347642198611149,0.003246236373160577,0,2.5,0.0
42,2023-01-20 17:40:59.999,0.0164371394071438,0.3956,185554.0,12.7495,5805.78,0.02854791432000998,0.009278632522114864,-1.305232735966333,-1.2404905544701144,0.004513381647777317,0.003248052019308215,0,2.5,0.0
43,2023-01-20 17:41:59.999,0.016328073101671,0.3957,486756.0,12.758,5997.46,0.028547181614327743,0.009279472442594944,-1.3167891373401988,-1.305232735966333,0.004661544410104338,0.003256332067209056,0,2.5,0.0
44,2023-01-20 17:42:59.999,0.017307658870266,0.3957,231211.0,12.735,4086.63,0.028546689949297713,0.009280011661559043,-1.2111009650545583,-1.3167891373401988,0.004752596629947833,0.00326517735920789,0,2.5,0.0
45,2023-01-20 17:43:59.999,0.0172803617555645,0.3959,132635.0,12.7475,1987.14,0.02854625139156799,0.009280499299009579,-1.21393141392789,-1.2111009650545583,0.0048329996173745084,0.003268688737649511,0,2.5,0.0
46,2023-01-20 17:44:59.999,0.0162392028869007,0.39585,127486.0,12.769,1688.65,0.028545600688022282,0.009281263606990681,-1.3259399067011046,-1.21393141392789,0.004939310671979891,0.0033077215064891054,0,2.5,0.0
47,2023-01-20 17:45:59.999,0.0178477578134756,0.39615,684843.0,12.749,7078.13,0.028545291530610216,0.009281597695624786,-1.1525530482943989,-1.3259399067011046,0.004982271603569812,0.003414905666607208,0,2.5,0.0
48,2023-01-20 17:46:59.999,0.0199439035339654,0.3965499999999999,148329.0,12.7235,2276.06,0.028545484929144844,0.009281409762176493,-0.9267537599980256,-1.1525530482943989,0.004971829047208793,0.003543020705561238,0,2.5,0.0
