index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_5040_minutes,historical_rolling_sd_5040_minutes,historical_rolling_z_score_5040_minutes,historical_rolling_z_score_5040_minutes_lag_1,rolling_sd_5040_minutes,algo_trading_rolling_sd_5040_minutes_percentile_75th,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 16:58:59.999,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0.02547362391134374,0.011436062598805207,0.45888810854814094,0.0,,0.0003938540046300707,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0.025479664653204157,0.011431085260966596,0.5072856982431346,0.45888810854814094,0.0003938540046300707,0.0003938540046300707,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0.025485845824424112,0.011426177417750925,0.5687939033763534,0.5072856982431346,0.0006332168387711678,0.0005733761302358935,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0.02549199376542841,0.011421559775136415,0.6049445766945319,0.5687939033763534,0.0007451067975239217,0.0006891618181475447,0,2.5,0.0
4,2023-01-20 17:02:59.999,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0.025497763491315013,0.01141702297375651,0.4867910941874677,0.6049445766945319,0.000689167291988553,0.0007031521683723952,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0.025503608511809273,0.011412353809328252,0.49141129527841304,0.4867910941874677,0.0006352946787076362,0.000689167291988553,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0.025509471100466256,0.01140768738540539,0.49868113128470715,0.49141129527841304,0.0005862726897558514,0.0006756991386683238,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0.025515379001227086,0.011402882488869625,0.491896333923436,0.49868113128470715,0.0005510346127548264,0.0006622309853480945,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0.025521259217445597,0.01139795913539401,0.46235700644367417,0.491896333923436,0.0005491591743953753,0.0006487628320278654,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0.02552692947323395,0.011392813576509751,0.34629678789189067,0.46235700644367417,0.0007751286583316568,0.000689167291988553,0,2.5,0.0
10,2023-01-20 17:08:59.999,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0.02553273996993538,0.011387416601936873,0.35653779724140855,0.34629678789189067,0.0008666639441749576,0.0007311219211400795,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0283333424504776,0.39825,223741.0,12.6275,13836.52,0.025538206014794926,0.011382146550107169,0.2455719949991644,0.35653779724140855,0.0011245681436416778,0.0007601177279277893,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.0277235497247771,0.39805,296691.0,12.63,12873.25,0.02554343901437357,0.011377086081898356,0.19162294235184002,0.2455719949991644,0.0013661595212476631,0.000798012479792482,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0270609010139906,0.398,176159.0,12.6425,6949.01,0.025548631257072397,0.011371804760939663,0.13298414708214193,0.19162294235184002,0.001605804967844327,0.0008666639441749576,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0272938844656347,0.39805,113913.0,12.64,3922.28,0.025554041653095053,0.011366145628557046,0.15307236678090333,0.13298414708214193,0.0017282654086648017,0.0010600920937749976,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0267300534649956,0.3978,358643.0,12.6385,2887.57,0.025559396199356404,0.011360340185168358,0.1030477297825609,0.15307236678090333,0.0018675119181737572,0.0012453638324446705,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0261783887956146,0.39735,269248.0,12.625,5341.83,0.025564598297047228,0.0113546180299516,0.05405646380602969,0.1030477297825609,0.002017431616041874,0.0014260708828968292,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0262428934624927,0.39735,282948.0,12.6235,1850.98,0.025569697278048895,0.01134914991592992,0.059316881830848996,0.05405646380602969,0.0021155577739476903,0.001605804967844327,0,2.5,0.0
18,2023-01-20 17:16:59.999,0.0263927368057093,0.3977,400452.0,12.6405,7898.03,0.02557469316867942,0.011343967979211238,0.07211265392577042,0.059316881830848996,0.0021731043766660056,0.001697650298459683,0,2.5,0.0
19,2023-01-20 17:17:59.999,0.025502952504445,0.39715,559916.0,12.629,3022.24,0.025579520830380075,0.011338757854701651,-0.006752796639300955,0.07211265392577042,0.002279140131029937,0.0017978886634192795,3,2.5,0.0
20,2023-01-20 17:18:59.999,0.0231026010939299,0.3967,405359.0,12.6585,21087.29,0.025583936208809575,0.011333458406858612,-0.21893891747801,-0.006752796639300955,0.002579344912666884,0.0019049918426407863,0,2.5,3.0
21,2023-01-20 17:19:59.999,0.0213484340153455,0.3962,327483.0,12.67,1817.57,0.025588192567318657,0.011327837309456043,-0.3742778463488322,-0.21893891747801,0.0029792726107657906,0.002017431616041874,0,2.5,0.0
22,2023-01-20 17:20:59.999,0.022198489901279,0.39635,274113.0,12.659,1896.76,0.02559258759968791,0.011322222789156778,-0.299773088872568,-0.3742778463488322,0.0031922073582471427,0.002091026234471236,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.023853638622775,0.3967,253891.0,12.641,1784.45,0.025597242238817687,0.011316683432347615,-0.15407372897423,-0.299773088872568,0.003246236373160577,0.0021443310753068478,0,2.5,0.0
24,2023-01-20 17:22:59.999,0.0250267719828221,0.39685,277957.0,12.6225,7788.35,0.025602030983346753,0.011311333239254874,-0.050856869686083626,-0.15407372897423,0.003234112499261032,0.0021996133152569885,0,2.5,0.0
