index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_7200_minutes,historical_rolling_sd_7200_minutes,historical_rolling_z_score_7200_minutes,historical_rolling_z_score_7200_minutes_lag_1,rolling_sd_7200_minutes,algo_trading_rolling_sd_7200_minutes_percentile_75th,signal_7200_minutes,threshold_7200_minutes,delayed_signal_7200_minutes
0,2023-01-20 16:58:59.999,0.0307214970465476,0.3964999999999999,330335.0,12.4705,3482.93,0.019362538254175075,0.015489244167166155,0.7333449372856461,0.0,,0.0003938540046300707,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0312784907214904,0.3966,367451.0,12.4635,6420.61,0.01936843695111205,0.01548569358976584,0.7691004410838561,0.7333449372856461,0.0003938540046300707,0.0003938540046300707,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0319849858785374,0.3972,800336.0,12.482,1275.41,0.01937450306987581,0.015482079704914314,0.814521243206026,0.7691004410838561,0.0006332168387711678,0.0005733761302358935,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0324014044087896,0.3974,325232.0,12.484,1508.66,0.019380694017243207,0.015478374947376961,0.8412194714118193,0.814521243206026,0.0007451067975239217,0.0006891618181475447,0,2.5,0.0
4,2023-01-20 17:02:59.999,0.0310554685970734,0.3969,390580.0,12.486,1779.42,0.019386646671193577,0.015474621866861946,0.7540618456640912,0.8412194714118193,0.000689167291988553,0.0007031521683723952,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0311117680794268,0.397,207685.0,12.4905,1167.66,0.01939258547324835,0.015470915084128853,0.7574977008438761,0.7540618456640912,0.0006352946787076362,0.000689167291988553,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0311982695511625,0.39725,202179.0,12.503,5433.24,0.019398452413879982,0.015467380982876016,0.762883978247263,0.7574977008438761,0.0005862726897558514,0.0006756991386683238,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0311244150936618,0.39735,440693.0,12.5105,2637.6,0.01940418723712117,0.015464072529740166,0.7579004711728132,0.762883978247263,0.0005510346127548264,0.0006622309853480945,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0307911854828537,0.3977,360435.0,12.5385,10208.36,0.019409899930247526,0.015460680334693408,0.7361439022231663,0.7579004711728132,0.0005491591743953753,0.0006487628320278654,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0294722242198304,0.3977,368463.0,12.569,6863.26,0.01941538807923967,0.015457237494139157,0.6506231235952692,0.7361439022231663,0.0007751286583316568,0.000689167291988553,0,2.5,0.0
10,2023-01-20 17:08:59.999,0.0295927844014602,0.3981,702715.0,12.5895,10292.52,0.01942091748469951,0.015453756020442268,0.6582132462364048,0.6506231235952692,0.0008666639441749576,0.0007311219211400795,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0283333424504776,0.39825,223741.0,12.6275,13836.52,0.019426249659005367,0.01545020650081162,0.5765031548933881,0.6582132462364048,0.0011245681436416778,0.0007601177279277893,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.0277235497247771,0.39805,296691.0,12.63,12873.25,0.01943147812137701,0.015446643412991281,0.5368202904474447,0.5765031548933881,0.0013661595212476631,0.000798012479792482,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0270609010139906,0.398,176159.0,12.6425,6949.01,0.019436572144646388,0.015443110514673888,0.4937042224815817,0.5368202904474447,0.001605804967844327,0.0008666639441749576,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0272938844656347,0.39805,113913.0,12.64,3922.28,0.01944174858942816,0.015439496535813885,0.5085746065613282,0.4937042224815817,0.0017282654086648017,0.0010600920937749976,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0267300534649956,0.3978,358643.0,12.6385,2887.57,0.019446914301090905,0.015435711716780409,0.47183695170900863,0.5085746065613282,0.0018675119181737572,0.0012453638324446705,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0261783887956146,0.39735,269248.0,12.625,5341.83,0.019451986632542568,0.015431921898481568,0.43587585573083276,0.47183695170900863,0.002017431616041874,0.0014260708828968292,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0262428934624927,0.39735,282948.0,12.6235,1850.98,0.019457089146205368,0.015428092305468806,0.4398343088653912,0.43587585573083276,0.0021155577739476903,0.001605804967844327,0,2.5,0.0
18,2023-01-20 17:16:59.999,0.0263927368057093,0.3977,400452.0,12.6405,7898.03,0.019462219080981898,0.015424256476350635,0.4493258871410545,0.4398343088653912,0.0021731043766660056,0.001697650298459683,0,2.5,0.0
19,2023-01-20 17:17:59.999,0.025502952504445,0.39715,559916.0,12.629,3022.24,0.01946719645120849,0.015420422259585675,0.3914131501479831,0.4493258871410545,0.002279140131029937,0.0017978886634192795,0,2.5,0.0
20,2023-01-20 17:18:59.999,0.0231026010939299,0.3967,405359.0,12.6585,21087.29,0.01947180170410434,0.015416555556303687,0.23551300915209672,0.3914131501479831,0.002579344912666884,0.0019049918426407863,0,2.5,0.0
21,2023-01-20 17:19:59.999,0.0213484340153455,0.3962,327483.0,12.67,1817.57,0.01947613335848421,0.015412700251705061,0.12147778301561149,0.23551300915209672,0.0029792726107657906,0.002017431616041874,0,2.5,0.0
22,2023-01-20 17:20:59.999,0.022198489901279,0.39635,274113.0,12.659,1896.76,0.019480660691514426,0.015408711238196354,0.17638264276297172,0.12147778301561149,0.0031922073582471427,0.002091026234471236,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.023853638622775,0.3967,253891.0,12.641,1784.45,0.019485441631424988,0.015404726543236234,0.28356212485108745,0.17638264276297172,0.003246236373160577,0.0021443310753068478,0,2.5,0.0
24,2023-01-20 17:22:59.999,0.0250267719828221,0.39685,277957.0,12.6225,7788.35,0.01949033232149185,0.01540089484726372,0.3594881801503834,0.28356212485108745,0.003234112499261032,0.0021996133152569885,0,2.5,0.0
25,2023-01-20 17:23:59.999,0.024257899169279,0.3964,179805.0,12.614,2256.48,0.01949513285772845,0.015396992814813168,0.30933094331046124,0.3594881801503834,0.0032486572346907615,0.002279140131029937,0,2.5,0.0
26,2023-01-20 17:24:59.999,0.0239625605606441,0.3963,133098.0,12.615,1476.52,0.019499862456174185,0.015393133732870974,0.2899148530711542,0.30933094331046124,0.003268688737649511,0.0025042937172576473,0,2.5,0.0
27,2023-01-20 17:25:59.999,0.0244300203054774,0.39605,181307.0,12.5895,4863.59,0.01950464493216258,0.015389315157526257,0.3200516282172588,0.2899148530711542,0.0032640068997273498,0.002779308761716337,0,2.5,0.0
28,2023-01-20 17:26:59.999,0.0252633306466871,0.39585,418128.0,12.5585,23760.42,0.019509556431599472,0.015385508769805278,0.3739736073193535,0.3200516282172588,0.003232307245933325,0.0030325062976361288,0,2.5,0.0
29,2023-01-20 17:27:59.999,0.0259232466746084,0.396,833412.0,12.552,1655.09,0.019514483194294493,0.015381881801642995,0.4166436566707569,0.3739736073193535,0.0031880699609889425,0.0031880699609889425,0,2.0,0.0
30,2023-01-20 17:28:59.999,0.0252283605055376,0.39605,195582.0,12.571000000000002,784.68,0.01952033560965025,0.015376037459762234,0.3712286023512078,0.4166436566707569,0.0031583334757617136,0.0031806358396821353,0,2.0,0.0
31,2023-01-20 17:29:59.999,0.0253930309005303,0.39585,270775.0,12.5555,1520.8,0.0195253423795595,0.015372079286841768,0.3817107895087062,0.3712286023512078,0.003125510168460385,0.003173201718375328,0,2.0,0.0
32,2023-01-20 17:30:59.999,0.0244586932935684,0.3955999999999999,136862.0,12.5625,1143.26,0.019530171918610326,0.015368165598948064,0.32069678994709855,0.3817107895087062,0.003114577262214645,0.003165767597068521,0,2.0,0.0
33,2023-01-20 17:31:59.999,0.0238296328452189,0.396,432627.0,12.6005,14878.79,0.01953514196132896,0.015363768308817024,0.27952067471789466,0.32069678994709855,0.003120093043107795,0.0031583334757617136,0,2.0,0.0
34,2023-01-20 17:32:59.999,0.0220420196668595,0.39605,110072.0,12.645,12246.13,0.019539890211714383,0.015359258781555453,0.16290691437205698,0.27952067471789466,0.0031893107623980296,0.0031806358396821353,0,2.5,0.0
35,2023-01-20 17:33:59.999,0.0205052649627015,0.3959,279793.0,12.672,7121.37,0.019544416405940016,0.015354740194923212,0.06257667303802203,0.16290691437205698,0.0033207324294356366,0.003188690361693486,0,2.5,0.0
36,2023-01-20 17:34:59.999,0.0190738798232641,0.39585,160445.0,12.7025,25789.41,0.019548812397238147,0.015350073356666853,-0.03094008497150101,0.06257667303802203,0.0035090789037787794,0.003190034911360308,3,2.5,0.0
37,2023-01-20 17:35:59.999,0.0195034425149822,0.3958,193652.0,12.6895,4573.02,0.019553305734943856,0.01534532357226965,-0.003249408181380055,-0.03094008497150101,0.0036448461109086137,0.0031922073582471427,0,2.5,3.0
38,2023-01-20 17:36:59.999,0.0191620572826063,0.39525,564120.0,12.665,4427.76,0.019557696573715515,0.015340687347429603,-0.02579019323899508,-0.003249408181380055,0.0037766283947340135,0.0032222822740117793,0,2.5,0.0
39,2023-01-20 17:37:59.999,0.0173484053581614,0.3951,227482.0,12.6985,5199.64,0.01956171560802106,0.01533631685640277,-0.1443182395475628,-0.02579019323899508,0.003980468377284324,0.0032332098725971785,0,2.5,0.0
