index,close_time,predictions_NEARUSDT,actual_NEARUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_NEARUSDT,log_prediction_NEARUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1080_minutes,actual_spread_rolling_sd_1080_minutes,predicted_spread_rolling_mean_1080_minutes,predicted_spread_rolling_sd_1080_minutes,predicted_rolling_z_score_1080_minutes,actual_rolling_z_score_1080_minutes,actual_rolling_z_score_1080_minutes_lag_1,predicted_spread_rolling_sd_1080_minutes_percentile_75th,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_1080_minutes,threshold_1080_minutes,delayed_signal_1080_minutes
0,2023-01-20 14:11:59.999,2.075345250442189,2.085,0.0001709292308826,0.000170635,0.7347688552507647,0.7301275255973589,-8.675983785683828,-8.674260941610736,0.09023777778328856,0.09930107642271357,0.08446809986664534,0.02096332850136249,0.08447343721901966,0.02095436413081327,0.27509021644767895,0.7075678156311951,0.0,0.02095436413081327,0.0993010764227086,2.085,2769.7,0.0001706349999999,9148941.21,0,2.0,0
1,2023-01-20 14:12:59.999,2.084660739953579,2.085,0.0001709450852479,0.00017072,0.7347688552507647,0.7346061273607382,-8.67548577041083,-8.674168191938923,0.09447832191938221,0.09802283649017829,0.08447249869788682,0.02096567372660811,0.08448175477857277,0.020958181715781014,0.47697683302756494,0.6463106298890057,0.7075678156311951,0.020957227319539078,0.0980228364901734,2.085,2497.4,0.00017072,45550036.97,0,2.5,0
2,2023-01-20 14:13:59.999,2.0856698504283067,2.0839999,0.0001709612370002,0.000170685,0.7342890759064743,0.7350900748428634,-8.675690805487193,-8.67407371136772,0.09471976912991431,0.09806931414318842,0.08447208055399845,0.02096539803851089,0.0844815603769179,0.020958014195098934,0.4885104408122138,0.6485559474813456,0.6463106298890057,0.020958097955439972,0.0980693621278305,2.084,4350.6,0.000170685,6779563.05,0,2.0,0
3,2023-01-20 14:14:59.999,2.079986915044924,2.0825,0.0001708135523642,0.00017069,0.7335690950588607,0.7323616028496527,-8.675661512188032,-8.67493793336295,0.09420946819444853,0.09727414711801718,0.08446921444832696,0.020963436045190787,0.08447822485882289,0.020955829668630847,0.46436927048479065,0.6108222259980037,0.6485559474813456,0.020958056075269453,0.0972741471180107,2.0825,10864.3,0.0001706899999999,25961681.32,0,2.0,0
4,2023-01-20 14:15:59.999,2.0721299049218604,2.0825,0.000170735232929,0.000170755,0.7335690950588607,0.7285770178575689,-8.675280777365234,-8.675396546831626,0.091601991779244,0.09629692718000205,0.08446719139800114,0.02096218906652286,0.0844737915833677,0.020953613770636512,0.34018953837287264,0.5643368516742026,0.6108222259980037,0.020958014195098934,0.0962969271799991,2.0825,1741.2,0.000170755,9474440.65,0,2.0,0
5,2023-01-20 14:16:59.999,2.065618223193633,2.0839999,0.0001708162012415,0.000170895,0.7342890759064743,0.7254295632990718,-8.674461225146086,-8.674922426064349,0.08723762655466982,0.09491338946078887,0.08446171683971118,0.02095868781370911,0.0844642847487907,0.020949161426784123,0.13238438281034612,0.498679722412833,0.5643368516742026,0.020957468063481914,0.094913437445431,2.084,1299.1,0.000170895,8511626.35,0,2.0,0
6,2023-01-20 14:17:59.999,2.0694276780339638,2.0839999,0.0001710517091483,0.000170945,0.7342890759064743,0.7272720850069551,-8.674168690624926,-8.673544654492948,0.08554386587129736,0.09416255042659205,0.08446022964118736,0.02095794240108146,0.08446123207988311,0.02094827228647641,0.05168129269129129,0.46294243011680536,0.498679722412833,0.02095692193186489,0.0941625984112342,2.084,3040.3,0.0001709449999999,18895221.72,0,2.0,0
7,2023-01-20 14:18:59.999,2.0736444840627604,2.083,0.0001712008957768,0.00017074,0.7338091622788351,0.7293076795222779,-8.675368626382113,-8.6726728619292,0.08534185819188433,0.09676247367239588,0.0844626253644479,0.02095920062509033,0.08446343871581465,0.020949521076734468,0.04193028913893499,0.5868472050992147,0.46294243011680536,0.020956375800247867,0.0967624736723919,2.083,7777.2,0.00017074,159644302.08,0,2.0,0
8,2023-01-20 14:19:59.999,2.074011948859981,2.0815,0.0001710448190557,0.00017063,0.7330887876528931,0.7294848710539897,-8.676013088425101,-8.673584936062815,0.08786004134018432,0.09769621923717198,0.08446332056696833,0.02095962710651221,0.08446646276934873,0.020950184802401066,0.161983228446112,0.6313518176137853,0.5868472050992147,0.020955829668630847,0.0976962192371679,2.0815,1379.6,0.00017063,19267136.09,0,2.0,0
9,2023-01-20 14:20:59.999,2.0733717875042843,2.08,0.0001709338272056,0.000170685,0.7323678937132266,0.7291761649387742,-8.675690805487193,-8.674234051761767,0.08921739980616628,0.09614813194994076,0.08446527406808446,0.020960617733074862,0.08446967011409565,0.020951418569506882,0.22660659832268212,0.5573718308607529,0.6313518176137853,0.020955463284176454,0.0961481319499384,2.08,6707.4,0.000170685,17470432.47,0,2.0,0
