index,close_time,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_3960_minutes,historical_rolling_sd_3960_minutes,historical_rolling_z_score_3960_minutes,historical_rolling_z_score_3960_minutes_lag_1,rolling_sd_3960_minutes,algo_trading_rolling_sd_3960_minutes_percentile_75th,signal_3960_minutes,threshold_3960_minutes,delayed_signal_3960_minutes
0,2023-01-20 14:11:59.999,0.0993010764227086,2.085,2769.7,0.0001706349999999,9148941.21,0.10888866603173437,0.06541921777483721,-0.14655616400099375,0.0,,0.0009038521242790766,0,2.0,0.0
1,2023-01-20 14:12:59.999,0.0980228364901734,2.085,2497.4,0.00017072,45550036.97,0.10889576239522397,0.06541651449746463,-0.1662107189381356,-0.14655616400099375,0.0009038521242790766,0.0009038521242790766,0,2.0,0.0
2,2023-01-20 14:13:59.999,0.0980693621278305,2.084,4350.6,0.000170685,6779563.05,0.10890314626649696,0.06541364175480441,-0.1656196451999364,-0.1662107189381356,0.0007249347170945869,0.0008591227724829543,0,2.0,0.0
3,2023-01-20 14:14:59.999,0.0972741471180107,2.0825,10864.3,0.0001706899999999,25961681.32,0.10891038755531511,0.06541076677200922,-0.17789487895567407,-0.1656196451999364,0.0008393711514366576,0.0008716116378578671,0,2.0,0.0
4,2023-01-20 14:15:59.999,0.0962969271799991,2.0825,1741.2,0.000170755,9474440.65,0.10891729243210256,0.06540799164509252,-0.1929483681532721,-0.17789487895567407,0.0011080317511093498,0.0009548970309866449,0,2.5,0.0
5,2023-01-20 14:16:59.999,0.094913437445431,2.084,1299.1,0.000170895,8511626.35,0.1089240229460938,0.06540517894004444,-0.2142121729153284,-0.1929483681532721,0.0015375443630298367,0.0011080317511093498,0,2.5,0.0
6,2023-01-20 14:17:59.999,0.0941625984112342,2.084,3040.3,0.0001709449999999,18895221.72,0.10893043766669407,0.06540248513310931,-0.22579935954121422,-0.2142121729153284,0.0018406153926223514,0.0014301662100497151,0,2.5,0.0
7,2023-01-20 14:18:59.999,0.0967624736723919,2.083,7777.2,0.00017074,159644302.08,0.10893760212742443,0.0653995977942246,-0.18616518855881573,-0.22579935954121422,0.0017044486769632254,0.001620996519996531,0,2.5,0.0
8,2023-01-20 14:19:59.999,0.0976962192371679,2.0815,1379.6,0.00017063,19267136.09,0.10894488911706805,0.06539673715103213,-0.17200659191790615,-0.18616518855881573,0.0016191047421849978,0.0016404407258795548,0,2.0,0.0
9,2023-01-20 14:20:59.999,0.0961481319499384,2.08,6707.4,0.000170685,17470432.47,0.10895179052541358,0.06539394420362798,-0.1957927256323047,-0.17200659191790615,0.001547131997007394,0.0016191047421849978,0,2.0,0.0
10,2023-01-20 14:21:59.999,0.0972741471180107,2.0825,4919.2,0.00017069,9828629.52,0.10895867245827275,0.065391280856632,-0.17868628947458512,-0.1957927256323047,0.0014729204805308475,0.001601111555890597,0,2.0,0.0
11,2023-01-20 14:22:59.999,0.0980085250789954,2.0845,3723.0,0.000170705,37186305.27,0.10896585370614323,0.06538851635099575,-0.16757267542714266,-0.17868628947458512,0.0014402471561284396,0.0015831183695961958,0,2.0,0.0
12,2023-01-20 14:23:59.999,0.0975603717521771,2.082,1881.4,0.000170655,14238690.57,0.10897276859823538,0.06538586190541107,-0.1745392125069445,-0.16757267542714266,0.001387845104326011,0.0015651251833017949,0,2.0,0.0
13,2023-01-20 14:24:59.999,0.0966581243973614,2.082,8090.4,0.000170715,27084192.23,0.10897960190948436,0.06538316053863608,-0.1884503197859634,-0.1745392125069445,0.0013372521519457836,0.001547131997007394,0,2.0,0.0
14,2023-01-20 14:25:59.999,0.0941625984112342,2.084,2115.6,0.0001709449999999,48140819.05,0.10898554906179382,0.0653807414225454,-0.22671738386631676,-0.1884503197859634,0.0014836616650904686,0.0015447350885130046,0,2.0,0.0
15,2023-01-20 14:26:59.999,0.0933525949490494,2.082,4386.9,0.000170935,9335657.42,0.10899176870870758,0.06537808240303104,-0.23921126446090313,-0.22671738386631676,0.0016751865949813291,0.0015831183695961958,0,2.5,0.0
16,2023-01-20 14:27:59.999,0.0938633864489055,2.079,7002.5,0.000170805,4460273.31,0.1089988315113193,0.0653749368937605,-0.23151754757346996,-0.23921126446090313,0.0017529039326011338,0.0016331252053840806,0,2.5,0.0
17,2023-01-20 14:28:59.999,0.0939385220041906,2.079,10832.9,0.0001708,20560049.55,0.1090061870875739,0.06537160324958079,-0.23049251256477207,-0.23151754757346996,0.001800091064387291,0.0016751865949813291,0,2.5,0.0
18,2023-01-20 14:29:59.999,0.0952449524036787,2.0825,11985.0,0.000170825,57395396.57,0.10901385067291505,0.06536821061462329,-0.21063599783097267,-0.23049251256477207,0.0017661539787260472,0.0016971331564677513,0,2.5,0.0
19,2023-01-20 14:30:59.999,0.0939373895253297,2.084,14648.5,0.00017096,18884501.93,0.10902163120849545,0.06536458190082707,-0.23077087383580253,-0.21063599783097267,0.0017950078485575618,0.0017286763047821797,0,2.5,0.0
20,2023-01-20 14:31:59.999,0.095892818860868,2.079,35389.1,0.00017067,60016767.43,0.10902953941244321,0.06536109849679576,-0.20098683855840055,-0.23077087383580253,0.0017503381405297228,0.0017509795885475754,0,2.0,0.0
21,2023-01-20 14:32:59.999,0.1020400002884294,2.0755,30480.1,0.00017015,203997445.72,0.10903887205355019,0.06535746123478807,-0.10708604087264444,-0.20098683855840055,0.0021237427598467967,0.0017529039326011338,0,2.5,0.0
22,2023-01-20 14:33:59.999,0.1081897706306946,2.074,13599.0,0.0001696949999999,67970053.93,0.1090501459962491,0.0653534631327898,-0.013164954454002358,-0.10708604087264444,0.0032185273364835876,0.0017628414671948189,0,2.5,0.0
23,2023-01-20 14:34:59.999,0.1079156666876279,2.075,11675.6,0.000169745,53366552.28,0.10906149860838653,0.06534936024187762,-0.017533942436736238,-0.013164954454002358,0.0038680432536899114,0.0017805809136418045,0,2.5,0.0
24,2023-01-20 14:35:59.999,0.1053751127014166,2.076,5910.6,0.000169945,356334435.35,0.10907225196431518,0.06534524904750284,-0.05657854728215877,-0.017533942436736238,0.004111788215783516,0.0017962786525149942,0,2.5,0.0
25,2023-01-20 14:36:59.999,0.106248428929927,2.0775,7557.7,0.000169935,50985868.67,0.10908299049982995,0.06534128984326784,-0.04338086341273825,-0.05657854728215877,0.004364938194285023,0.001800091064387291,0,2.5,0.0
26,2023-01-20 14:37:59.999,0.1063380400748101,2.0780000000000003,7279.5,0.000169945,40989281.1,0.1090934065857898,0.06533756367523127,-0.042171246615126334,-0.04338086341273825,0.004570280376075151,0.0018304843105635864,0,2.5,0.0
27,2023-01-20 14:38:59.999,0.1044223144263547,2.077,4090.2,0.00017004,156258183.42,0.10910335335518125,0.06533385346179417,-0.07164798463271285,-0.042171246615126334,0.004630730667418327,0.001982179076234574,0,2.5,0.0
28,2023-01-20 14:39:59.999,0.103315055153967,2.0805,5052.0,0.0001702249999999,27022409.78,0.1091126916526239,0.06533038258129423,-0.08874334221818739,-0.07164798463271285,0.004632996477525402,0.002397438904005994,0,2.5,0.0
29,2023-01-20 14:40:59.999,0.1050160390248819,2.082,2981.8,0.00017016,36257646.97,0.10912246514450595,0.06532687388637384,-0.06285967589336297,-0.08874334221818739,0.004696062866484517,0.0032185273364835876,0,2.5,0.0
30,2023-01-20 14:41:59.999,0.1008893142209323,2.088,16107.9,0.000170625,25773571.28,0.1091311051310651,0.06532352177427309,-0.12616880851299625,-0.06285967589336297,0.004630750837267289,0.0037056642743883306,0,2.5,0.0
31,2023-01-20 14:42:59.999,0.0941963245714347,2.093,25051.5,0.00017123,114361871.51,0.10913792510883509,0.06532055230044934,-0.22874271590164746,-0.12616880851299625,0.0046331806591460726,0.0039899157347367134,0,2.5,0.0
32,2023-01-20 14:43:59.999,0.0891338274146278,2.0940000000000003,14904.9,0.0001716,39785861.64,0.10914317777497853,0.0653181071156036,-0.30633695990205406,-0.22874271590164746,0.004862422843325656,0.004175075710408893,0,2.5,0.0
33,2023-01-20 14:44:59.999,0.0828444629442408,2.0935,3478.3,0.000172005,435175234.97,0.10914677275869096,0.06531626779496326,-0.4026915606540276,-0.30633695990205406,0.005492422228369937,0.004364938194285023,0,2.5,0.0
34,2023-01-20 14:45:59.999,0.0869659385455747,2.0940000000000003,5398.7,0.000171745,143548158.48,0.10915141039441595,0.06531404070751946,-0.3396738527966634,-0.4026915606540276,0.005727468440825734,0.004518944830627619,0,2.5,0.0
