index,close_time,predictions_DOGEUSDT,actual_DOGEUSDT,predictions_LINKUSDT,actual_LINKUSDT,log_actual_price_DOGEUSDT,log_prediction_DOGEUSDT,log_actual_price_LINKUSDT,log_prediction_LINKUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_3240_minutes,actual_spread_rolling_sd_3240_minutes,predicted_spread_rolling_mean_3240_minutes,predicted_spread_rolling_sd_3240_minutes,predicted_rolling_z_score_3240_minutes,actual_rolling_z_score_3240_minutes,actual_rolling_z_score_3240_minutes_lag_1,predicted_spread_rolling_sd_3240_minutes_percentile_75th,historical_spread,historical_DOGEUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_mid,historical_LINKUSDT_vol,signal_3240_minutes,threshold_3240_minutes,delayed_signal_3240_minutes
0,2023-01-20 17:01:59.999,0.0816154679614178,0.082245,6.598917671489634,6.599,-2.4980526814580157,-2.505736476625281,1.8869181224012845,1.8869056464164486,-0.01822430301349831,-0.010553358002161506,0.0009222763959644755,0.0061813512575707745,0.0009163687812130213,0.006189538738068563,-3.0924229744273566,-1.8564928475907099,0.0,0.006189538738068563,-0.010553358002161,0.082245,387290.0,6.599,12099.6,2,2.0,0
1,2023-01-20 17:02:59.999,0.0817586276858192,0.08225,6.60507415860871,6.5975,-2.4979918893366557,-2.503983937332245,1.8866907893953422,1.8878381655583008,-0.017432250330294163,-0.010258414860858878,0.0009154720027112766,0.006181520966814654,0.0009098108727103491,0.006188961812315275,-2.963673352533225,-1.8076274307823101,-1.8564928475907099,0.006189394506630241,-0.0102584148608588,0.0822499999999999,577984.0,6.5975,4348.67,2,2.0,2
2,2023-01-20 17:03:59.999,0.0818359581144689,0.082295,6.604444054823384,6.605,-2.497444926486106,-2.5030385462114935,1.8878269379742887,1.887742764079515,-0.016388596515706677,-0.01088167517022276,0.000908469861756737,0.006182030886316795,0.0009031329082308305,0.006188537722972871,-2.7941543217467615,-1.9071637215652884,-1.8076274307823101,0.006189250275191919,-0.0108816751702223,0.082295,382859.0,6.605,11803.34,2,2.0,2
3,2023-01-20 17:04:59.999,0.0819343870845593,0.08237,6.611039056546289,6.61,-2.4965339860289797,-2.501836509520145,1.888583653863595,1.888740836146165,-0.01621456537688859,-0.010750145501042141,0.0009011464052763262,0.00618178323809597,0.0008958654081204593,0.00618813487222224,-2.7650384386118705,-1.8847784623886525,-1.9071637215652884,0.006189106043753597,-0.0107501455010421,0.08237,783738.0,6.61,2814.92,2,2.0,2
4,2023-01-20 17:05:59.999,0.0819855592646316,0.08237,6.615124266417681,6.6085,-2.4965339860289797,-2.5012121537553424,1.8883566992157244,1.8893585829411426,-0.01622648344091493,-0.010516384186624705,0.0008939357181684197,0.00618147133798429,0.0008886532685667277,0.006187827405228738,-2.7659363438319726,-1.8458906109744908,-1.8847784623886525,0.006188961812315275,-0.0105163841866247,0.08237,662002.0,6.608499999999999,4280.14,2,2.0,2
5,2023-01-20 17:06:59.999,0.0819611006583815,0.08236,6.613632196298278,6.614,-2.4966553968225482,-2.501510526487584,1.889188614559601,1.8891330031400577,-0.016292510938976434,-0.011494660552647584,0.0008865771923750587,0.006182023791835895,0.0008812766406529509,0.006188429271809233,-2.7751448429511587,-2.0027806689087084,-1.8458906109744908,0.006188855789979674,-0.0114946605526471,0.08236,2315602.0,6.614,721.31,0,2.0,2
6,2023-01-20 17:07:59.999,0.081933555137927,0.08229,6.617596480363527,6.614,-2.4975056853645157,-2.501846663386985,1.889188614559601,1.889732234591762,-0.017245851024586756,-0.012344949094615032,0.0008788802812324867,0.006182968314274649,0.0008732879543871244,0.0061902043471245725,-2.9270663717895595,-2.138750953214106,-2.0027806689087084,0.006189250275191919,-0.012344949094615,0.08229,923663.0,6.614,2622.76,2,2.5,0
7,2023-01-20 17:08:59.999,0.0818658859802235,0.082255,6.617965970009829,6.613,-2.4979311009107534,-2.5026729074949166,1.8890374086925255,1.889788067450816,-0.01812960249199591,-0.012614623912178935,0.0008709621804700726,0.006183816318012063,0.0008650996180904163,0.006191861043472314,-3.0676886927414553,-2.180786976703777,-2.138750953214106,0.006189705140332565,-0.0126146239121789,0.082255,431517.0,6.613,1625.5,2,2.5,2
8,2023-01-20 17:09:59.999,0.0818328826538476,0.082325,6.618065966349524,6.616,-2.497080450719709,-2.503076127715795,1.88949095772139,1.889803177166504,-0.01854838558868588,-0.01223112527821879,0.0008632010311372683,0.006184475378874094,0.0008572116492737008,0.006192912241401254,-3.1335172341419657,-2.117289746853181,-2.180786976703777,0.0061902043471245725,-0.0122311252782187,0.082325,264267.0,6.616,3436.42,2,2.5,2
9,2023-01-20 17:10:59.999,0.0819122400196407,0.082285,6.611652564744583,6.6135,-2.497566447934791,-2.5021068485005062,1.889113014483965,1.8888336324112986,-0.016580483703670712,-0.01232784424416744,0.0008555545622802533,0.006185464346563857,0.0008501747294305308,0.006192086742164928,-2.8149893822396606,-2.131351515067955,-2.117289746853181,0.0061914468693853785,-0.0123278442441669,0.082285,314901.0,6.6135,2339.12,2,2.5,2
