index,close_time,predictions_DOGEUSDT,actual_DOGEUSDT,predictions_LINKUSDT,actual_LINKUSDT,log_actual_price_DOGEUSDT,log_prediction_DOGEUSDT,log_actual_price_LINKUSDT,log_prediction_LINKUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_3960_minutes,actual_spread_rolling_sd_3960_minutes,predicted_spread_rolling_mean_3960_minutes,predicted_spread_rolling_sd_3960_minutes,predicted_rolling_z_score_3960_minutes,actual_rolling_z_score_3960_minutes,actual_rolling_z_score_3960_minutes_lag_1,predicted_spread_rolling_sd_3960_minutes_percentile_75th,historical_spread,historical_DOGEUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_mid,historical_LINKUSDT_vol,signal_3960_minutes,threshold_3960_minutes,delayed_signal_3960_minutes
0,2023-01-20 17:01:59.999,0.0816154679614178,0.082245,6.598917671489634,6.599,-2.4980526814580157,-2.505736476625281,1.8869181224012845,1.8869056464164486,-0.01822430301349831,-0.010553358002161506,0.00014797106885193833,0.009441916615544848,0.0001433327769856544,0.009445235674194436,-1.9446455783699121,-1.1333852550016321,0.0,0.009445235674194436,-0.010553358002161,0.082245,387290.0,6.599,12099.6,0,2.0,0
1,2023-01-20 17:02:59.999,0.0817586276858192,0.08225,6.60507415860871,6.5975,-2.4979918893366557,-2.503983937332245,1.8866907893953422,1.8878381655583008,-0.017432250330294163,-0.010258414860858878,0.000155010749770548,0.009423745454935972,0.00015057064346404327,0.009426697600473589,-1.8652153404045613,-1.1050198310667527,-1.1333852550016321,0.009440601155764224,-0.0102584148608588,0.0822499999999999,577984.0,6.5975,4348.67,0,2.0,0
2,2023-01-20 17:03:59.999,0.0818359581144689,0.082295,6.604444054823384,6.605,-2.497444926486106,-2.5030385462114935,1.8878269379742887,1.887742764079515,-0.016388596515706677,-0.01088167517022276,0.00016127838077441083,0.009408136367041964,0.00015710017453950006,0.009410622460903682,-1.7581936539251337,-1.173766314621268,-1.1050198310667527,0.009435966637334012,-0.0108816751702223,0.082295,382859.0,6.605,11803.34,0,2.0,0
3,2023-01-20 17:04:59.999,0.0819343870845593,0.08237,6.611039056546289,6.61,-2.4965339860289797,-2.501836509520145,1.888583653863595,1.888740836146165,-0.01621456537688859,-0.010750145501042141,0.00016768565949687006,0.009392049458228672,0.00016354977183305155,0.009394469718489486,-1.7433783533824663,-1.16245460685618,-1.173766314621268,0.0094313321189038,-0.0107501455010421,0.08237,783738.0,6.61,2814.92,0,2.0,0
4,2023-01-20 17:05:59.999,0.0819855592646316,0.08237,6.615124266417681,6.6085,-2.4965339860289797,-2.5012121537553424,1.8883566992157244,1.8893585829411426,-0.01622648344091493,-0.010516384186624705,0.00017431152683739228,0.009375239425073083,0.00017017095754485182,0.00937767645148773,-1.748477299604266,-1.1403117540519516,-1.16245460685618,0.009426697600473589,-0.0105163841866247,0.08237,662002.0,6.608499999999999,4280.14,0,2.0,0
5,2023-01-20 17:06:59.999,0.0819611006583815,0.08236,6.613632196298278,6.614,-2.4966553968225482,-2.501510526487584,1.889188614559601,1.8891330031400577,-0.016292510938976434,-0.011494660552647584,0.0001808423062339196,0.009358085188037728,0.00017668341876984228,0.009360563172702766,-1.7594234506929745,-1.2476380182781504,-1.1403117540519516,0.009422678815581112,-0.0114946605526471,0.08236,2315602.0,6.614,721.31,0,2.0,0
6,2023-01-20 17:07:59.999,0.081933555137927,0.08229,6.617596480363527,6.614,-2.4975056853645157,-2.501846663386985,1.889188614559601,1.889732234591762,-0.017245851024586756,-0.012344949094615032,0.0001873930080583292,0.009340218397656431,0.00018299178512658343,0.009343145256186484,-1.865414946660813,-1.3417611418827071,-1.2476380182781504,0.009418660030688634,-0.012344949094615,0.08229,923663.0,6.614,2622.76,0,2.0,0
7,2023-01-20 17:08:59.999,0.0818658859802235,0.082255,6.617965970009829,6.613,-2.4979311009107534,-2.5026729074949166,1.8890374086925255,1.889788067450816,-0.01812960249199591,-0.012614623912178935,0.00019367909029730142,0.009323208268201199,0.00018905316715105218,0.009326575394719169,-1.9641352676481048,-1.3738085253508387,-1.3417611418827071,0.009414641245796159,-0.0126146239121789,0.082255,431517.0,6.613,1625.5,0,2.0,0
8,2023-01-20 17:09:59.999,0.0818328826538476,0.082325,6.618065966349524,6.616,-2.497080450719709,-2.503076127715795,1.88949095772139,1.889803177166504,-0.01854838558868588,-0.01223112527821879,0.00019997897352094733,0.009306366450830795,0.00019524573328812573,0.009309957536219975,-2.013288594395059,-1.3357634601450703,-1.3738085253508387,0.009410622460903682,-0.0122311252782187,0.082325,264267.0,6.616,3436.42,2,2.0,0
9,2023-01-20 17:10:59.999,0.0819122400196407,0.082285,6.611652564744583,6.6135,-2.497566447934791,-2.5021068485005062,1.889113014483965,1.8888336324112986,-0.016580483703670712,-0.01232784424416744,0.0002063642106318271,0.00928907828262361,0.00020212617783346734,0.009291733770004237,-1.806187122545648,-1.3493489960404448,-1.3357634601450703,0.009406584275300132,-0.0123278442441669,0.082285,314901.0,6.6135,2339.12,0,2.0,2
10,2023-01-20 17:11:59.999,0.0818339089643156,0.08233,6.608451783387169,6.618,-2.4970197176718023,-2.5030635862532553,1.8897932094994205,1.8883494030382666,-0.017038469411543744,-0.012481708934245273,0.00021285777448391087,0.009271201255335872,0.0002085024785520685,0.009274081518492636,-1.85969595541134,-1.3692472376676168,-1.3493489960404448,0.009402546089696585,-0.0124817089342448,0.08233,411941.0,6.618,5875.74,0,2.0,0
11,2023-01-20 17:12:59.999,0.0818249008946886,0.082405,6.61209958855068,6.622,-2.496109164295994,-2.5031736697818334,1.8903974391250544,1.8889012416346243,-0.01771694189730466,-0.012193506820344702,0.00021947696645567747,0.009252966358095508,0.00021494871125149652,0.00925618558085597,-1.9372872823167728,-1.341513986586598,-1.3692472376676168,0.009398507904093035,-0.0121935068203447,0.082405,667790.0,6.622,3881.47,0,2.0,0
12,2023-01-20 17:13:59.999,0.0818323439883602,0.08236,6.6159916765271225,6.617,-2.4966553968225482,-2.503082710244026,1.8896420950299224,1.8894896996382413,-0.018232088987828465,-0.011961741495027933,0.00022612449880689013,0.009234738815406415,0.00022146451054972402,0.009238228418558257,-1.9975208083519223,-1.3197845913629602,-1.341513986586598,0.009394469718489486,-0.0119617414950274,0.08236,475868.0,6.617,4454.59,0,2.0,0
13,2023-01-20 17:14:59.999,0.08173132095522,0.08227,6.613066149364808,6.6105,-2.4977487578012982,-2.5043179851569595,1.8886592939680142,1.8890474115707905,-0.01901181103604399,-0.012042825923382683,0.00023283456757503047,0.009216149188846806,0.00022797603548626032,0.009220056375591723,-2.0867320423835785,-1.3319728489002178,-1.3197845913629602,0.009390271401739047,-0.0120428259233822,0.08227,272631.0,6.6105,2128.76,2,2.0,0
14,2023-01-20 17:15:59.999,0.081608852302361,0.08227,6.608089534490623,6.6105,-2.4977487578012982,-2.5058175387984885,1.8886592939680142,1.8882945855352717,-0.019735960405214303,-0.012042825923382683,0.00023942013751034492,0.009198039678310961,0.00023437712298302247,0.009202352166159517,-2.170134023085501,-1.3353112717979079,-1.3319728489002178,0.009386073084988608,-0.0120428259233822,0.08227,1136299.0,6.6105,1785.72,2,2.0,2
15,2023-01-20 17:16:59.999,0.0816034850838701,0.082345,6.607830241656299,6.619,-2.496837540655965,-2.5058833085629413,1.8899443011367858,1.8882553460666993,-0.019761313858141172,-0.01245515499147265,0.00024600722686547575,0.009179587492790376,0.00024095614858095016,0.009183930854758904,-2.177963915784209,-1.3836310431502052,-1.3353112717979079,0.00938187476823817,-0.012455154991473,0.082345,325373.0,6.619,3404.42,2,2.0,2
16,2023-01-20 17:17:59.999,0.0816613562217859,0.08238,6.6138744707280654,6.6265,-2.4964125899742022,-2.5051743850754753,1.8910767613385964,1.889169635052014,-0.019994100077746157,-0.013196628473235883,0.00025205569746056516,0.009162821757187837,0.0002469443226119897,0.009167309645296419,-2.207959061439957,-1.4677448200000769,-1.3836310431502052,0.00937767645148773,-0.0131966284732358,0.08238,329135.0,6.6265,10046.87,2,2.0,2
17,2023-01-20 17:18:59.999,0.0817141714704262,0.08236,6.618882532654109,6.628,-2.4966553968225482,-2.5045278347478197,1.8913030995643165,1.8899265539864234,-0.020127169672727874,-0.013672561726542742,0.00025799139635364793,0.009146170885374356,0.0002528449280201259,0.009150749037282625,-2.227141681813621,-1.523102213755129,-1.4677448200000769,0.009373398131791489,-0.0136725617265431,0.0823599999999999,489878.0,6.628,1106.61,2,2.0,2
18,2023-01-20 17:19:59.999,0.0817391586768936,0.08234,6.620051253087334,6.6255,-2.4968982626403786,-2.5042220935721637,1.8909258407225538,1.890103112077154,-0.020003281795726302,-0.013526854216823203,0.00026394127358161457,0.009129522554376561,0.00025882458005237777,0.009134047013915335,-2.218305461413787,-1.5105713807337833,-1.523102213755129,0.009369119812095247,-0.0135268542168232,0.08234,273908.0,6.625500000000001,7301.26,2,2.0,2
19,2023-01-20 17:20:59.999,0.0817703179763786,0.082355,6.619216769891016,6.6315,-2.4967161077474977,-2.503840962147858,1.8918310229522706,1.889977050244132,-0.019492307779248375,-0.014277029151911425,0.0002696298710526577,0.009113427900436176,0.0002646407426380398,0.009117684463113052,-2.166882238776313,-1.596178647802532,-1.5105713807337833,0.009364841492399007,-0.0142770291519109,0.082355,392579.0,6.6315,1317.45,2,2.0,2
20,2023-01-20 17:21:59.999,0.0818428052747371,0.082375,6.625935974255719,6.629,-2.496473286159466,-2.5029548803756767,1.8914539632592544,1.8909916410262677,-0.01965124569295229,-0.013645839357806722,0.00027541321444240157,0.009097314351763584,0.0002703825002521985,0.009101673166723645,-2.18878747108162,-1.5302595946407394,-1.596178647802532,0.009360563172702766,-0.0136458393578067,0.082375,58781.0,6.629,7809.61,2,2.0,2
21,2023-01-20 17:22:59.999,0.0819195835018464,0.08238,6.625067612806894,6.626,-2.4964125899742022,-2.5020172019098403,1.8910013038777043,1.890860577526909,-0.018578572962095308,-0.013118907944459579,0.0002812499048905512,0.00908129022726278,0.0002764885257269597,0.009085086011214544,-2.075386128931279,-1.4755786362957273,-1.5302595946407394,0.009356208693573696,-0.0131189079444595,0.08238,582552.0,6.626,4028.57,2,2.0,2
22,2023-01-20 17:23:59.999,0.081946838170704,0.08236,6.623551759202891,6.625,-2.4966553968225482,-2.5016845569563384,1.890850371872286,1.8906317455908326,-0.018010233103642914,-0.013206256139258077,0.00028688227331698777,0.009065993707719782,0.0002822629561301767,0.00906950882756083,-2.016922460473828,-1.4883242640115144,-1.4755786362957273,0.009351854214444625,-0.0132062561392585,0.08236,155926.0,6.625,1839.64,2,2.0,2
23,2023-01-20 17:24:59.999,0.081944306234666,0.082335,6.622766164280472,6.6205,-2.4969589883121746,-2.5017154547336085,1.8901708957976744,1.8905131322632835,-0.017918960184629018,-0.012809993178637846,0.0002926828997280104,0.009050249992209075,0.0002880851610043655,0.009053731705135067,-2.0109989934102828,-1.4477695190348685,-1.4883242640115144,0.009347499735315554,-0.0128099931786378,0.0823349999999999,450925.0,6.6205,3473.34,2,2.0,2
24,2023-01-20 17:25:59.999,0.0819331140014357,0.082285,6.618764302309556,6.6115,-2.497566447934791,-2.5018520474775214,1.8888105570147407,1.889908691242987,-0.017432983931968682,-0.012016315680092315,0.0002985475646833574,0.00903473368802977,0.0002940710356511303,0.009037984341834787,-1.9613947421401565,-1.363057691572225,-1.4477695190348685,0.009343145256186484,-0.0120163156800918,0.082285,984656.0,6.6115,2501.13,0,2.0,2
25,2023-01-20 17:26:59.999,0.0818944782887645,0.082205,6.611849491997068,6.6065,-2.4985391515192967,-2.50232371055756,1.8880540128721344,1.8888634168438423,-0.01682802346733192,-0.012209785374260207,0.00030426492665855664,0.00901963998219729,0.0002999396834386649,0.009022607676607739,-1.898338458755889,-1.3874223722475223,-1.363057691572225,0.009339002790819655,-0.0122097853742602,0.082205,467833.0,6.6065000000000005,11018.91,0,2.0,0
26,2023-01-20 17:27:59.999,0.081797726053835,0.08221,6.6089011855417255,6.606,-2.498478329818095,-2.503505834612704,1.887978326968598,1.8884174048773317,-0.017550759074097755,-0.012071007850344095,0.00031012684151333187,0.009004038635775138,0.0003056176554705116,0.00900737263250876,-1.9824178989911352,-1.3750645896458398,-1.3874223722475223,0.009334860325452827,-0.012071007850344,0.08221,292070.0,6.606,3545.24,0,2.0,0
27,2023-01-20 17:28:59.999,0.0817629182674918,0.082235,6.609509144260279,6.611,-2.498174276788905,-2.5039314600681806,1.888734928351441,1.8885093915389368,-0.018071129991398927,-0.012546247668438149,0.00031581614643819465,0.008988782658526071,0.0003111741504427801,0.008992393776199918,-2.0442058699090753,-1.4309016363496534,-1.3750645896458398,0.009330717860085998,-0.0125462476684381,0.082235,194665.0,6.611000000000001,732.74,2,2.0,0
28,2023-01-20 17:29:59.999,0.0817628137969301,0.082155,6.614244013226555,6.603,-2.4991475720783427,-2.503932737794449,1.8875240912124343,1.8892255073212312,-0.018810000748322953,-0.012272391230359503,0.0003216768815192786,0.008972993263270963,0.0003168468694945771,0.008977007528569402,-2.1306484991737142,-1.4035526097439435,-1.4309016363496534,0.009326575394719169,-0.0122723912303595,0.082155,1003036.0,6.603,6459.83,2,2.0,2
29,2023-01-20 17:30:59.999,0.0816864173559266,0.082145,6.607208647073242,6.602,-2.499269300623837,-2.5048675411707384,1.8873726334310013,1.8881612722484153,-0.018648651250878334,-0.012238119577581585,0.0003276788037397934,0.008956626311183184,0.0003228880109968955,0.008960568667095542,-2.117224918050276,-1.4029611088755378,-1.4035526097439435,0.009322420930094371,-0.0122381195775815,0.082145,518285.0,6.602,7422.12,2,2.0,2
30,2023-01-20 17:31:59.999,0.0816538232348404,0.0822,6.60685316325676,6.6085,-2.4985999769200027,-2.5052666359853526,1.8883566992157244,1.8881074683807373,-0.01899232854949462,-0.0125823750776477,0.0003335374877616449,0.00894057743965541,0.0003286584506403988,0.008944719812755648,-2.1600438476096544,-1.444639639059729,-1.4029611088755378,0.009318266465469571,-0.0125823750776481,0.0822,201620.0,6.6085,1515.24,2,2.0,2
31,2023-01-20 17:32:59.999,0.0816885081554732,0.08222,6.61290574297423,6.6085,-2.4983566975124045,-2.504841946061328,1.8883566992157244,1.889023155298073,-0.01951078819037022,-0.012339095670049538,0.00033924860222569824,0.008925243973138618,0.0003342372321695013,0.00892968754594519,-2.2223650402584343,-1.4205039448144987,-1.444639639059729,0.009314112000844773,-0.0123390956700504,0.0822199999999999,817497.0,6.6085,2639.51,2,2.0,2
32,2023-01-20 17:33:59.999,0.0816352389284453,0.08222,6.6130092804105205,6.6085,-2.4983566975124045,-2.5054942606189825,1.8883566992157244,1.8890388120501556,-0.02017922906656766,-0.012339095670049538,0.0003447470708398448,0.008910712849634997,0.0003395655570460028,0.00891555249326174,-2.3014608056114865,-1.4234374909083667,-1.4205039448144987,0.009309957536219975,-0.0123390956700495,0.08222,159808.0,6.6085,5155.91,2,2.0,2
33,2023-01-20 17:34:59.999,0.0817295456498281,0.08225,6.613173333602069,6.605,-2.4979918893366557,-2.504339706629858,1.8878269379742887,1.8890636193881978,-0.019050226419979666,-0.011428638020772652,0.00035058796092434576,0.008895399705922737,0.0003456900022318681,0.008899615694944945,-2.1794105596299596,-1.3241929953809892,-1.4234374909083667,0.00930540159466604,-0.0114286380207726,0.08225,55483.0,6.605,6243.65,2,2.0,2
34,2023-01-20 17:35:59.999,0.0818313208015966,0.082255,6.610741762988795,6.593,-2.4979311009107534,-2.5030952137739315,1.8860084801311625,1.8886958658714945,-0.01742695063868549,-0.009494853824083105,0.0003572201982919291,0.00887824929254885,0.00035273037985290444,0.008881623623479383,-2.001850311640789,-1.1096865719510125,-1.3241929953809892,0.009300845653112106,-0.0094948538240835,0.082255,123485.0,6.593,19816.24,2,2.0,2
35,2023-01-20 17:36:59.999,0.0818930018177699,0.082155,6.601268589664022,6.577,-2.4991475720783427,-2.5023417396644696,1.883578714319214,1.8872618411174527,-0.015196443498363799,-0.008208687327024844,0.00036422658871417847,0.00886052113475979,0.0003602981186088823,0.008862851037659441,-1.7552750859593602,-0.967540597821895,-1.1096865719510125,0.009296289711558173,-0.0082086873270252,0.082155,306849.0,6.577,14132.06,0,2.0,2
36,2023-01-20 17:37:59.999,0.081771582035467,0.08209,6.588522544597405,6.577,-2.499939072621962,-2.5038255036129096,1.883578714319214,1.8853291268076524,-0.014689528508560201,-0.009000187870644272,0.0003707088805470846,0.008844262965298251,0.00036690675043117766,0.008846382658324358,-1.7019877887402284,-1.059545242826839,-0.967540597821895,0.009291733770004237,-0.0090001878706438,0.08209,630899.0,6.577,3423.93,0,2.0,0
37,2023-01-20 17:38:59.999,0.0816814819028135,0.082105,6.588687971945841,6.579,-2.4997563630383364,-2.5049279625036562,1.8838827581038609,1.8853542349059464,-0.015817848522287736,-0.009130640742189389,0.00037709691073795206,0.008828247919844542,0.0003730083105276448,0.008830882342115952,-1.8334359133739653,-1.0769676768541367,-1.059545242826839,0.009287320707126337,-0.0091306407421889,0.082105,164071.0,6.579000000000001,2754.2,0,2.0,0
38,2023-01-20 17:39:59.999,0.0816798332809931,0.0822,6.589729635719116,6.5875,-2.4985999769200027,-2.5049481462517926,1.8851739138674808,1.8855123212265434,-0.01600085980641408,-0.009304133836523842,0.00038350604713600824,0.008811989478215963,0.00037936962556227674,0.008814721219111555,-1.8582810533430958,-1.0993703416928238,-1.0769676768541367,0.009282907644248436,-0.0093041338365233,0.0822,562216.0,6.5875,2258.0,0,2.0,0
39,2023-01-20 17:40:59.999,0.0817687071860904,0.08226,6.595847223627825,6.595,-2.497870316179859,-2.5038606613026824,1.886311786169278,1.8864402424563724,-0.015869125657721028,-0.009746471675845303,0.0003896435356938944,0.008796454248055254,0.00038553882244132814,0.008799135935309295,-1.8473023487380633,-1.152295564292865,-1.0993703416928238,0.009278494581370537,-0.0097464716758448,0.08226,125889.0,6.595000000000001,2244.24,0,2.0,0
40,2023-01-20 17:41:59.999,0.0818315193303717,0.08231,6.602624565399327,6.5995,-2.4972626719975843,-2.503092787703665,1.8869938885868722,1.8874672314101713,-0.016159041753625925,-0.009841387054259076,0.0003958786081923478,0.008780434872829155,0.0003916991281716917,0.008783265125557414,-1.884349458339646,-1.1659178401437038,-1.152295564292865,0.009274081518492636,-0.0098413870542595,0.08231,294001.0,6.5995,3751.77,0,2.0,0
41,2023-01-20 17:42:59.999,0.08189099431701,0.08233,6.598732900240389,6.5975,-2.4970197176718023,-2.5023662536683697,1.8866907893953422,1.8868776457888745,-0.014825239653591726,-0.009286243196005461,0.0004024540918646481,0.008763415178379808,0.0003986096854658961,0.008765647942633212,-1.736762580323795,-1.1055846482970546,-1.1659178401437038,0.00926960753408347,-0.0092862431960059,0.08233,166723.0,6.5975,920.44,0,2.0,0
42,2023-01-20 17:43:59.999,0.0818689173619035,0.08234,6.59627500923749,6.6005,-2.4968982626403786,-2.5026358795495014,1.8871454037386772,1.8865050971631838,-0.014711143688781902,-0.009633036986310017,0.0004090597148457121,0.00874597215658414,0.0004052424456198531,0.008748166721490898,-1.7279490224239302,-1.148196738037388,-1.1055846482970546,0.009265133549674303,-0.00963303698631,0.08234,360866.0,6.6005,3040.46,0,2.0,0
43,2023-01-20 17:44:59.999,0.081829050215502,0.08232,6.59805084275426,6.6025,-2.497141187456343,-2.503122961310866,1.8874483651891503,1.886774278559401,-0.015475479948288573,-0.01018800946265408,0.0004156214712827732,0.008728253594451922,0.0004116095799877537,0.008730802652652673,-1.8196596762440123,-1.214862838160088,-1.148196738037388,0.009260659565265136,-0.010188009462654,0.08232,114570.0,6.6025,681.99,0,2.0,0
44,2023-01-20 17:45:59.999,0.0817433041798459,0.08234,6.600182794313768,6.6045,-2.4968982626403786,-2.5041713786161894,1.887751234881781,1.8870973447569963,-0.016856652628760127,-0.010257037797289925,0.0004223147371132505,0.008709884550350792,0.0004179524631001544,0.00871311041962599,-1.9825991247568504,-1.2261187243834435,-1.214862838160088,0.00925618558085597,-0.0102570377972899,0.08234,357680.0,6.6045,1635.35,0,2.0,0
45,2023-01-20 17:46:59.999,0.0817062855048719,0.082335,6.602999921638497,6.6055,-2.4969589883121746,-2.504624346111285,1.8879026353362718,1.8875240793448735,-0.0177491530398175,-0.01047370462110564,0.0004291019256623786,0.00869089840364062,0.00042451261615329504,0.008694598943537265,-2.0902247215760723,-1.2545085721173346,-1.2261187243834435,0.009251696290281542,-0.0104737046211065,0.0823349999999999,193155.0,6.6055,771.22,2,2.0,0
46,2023-01-20 17:47:59.999,0.0816690079095025,0.08232,6.604099881375134,6.5985,-2.497141187456343,-2.5050806892368245,1.8868423504747471,1.8876906503189084,-0.01837706282063145,-0.0095638195748311,0.00043582914305309996,0.008672831665563997,0.0004310796121357345,0.008676885921908649,-2.167614349438165,-1.1529854496759588,-1.2545085721173346,0.009247206999707113,-0.0095638195748311,0.08232,934991.0,6.5985,5752.65,2,2.0,2
47,2023-01-20 17:48:59.999,0.0816475171696076,0.08228,6.59839977289943,6.598,-2.4976272141973808,-2.505343868238564,1.8867665728063896,1.8868271609829277,-0.01775085531251852,-0.009971795976186915,0.0004424568856023278,0.008654828493171684,0.00043786377472171146,0.008658561552271248,-2.10066290774004,-1.203288184162826,-1.1529854496759588,0.009242717709132684,-0.0099717959761864,0.0822799999999999,136034.0,6.598,2105.39,2,2.0,2
