index,close_time,historical_spread,historical_DOGEUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_rolling_mean_5040_minutes,historical_rolling_sd_5040_minutes,historical_rolling_z_score_5040_minutes,historical_rolling_z_score_5040_minutes_lag_1,rolling_sd_5040_minutes,algo_trading_rolling_sd_5040_minutes_percentile_75th,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 17:01:59.999,-0.010553358002161,0.082245,387290.0,6.599,12099.6,-0.0027465983298444185,0.01130237819082894,-0.6907183196764023,0.0,,0.00020855629527924814,0,2.0,0.0
1,2023-01-20 17:02:59.999,-0.0102584148608588,0.0822499999999999,577984.0,6.5975,4348.67,-0.0027467845609622653,0.011302494229345815,-0.6645993483804067,-0.6907183196764023,0.00020855629527924814,0.00020855629527924814,0,2.0,0.0
2,2023-01-20 17:03:59.999,-0.0108816751702223,0.082295,382859.0,6.605,11803.34,-0.0027470995395645656,0.011302698806571445,-0.719702061416363,-0.6645993483804067,0.00031177904373473836,0.0002859733566208658,0,2.5,0.0
3,2023-01-20 17:04:59.999,-0.0107501455010421,0.08237,783738.0,6.61,2814.92,-0.0027473107093598675,0.011302838383499708,-0.7080376202994337,-0.719702061416363,0.0002709645469980799,0.00029137179536640914,0,2.0,0.0
4,2023-01-20 17:05:59.999,-0.0105163841866247,0.08237,662002.0,6.608499999999999,4280.14,-0.002747440025930023,0.011302923540565717,-0.6873393536470687,-0.7080376202994337,0.0002384385161468019,0.00028116817118224453,0,2.0,0.0
5,2023-01-20 17:06:59.999,-0.0114946605526471,0.08236,2315602.0,6.614,721.31,-0.0027477718655373796,0.01130315578986157,-0.7738448314545299,-0.6873393536470687,0.00042577344566930593,0.00031177904373473836,0,2.5,0.0
6,2023-01-20 17:07:59.999,-0.012344949094615,0.08229,923663.0,6.614,2622.76,-0.002748176187210008,0.011303462629689598,-0.8490117782314045,-0.7738448314545299,0.000719674593620627,0.00039727484518566406,0,2.5,0.0
7,2023-01-20 17:08:59.999,-0.0126146239121789,0.082255,431517.0,6.613,1625.5,-0.0027485446203947225,0.011303753951399601,-0.8728144060993637,-0.8490117782314045,0.0008840118129312436,0.0005727240196449665,0,2.5,0.0
8,2023-01-20 17:09:59.999,-0.0122311252782187,0.082325,264267.0,6.616,3436.42,-0.0027488521461576394,0.011303990840917835,-0.8388429595800293,-0.8728144060993637,0.0008985038186008294,0.0007607588984482811,0,2.5,0.0
9,2023-01-20 17:10:59.999,-0.0123278442441669,0.082285,314901.0,6.6135,2339.12,-0.0027492378814036127,0.011304284532089669,-0.8473429995124707,-0.8388429595800293,0.0009080235318359901,0.0008840118129312436,0,2.5,0.0
10,2023-01-20 17:11:59.999,-0.0124817089342448,0.08233,411941.0,6.618,5875.74,-0.0027496525928652846,0.011304603227784782,-0.8608932259966263,-0.8473429995124707,0.0009213882901962648,0.0008948808171834329,0,2.5,0.0
11,2023-01-20 17:12:59.999,-0.0121935068203447,0.082405,667790.0,6.622,3881.47,-0.0027501147360688796,0.011304941677222529,-0.8353331095287821,-0.8608932259966263,0.0009012953141221001,0.0008998995663614647,0,2.5,0.0
12,2023-01-20 17:13:59.999,-0.0119617414950274,0.08236,475868.0,6.617,4454.59,-0.002750478616492326,0.011305208654116649,-0.8147804397383598,-0.8353331095287821,0.0008703019220234277,0.000899201692481147,0,2.0,0.0
13,2023-01-20 17:14:59.999,-0.0120428259233822,0.08227,272631.0,6.6105,2128.76,-0.002750983415807719,0.011305566756902167,-0.8218820610564893,-0.8147804397383598,0.0008450490265165995,0.0008985038186008294,0,2.0,0.0
14,2023-01-20 17:15:59.999,-0.0120428259233822,0.08227,1136299.0,6.6105,1785.72,-0.0027516165220705623,0.011305997726458102,-0.8217947346273129,-0.8218820610564893,0.000821661765924759,0.0008948808171834329,0,2.0,0.0
15,2023-01-20 17:16:59.999,-0.012455154991473,0.082345,325373.0,6.619,3404.42,-0.0027523937778670244,0.011306530124298246,-0.8581555178236603,-0.8217947346273129,0.0008191466451059681,0.0008912578157660364,0,2.0,0.0
16,2023-01-20 17:17:59.999,-0.0131966284732358,0.08238,329135.0,6.6265,10046.87,-0.0027533250395373257,0.011307197012694413,-0.9235979015819695,-0.8581555178236603,0.0008725609834908713,0.0008876348143486401,0,2.0,0.0
17,2023-01-20 17:18:59.999,-0.0136725617265431,0.0823599999999999,489878.0,6.628,1106.61,-0.002754450860581253,0.011308001643317375,-0.9655208064471816,-0.9235979015819695,0.0009562861376371691,0.0008985038186008294,0,2.5,0.0
18,2023-01-20 17:19:59.999,-0.0135268542168232,0.08234,273908.0,6.625500000000001,7301.26,-0.00275559544692883,0.011308799978519529,-0.9524669982981226,-0.9655208064471816,0.0010023435623750425,0.0009005974402417824,0,2.5,0.0
19,2023-01-20 17:20:59.999,-0.0142770291519109,0.082355,392579.0,6.6315,1317.45,-0.0027568549786988693,0.011309729573827516,-1.018607394457204,-0.9524669982981226,0.0011029572135111056,0.0009046594229790451,0,2.5,0.0
20,2023-01-20 17:21:59.999,-0.0136458393578067,0.082375,58781.0,6.629,7809.61,-0.002757987652511335,0.011310534161445871,-0.9626293108603748,-1.018607394457204,0.0011272885131419922,0.0009113647214260588,0,2.5,0.0
21,2023-01-20 17:22:59.999,-0.0131189079444595,0.08238,582552.0,6.626,4028.57,-0.002759012209771256,0.011311238751928465,-0.915894002584109,-0.9626293108603748,0.001118752410255681,0.0009213882901962648,0,2.5,0.0
22,2023-01-20 17:23:59.999,-0.0132062561392585,0.08236,155926.0,6.625,1839.64,-0.00276007938034959,0.011311970612038804,-0.9234621550193499,-0.915894002584109,0.0011126509463012784,0.0009475616757769431,0,2.5,0.0
