index,close_time,historical_spread,historical_DOGEUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_rolling_mean_2880_minutes,historical_rolling_sd_2880_minutes,historical_rolling_z_score_2880_minutes,historical_rolling_z_score_2880_minutes_lag_1,rolling_sd_2880_minutes,algo_trading_rolling_sd_2880_minutes_percentile_75th,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 17:01:59.999,-0.010553358002161,0.082245,387290.0,6.599,12099.6,-0.0002915347492377907,0.004645580652393268,-2.2089430839257127,0.0,,0.00020855629527924814,2,2.0,0.0
1,2023-01-20 17:02:59.999,-0.0102584148608588,0.0822499999999999,577984.0,6.5975,4348.67,-0.0002947522901346737,0.004649272151007038,-2.143058579301705,-2.2089430839257127,0.00020855629527924814,0.00020855629527924814,0,2.0,2.0
2,2023-01-20 17:03:59.999,-0.0108816751702223,0.082295,382859.0,6.605,11803.34,-0.00029828277207977915,0.004653447728086049,-2.274312083547448,-2.143058579301705,0.00031177904373473836,0.0002859733566208658,0,2.5,0.0
3,2023-01-20 17:04:59.999,-0.0107501455010421,0.08237,783738.0,6.61,2814.92,-0.0003020050422481808,0.004657517360807103,-2.2432853491250015,-2.274312083547448,0.0002709645469980799,0.00029137179536640914,0,2.0,0.0
4,2023-01-20 17:05:59.999,-0.0105163841866247,0.08237,662002.0,6.608499999999999,4280.14,-0.0003056897816011977,0.004661397473152043,-2.1904792422944825,-2.2432853491250015,0.0002384385161468019,0.00028116817118224453,0,2.0,0.0
5,2023-01-20 17:06:59.999,-0.0114946605526471,0.08236,2315602.0,6.614,721.31,-0.0003098878674907805,0.004666025760217821,-2.397066210074714,-2.1904792422944825,0.00042577344566930593,0.00031177904373473836,0,2.5,0.0
6,2023-01-20 17:07:59.999,-0.012344949094615,0.08229,923663.0,6.614,2622.76,-0.0003144760939128691,0.004671357968356211,-2.575369535410598,-2.397066210074714,0.000719674593620627,0.00039727484518566406,2,2.5,0.0
7,2023-01-20 17:08:59.999,-0.0126146239121789,0.082255,431517.0,6.613,1625.5,-0.00031874609418471375,0.004676975469894205,-2.6290233714380213,-2.575369535410598,0.0008840118129312436,0.0005727240196449665,0,2.5,2.0
8,2023-01-20 17:09:59.999,-0.0122311252782187,0.082325,264267.0,6.616,3436.42,-0.0003222324834912832,0.004682108887237087,-2.5434890733083435,-2.6290233714380213,0.0008985038186008294,0.0007607588984482811,0,2.5,0.0
9,2023-01-20 17:10:59.999,-0.0123278442441669,0.082285,314901.0,6.6135,2339.12,-0.00032554646559727955,0.004687224752414932,-2.560640552255543,-2.5434890733083435,0.0009080235318359901,0.0008840118129312436,0,2.5,0.0
10,2023-01-20 17:11:59.999,-0.0124817089342448,0.08233,411941.0,6.618,5875.74,-0.0003294318629841438,0.004692658782193654,-2.5896357769230116,-2.560640552255543,0.0009213882901962648,0.0008948808171834329,0,2.5,0.0
11,2023-01-20 17:12:59.999,-0.0121935068203447,0.082405,667790.0,6.622,3881.47,-0.00033338560842236117,0.00469785327802679,-2.5245831468163416,-2.5896357769230116,0.0009012953141221001,0.0008998995663614647,0,2.5,0.0
12,2023-01-20 17:13:59.999,-0.0119617414950274,0.08236,475868.0,6.617,4454.59,-0.00033728454801494487,0.004702840179318954,-2.4717950225337795,-2.5245831468163416,0.0008703019220234277,0.000899201692481147,0,2.0,0.0
13,2023-01-20 17:14:59.999,-0.0120428259233822,0.08227,272631.0,6.6105,2128.76,-0.00034118452794627954,0.004707885825515875,-2.4855406076364845,-2.4717950225337795,0.0008450490265165995,0.0008985038186008294,0,2.0,0.0
14,2023-01-20 17:15:59.999,-0.0120428259233822,0.08227,1136299.0,6.6105,1785.72,-0.0003447587065283737,0.00471285819817835,-2.4821598115078984,-2.4855406076364845,0.000821661765924759,0.0008948808171834329,0,2.0,0.0
15,2023-01-20 17:16:59.999,-0.012455154991473,0.082345,325373.0,6.619,3404.42,-0.00034853414385544856,0.004718199965747408,-2.5659405992767725,-2.4821598115078984,0.0008191466451059681,0.0008912578157660364,0,2.0,0.0
16,2023-01-20 17:17:59.999,-0.0131966284732358,0.08238,329135.0,6.6265,10046.87,-0.00035349185307228647,0.004724192353502828,-2.718588842099277,-2.5659405992767725,0.0008725609834908713,0.0008876348143486401,0,2.0,0.0
17,2023-01-20 17:18:59.999,-0.0136725617265431,0.0823599999999999,489878.0,6.628,1106.61,-0.00035746879107713837,0.004730577726221279,-2.8146864307209847,-2.718588842099277,0.0009562861376371691,0.0008985038186008294,0,2.5,0.0
18,2023-01-20 17:19:59.999,-0.0135268542168232,0.08234,273908.0,6.625500000000001,7301.26,-0.0003622068883329724,0.0047369277050852525,-2.779153102623359,-2.8146864307209847,0.0010023435623750425,0.0009005974402417824,0,2.5,0.0
19,2023-01-20 17:20:59.999,-0.0142770291519109,0.082355,392579.0,6.6315,1317.45,-0.000366793347188698,0.0047439983163221205,-2.9321755357422616,-2.779153102623359,0.0011029572135111056,0.0009046594229790451,0,2.5,0.0
20,2023-01-20 17:21:59.999,-0.0136458393578067,0.082375,58781.0,6.629,7809.61,-0.0003715880585921609,0.004750434333957656,-2.7943237114816757,-2.9321755357422616,0.0011272885131419922,0.0009113647214260588,0,2.5,0.0
21,2023-01-20 17:22:59.999,-0.0131189079444595,0.08238,582552.0,6.626,4028.57,-0.0003761295101475884,0.004756363004973931,-2.6791013261574537,-2.7943237114816757,0.001118752410255681,0.0009213882901962648,0,2.5,0.0
22,2023-01-20 17:23:59.999,-0.0132062561392585,0.08236,155926.0,6.625,1839.64,-0.00038042014049794246,0.00476235759909413,-2.693169450609971,-2.6791013261574537,0.0011126509463012784,0.0009475616757769431,0,2.5,0.0
23,2023-01-20 17:24:59.999,-0.0128099931786378,0.0823349999999999,450925.0,6.6205,3473.34,-0.0003850342141349334,0.004767957243621563,-2.605929191400494,-2.693169450609971,0.0010941396363891409,0.0009793148500061059,0,2.5,0.0
24,2023-01-20 17:25:59.999,-0.0120163156800918,0.082285,984656.0,6.6115,2501.13,-0.0003892572770423979,0.004772868638426012,-2.436073414935583,-2.605929191400494,0.0010723533351949214,0.0010198460055800122,0,2.5,0.0
25,2023-01-20 17:26:59.999,-0.0122097853742602,0.082205,467833.0,6.6065000000000005,11018.91,-0.000393445803549501,0.004777944398384785,-2.47310110488211,-2.436073414935583,0.001050742899998865,0.001050742899998865,0,2.0,0.0
26,2023-01-20 17:27:59.999,-0.012071007850344,0.08221,292070.0,6.606,3545.24,-0.00039777134956022506,0.0047828727585503975,-2.4406328769494015,-2.47310110488211,0.0010309986566230743,0.0010458068391549172,0,2.0,0.0
27,2023-01-20 17:28:59.999,-0.0125462476684381,0.082235,194665.0,6.611000000000001,732.74,-0.0004028289835537355,0.004788012313369489,-2.5362129188716773,-2.4406328769494015,0.0010132155242630952,0.0010408707783109697,0,2.0,0.0
28,2023-01-20 17:29:59.999,-0.0122723912303595,0.082155,1003036.0,6.603,6459.83,-0.0004083037475531851,0.004792564625171581,-2.4755195622180186,-2.5362129188716773,0.000994958598170295,0.001035934717467022,0,2.0,0.0
29,2023-01-20 17:30:59.999,-0.0122381195775815,0.082145,518285.0,6.602,7422.12,-0.0004126718823445116,0.004797609085114143,-2.4648627025341816,-2.4755195622180186,0.0009776671242282561,0.0010309986566230743,0,2.0,0.0
30,2023-01-20 17:31:59.999,-0.0125823750776481,0.0822,201620.0,6.6085,1515.24,-0.000417913734706545,0.004802652936119666,-2.532862879067399,-2.4648627025341816,0.0009629200912008063,0.0010265528735330794,0,2.0,0.0
31,2023-01-20 17:32:59.999,-0.0123390956700504,0.0822199999999999,817497.0,6.6085,2639.51,-0.00042310287995486165,0.004807454562339955,-2.4786490720976486,-2.532862879067399,0.0009473284689771988,0.0010221070904430848,0,2.0,0.0
32,2023-01-20 17:33:59.999,-0.0123390956700495,0.08222,159808.0,6.6085,5155.91,-0.0004280206205894773,0.004812394860211228,-2.475082655403139,-2.4786490720976486,0.0009324706062694656,0.00101766130735309,0,2.0,0.0
33,2023-01-20 17:34:59.999,-0.0114286380207726,0.08225,55483.0,6.605,6243.65,-0.0004326182716395424,0.004816575399011395,-2.2829539326613673,-2.475082655403139,0.0009297525909064651,0.0010132155242630952,0,2.0,0.0
34,2023-01-20 17:35:59.999,-0.0094948538240835,0.082255,123485.0,6.593,19816.24,-0.000436661240774561,0.004819292850582855,-1.879568821432676,-2.2829539326613673,0.0010279018951341711,0.0010242303024164021,0,2.5,0.0
35,2023-01-20 17:36:59.999,-0.0082086873270252,0.082155,306849.0,6.577,14132.06,-0.00044057014564050524,0.004821029294044215,-1.6112984816294813,-1.879568821432676,0.0012097508389969569,0.0010294502758786228,0,2.5,0.0
36,2023-01-20 17:37:59.999,-0.0090001878706438,0.08209,630899.0,6.577,3423.93,-0.0004447239136473534,0.004823248347476228,-1.7737971053207546,-1.6112984816294813,0.0012948995160957809,0.001035934717467022,0,2.5,0.0
37,2023-01-20 17:38:59.999,-0.0091306407421889,0.082105,164071.0,6.579000000000001,2754.2,-0.000448361691908456,0.004825846452850018,-1.7991204517402162,-1.7737971053207546,0.0013584818714033643,0.001050742899998865,0,2.5,0.0
