index,close_time,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_6120_minutes,historical_rolling_sd_6120_minutes,historical_rolling_z_score_6120_minutes,historical_rolling_z_score_6120_minutes_lag_1,rolling_sd_6120_minutes,algo_trading_rolling_sd_6120_minutes_percentile_75th,signal_6120_minutes,threshold_6120_minutes,delayed_signal_6120_minutes
0,2023-01-20 15:08:59.999,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0.03578874019551515,0.026737330789551563,-1.0995332939866853,0.0,,0.0016346175360906572,0,2.0,0.0
1,2023-01-20 15:09:59.999,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0.0357844947502013,0.02673956854232649,-1.0128301665911905,-1.0995332939866853,0.0016346175360906572,0.0016346175360906572,0,2.0,0.0
2,2023-01-20 15:10:59.999,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0.03577989326266238,0.02674207003582305,-1.070047536229593,-1.0128301665911905,0.0011766371971952555,0.0015201224513668068,0,2.0,0.0
3,2023-01-20 15:11:59.999,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0.035775531953562076,0.02674431445764329,-1.013525213595655,-1.070047536229593,0.0011462975327746305,0.0014056273666429565,0,2.0,0.0
4,2023-01-20 15:12:59.999,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0.03577122332660812,0.02674647270188301,-0.9937512541947289,-1.013525213595655,0.0011882869606824743,0.00129986960453452,0,2.0,0.0
5,2023-01-20 15:13:59.999,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0.03576643318753684,0.02674910161098034,-1.096674854671036,-0.9937512541947289,0.0012458550225937868,0.0012458550225937868,0,2.0,0.0
6,2023-01-20 15:14:59.999,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0.035761869859387244,0.02675184135786477,-1.1222421486531193,-1.096674854671036,0.0013694720826275665,0.0013385678176191216,0,2.5,0.0
7,2023-01-20 15:15:59.999,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0.03575733365632414,0.02675421517356111,-1.0420225176199025,-1.1222421486531193,0.0012761024221987125,0.0013227872524131396,0,2.0,0.0
8,2023-01-20 15:16:59.999,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0.035753418302056625,0.02675627152977099,-0.9728920255977543,-1.0420225176199025,0.001401203295888338,0.0013774048859427593,0,2.5,0.0
9,2023-01-20 15:17:59.999,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0.03574935724612808,0.02675848226398132,-1.008683037370386,-0.9728920255977543,0.0013578687934098159,0.0013694720826275665,0,2.0,0.0
10,2023-01-20 15:18:59.999,0.0134952952177211,0.6935,18114.0,5.859,26783.55,0.03574605978266636,0.026759980973981325,-0.831494035312642,-1.008683037370386,0.0021310483210465344,0.0013932704925731453,0,2.5,0.0
11,2023-01-20 15:19:59.999,0.0130631407333758,0.69475,17556.0,5.866,12396.08,0.03574242475793746,0.026761550934512775,-0.847457760578201,-0.831494035312642,0.002441044808533799,0.0015179104159894975,0,2.5,0.0
