index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_6840_minutes,actual_spread_rolling_sd_6840_minutes,predicted_spread_rolling_mean_6840_minutes,predicted_spread_rolling_sd_6840_minutes,predicted_rolling_z_score_6840_minutes,actual_rolling_z_score_6840_minutes,actual_rolling_z_score_6840_minutes_lag_1,predicted_spread_rolling_sd_6840_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,5.846358226992206,5.901,-0.3597510990274838,-0.357017920655355,1.7751218280750316,1.7658189420939576,0.026520877329861747,0.00639015480006877,0.03365672321091708,0.02653609039165646,0.033655680111095265,0.026534291071507666,-0.26888989654955653,-1.027527718228663,0.0,0.026534291071507666,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,5.843367746601024,5.891,-0.3606112524745387,-0.35595224368354994,1.7734257625395502,1.7653072995690304,0.02854338892679975,0.00870185308890109,0.033650522099795015,0.02653696529025758,0.033649775552042786,0.026535097498823608,-0.19243896222613913,-0.9401477802005205,-1.027527718228663,0.026534895891994623,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0,2.5,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,5.827343000319308,5.892,-0.36183107108810303,-0.3573121858261134,1.773595498600384,1.7625611503927074,0.03231908444074533,0.007164607107151111,0.033643826125098614,0.02653786919188992,0.03364363247772479,0.026535934334833793,-0.049915259069688196,-0.9977899441165253,-0.9401477802005205,0.0265355159168287,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0,2.5,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,5.821667019459616,5.885,-0.3625493071313327,-0.35927825602807295,1.77240674071224,1.761586650190675,0.03217544980673792,0.008669494930410804,0.03363737393168578,0.026538575383291133,0.03363716023133131,0.026536641527237798,-0.05508272111574685,-0.9408145931222414,-0.9977899441165253,0.026536111132934796,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0,2.5,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,5.810980693433526,5.882,-0.3629804533737753,-0.3605197511840315,1.7718968401318032,1.759749350670228,0.03436993135767036,0.009191925662061562,0.03363130301805534,0.02653941718397572,0.033631410988869494,0.026537478883172802,0.027829334205109968,-0.9208709138778706,-0.9408145931222414,0.026536641527237798,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0,2.5,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,5.809099193450814,5.8925,-0.3624056186477175,-0.36145596829659044,1.773680355828149,1.7594255146867457,0.034039327474590375,0.006431366065734578,0.03362494607686832,0.026540724022844814,0.03362500665008828,0.026538784596976735,0.015611898992137465,-1.0245982734957413,-0.9208709138778706,0.02653726954418905,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0,2.5,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,5.823694513888069,5.894,-0.36262115911627474,-0.36129371778903907,1.773934884315503,1.7619348565461639,0.029508799214916448,0.005739825933510578,0.03361849500897147,0.026542138427649364,0.03361789426408124,0.026540244930791938,-0.15482506133157145,-1.0503550477462373,-1.0245982734957413,0.02653813174007477,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0,2.5,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,5.828019221297276,5.885,-0.36333996305751715,-0.36149597283181323,1.77240674071224,1.7626771864224537,0.027918295748096122,0.007878839004226368,0.03361231024689545,0.026543206712629618,0.03361147791032202,0.026541355901675907,-0.21450231040631995,-0.9694936833093624,-1.0503550477462373,0.026539149680430536,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0,2.5,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,5.819216869736029,5.874,-0.3649951755544511,-0.3620732183419596,1.7705358327764282,1.7611656942249443,0.03016772706744464,0.009722455096014937,0.03360692622281461,0.02654431699516561,0.03360642348941958,0.026542409399631726,-0.12955479550483653,-0.8997960328438527,-0.9694936833093624,0.026540244930791938,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0,2.5,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,5.804374994648646,5.8725,-0.366436721140686,-0.3640195694620004,1.7702804375509307,1.758611942626184,0.032997206404482005,0.00875853008067523,0.033601821131786995,0.02654573754029407,0.03360173275074222,0.026543798281574226,-0.022774673761737294,-0.9358674255481453,-0.8997960328438527,0.026541078158954914,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0,2.5,0
