index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1080_minutes,actual_spread_rolling_sd_1080_minutes,predicted_spread_rolling_mean_1080_minutes,predicted_spread_rolling_sd_1080_minutes,predicted_rolling_z_score_1080_minutes,actual_rolling_z_score_1080_minutes,actual_rolling_z_score_1080_minutes_lag_1,predicted_spread_rolling_sd_1080_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_1080_minutes,threshold_1080_minutes,delayed_signal_1080_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,5.846358226992206,5.901,-0.3597510990274838,-0.357017920655355,1.7751218280750316,1.7658189420939576,0.026520877329861747,0.00639015480006877,0.029399881115427764,0.011521550721067359,0.02939721783718025,0.011516552962240394,-0.2497570685212172,-1.9971032435143736,0.0,0.011516552962240394,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,5.843367746601024,5.891,-0.3606112524745387,-0.35595224368354994,1.7734257625395502,1.7653072995690304,0.02854338892679975,0.00870185308890109,0.029366881301324137,0.011529744031652524,0.02936611951374363,0.011524437083245555,-0.07139008881743829,-1.7923232428830589,-1.9971032435143736,0.011522466052994264,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0,2.5,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,5.827343000319308,5.892,-0.36183107108810303,-0.3573121858261134,1.773595498600384,1.7625611503927074,0.03231908444074533,0.007164607107151111,0.029332665512783348,0.011540744583987685,0.029335428157490066,0.011535762630523274,0.25864404277534264,-1.9208516611995312,-1.7923232428830589,0.011530099856884414,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0,2.5,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,5.821667019459616,5.885,-0.3625493071313327,-0.35927825602807295,1.77240674071224,1.761586650190675,0.03217544980673792,0.008669494930410804,0.029298267229925637,0.011546915444013303,0.0293009288234287,0.011541904800117093,0.24905083113144882,-1.7865180012390387,-1.9208516611995312,0.011537298172921729,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0,2.5,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,5.810980693433526,5.882,-0.3629804533737753,-0.3605197511840315,1.7718968401318032,1.759749350670228,0.03436993135767036,0.009191925662061562,0.029264476782110513,0.011552306438536318,0.02926919968181038,0.011548004954731928,0.4416980851545178,-1.7375362423810625,-1.7865180012390387,0.011541904800117093,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0,2.5,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,5.809099193450814,5.8925,-0.3624056186477175,-0.36145596829659044,1.773680355828149,1.7594255146867457,0.034039327474590375,0.006431366065734578,0.029228089569017124,0.011562273778637767,0.029232540297884444,0.011557850131042303,0.4158893844622337,-1.971647094657223,-1.7375362423810625,0.011546479916078219,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0,2.5,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,5.823694513888069,5.894,-0.36262115911627474,-0.36129371778903907,1.773934884315503,1.7619348565461639,0.029508799214916448,0.005739825933510578,0.029191304440990582,0.011573740193256188,0.029191598145684318,0.011568389724955264,0.02741963892760854,-2.0262661953604906,-1.971647094657223,0.011552927542887115,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0,2.5,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,5.828019221297276,5.885,-0.36333996305751715,-0.36149597283181323,1.77240674071224,1.7626771864224537,0.027918295748096122,0.007878839004226368,0.02915622660724759,0.011580869184623092,0.029155081435314978,0.011575572569308835,-0.1068444502259902,-1.837287621836971,-2.0262661953604906,0.011560485029520545,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0,2.5,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,5.819216869736029,5.874,-0.3649951755544511,-0.3620732183419596,1.7705358327764282,1.7611656942249443,0.03016772706744464,0.009722455096014937,0.02912342196536657,0.011585691807795244,0.029124388020040096,0.011580375302183763,0.09009544338410136,-1.6745626580795123,-1.837287621836971,0.011568389724955264,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0,2.5,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,5.804374994648646,5.8725,-0.366436721140686,-0.3640195694620004,1.7702804375509307,1.758611942626184,0.032997206404482005,0.00875853008067523,0.02908960646756768,0.011591783390316935,0.029093221268619403,0.011587029526199454,0.33692717594576704,-1.7539213512112195,-1.6745626580795123,0.011573776858220444,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0,2.5,0
10,2023-01-20 15:18:59.999,0.6935203953408422,0.6935,5.800738468214374,5.859,-0.3660040392272508,-0.3659746303722517,1.7679789405626516,1.7579852315535287,0.03221417249561492,0.013495295217722303,0.029060964348487386,0.011592063206021014,0.029063881284793702,0.011587096768107865,0.2718792527470756,-1.3427867717871091,-1.7539213512112195,0.011577973935746298,0.0134952952177211,0.6935,18114.0,5.859,26783.55,0,2.5,0
11,2023-01-20 15:19:59.999,0.6937862507142145,0.69475,5.787531813402032,5.866,-0.36420321035952397,-0.3655913620048973,1.7691729705552592,1.7557059163133624,0.03686004148182065,0.013063140733376666,0.02903067497039241,0.01159108700868472,0.029037917677618524,0.011588169194197634,0.6750094577596241,-1.3775700436940845,-1.3427867717871091,0.011582038858187685,0.0130631407333758,0.69475,17556.0,5.866,12396.08,0,2.5,0
12,2023-01-20 15:20:59.999,0.6953604674226441,0.6959,5.799153424938105,5.8745,-0.3625493071313327,-0.3633249097119222,1.7706209500254904,1.7577119456814303,0.03537497144252866,0.012009143765436492,0.028998072796780707,0.011589399428356639,0.02900397187045855,0.01158565976418471,0.5499039072220191,-1.4659024513191037,-1.3775700436940845,0.01158565976418471,0.0120091437654354,0.6959,13426.0,5.8745,6624.54,0,2.0,0
13,2023-01-20 15:21:59.999,0.6969341069613395,0.69705,5.813453250967523,5.885,-0.3608981347830401,-0.3610644107661718,1.77240674071224,1.760174757633373,0.03302970828680718,0.0103206672787034,0.028963296392023417,0.011589041614638399,0.02896705810515458,0.011584339679414475,0.3507019212214558,-1.6086428656682068,-1.4659024513191037,0.011585329742992152,0.0103206672787026,0.69705,15361.0,5.885,4834.47,0,2.0,0
14,2023-01-20 15:22:59.999,0.6980888861785014,0.69725,5.828188792058879,5.8935,-0.3606112524745387,-0.3594088402320614,1.7738500486844873,1.76270628177858,0.029951016443411194,0.007908385668463358,0.028926709049578524,0.01159308022280611,0.028927656604984475,0.011587758621581075,0.08831387258281426,-1.8130059464065083,-1.6086428656682068,0.011586344645192082,0.0079083856684629,0.69725,31537.0,5.8935,7318.19,0,2.5,0
15,2023-01-20 15:23:59.999,0.6979389045003775,0.6962,5.837191645408368,5.881,-0.36211830360479846,-0.35962370941976995,1.771726815477819,1.7642497985434467,0.02684958053549391,0.010372042504008916,0.028892306671379236,0.011592962060003873,0.028890417007978793,0.011587765077122381,-0.17611993847839447,-1.59754375728235,-1.8130059464065083,0.011587046336676557,0.0103720425040076,0.6961999999999999,25514.0,5.881,5849.04,0,2.5,0
16,2023-01-20 15:24:59.999,0.6964291109280156,0.69675,5.819467548523043,5.8735,-0.3613286126200795,-0.36178926993993427,1.7704507082818035,1.7612087710501325,0.0303711164934804,0.013548211334179106,0.028861174244559463,0.011588978889765397,0.02886257104589982,0.011583708297791904,0.13022992368239628,-1.3213384074677823,-1.59754375728235,0.011587029526199454,0.0135482113341782,0.69675,15555.0,5.8735,5543.29,0,2.0,0
17,2023-01-20 15:25:59.999,0.6968862843262038,0.69535,5.809472565310168,5.8665,-0.36333996305751715,-0.36113303170966404,1.7692582038815414,1.7594897862456318,0.03424206831945609,0.013766991202968537,0.028829376798492932,0.011583236585244903,0.028834383913683464,0.011579046975576067,0.46702327205159183,-1.300360696656351,-1.3213384074677823,0.011586687085695768,0.0137669912029676,0.69535,18667.0,5.8665,3742.01,0,2.0,0
18,2023-01-20 15:26:59.999,0.6952403886336167,0.69405,5.80392628855552,5.858,-0.36521127496101885,-0.36349761029498734,1.7678082484055417,1.7585346348302535,0.03366374068465544,0.014607274870096665,0.028798512300747165,0.01157667943062978,0.02880301297455281,0.011572268828864357,0.42003238794268816,-1.2258469724144798,-1.300360696656351,0.011586344645192082,0.0146072748700958,0.6940500000000001,8835.0,5.8580000000000005,2142.53,0,2.0,0
19,2023-01-20 15:27:59.999,0.6937386479532633,0.694,5.796559961457752,5.8655,-0.36528331847533263,-0.3656599773659846,1.769087729963638,1.7572646314995122,0.03387643647822575,0.012142443037062856,0.028765562633697152,0.011573396641816327,0.02877029054659681,0.01156908571160243,0.4413612327643207,-1.436321601263764,-1.2258469724144798,0.011586002204688396,0.012142443037062,0.694,21825.0,5.8655,4703.52,0,2.0,0
20,2023-01-20 15:28:59.999,0.6940860216805508,0.6949,5.806701489001287,5.8755,-0.36398732866185546,-0.365159375608223,1.7707911627918587,1.759012679696007,0.031107972512714355,0.010252803368583918,0.028731394394773947,0.011573528981622174,0.028733592894420512,0.011568400204343413,0.2052470156938701,-1.596625459316042,-1.436321601263764,0.01158565976418471,0.0102528033685835,0.6949000000000001,10733.0,5.8755,5347.3,0,2.0,0
21,2023-01-20 15:29:59.999,0.6952663612716645,0.69515,5.82676809563749,5.874,-0.36362762936658466,-0.3634602532119633,1.7705358327764282,1.762462489125872,0.026355525792282286,0.011090001283881379,0.028697786465937018,0.011572008151263694,0.02869561971230736,0.011566873637651883,-0.20230997530808353,-1.5215842360198149,-1.596625459316042,0.011585329742992152,0.0110900012838803,0.6951499999999999,8333.0,5.874,5035.76,0,2.0,0
22,2023-01-20 15:30:59.999,0.6957684439720433,0.69505,5.824572198952886,5.873,-0.3637714935590355,-0.3627383694455907,1.7703655765403825,1.762085554514903,0.027782323770462303,0.011264537251418405,0.028663516362521808,0.011568780468687203,0.028662701198236832,0.011563459299400029,-0.07613443390769817,-1.5039596574761347,-1.5215842360198149,0.011584999721799593,0.0112645372514181,0.69505,42444.0,5.872999999999999,5906.47,0,2.0,0
23,2023-01-20 15:31:59.999,0.6964495592271771,0.6945,5.819603026419728,5.8635,-0.36456311678773856,-0.36175990873338976,1.768746694918982,1.7612320508980925,0.030356941513115576,0.013500422319779659,0.028631227084662623,0.011562389216198994,0.028632823490239358,0.011557159050652731,0.14918182014453135,-1.308622680136437,-1.5039596574761347,0.011584669700607033,0.0135004223197792,0.6945,4213.0,5.8635,5960.57,0,2.0,0
24,2023-01-20 15:32:59.999,0.696670230455628,0.69615,5.804938832896488,5.8745,-0.36219012462684247,-0.3614431072179267,1.7706209500254904,1.7587090781256045,0.03539201328441588,0.012368326269926733,0.02859855927861957,0.01155844986944832,0.028604843694906155,0.011554948272644376,0.5873820833605917,-1.4041876888347398,-1.308622680136437,0.011584339679414475,0.0123683262699261,0.69615,54051.0,5.874499999999999,6617.74,0,2.0,0
25,2023-01-20 15:33:59.999,0.6985212137938374,0.6973,5.813432699018711,5.888,-0.36053954475517197,-0.3587897302468856,1.7729163814265751,1.7601712223877535,0.03531100015142191,0.009726166314138862,0.028562794280839757,0.011557030784892251,0.02856903683946194,0.01155350556363158,0.5835426550693408,-1.6298847270810062,-1.4041876888347398,0.011584181834008833,0.0097261663141381,0.6973,41433.0,5.888,6396.68,0,2.0,0
