index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_4320_minutes,actual_spread_rolling_sd_4320_minutes,predicted_spread_rolling_mean_4320_minutes,predicted_spread_rolling_sd_4320_minutes,predicted_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes_lag_1,predicted_spread_rolling_sd_4320_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_4320_minutes,threshold_4320_minutes,delayed_signal_4320_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,5.846358226992206,5.901,-0.3597510990274838,-0.357017920655355,1.7751218280750316,1.7658189420939576,0.026520877329861747,0.00639015480006877,0.03346197484966096,0.029406250510613328,0.033460368485967416,0.029403037161922215,-0.2360127328986446,-0.9206144809186538,0.0,0.029403037161922215,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,5.843367746601024,5.891,-0.3606112524745387,-0.35595224368354994,1.7734257625395502,1.7653072995690304,0.02854338892679975,0.00870185308890109,0.03346378895946262,0.029404481181396654,0.03346265024156568,0.02940117373822266,-0.16731513369381917,-0.8421143606583229,-0.9206144809186538,0.029402571305997327,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0,2.0,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,5.827343000319308,5.892,-0.36183107108810303,-0.3573121858261134,1.773595498600384,1.7625611503927074,0.03231908444074533,0.007164607107151111,0.03346644544428405,0.029401586587754835,0.03346617991292475,0.029398189397440655,-0.039019255800810816,-0.8945720755112965,-0.8421143606583229,0.029402105450072435,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0,2.0,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,5.821667019459616,5.885,-0.3625493071313327,-0.35927825602807295,1.77240674071224,1.761586650190675,0.03217544980673792,0.008669494930410804,0.03346953761700496,0.029398275894837848,0.033469238128967405,0.02939488049806517,-0.04401406980765385,-0.8435883374694395,-0.8945720755112965,0.029401639594147547,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0,2.0,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,5.810980693433526,5.882,-0.3629804533737753,-0.3605197511840315,1.7718968401318032,1.759749350670228,0.03436993135767036,0.009191925662061562,0.033472577436782835,0.02939508628968177,0.03347278510952546,0.02939168784064952,0.030523808398104885,-0.8260105629710038,-0.8435883374694395,0.02940117373822266,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0,2.0,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,5.809099193450814,5.8925,-0.3624056186477175,-0.36145596829659044,1.773680355828149,1.7594255146867457,0.034039327474590375,0.006431366065734578,0.03347439410638071,0.02939317246467903,0.03347452484772952,0.029389772323905543,0.019217659144689918,-0.9200445468464826,-0.8260105629710038,0.02940042765302716,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0,2.0,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,5.823694513888069,5.894,-0.36262115911627474,-0.36129371778903907,1.773934884315503,1.7619348565461639,0.029508799214916448,0.005739825933510578,0.033475540209138406,0.0293919944602619,0.03347462219455978,0.029388655139886102,-0.1349440102232151,-0.9436485949644088,-0.9200445468464826,0.029399681567831657,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0,2.0,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,5.828019221297276,5.885,-0.36333996305751715,-0.36149597283181323,1.77240674071224,1.7626771864224537,0.027918295748096122,0.007878839004226368,0.033478120485612,0.029389257846212102,0.033476833786991886,0.02938597859588828,-0.18915613175031443,-0.8710421207415775,-0.9436485949644088,0.029398935482636154,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0,2.0,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,5.819216869736029,5.874,-0.3649951755544511,-0.3620732183419596,1.7705358327764282,1.7611656942249443,0.03016772706744464,0.009722455096014937,0.03348170005499551,0.029385422241367903,0.033480933109152525,0.029382064982723832,-0.11276287230512888,-0.8085384910866802,-0.8710421207415775,0.029398189397440655,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0,2.0,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,5.804374994648646,5.8725,-0.366436721140686,-0.3640195694620004,1.7702804375509307,1.758611942626184,0.032997206404482005,0.00875853008067523,0.03348501605653807,0.02938182368448145,0.033484903163769716,0.02937842453776347,-0.016600507582046106,-0.8415572239963645,-0.8085384910866802,0.029397362172596784,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0,2.0,0
10,2023-01-20 15:18:59.999,0.6935203953408422,0.6935,5.800738468214374,5.859,-0.3660040392272508,-0.3659746303722517,1.7679789405626516,1.7579852315535287,0.03221417249561492,0.013495295217722303,0.03349059746391227,0.02937573510936357,0.03349030206354932,0.0293723421472581,-0.043446639751659064,-0.6806741064265801,-0.8415572239963645,0.029396534947752913,0.0134952952177211,0.6935,18114.0,5.859,26783.55,0,2.0,0
11,2023-01-20 15:19:59.999,0.6937862507142145,0.69475,5.787531813402032,5.866,-0.36420321035952397,-0.3655913620048973,1.7691729705552592,1.7557059163133624,0.03686004148182065,0.013063140733376666,0.033499078607411796,0.029364545087355226,0.0334998564280261,0.029361191511214448,0.11444307539464572,-0.6959391951498382,-0.6806741064265801,0.029395707722909042,0.0130631407333758,0.69475,17556.0,5.866,12396.08,0,2.0,0
12,2023-01-20 15:20:59.999,0.6953604674226441,0.6959,5.799153424938105,5.8745,-0.3625493071313327,-0.3633249097119222,1.7706209500254904,1.7577119456814303,0.03537497144252866,0.012009143765436492,0.03350860091506246,0.029350901805725256,0.0335090328452933,0.02934751903150555,0.06358079520221822,-0.732497328086602,-0.6959391951498382,0.02939488049806517,0.0120091437654354,0.6959,13426.0,5.8745,6624.54,0,2.0,0
13,2023-01-20 15:21:59.999,0.6969341069613395,0.69705,5.813453250967523,5.885,-0.3608981347830401,-0.3610644107661718,1.77240674071224,1.760174757633373,0.03302970828680718,0.0103206672787034,0.0335197408442503,0.02933296073323458,0.033519627437039595,0.029329567251103757,-0.016703933816615658,-0.7908875539884417,-0.732497328086602,0.02939408233371126,0.0103206672787026,0.69705,15361.0,5.885,4834.47,0,2.0,0
14,2023-01-20 15:22:59.999,0.6980888861785014,0.69725,5.828188792058879,5.8935,-0.3606112524745387,-0.3594088402320614,1.7738500486844873,1.76270628177858,0.029951016443411194,0.007908385668463358,0.0335320921450914,0.02931093191464818,0.03353126338422546,0.02930759065573843,-0.12216108048149145,-0.874203063595619,-0.7908875539884417,0.029393284169357346,0.0079083856684629,0.69725,31537.0,5.8935,7318.19,0,2.0,0
