index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_2160_minutes,actual_spread_rolling_sd_2160_minutes,predicted_spread_rolling_mean_2160_minutes,predicted_spread_rolling_sd_2160_minutes,predicted_rolling_z_score_2160_minutes,actual_rolling_z_score_2160_minutes,actual_rolling_z_score_2160_minutes_lag_1,predicted_spread_rolling_sd_2160_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_2160_minutes,threshold_2160_minutes,delayed_signal_2160_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,5.846358226992206,5.901,-0.3597510990274838,-0.357017920655355,1.7751218280750316,1.7658189420939576,0.026520877329861747,0.00639015480006877,0.0411407423311985,0.016357870478507567,0.041133977007273774,0.016357107527737672,-0.8933792024434496,-2.12439556706285,0.0,0.016357107527737672,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,5.843367746601024,5.891,-0.3606112524745387,-0.35595224368354994,1.7734257625395502,1.7653072995690304,0.02854338892679975,0.00870185308890109,0.04112581317282059,0.0163727472966249,0.041119990672012614,0.01637119524400663,-0.7682152437719575,-1.98036160312591,-2.12439556706285,0.01636767331493939,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0,2.5,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,5.827343000319308,5.892,-0.36183107108810303,-0.3573121858261134,1.773595498600384,1.7625611503927074,0.03231908444074533,0.007164607107151111,0.04111030717334354,0.016389035257981997,0.04110623904621138,0.01638633361739791,-0.5362489749468081,-2.071244556610479,-1.98036160312591,0.01637876443070227,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0,2.5,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,5.821667019459616,5.885,-0.3625493071313327,-0.35927825602807295,1.77240674071224,1.761586650190675,0.03217544980673792,0.008669494930410804,0.04109580932643121,0.016403868605253752,0.04109168144141515,0.016401194797161373,-0.5436330550881819,-1.9767479962400494,-2.071244556610479,0.016390048912338775,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0,2.5,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,5.810980693433526,5.882,-0.3629804533737753,-0.3605197511840315,1.7718968401318032,1.759749350670228,0.03436993135767036,0.009191925662061562,0.04108127366135445,0.016418215698239827,0.041078167996244,0.016415051103130355,-0.40866376817397676,-1.9423150837707475,-1.9767479962400494,0.016401194797161373,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0,2.5,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,5.809099193450814,5.8925,-0.3624056186477175,-0.36145596829659044,1.773680355828149,1.7594255146867457,0.034039327474590375,0.006431366065734578,0.04106529616633541,0.01643512650805949,0.04106204490826427,0.01643201817727372,-0.4273800915937796,-2.107311439532697,-1.9423150837707475,0.01641158702663811,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0,2.5,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,5.823694513888069,5.894,-0.36262115911627474,-0.36129371778903907,1.773934884315503,1.7619348565461639,0.029508799214916448,0.005739825933510578,0.041049021098827874,0.016452684619457005,0.04104368087583671,0.01645074977591907,-0.701176652617089,-2.146105391430193,-2.107311439532697,0.016423534640202037,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0,2.5,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,5.828019221297276,5.885,-0.36333996305751715,-0.36149597283181323,1.77240674071224,1.7626771864224537,0.027918295748096122,0.007878839004226368,0.04103359678054519,0.016468149970348137,0.041027527691682414,0.016466755208646877,-0.7961029223718883,-2.0132654752364956,-2.146105391430193,0.016436701076935057,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0,2.5,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,5.819216869736029,5.874,-0.3649951755544511,-0.3620732183419596,1.7705358327764282,1.7611656942249443,0.03016772706744464,0.009722455096014937,0.04101881615171995,0.016481912905074513,0.041013794824054844,0.01647975143565157,-0.6581451060691546,-1.8988306294270838,-2.0132654752364956,0.01645074977591907,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0,2.5,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,5.804374994648646,5.8725,-0.366436721140686,-0.3640195694620004,1.7702804375509307,1.758611942626184,0.032997206404482005,0.00875853008067523,0.041003019033727446,0.01649646679895305,0.04099931435412113,0.016493548214460946,-0.4851659476535902,-1.9546300032621902,-1.8988306294270838,0.016462753850464924,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0,2.5,0
10,2023-01-20 15:18:59.999,0.6935203953408422,0.6935,5.800738468214374,5.859,-0.3660040392272508,-0.3659746303722517,1.7679789405626516,1.7579852315535287,0.03221417249561492,0.013495295217722303,0.04098868497557249,0.01650690767913317,0.04098462458108847,0.016504166860960245,-0.5314083503493655,-1.665568760198818,-1.9546300032621902,0.016473253322149224,0.0134952952177211,0.6935,18114.0,5.859,26783.55,0,2.5,0
11,2023-01-20 15:19:59.999,0.6937862507142145,0.69475,5.787531813402032,5.866,-0.36420321035952397,-0.3655913620048973,1.7691729705552592,1.7557059163133624,0.03686004148182065,0.013063140733376666,0.040974241916134614,0.01651768364116802,0.0409723380751192,0.016514098476791222,-0.24901732293033968,-1.6897709018468805,-1.665568760198818,0.016483200630353915,0.0130631407333758,0.69475,17556.0,5.866,12396.08,0,2.5,0
12,2023-01-20 15:20:59.999,0.6953604674226441,0.6959,5.799153424938105,5.8745,-0.3625493071313327,-0.3633249097119222,1.7706209500254904,1.7577119456814303,0.03537497144252866,0.012009143765436492,0.04096029147283859,0.016529412030022592,0.04095770687310222,0.01652602366907723,-0.33781480302607403,-1.7514928936865837,-1.6897709018468805,0.016493548214460946,0.0120091437654354,0.6959,13426.0,5.8745,6624.54,0,2.5,0
13,2023-01-20 15:21:59.999,0.6969341069613395,0.69705,5.813453250967523,5.885,-0.3608981347830401,-0.3610644107661718,1.77240674071224,1.760174757633373,0.03302970828680718,0.0103206672787034,0.040945558207548985,0.016542527592337236,0.04094189515807154,0.01653957581895034,-0.4783790683554844,-1.8512824450739636,-1.7514928936865837,0.01650151219933542,0.0103206672787026,0.69705,15361.0,5.885,4834.47,0,2.5,0
