index,close_time,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_3600_minutes,historical_rolling_sd_3600_minutes,historical_rolling_z_score_3600_minutes,historical_rolling_z_score_3600_minutes_lag_1,rolling_sd_3600_minutes,algo_trading_rolling_sd_3600_minutes_percentile_75th,signal_3600_minutes,threshold_3600_minutes,delayed_signal_3600_minutes
0,2023-01-20 15:08:59.999,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0.04119253306016737,0.025237395619860093,-1.3790003843626555,0.0,,0.0016346175360906572,0,2.0,0.0
1,2023-01-20 15:09:59.999,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0.041193955078966046,0.02523542056794227,-1.2875593613582201,-1.3790003843626555,0.0016346175360906572,0.0016346175360906572,0,2.0,0.0
2,2023-01-20 15:10:59.999,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0.0411951460719213,0.025233713280527256,-1.348613998520456,-1.2875593613582201,0.0011766371971952555,0.0015201224513668068,0,2.0,0.0
3,2023-01-20 15:11:59.999,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0.04119617225619221,0.025232315376370627,-1.2890880936056608,-1.348613998520456,0.0011462975327746305,0.0014056273666429565,0,2.0,0.0
4,2023-01-20 15:12:59.999,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0.04119710621925478,0.02523106847714235,-1.2684846745361797,-1.2890880936056608,0.0011882869606824743,0.00129986960453452,0,2.0,0.0
5,2023-01-20 15:13:59.999,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0.04119709286104127,0.025231086870605393,-1.3778925566543738,-1.2684846745361797,0.0012458550225937868,0.0012458550225937868,0,2.0,0.0
6,2023-01-20 15:14:59.999,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0.041197020048556084,0.02523118881551585,-1.4052922505673646,-1.3778925566543738,0.0013694720826275665,0.0013385678176191216,0,2.5,0.0
7,2023-01-20 15:15:59.999,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0.041198252541017076,0.025229452831476006,-1.3206554164830209,-1.4052922505673646,0.0012761024221987125,0.0013227872524131396,0,2.0,0.0
8,2023-01-20 15:16:59.999,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0.04120095484591905,0.02522556004617822,-1.247881105207572,-1.3206554164830209,0.001401203295888338,0.0013774048859427593,0,2.5,0.0
9,2023-01-20 15:17:59.999,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0.04120349414076015,0.025221833766913188,-1.2863840258375143,-1.247881105207572,0.0013578687934098159,0.0013694720826275665,0,2.0,0.0
