index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_DOTUSDT,actual_DOTUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_360_minutes,actual_spread_rolling_sd_360_minutes,predicted_spread_rolling_mean_360_minutes,predicted_spread_rolling_sd_360_minutes,predicted_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes_lag_1,predicted_spread_rolling_sd_360_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,5.846358226992206,5.901,-0.3597510990274838,-0.357017920655355,1.7751218280750316,1.7658189420939576,0.026520877329861747,0.00639015480006877,0.024138047379166434,0.007063775445133426,0.02414464801614897,0.007055096706749984,0.3368103106849427,-2.512522193967114,0.0,0.007055096706749984,0.0063901548000679,0.6978500000000001,30538.0,5.901,11085.54,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,5.843367746601024,5.891,-0.3606112524745387,-0.35595224368354994,1.7734257625395502,1.7653072995690304,0.02854338892679975,0.00870185308890109,0.024124431751071925,0.007088747872298487,0.02413667262967505,0.007082731876952498,0.622177483728325,-2.175642150067068,-2.512522193967114,0.007075823084401869,0.0087018530889002,0.69725,40340.0,5.891,11656.34,0,2.5,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,5.827343000319308,5.892,-0.36183107108810303,-0.3573121858261134,1.773595498600384,1.7625611503927074,0.03231908444074533,0.007164607107151111,0.024103167060366894,0.007128000962078613,0.024125925834273764,0.007131207504744567,1.148916028739937,-2.376340862372203,-2.175642150067068,0.007106969690848532,0.0071646071071507,0.6963999999999999,40001.0,5.892,4805.14,0,2.5,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,5.821667019459616,5.885,-0.3625493071313327,-0.35927825602807295,1.77240674071224,1.761586650190675,0.03217544980673792,0.008669494930410804,0.024083189814502252,0.007161073287131553,0.024105606047167726,0.007163784863377289,1.1264776809288148,-2.1524280322322427,-2.376340862372203,0.007139351844402748,0.0086694949304098,0.6959,34369.0,5.885,8058.39,0,2.5,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,5.810980693433526,5.882,-0.3629804533737753,-0.3605197511840315,1.7718968401318032,1.759749350670228,0.03436993135767036,0.009191925662061562,0.02406751287979585,0.007187429937036434,0.024096051435136222,0.007197864312039133,1.4273511526676135,-2.0696670921383453,-2.1524280322322427,0.007163784863377289,0.0091918825338268,0.6956,24941.0,5.882,6534.72,0,2.5,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,5.809099193450814,5.8925,-0.3624056186477175,-0.36145596829659044,1.773680355828149,1.7594255146867457,0.034039327474590375,0.006431366065734578,0.024040991434196166,0.007234687179260362,0.024068687655914706,0.007243746237143736,1.3764479721210068,-2.4340548433031084,-2.0696670921383453,0.0071893444498736725,0.0064313660657342,0.696,12507.0,5.8925,15481.26,0,2.5,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,5.823694513888069,5.894,-0.36262115911627474,-0.36129371778903907,1.773934884315503,1.7619348565461639,0.029508799214916448,0.005739825933510578,0.024012507040060038,0.0072863154329359265,0.024027732226139978,0.007281948781311741,0.752692329125272,-2.507808133580448,-2.4340548433031084,0.007220805274591435,0.0057398259335097,0.6958500000000001,16135.0,5.894,10850.52,0,2.5,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,5.828019221297276,5.885,-0.36333996305751715,-0.36149597283181323,1.77240674071224,1.7626771864224537,0.027918295748096122,0.007878839004226368,0.023984625476483046,0.0073286712040652995,0.02399552207003322,0.007321433392880683,0.5357931251382254,-2.197640748751644,-2.507808133580448,0.007253296873185737,0.0078788390042254,0.6953499999999999,9718.0,5.885,4559.17,0,2.5,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,5.819216869736029,5.874,-0.3649951755544511,-0.3620732183419596,1.7705358327764282,1.7611656942249443,0.03016772706744464,0.009722455096014937,0.02395856343641026,0.007362582571593511,0.023975763335665205,0.007359617086359769,0.8413431920602975,-1.9335753727668077,-2.197640748751644,0.007281948781311741,0.0097224550960142,0.6942,18407.0,5.874,17548.67,0,2.5,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,5.804374994648646,5.8725,-0.366436721140686,-0.3640195694620004,1.7702804375509307,1.758611942626184,0.032997206404482005,0.00875853008067523,0.023932603129494946,0.007399562536760122,0.02395771283385779,0.0074046494130465415,1.2207861664182476,-2.050671640848601,-1.9335753727668077,0.007311562239988448,0.0087585300806738,0.6932,18773.0,5.8725000000000005,3544.24,0,2.5,0
