index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_SANDUSDT,actual_SANDUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_3960_minutes,actual_spread_rolling_sd_3960_minutes,predicted_spread_rolling_mean_3960_minutes,predicted_spread_rolling_sd_3960_minutes,predicted_rolling_z_score_3960_minutes,actual_rolling_z_score_3960_minutes,actual_rolling_z_score_3960_minutes_lag_1,predicted_spread_rolling_sd_3960_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_SANDUSDT_mid,historical_SANDUSDT_vol,signal_3960_minutes,threshold_3960_minutes,delayed_signal_3960_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.7055481453730216,0.70405,-0.9250792379072343,-0.9263773966050354,-0.3509059026188165,-0.34878026710768634,0.01606164558638634,0.017891576818488186,-0.004815833140839482,0.012668866362881514,-0.004810562381251695,0.012671608705920668,1.647163233337984,1.7923789950029043,0.0,0.012671608705920668,0.017891576818488,0.3964999999999999,330335.0,0.7040500000000001,24331.0,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.7046594414034164,0.70350003,-0.9248270628964415,-0.9260146798136826,-0.3516873597837709,-0.35004065472095186,0.016739674909825752,0.01833924981323909,-0.004810618953454897,0.012674145108707992,-0.004805178333948893,0.012677169151526774,1.6995003368855335,1.8265428214790176,1.7923789950029043,0.012675779040125248,0.0183392604815152,0.3966,367451.0,0.7035,35122.0,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.7038957633919908,0.7051,-0.9233153468111195,-0.9264384326738009,-0.3494156422571422,-0.35112499715020606,0.016587193167749592,0.019282647868482217,-0.0048048932981192265,0.012679905352406718,-0.004799492619890025,0.012682858967696347,1.686266940451849,1.8996625366789108,1.8265428214790176,0.01268001405961156,0.0192826478684822,0.3972,800336.0,0.7051000000000001,22539.0,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.7054355423062681,0.7066,-0.9228119488644206,-0.9252233356986732,-0.3472905440570922,-0.3489398764185178,0.017255636126627172,0.019254407700574183,-0.004799484048858468,0.012685597600710051,-0.004793915980144637,0.012688834962140618,1.7377128926777392,1.8961575565100917,1.8996625366789108,0.012684352966307415,0.0192544077005741,0.3974,325232.0,0.7066,44820.0,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.7067898023773467,0.7062,-0.9240709191931175,-0.9253336911307692,-0.3478567954878509,-0.3470219665165321,0.01666547510048666,0.018137097104606315,-0.004794470937624554,0.012690737123412012,-0.004789053127465979,0.012693714395636683,1.6901694460155323,1.8069531989537833,1.8961575565100917,0.012688834962140618,0.0181370971046066,0.3969,390580.0,0.7061999999999999,14665.0,0,2.5,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.706165414661822,0.7073,-0.9238190486727818,-0.927438572971053,-0.3463003749401927,-0.3479057705446258,0.014781695469581635,0.017999596213553626,-0.004789849095802905,0.012695703909396592,-0.004784908034312023,0.01269790870872014,1.540931184239537,1.7950517334048066,1.8069531989537833,0.012692494537262667,0.0179996465913887,0.397,207685.0,0.7073,36242.0,0,2.5,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.7074114966341108,0.70820004,-0.9231894735653117,-0.927155985030084,-0.3450286828231153,-0.34614275038620146,0.014623226751137586,0.01831103072899476,-0.004785095050062505,0.012700827563649385,-0.0047801951960354415,0.01270296697289675,1.5274716519827591,1.8184740847249918,1.7950517334048066,0.012695811552178412,0.0183110448589622,0.39725,202179.0,0.7081999999999999,38117.0,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.7089644679994601,0.70735,-0.9229377745959487,-0.9263339115453708,-0.3462296860771937,-0.3439498693624558,0.014896704818945339,0.018863185981093267,-0.0047799747313853275,0.012706271920083301,-0.004775007127358483,0.012708513195435008,1.547916081431937,1.8607472641214804,1.8184740847249918,0.012699173274764292,0.0188631859810932,0.39735,440693.0,0.70735,68811.0,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.708740828469518,0.7083,-0.9220573267684922,-0.9261083729870486,-0.34488754622256007,-0.34426536445491845,0.01520117112569841,0.01940786922984028,-0.004774549471401692,0.012712010498414224,-0.0047695063710237314,0.012714367010344906,1.5707174002821547,1.9023284085753893,1.8607472641214804,0.01270296697289675,0.0194078692298402,0.3977,360435.0,0.7082999999999999,82812.0,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.7105439067197725,0.7088,-0.9220573267684922,-0.9246847352177155,-0.3441818796912659,-0.3417245364229154,0.015989167198830034,0.01923133187065862,-0.0047693682609345305,0.01271761129867844,-0.004764127529942415,0.012720281720651018,1.63151219324648,1.8872018941235609,1.9023284085753893,0.012707126639800444,0.0192313318706586,0.3977,368463.0,0.7088,47842.0,0,2.5,0
