index,close_time,transaction_id,positions,XRPUSDT_units,SANDUSDT_units,entry_XRPUSDT_price,entry_SANDUSDT_price,historical_XRPUSDT_mid,historical_SANDUSDT_mid,historical_XRPUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,SANDUSDT_raw_pnl,XRPUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
479.0,2023-01-21 00:57:59.999,1.0,,0.0,0.0,,,0.40835,0.79155,405335.0,47848.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
480.0,2023-01-21 00:58:59.999,1.0,,0.0,0.0,,,0.4082,0.7899499999999999,178942.0,41632.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
481.0,2023-01-21 00:59:59.999,1.0,,0.0,0.0,,,0.40825,0.7914,147153.0,48398.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
482.0,2023-01-21 01:00:59.999,1.0,,0.0,0.0,,,0.40865,0.79235,425797.0,42515.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
483.0,2023-01-21 01:01:59.999,1.0,,0.0,0.0,,,0.40895,0.79315,172131.0,29617.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
484.0,2023-01-21 01:02:59.999,1.0,,0.0,0.0,,,0.4094,0.7933,195839.0,42028.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
485.0,2023-01-21 01:03:59.999,1.0,,0.0,0.0,,,0.40925,0.79605,342916.0,91527.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
486.0,2023-01-21 01:04:59.999,1.0,,0.0,0.0,,,0.40885,0.79795,79778.0,71069.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
487.0,2023-01-21 01:05:59.999,1.0,,0.0,0.0,,,0.4092,0.79875,181862.0,38788.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
488.0,2023-01-21 01:06:59.999,1.0,,0.0,0.0,,,0.4095499999999999,0.7988999999999999,246818.0,89510.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
489.0,2023-01-21 01:07:59.999,1.0,,0.0,0.0,,,0.40905,0.79665,120435.0,23509.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
490.0,2023-01-21 01:08:59.999,1.0,,0.0,0.0,,,0.4085499999999999,0.79605,145968.0,19388.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
491.0,2023-01-21 01:09:59.999,1.0,,0.0,0.0,,,0.4085,0.79535,120981.0,22616.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
492.0,2023-01-21 01:10:59.999,1.0,,0.0,0.0,,,0.40865,0.79545,185839.0,29465.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
493.0,2023-01-21 01:11:59.999,1.0,,0.0,0.0,,,0.4095,0.79695,180569.0,40235.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
494.0,2023-01-21 01:12:59.999,1.0,,0.0,0.0,,,0.41025,0.79845,336193.0,23621.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
495.0,2023-01-21 01:13:59.999,1.0,,0.0,0.0,,,0.41015,0.7970999999999999,99588.0,4084.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
496.0,2023-01-21 01:14:59.999,1.0,,0.0,0.0,,,0.4098,0.796,76636.0,7042.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
497.0,2023-01-21 01:15:59.999,1.0,,0.0,0.0,,,0.41005,0.7966500000000001,438089.0,28034.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
498.0,2023-01-21 01:16:59.999,1.0,,0.0,0.0,,,0.4103,0.7981499999999999,60610.0,37630.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
499.0,2023-01-21 01:17:59.999,1.0,,0.0,0.0,,,0.41015,0.7986,124849.0,20050.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
500.0,2023-01-21 01:18:59.999,1.0,,0.0,0.0,,,0.4097499999999999,0.7987,200535.0,15740.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
501.0,2023-01-21 01:19:59.999,1.0,,0.0,0.0,,,0.4098,0.7985500000000001,181092.0,35583.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
502.0,2023-01-21 01:20:59.999,1.0,,0.0,0.0,,,0.4099,0.7989999999999999,107522.0,11430.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
503.0,2023-01-21 01:21:59.999,1.0,,0.0,0.0,,,0.41015,0.79895,94525.0,23086.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
504.0,2023-01-21 01:22:59.999,1.0,,0.0,0.0,,,0.40985,0.80055,421246.0,35648.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
505.0,2023-01-21 01:23:59.999,1.0,,0.0,0.0,,,0.4098,0.806,125517.0,453768.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
506.0,2023-01-21 01:24:59.999,1.0,,0.0,0.0,,,0.4102,0.80455,150811.0,66176.0,3.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
507.0,2023-01-21 01:25:59.999,1.0,,0.0,0.0,,,0.4105,0.8056000000000001,85651.0,21394.0,4.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
508.0,2023-01-21 01:26:59.999,1.0,,0.0,0.0,,,0.4105999999999999,0.8047,58045.0,69527.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
509.0,2023-01-21 01:27:59.999,1.0,,0.0,0.0,,,0.4105999999999999,0.8030999999999999,128728.0,18012.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
510.0,2023-01-21 01:28:59.999,1.0,,0.0,0.0,,,0.4101,0.80095,119872.0,40479.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
511.0,2023-01-21 01:29:59.999,1.0,,0.0,0.0,,,0.41005,0.80125,131998.0,5429.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
512.0,2023-01-21 01:30:59.999,1.0,,0.0,0.0,,,0.4099,0.80025,318009.0,15290.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
513.0,2023-01-21 01:31:59.999,1.0,,0.0,0.0,,,0.4096999999999999,0.8,197126.0,35949.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
514.0,2023-01-21 01:32:59.999,1.0,,0.0,0.0,,,0.40995,0.8034,227002.0,46750.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
515.0,2023-01-21 01:33:59.999,1.0,,0.0,0.0,,,0.4101,0.8053,122127.0,62790.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
516.0,2023-01-21 01:34:59.999,1.0,,0.0,0.0,,,0.41015,0.80515,187874.0,23504.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
517.0,2023-01-21 01:35:59.999,1.0,,0.0,0.0,,,0.4104,0.80445,63477.0,44534.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
518.0,2023-01-21 01:36:59.999,1.0,,0.0,0.0,,,0.4102,0.8029999999999999,64561.0,18467.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
519.0,2023-01-21 01:37:59.999,1.0,,0.0,0.0,,,0.4105499999999999,0.8021,400875.0,33688.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
520.0,2023-01-21 01:38:59.999,1.0,,0.0,0.0,,,0.4109,0.8024,129601.0,12169.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
521.0,2023-01-21 01:39:59.999,1.0,,0.0,0.0,,,0.41105,0.8046,197929.0,71593.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
522.0,2023-01-21 01:40:59.999,1.0,,0.0,0.0,,,0.41095,0.8036,356839.0,20561.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
523.0,2023-01-21 01:41:59.999,1.0,,0.0,0.0,,,0.4108,0.80305,135517.0,20462.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
524.0,2023-01-21 01:42:59.999,1.0,,0.0,0.0,,,0.41085,0.8039000000000001,232964.0,12077.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
525.0,2023-01-21 01:43:59.999,1.0,,0.0,0.0,,,0.41035,0.8049,198076.0,27592.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
526.0,2023-01-21 01:44:59.999,1.0,,0.0,0.0,,,0.41005,0.8039000000000001,85889.0,18002.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
527.0,2023-01-21 01:45:59.999,1.0,,0.0,0.0,,,0.4101,0.8032,47494.0,30642.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
528.0,2023-01-21 01:46:59.999,1.0,,0.0,0.0,,,0.4102,0.8037000000000001,72273.0,31464.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
529.0,2023-01-21 01:47:59.999,1.0,,0.0,0.0,,,0.41035,0.8042,74110.0,58162.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
530.0,2023-01-21 01:48:59.999,1.0,,0.0,0.0,,,0.4103,0.8031,50582.0,23765.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
531.0,2023-01-21 01:49:59.999,1.0,,0.0,0.0,,,0.4103,0.8013,105870.0,66425.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
532.0,2023-01-21 01:50:59.999,1.0,,0.0,0.0,,,0.4102,0.8002499999999999,432320.0,35046.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
533.0,2023-01-21 01:51:59.999,1.0,,0.0,0.0,,,0.41025,0.8008500000000001,312948.0,49055.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
534.0,2023-01-21 01:52:59.999,1.0,,0.0,0.0,,,0.41035,0.8002,62680.0,21609.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
535.0,2023-01-21 01:53:59.999,1.0,,0.0,0.0,,,0.41015,0.7988,159456.0,29519.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
536.0,2023-01-21 01:54:59.999,1.0,,0.0,0.0,,,0.4101,0.79905,50942.0,56615.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
537.0,2023-01-21 01:55:59.999,1.0,,0.0,0.0,,,0.4102,0.80065,172485.0,57154.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
538.0,2023-01-21 01:56:59.999,1.0,,0.0,0.0,,,0.41025,0.8002,39068.0,38057.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
539.0,2023-01-21 01:57:59.999,1.0,,0.0,0.0,,,0.41015,0.7986,101187.0,42744.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
540.0,2023-01-21 01:58:59.999,1.0,,0.0,0.0,,,0.41015,0.7996000000000001,61533.0,17327.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
541.0,2023-01-21 01:59:59.999,1.0,,0.0,0.0,,,0.41015,0.79915,56315.0,27460.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
542.0,2023-01-21 02:00:59.999,1.0,,0.0,0.0,,,0.41,0.79935,215305.0,26397.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
543.0,2023-01-21 02:01:59.999,1.0,,0.0,0.0,,,0.4099,0.8002499999999999,150825.0,19381.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
544.0,2023-01-21 02:02:59.999,1.0,,0.0,0.0,,,0.4098,0.80145,242311.0,12297.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
545.0,2023-01-21 02:03:59.999,1.0,,0.0,0.0,,,0.41005,0.8023,99775.0,20398.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
546.0,2023-01-21 02:04:59.999,1.0,,0.0,0.0,,,0.41015,0.8033,546950.0,37077.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
547.0,2023-01-21 02:05:59.999,1.0,,0.0,0.0,,,0.41015,0.8041,105041.0,16279.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
548.0,2023-01-21 02:06:59.999,1.0,,0.0,0.0,,,0.41005,0.8029999999999999,78970.0,21924.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
549.0,2023-01-21 02:07:59.999,1.0,,0.0,0.0,,,0.4101,0.80375,75461.0,26979.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
550.0,2023-01-21 02:08:59.999,1.0,,0.0,0.0,,,0.4105499999999999,0.80375,511046.0,13724.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
551.0,2023-01-21 02:09:59.999,1.0,,0.0,0.0,,,0.411,0.80385,141078.0,33052.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
552.0,2023-01-21 02:10:59.999,1.0,,0.0,0.0,,,0.4108,0.80385,195605.0,26889.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
553.0,2023-01-21 02:11:59.999,1.0,,0.0,0.0,,,0.4105499999999999,0.8026500000000001,92038.0,13328.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
554.0,2023-01-21 02:12:59.999,1.0,,0.0,0.0,,,0.4104,0.8028,134404.0,9590.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
555.0,2023-01-21 02:13:59.999,1.0,,0.0,0.0,,,0.41045,0.8024,38246.0,16149.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
556.0,2023-01-21 02:14:59.999,1.0,,0.0,0.0,,,0.4105999999999999,0.8018000000000001,43837.0,28983.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
557.0,2023-01-21 02:15:59.999,1.0,,0.0,0.0,,,0.41065,0.8009,49798.0,36840.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
558.0,2023-01-21 02:16:59.999,1.0,,0.0,0.0,,,0.4107,0.80245,68657.0,21949.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
559.0,2023-01-21 02:17:59.999,1.0,,0.0,0.0,,,0.4108,0.8039499999999999,79162.0,18497.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
560.0,2023-01-21 02:18:59.999,1.0,,0.0,0.0,,,0.41095,0.8046,89502.0,19063.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
561.0,2023-01-21 02:19:59.999,1.0,,0.0,0.0,,,0.4109,0.80385,35377.0,21289.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
562.0,2023-01-21 02:20:59.999,1.0,,0.0,0.0,,,0.411,0.8043,88670.0,44197.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
563.0,2023-01-21 02:21:59.999,1.0,,0.0,0.0,,,0.41105,0.80305,104489.0,14270.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
564.0,2023-01-21 02:22:59.999,1.0,,0.0,0.0,,,0.411,0.8034,51007.0,34157.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
565.0,2023-01-21 02:23:59.999,1.0,,0.0,0.0,,,0.41095,0.8027,58497.0,37498.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
566.0,2023-01-21 02:24:59.999,1.0,,0.0,0.0,,,0.411,0.8029,91900.0,36708.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
567.0,2023-01-21 02:25:59.999,1.0,,0.0,0.0,,,0.41115,0.8028500000000001,64962.0,20091.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
568.0,2023-01-21 02:26:59.999,1.0,,0.0,0.0,,,0.41105,0.8026,345374.0,31265.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
569.0,2023-01-21 02:27:59.999,1.0,,0.0,0.0,,,0.411,0.8026500000000001,54707.0,32615.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
570.0,2023-01-21 02:28:59.999,1.0,,0.0,0.0,,,0.41105,0.8030999999999999,146621.0,63621.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
571.0,2023-01-21 02:29:59.999,1.0,,0.0,0.0,,,0.4111,0.8022499999999999,86268.0,28226.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
572.0,2023-01-21 02:30:59.999,1.0,,0.0,0.0,,,0.4114,0.8029,1048956.0,9851.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
573.0,2023-01-21 02:31:59.999,1.0,,0.0,0.0,,,0.41175,0.8027,272011.0,33210.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
574.0,2023-01-21 02:32:59.999,1.0,,0.0,0.0,,,0.4116499999999999,0.8029999999999999,132711.0,64443.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
575.0,2023-01-21 02:33:59.999,1.0,,0.0,0.0,,,0.4115499999999999,0.80175,47613.0,17694.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
576.0,2023-01-21 02:34:59.999,1.0,,0.0,0.0,,,0.4114,0.8009,134469.0,14161.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
577.0,2023-01-21 02:35:59.999,1.0,,0.0,0.0,,,0.41115,0.8003499999999999,116141.0,27790.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
578.0,2023-01-21 02:36:59.999,1.0,,0.0,0.0,,,0.4112,0.8016,86144.0,17356.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
579.0,2023-01-21 02:37:59.999,1.0,,0.0,0.0,,,0.4111,0.8021,49200.0,5417.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
580.0,2023-01-21 02:38:59.999,1.0,,0.0,0.0,,,0.41095,0.8009999999999999,124367.0,28430.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
581.0,2023-01-21 02:39:59.999,1.0,,0.0,0.0,,,0.4106499999999999,0.79935,252783.0,17776.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
582.0,2023-01-21 02:40:59.999,1.0,,0.0,0.0,,,0.41,0.7981499999999999,425634.0,18746.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
583.0,2023-01-21 02:41:59.999,1.0,,0.0,0.0,,,0.40945,0.7964,186861.0,84911.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
584.0,2023-01-21 02:42:59.999,1.0,,0.0,0.0,,,0.4096499999999999,0.7955,51647.0,42566.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
585.0,2023-01-21 02:43:59.999,1.0,,0.0,0.0,,,0.40985,0.7969999999999999,99580.0,37526.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
586.0,2023-01-21 02:44:59.999,1.0,,0.0,0.0,,,0.4098,0.7968,144397.0,30246.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
587.0,2023-01-21 02:45:59.999,1.0,,0.0,0.0,,,0.4096499999999999,0.79655,213313.0,35529.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
588.0,2023-01-21 02:46:59.999,1.0,,0.0,0.0,,,0.4093,0.79415,292914.0,93328.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
589.0,2023-01-21 02:47:59.999,1.0,,0.0,0.0,,,0.40945,0.794,164923.0,45326.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
590.0,2023-01-21 02:48:59.999,1.0,,0.0,0.0,,,0.4094,0.7948500000000001,382711.0,76941.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
591.0,2023-01-21 02:49:59.999,1.0,,0.0,0.0,,,0.40905,0.792,368496.0,35014.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
592.0,2023-01-21 02:50:59.999,1.0,,0.0,0.0,,,0.4092,0.793,375553.0,42870.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
593.0,2023-01-21 02:51:59.999,1.0,,0.0,0.0,,,0.40935,0.79435,221150.0,38313.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
594.0,2023-01-21 02:52:59.999,1.0,,0.0,0.0,,,0.40925,0.7948999999999999,181566.0,14554.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
595.0,2023-01-21 02:53:59.999,1.0,,0.0,0.0,,,0.4092,0.7946,162388.0,23098.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
596.0,2023-01-21 02:54:59.999,1.0,,0.0,0.0,,,0.40905,0.79355,631569.0,19133.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
597.0,2023-01-21 02:55:59.999,1.0,,0.0,0.0,,,0.40925,0.79415,81538.0,20018.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
598.0,2023-01-21 02:56:59.999,1.0,,0.0,0.0,,,0.4095499999999999,0.7947500000000001,145381.0,18587.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
599.0,2023-01-21 02:57:59.999,1.0,,0.0,0.0,,,0.4093,0.7941,572606.0,11653.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
600.0,2023-01-21 02:58:59.999,1.0,,0.0,0.0,,,0.409,0.7935,188180.0,20528.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
601.0,2023-01-21 02:59:59.999,1.0,,0.0,0.0,,,0.409,0.7936,240407.0,21545.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
602.0,2023-01-21 03:00:59.999,1.0,,0.0,0.0,,,0.4093,0.7946500000000001,215810.0,37956.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
603.0,2023-01-21 03:01:59.999,1.0,,0.0,0.0,,,0.40905,0.7939,523002.0,17574.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
604.0,2023-01-21 03:02:59.999,1.0,,0.0,0.0,,,0.409,0.79445,101218.0,52196.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
605.0,2023-01-21 03:03:59.999,1.0,,0.0,0.0,,,0.40905,0.7942499999999999,58050.0,19575.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
606.0,2023-01-21 03:04:59.999,1.0,,0.0,0.0,,,0.4088,0.7918000000000001,150592.0,650470.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
607.0,2023-01-21 03:05:59.999,1.0,,0.0,0.0,,,0.40895,0.7907500000000001,96452.0,146896.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
608.0,2023-01-21 03:06:59.999,1.0,,0.0,0.0,,,0.40915,0.7926,52402.0,49112.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
609.0,2023-01-21 03:07:59.999,1.0,,0.0,0.0,,,0.40935,0.7921499999999999,67617.0,31206.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
610.0,2023-01-21 03:08:59.999,1.0,,0.0,0.0,,,0.4093,0.79105,201944.0,103980.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
611.0,2023-01-21 03:09:59.999,1.0,,0.0,0.0,,,0.40905,0.7845,279959.0,1398956.0,0.0,10002.09831856579,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00020983185657885706
