index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_SANDUSDT,actual_SANDUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1440_minutes,actual_spread_rolling_sd_1440_minutes,predicted_spread_rolling_mean_1440_minutes,predicted_spread_rolling_sd_1440_minutes,predicted_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes_lag_1,predicted_spread_rolling_sd_1440_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_SANDUSDT_mid,historical_SANDUSDT_vol,signal_1440_minutes,threshold_1440_minutes,delayed_signal_1440_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.7055481453730216,0.70405,-0.9250792379072343,-0.9263773966050354,-0.3509059026188165,-0.34878026710768634,0.01606164558638634,0.017891576818488186,0.008391948833394653,0.004766039412759477,0.008397271315527196,0.0047686645645220295,1.607237029813473,1.993191235402178,0.0,0.0047686645645220295,0.017891576818488,0.3964999999999999,330335.0,0.7040500000000001,24331.0,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.7046594414034164,0.70350003,-0.9248270628964415,-0.9260146798136826,-0.3516873597837709,-0.35004065472095186,0.016739674909825752,0.01833924981323909,0.008401342172626574,0.004772301567492808,0.008407128663075705,0.004775696132442941,1.7447814969097812,2.0824140092709036,1.993191235402178,0.004773938240462712,0.0183392604815152,0.3966,367451.0,0.7035,35122.0,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.7038957633919908,0.7051,-0.9233153468111195,-0.9264384326738009,-0.3494156422571422,-0.35112499715020606,0.016587193167749592,0.019282647868482217,0.008411124947570948,0.004780152027977143,0.008416798832525964,0.004783341336981619,1.7080935186572541,2.2743048458046347,2.0824140092709036,0.00477951873471228,0.0192826478684822,0.3972,800336.0,0.7051000000000001,22539.0,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.7054355423062681,0.7066,-0.9228119488644206,-0.9252233356986732,-0.3472905440570922,-0.3489398764185178,0.017255636126627172,0.019254407700574183,0.008420315331906451,0.004788261674431514,0.008426446713443385,0.004792251475117065,1.8423885847868842,2.262635817612037,2.2743048458046347,0.00478556887151548,0.0192544077005741,0.3974,325232.0,0.7066,44820.0,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.7067898023773467,0.7062,-0.9240709191931175,-0.9253336911307692,-0.3478567954878509,-0.3470219665165321,0.01666547510048666,0.018137097104606315,0.008427460720882385,0.004795074316061998,0.008433177594150673,0.004798316850706704,1.7156635883942344,2.0249188529153113,2.262635817612037,0.004792251475117065,0.0181370971046066,0.3969,390580.0,0.7061999999999999,14665.0,0,2.5,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.706165414661822,0.7073,-0.9238190486727818,-0.927438572971053,-0.3463003749401927,-0.3479057705446258,0.014781695469581635,0.017999596213553626,0.00843422839989477,0.004801697692259065,0.008438633304176303,0.00480294088042343,1.3206621366628448,1.9920803904584456,2.0249188529153113,0.0047968005068092946,0.0179996465913887,0.397,207685.0,0.7073,36242.0,0,2.5,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.7074114966341108,0.70820004,-0.9231894735653117,-0.927155985030084,-0.3450286828231153,-0.34614275038620146,0.014623226751137586,0.01831103072899476,0.008440907568220888,0.004808737224984107,0.00844519786605775,0.004809824542079369,1.2844603438297084,2.0525395127629356,1.9920803904584456,0.004800628865565067,0.0183110448589622,0.39725,202179.0,0.7081999999999999,38117.0,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.7089644679994601,0.70735,-0.9229377745959487,-0.9263339115453708,-0.3462296860771937,-0.3439498693624558,0.014896704818945339,0.018863185981093267,0.008448030165766679,0.004816566946165205,0.008452505304318502,0.0048178892033592345,1.3375566026162808,2.1623608540557706,2.0525395127629356,0.004804661795837415,0.0188631859810932,0.39735,440693.0,0.70735,68811.0,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.708740828469518,0.7083,-0.9220573267684922,-0.9261083729870486,-0.34488754622256007,-0.34426536445491845,0.01520117112569841,0.01940786922984028,0.008455781849863186,0.004825209206398541,0.008460462897244057,0.004826804344258007,1.3965157374719643,2.269764255082228,2.1623608540557706,0.004809824542079369,0.0194078692298402,0.3977,360435.0,0.7082999999999999,82812.0,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.7105439067197725,0.7088,-0.9220573267684922,-0.9246847352177155,-0.3441818796912659,-0.3417245364229154,0.015989167198830034,0.01923133187065862,0.008463500962851879,0.004833542976056094,0.00846872349320301,0.004835928070684335,1.5551190165991864,2.2277304579988857,2.269764255082228,0.004815873038039268,0.0192313318706586,0.3977,368463.0,0.7088,47842.0,0,2.5,0
10,2023-01-20 17:08:59.999,0.3969564167122243,0.3981,0.7114733973506083,0.70815,-0.9210520489758656,-0.9239287859026845,-0.3450993433217317,-0.34041725167954456,0.016418071676025492,0.020466132531785974,0.008472296397037121,0.004843841361949961,0.008477810467320943,0.004846679275004213,1.6382889723392406,2.476100111156521,2.2277304579988857,0.004822346773808621,0.0204661325317859,0.3981,702715.0,0.7081500000000001,87301.0,0,2.5,0
11,2023-01-20 17:09:59.999,0.3979753345906591,0.39825,0.710854094225601,0.7103,-0.9206753301919791,-0.9213652490084331,-0.3420678629783727,-0.3412880822974049,0.019199465207589195,0.020084462600189368,0.008481985469021224,0.004853096228509574,0.008489422998333206,0.004859614663098404,2.2038871292785704,2.390737085122946,2.476100111156521,0.004829085275864589,0.0200844626001893,0.39825,223741.0,0.7102999999999999,189568.0,0,2.5,0
12,2023-01-20 17:10:59.999,0.3984589250933589,0.39805,0.7129742310499505,0.70955,-0.9211776534475499,-0.9201508598576635,-0.3431243127015905,-0.3383100008058861,0.01966882449138141,0.019846432514230794,0.00849251154943156,0.00486128879213731,0.008500267491792387,0.004868506094600273,2.2940419057862993,2.335578372377951,2.390737085122946,0.004835928070684335,0.0198464325142309,0.39805,296691.0,0.70955,47769.0,0,2.5,0
13,2023-01-20 17:11:59.999,0.3979261511150145,0.398,0.711854796607952,0.71125,-0.9213032736976993,-0.9214888408764984,-0.3407312935415963,-0.339881325716592,0.018723943524554976,0.019122148073218326,0.008502559658841606,0.00486829070349191,0.008509652916208515,0.0048740393799618165,2.095652047937799,2.1813792686536857,2.335578372377951,0.004843991473924244,0.0191221480732183,0.398,176159.0,0.71125,47080.0,0,2.5,0
14,2023-01-20 17:12:59.999,0.3972886179559407,0.39805,0.7134887366417553,0.7134,-0.9211776534475499,-0.9230922650593979,-0.33771300605734583,-0.3375886282560627,0.01654695273882678,0.018492680079713386,0.008511649155821628,0.0048747113553355955,0.008517225355393458,0.004877611675813124,1.6462416274855922,2.0475121902278506,2.1813792686536857,0.004853146969051309,0.0184926800797134,0.39805,113913.0,0.7134,95506.0,0,2.5,0
15,2023-01-20 17:13:59.999,0.3969022786971657,0.3978,0.7155627548558992,0.714,-0.9218059125622653,-0.9240651779720933,-0.33687231664255274,-0.33468597613654943,0.014847880206711683,0.01765410478504914,0.008520015902839165,0.004880053533105541,0.008524407203535816,0.00488120518864087,1.2954737116750021,1.8717189924753295,2.0475121902278506,0.004861837520973872,0.0176541047850494,0.3978,358643.0,0.714,74824.0,0,2.5,0
16,2023-01-20 17:14:59.999,0.3965274559345401,0.39735,0.7163887671986398,0.71145,-0.9229377745959487,-0.9250099945680648,-0.3404501379904366,-0.33353228842905824,0.013614444309457352,0.01741731018671755,0.008528279181919125,0.004885035321344402,0.008531808789918806,0.00488517649408816,1.0404200392123688,1.8196451857695248,1.8717189924753295,0.004868506094600273,0.0174173101867175,0.39735,269248.0,0.71145,27448.0,0,2.5,0
17,2023-01-20 17:15:59.999,0.3962328742465158,0.39735,0.7141916194411578,0.71095,-0.9229377745959487,-0.9257531742917916,-0.34115317513975363,-0.33660397808111703,0.013639712507449997,0.017593189750566784,0.008536815957176737,0.004890125276204064,0.008540357176156803,0.00489027485927754,1.0427543395887042,1.8519717352558325,1.8196451857695248,0.00487265605862143,0.0175931897505667,0.39735,282948.0,0.71095,45183.0,0,2.5,0
18,2023-01-20 17:16:59.999,0.3965472166844349,0.3977,0.7125909628620382,0.713,-0.9220573267684922,-0.92496016130373,-0.33827385856784115,-0.33884770781330126,0.014994041788790602,0.017753315837779948,0.008545370194381707,0.004895463239731601,0.00854984533081086,0.0048967098943171914,1.3160257799749306,1.8809140611385893,1.8519717352558325,0.00487582552788747,0.0177533158377799,0.3977,400452.0,0.713,30511.0,0,2.5,0
19,2023-01-20 17:17:59.999,0.3973260727763174,0.39715,0.7152453389862543,0.71325,-0.923441235902996,-0.9229979934058752,-0.33792328888852763,-0.3351296636949552,0.016026062569182153,0.016281704307526068,0.008551047761012448,0.004899689494561029,0.00855623514117079,0.0049019430891307616,1.5238502961355174,1.5777849912928454,1.8809140611385893,0.00487851005402006,0.016281704307526,0.39715,559916.0,0.7132499999999999,19424.0,0,2.5,0
20,2023-01-20 17:18:59.999,0.3963242998506459,0.3967,0.7157270283560176,0.71365,-0.9245749514618526,-0.9255224638584661,-0.33736263290635954,-0.3344564300267866,0.013333168521847849,0.01500772883536472,0.008555750507288039,0.004902633629855737,0.008559065856361295,0.004902546722826895,0.9738005439617149,1.3160229409731632,1.5777849912928454,0.00488120518864087,0.0150077288353647,0.3967,405359.0,0.71365,18523.0,0,2.5,0
21,2023-01-20 17:19:59.999,0.3954931927118646,0.3962,0.7159626510290167,0.71275,-0.9258361447176865,-0.9276217037762466,-0.3386245511893557,-0.33412727674934234,0.01115158397273075,0.014062231040919082,0.008560036111086421,0.00490474746690324,0.008561834548186799,0.004903520253136562,0.5281408642877338,1.1218100354729654,1.3160229409731632,0.004884183667726337,0.014062231040919,0.3962,327483.0,0.71275,23549.0,0,2.5,0
22,2023-01-20 17:20:59.999,0.3948540795913554,0.39635,0.7145417141114789,0.713,-0.9254576196989722,-0.9292390010889957,-0.33827385856784115,-0.3361139010749936,0.010031282615696413,0.014353022907299895,0.008564879865008375,0.00490702136190667,0.00856589749356541,0.004905470419683094,0.2987246883094385,1.179563449066071,1.1218100354729654,0.004887725676682849,0.0143530229072998,0.39635,274113.0,0.713,48258.0,0,2.5,0
23,2023-01-20 17:21:59.999,0.395016683331743,0.3967,0.7144868829867113,0.71305,-0.9245749514618526,-0.9288272786900482,-0.3382037347993611,-0.33619064009184174,0.010462202897467798,0.01521814820543288,0.008569798212235014,0.004910137149108281,0.008571111470170638,0.004908686103353801,0.38525409600037264,1.3540049475818121,1.179563449066071,0.0048918836180374525,0.0152181482054329,0.3967,253891.0,0.71305,25130.0,0,2.5,0
24,2023-01-20 17:22:59.999,0.3956343309414406,0.39685,0.7145068090846844,0.71295,-0.9241969034452525,-0.9272649010438083,-0.33834398725400894,-0.3361627517980234,0.01201760369908722,0.01563128333026942,0.008574269537012472,0.004913632634199817,0.008576659081885528,0.004912764300569982,0.7004090582571754,1.436211112759792,1.3540049475818121,0.0048967098943171914,0.0156312833302695,0.39685,277957.0,0.71295,20549.0,0,2.5,0
25,2023-01-20 17:23:59.999,0.3961501621421815,0.3964,0.7145355851185851,0.7116,-0.9253314765263042,-0.9259619422760526,-0.34023932319045697,-0.33612247862765254,0.013310487284263317,0.01497086848989393,0.008578615451651922,0.0049165198749040505,0.0085818991933817,0.004916393044074141,0.961800256507382,1.3001580794721708,1.436211112759792,0.004900634790427369,0.0149708684898939,0.3964,179805.0,0.7116,39403.0,0,2.5,0
26,2023-01-20 17:24:59.999,0.3955304004292679,0.3963,0.7132942579255368,0.7098,-0.9255837787857477,-0.9275276289148813,-0.342772038769741,-0.33786123974381294,0.012179788394012792,0.015352178425583118,0.008583824524210913,0.004919718987782337,0.00858631998838149,0.004918923243431762,0.7305396380050573,1.37576026561289,1.3001580794721708,0.0049022449059788285,0.0153521784255831,0.3963,133098.0,0.7098,34033.0,0,2.5,0
27,2023-01-20 17:25:59.999,0.395239128423492,0.39605,0.7113817647842046,0.7091,-0.9262148130718484,-0.9282643088407535,-0.3437587186721861,-0.340546052655173,0.01211477101730385,0.014967982917588829,0.008588249177778283,0.004922592714654678,0.008590696451782117,0.004921760596239886,0.7160190945114326,1.2960108848367495,1.37576026561289,0.004902790105404312,0.0149679829175888,0.39605,181307.0,0.7091000000000001,21107.0,0,2.5,0
28,2023-01-20 17:26:59.999,0.3948673432802453,0.39585,0.7104515870465421,0.708,-0.9267199273646943,-0.9292054102846765,-0.34531118528841737,-0.34185447303955535,0.011500998515756256,0.014851250876830924,0.008592021084194146,0.004925308562855863,0.008594039805520697,0.0049241951804160616,0.5903418942037022,1.2708299820727293,1.2960108848367495,0.004903520253136562,0.014851250876831,0.39585,418128.0,0.708,30902.0,0,2.5,0
29,2023-01-20 17:27:59.999,0.3946116565986137,0.396,0.7090423034607845,0.70855004,-0.9263410677276565,-0.9298531455394725,-0.34453459425793903,-0.34384008785369424,0.01135000666608832,0.01503582989603447,0.008594733387395049,0.004927780311482624,0.008596645443799416,0.0049266044975347575,0.5588760420420735,1.307098957644377,1.2708299820727293,0.004904982878046461,0.0150358440190222,0.396,833412.0,0.70855,31288.0,0,2.5,0
30,2023-01-20 17:28:59.999,0.394752375501932,0.39605,0.7094969757901235,0.70895,-0.9262148130718484,-0.9294966081268556,-0.3439702767985702,-0.3431990448433812,0.011546173655645808,0.015020908642827346,0.008596625308075149,0.004929723781575721,0.008598672184097057,0.004928625055011247,0.5980372697557585,1.3031730821840812,1.307098957644377,0.004907078261518448,0.0150209086428273,0.39605,195582.0,0.70895,22146.0,0,2.5,0
31,2023-01-20 17:29:59.999,0.3950063823825431,0.39585,0.7099181722748675,0.708,-0.9267199273646943,-0.9288533562810642,-0.34531118528841737,-0.342605565905692,0.01204095423385787,0.014851250876830924,0.008598702918835063,0.004931728488999788,0.008601091712252845,0.0049308502807482125,0.6976205574595253,1.2678207999370115,1.3031730821840812,0.0049097056526578465,0.014851250876831,0.39585,270775.0,0.708,23939.0,0,2.5,0
32,2023-01-20 17:30:59.999,0.3951994097405217,0.3956,0.7087633106048864,0.70765,-0.92735167923358,-0.9283648066810941,-0.3458056578022891,-0.3442336437216232,0.012936801821504362,0.014343201731421007,0.008600847367273278,0.004933554173661926,0.008603856357179059,0.004933163645747829,0.8783299674358284,1.163938645855686,1.2678207999370115,0.004912764300569982,0.0143432017314208,0.3955999999999999,136862.0,0.70765,15445.0,0,2.5,0
33,2023-01-20 17:31:59.999,0.3949649564426662,0.396,0.7081374662228892,0.70845,-0.9263410677276565,-0.9289582358833457,-0.34467579397190123,-0.34511704280352473,0.012564373522804706,0.01507115398115777,0.00860386630001369,0.004936181764928557,0.008606614743610352,0.004935570795594448,0.8018847146771957,1.3101802140054875,1.163938645855686,0.004915485858198101,0.0150711539811577,0.396,432627.0,0.70845,41474.0,0,2.5,0
