index,close_time,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,historical_rolling_mean_4680_minutes,historical_rolling_sd_4680_minutes,historical_rolling_z_score_4680_minutes,historical_rolling_z_score_4680_minutes_lag_1,rolling_sd_4680_minutes,algo_trading_rolling_sd_4680_minutes_percentile_75th,signal_4680_minutes,threshold_4680_minutes,delayed_signal_4680_minutes
0,2023-01-20 15:08:59.999,0.1196711208909473,0.6978500000000001,30538.0,0.004624,981090.0,0.0855432781993575,0.04672115421250485,0.7304580391221484,0.0,,0.00030513783083268225,0,2.0,0.0
1,2023-01-20 15:09:59.999,0.1192395908321906,0.69725,40340.0,0.0046225,400287.1,0.08556413622905065,0.04671440275360055,0.7208794850865216,0.7304580391221484,0.00030513783083268225,0.00030513783083268225,0,2.0,0.0
2,2023-01-20 15:10:59.999,0.1193064774093946,0.6963999999999999,40001.0,0.004618,385717.7,0.08558501031827472,0.04670764889187298,0.7219688400326939,0.7208794850865216,0.0002322559200750626,0.00028691735314327735,0,2.0,0.0
3,2023-01-20 15:11:59.999,0.1203058000588557,0.6959,34369.0,0.004612,2136981.4,0.08560614685168455,0.046700973954185536,0.7430177632100802,0.7219688400326939,0.0004883579965377304,0.0003967479136852063,0,2.5,0.0
4,2023-01-20 15:12:59.999,0.1193018429755961,0.6956,24941.0,0.004614,327261.7,0.08562669795366976,0.046694634869826314,0.7211780350313209,0.7430177632100802,0.0004477786955917297,0.0004579235208282299,0,2.0,0.0
5,2023-01-20 15:13:59.999,0.1195904300695565,0.696,12507.0,0.0046149999999999,1840369.7,0.08564720330543263,0.04668847378823898,0.7270151283607456,0.7211780350313209,0.000400640330356805,0.0004477786955917297,0,2.0,0.0
6,2023-01-20 15:14:59.999,0.1193748896009996,0.6958500000000001,16135.0,0.0046149999999999,621733.8,0.0856682453590436,0.04668147798794601,0.7220560636631866,0.7270151283607456,0.0003730347543751379,0.0004359941042829985,0,2.0,0.0
7,2023-01-20 15:15:59.999,0.119371928922126,0.6953499999999999,9718.0,0.0046125,547403.5,0.08568944295031095,0.046674253184817494,0.7216502391252296,0.7220560636631866,0.00035052508919149693,0.0004242095129742674,0,2.0,0.0
8,2023-01-20 15:16:59.999,0.1195797262483795,0.6942,18407.0,0.004606,408146.2,0.0857111325743492,0.04666641101162285,0.7257595546740223,0.7216502391252296,0.00032848481257895495,0.0004124249216655362,0,2.0,0.0
9,2023-01-20 15:17:59.999,0.119285955459258,0.6932,18773.0,0.004602,2151070.8,0.08573397827622782,0.04665667006384708,0.7191249854975967,0.7257595546740223,0.00031893101018066637,0.000400640330356805,0,2.0,0.0
10,2023-01-20 15:18:59.999,0.1188577128010859,0.6935,18114.0,0.004605,516507.4,0.0857563762029658,0.04664740468242799,0.7096072508957677,0.7191249854975967,0.0003596848421667681,0.00039373893636138825,0,2.0,0.0
11,2023-01-20 15:19:59.999,0.1185086816201188,0.69475,17556.0,0.0046125,724291.3,0.08577831689542627,0.046638655371702774,0.7017861999630274,0.7096072508957677,0.00043650269325126256,0.0004185715118040338,0,2.5,0.0
12,2023-01-20 15:20:59.999,0.1185882413661651,0.6959,13426.0,0.004618,413182.7,0.0858002911059097,0.04662988123351432,0.7031532011857173,0.7017861999630274,0.00047032929918554154,0.00043932169383637936,0,2.5,0.0
