index,close_time,predictions_SANDUSDT,actual_SANDUSDT,predictions_JASMYUSDT,actual_JASMYUSDT,log_actual_price_SANDUSDT,log_prediction_SANDUSDT,log_actual_price_JASMYUSDT,log_prediction_JASMYUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1440_minutes,actual_spread_rolling_sd_1440_minutes,predicted_spread_rolling_mean_1440_minutes,predicted_spread_rolling_sd_1440_minutes,predicted_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes,actual_rolling_z_score_1440_minutes_lag_1,predicted_spread_rolling_sd_1440_minutes_percentile_75th,historical_spread,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,signal_1440_minutes,threshold_1440_minutes,delayed_signal_1440_minutes
0,2023-01-20 15:08:59.999,0.6997599574652175,0.69785,0.0046162750955774,0.004624,-0.3597510990274838,-0.357017920655355,-5.376495147612061,-5.378167155456492,0.12461316994666971,0.11967112089094678,0.12145820537827971,0.004903887203333181,0.1214603948054611,0.004902889350949123,0.6430443184687173,-0.3644220213952408,0.0,0.004902889350949123,0.1196711208909473,0.6978500000000001,30538.0,0.004624,981090.0,0,2.0,0
1,2023-01-20 15:09:59.999,0.7005060730261536,0.69725,0.0046154761591986,0.0046225,-0.3606112524745387,-0.35595224368354994,-5.376819594702995,-5.378340239925244,0.1259075068557386,0.11923959083219055,0.12145033523159093,0.004898344306684994,0.12145342834167015,0.004898050951135553,0.9093573257003007,-0.4513248275306586,-0.3644220213952408,0.00490167975099573,0.1192395908321906,0.69725,40340.0,0.0046225,400287.1,0,2.0,0
2,2023-01-20 15:10:59.999,0.6995540727756764,0.6964,0.0046129763324674,0.004618,-0.36183107108810303,-0.3573121858261134,-5.377793568049833,-5.37888200503583,0.12526328448336393,0.11930647740939454,0.12144284832121525,0.004893373593433306,0.12144549956074487,0.004892709881198185,0.7803006953856264,-0.4365844689822235,-0.4513248275306586,0.004900470151042338,0.1193064774093946,0.6963999999999999,40001.0,0.004618,385717.7,0,2.0,0
3,2023-01-20 15:11:59.999,0.6981800515122629,0.6959,0.0046096020720118,0.004612,-0.3625493071313327,-0.35927825602807295,-5.379093676575325,-5.379613744134849,0.124263906542595,0.12030580005885538,0.12143531064463242,0.004886754941078835,0.12143727358418686,0.004885626907494694,0.5785609527555211,-0.2311371450780545,-0.4365844689822235,0.004899260551088946,0.1203058000588557,0.6959,34369.0,0.004612,2136981.4,0,2.0,0
4,2023-01-20 15:12:59.999,0.6973138021937532,0.69560003,0.004608267745203,0.004614,-0.3629804533737753,-0.3605197511840315,-5.378660119230575,-5.379903252848809,0.12340487807962569,0.11930188610382947,0.12142711400037819,0.004880423634612045,0.1214284864945345,0.004879007918477691,0.40508062665900524,-0.4354597173648136,-0.2311371450780545,0.004898050951135553,0.1193018429755961,0.6956,24941.0,0.004614,327261.7,0,2.0,0
5,2023-01-20 15:13:59.999,0.6966612705826084,0.696,0.0046086741802998,0.004615,-0.3624056186477175,-0.36145596829659044,-5.378443411027321,-5.379815059801626,0.12235215012827572,0.11959043006955683,0.12141976109511014,0.004875206334412596,0.12142040813815884,0.0048735762875942645,0.19118239566468578,-0.37523150818061235,-0.4354597173648136,0.004896715683651211,0.1195904300695565,0.696,12507.0,0.0046149999999999,1840369.7,0,2.0,0
6,2023-01-20 15:14:59.999,0.6967743133977309,0.69585,0.0046124325277116,0.004615,-0.36262115911627474,-0.36129371778903907,-5.378443411027321,-5.37899989786089,0.12143749940042314,0.11937488960099957,0.12141270487732153,0.004870805603640928,0.12141272208379142,0.004869115275825177,0.005088669137644393,-0.4183733538449361,-0.37523150818061235,0.00489538041616687,0.1193748896009996,0.6958500000000001,16135.0,0.0046149999999999,621733.8,0,2.0,0
7,2023-01-20 15:15:59.999,0.696633401529719,0.69535,0.0046142842197661,0.0046125,-0.36333996305751715,-0.36149597283181323,-5.378985269615492,-5.378598521698591,0.12070499084182429,0.119371928922126,0.12140629296952675,0.004867409430256325,0.12140580629213071,0.004865755285509339,-0.14403014726069693,-0.41795622015171513,-0.4183733538449361,0.004894045148682527,0.119371928922126,0.6953499999999999,9718.0,0.0046125,547403.5,0,2.0,0
8,2023-01-20 15:16:59.999,0.6962313890675753,0.6942,0.004609891980275,0.004606,-0.3649951755544511,-0.3620732183419596,-5.380395477583644,-5.379550853858733,0.12138586059506518,0.11957972624837981,0.12140017476891804,0.004864163351215563,0.1214001648354178,0.004862475299368911,-0.002941761031562663,-0.3742572749090124,-0.41795622015171513,0.004892709881198185,0.1195797262483795,0.6942,18407.0,0.004606,408146.2,0,2.0,0
9,2023-01-20 15:17:59.999,0.6948775962291389,0.6932,0.0046013148874064,0.004602,-0.366436721140686,-0.3640195694620004,-5.381264287368963,-5.381413171244664,0.12189979594499134,0.11928595545925808,0.12139415451003344,0.004861410751461289,0.1213945054062409,0.004859741882480208,0.10397476881890681,-0.43365993094528343,-0.3742572749090124,0.004890939137772312,0.119285955459258,0.6932,18773.0,0.004602,2151070.8,0,2.0,0
10,2023-01-20 15:18:59.999,0.6935203953408422,0.6935,0.0045971351289417,0.004605,-0.3660040392272508,-0.3659746303722517,-5.380612609274867,-5.38232196756251,0.12114533558846047,0.11885771280108615,0.12138789962603405,0.004858875149850322,0.12138773129568182,0.004857193118839261,-0.04990448213417616,-0.5207350975103462,-0.43365993094528343,0.004889168394346439,0.1188577128010859,0.6935,18114.0,0.004605,516507.4,0,2.0,0
11,2023-01-20 15:19:59.999,0.6937862507142145,0.69475,0.0046003370115111,0.0046125,-0.36420321035952397,-0.3655913620048973,-5.378985269615492,-5.381625714798739,0.12060879229142085,0.11850868162011918,0.12138174761557785,0.004856908051233406,0.1213812112135486,0.004855265170664711,-0.15908892614036113,-0.5915421838651148,-0.5207350975103462,0.0048873976509205665,0.1185086816201188,0.69475,17556.0,0.0046125,724291.3,0,2.0,0
12,2023-01-20 15:20:59.999,0.6953604674226441,0.6959,0.0046066333975008,0.004618,-0.3625493071313327,-0.3633249097119222,-5.377793568049833,-5.380257971297554,0.12106833408902506,0.11858824136616486,0.12137555079350165,0.004854775202868744,0.12137533759662139,0.004853097137834962,-0.06325929584283677,-0.574137691419726,-0.5915421838651148,0.004885626907494694,0.1185882413661651,0.6959,13426.0,0.004618,413182.7,0,2.0,0
13,2023-01-20 15:21:59.999,0.6969341069613395,0.69705,0.0046112459533767,0.0046255,-0.3608981347830401,-0.3610644107661718,-5.376170805752901,-5.379257186608298,0.12200670768228261,0.11809560076760073,0.12136984650978258,0.0048537998840747516,0.12137028846757057,0.004852144398392887,0.13116246394539122,-0.6745736990362142,-0.574137691419726,0.004883972160240443,0.1180956007676004,0.69705,15361.0,0.0046255,624007.8,0,2.0,0
14,2023-01-20 15:22:59.999,0.6980888861785014,0.69725,0.0046192501387295,0.0046295,-0.3606112524745387,-0.3594088402320614,-5.375306408076172,-5.3775228946961064,0.12137112475416917,0.11724053706582888,0.12136359711444276,0.004853319123800774,0.12136360233834266,0.0048516348247896884,0.0015504909372139565,-0.8495340906791642,-0.6745736990362142,0.004882317412986193,0.1172405370658289,0.69725,31537.0,0.0046295,544361.2,0,2.0,0
15,2023-01-20 15:23:59.999,0.6979389045003775,0.6962,0.0046226929875201,0.0046225,-0.36211830360479846,-0.35962370941976995,-5.376819594702995,-5.376777845975761,0.12017198011482144,0.11773253970193076,0.1213570980555041,0.004851910840827873,0.12135627562806432,0.004850327432835225,-0.24416815764345398,-0.7470372957131433,-0.8495340906791642,0.004880662665731942,0.1177325397019304,0.6961999999999999,25514.0,0.0046225,256690.5,0,2.0,0
16,2023-01-20 15:24:59.999,0.6964291109280156,0.69675,0.004613976633699,0.0046255,-0.3613286126200795,-0.36178926993993427,-5.376170805752901,-5.378665183461214,0.12049975983558531,0.11766512293056136,0.12135074754163824,0.004850754225767858,0.12135015698806013,0.004849122596197163,-0.175371345146385,-0.7598044426778724,-0.7470372957131433,0.004879007918477691,0.1176651229305614,0.69675,15555.0,0.0046255,162532.9,0,2.0,0
17,2023-01-20 15:25:59.999,0.6968862843262038,0.69535,0.0046143863110131,0.004621,-0.36333996305751715,-0.36113303170966404,-5.377144147094008,-5.378576396898131,0.12103870313991105,0.11693964274825586,0.12134408625835222,0.0048502208962635665,0.12134387433391194,0.004848544337766213,-0.06294078650036393,-0.9080913229105472,-0.7598044426778724,0.0048776500107568345,0.1169396427482558,0.69535,18667.0,0.004621,1112973.1,0,2.0,0
18,2023-01-20 15:26:59.999,0.6952403886336167,0.69405,0.0046105190019415,0.004614,-0.36521127496101885,-0.36349761029498734,-5.378660119230575,-5.379414846544379,0.11978179091478786,0.11707106451658594,0.12133781571557599,0.004849904264665001,0.12133673589267469,0.0048483943066261375,-0.32071339077387717,-0.8797598810509231,-0.9080913229105472,0.004876292103035978,0.117071064516586,0.6940500000000001,8835.0,0.004614,176452.8,0,2.0,0
19,2023-01-20 15:27:59.999,0.6937386479532633,0.694,0.0046055035233708,0.0046155,-0.36528331847533263,-0.3656599773659846,-5.378335074534068,-5.380503272500818,0.11905733108474686,0.1165696081239988,0.12133124640633379,0.004849951700228329,0.12132966839431325,0.004848638351304797,-0.4686547325095687,-0.9817908665174574,-0.8797598810509231,0.004874934195315121,0.1165696081239984,0.694,21825.0,0.0046155,964362.4,0,2.0,0
