index,close_time,transaction_id,positions,ETHUSDT_units,XRPUSDT_units,entry_ETHUSDT_price,entry_XRPUSDT_price,historical_ETHUSDT_mid,historical_XRPUSDT_mid,historical_ETHUSDT_vol,historical_XRPUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,XRPUSDT_raw_pnl,ETHUSDT_cost,XRPUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
796.0,2023-01-21 05:59:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.8049999999998,0.4084,89.2974,79970.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
797.0,2023-01-21 06:00:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.67,0.4083,125.1594,124855.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
798.0,2023-01-21 06:01:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.6999999999998,0.4083,121.6413,173484.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
799.0,2023-01-21 06:02:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.48,0.40815,175.5634,126639.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
800.0,2023-01-21 06:03:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.35,0.408,112.569,159073.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
801.0,2023-01-21 06:04:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.26,0.40795,213.7336,58992.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
802.0,2023-01-21 06:05:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.355,0.4082,164.7521,58648.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
803.0,2023-01-21 06:06:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.58,0.4083,87.8359,91164.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
804.0,2023-01-21 06:07:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1645.71,0.40805,83.2237,464864.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
805.0,2023-01-21 06:08:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.23,0.40835,100.9225,91064.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
806.0,2023-01-21 06:09:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.04,0.4084,57.2627,24081.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
807.0,2023-01-21 06:10:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.3049999999998,0.4084,127.0302,149506.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
808.0,2023-01-21 06:11:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.465,0.4084,41.7285,104055.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
809.0,2023-01-21 06:12:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.37,0.4085499999999999,69.9867,361884.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
810.0,2023-01-21 06:13:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1646.75,0.409,64.4286,89030.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
811.0,2023-01-21 06:14:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.005,0.4089,1123.3057,114591.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
812.0,2023-01-21 06:15:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.4499999999998,0.40885,320.4306,109044.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
813.0,2023-01-21 06:16:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.71,0.4089,77.4118,61502.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
814.0,2023-01-21 06:17:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.39,0.4089,62.3908,61554.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
815.0,2023-01-21 06:18:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.785,0.40895,223.0903,86300.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
816.0,2023-01-21 06:19:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1648.7199999999998,0.4091,313.1397,87740.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
817.0,2023-01-21 06:20:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.06,0.40925,101.2154,113853.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
818.0,2023-01-21 06:21:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.03,0.4092,98.4544,82751.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
819.0,2023-01-21 06:22:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.07,0.4091,190.6003,35966.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
820.0,2023-01-21 06:23:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.285,0.4092,292.3532,149620.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
821.0,2023-01-21 06:24:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.735,0.4093,217.0628,46465.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
822.0,2023-01-21 06:25:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.84,0.4093,105.388,19897.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
823.0,2023-01-21 06:26:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.89,0.40935,71.8957,34819.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
824.0,2023-01-21 06:27:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.89,0.4094,37.955,47116.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
825.0,2023-01-21 06:28:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.245,0.4095999999999999,166.6922,71789.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
826.0,2023-01-21 06:29:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.34,0.40945,58.41,200642.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
827.0,2023-01-21 06:30:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.23,0.4092,125.5581,97783.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
828.0,2023-01-21 06:31:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.04,0.4091,251.9204,132462.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
829.0,2023-01-21 06:32:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.64,0.40935,348.8686,89965.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
830.0,2023-01-21 06:33:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.13,0.4096499999999999,162.8437,130432.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
831.0,2023-01-21 06:34:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.525,0.4095499999999999,201.0066,288983.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
832.0,2023-01-21 06:35:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.47,0.4095499999999999,62.8004,120335.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
833.0,2023-01-21 06:36:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.625,0.4095999999999999,109.5493,176562.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
834.0,2023-01-21 06:37:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.705,0.4096499999999999,52.9072,79131.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
835.0,2023-01-21 06:38:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.475,0.40995,231.3466,243955.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
836.0,2023-01-21 06:39:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.78,0.4103,18.3646,121036.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
837.0,2023-01-21 06:40:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.42,0.4104,49.6582,51389.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
838.0,2023-01-21 06:41:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.935,0.4103,232.1849,310043.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
839.0,2023-01-21 06:42:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.47,0.41025,105.9783,65663.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
840.0,2023-01-21 06:43:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.575,0.4103,144.3804,60720.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
841.0,2023-01-21 06:44:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.305,0.4103,87.3003,29236.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
842.0,2023-01-21 06:45:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.045,0.41035,43.9651,26669.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
843.0,2023-01-21 06:46:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.9,0.41035,569.2164,123086.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
844.0,2023-01-21 06:47:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.785,0.4103,65.5149,100489.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
845.0,2023-01-21 06:48:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.26,0.4101,239.1539,360471.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
846.0,2023-01-21 06:49:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.145,0.4097499999999999,98.9827,283325.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
847.0,2023-01-21 06:50:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.08,0.41015,368.0622,219034.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
848.0,2023-01-21 06:51:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.855,0.4105999999999999,191.9535,143331.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
849.0,2023-01-21 06:52:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.4299999999998,0.4105,223.787,565958.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
850.0,2023-01-21 06:53:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.595,0.41015,164.6324,110200.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
851.0,2023-01-21 06:54:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.465,0.4102,119.6148,91480.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
852.0,2023-01-21 06:55:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.48,0.41015,110.7951,80272.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
853.0,2023-01-21 06:56:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.825,0.41,213.2058,77681.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
854.0,2023-01-21 06:57:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.64,0.4099,92.9226,73233.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
855.0,2023-01-21 06:58:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.8000000000002,0.40995,172.4767,170526.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
856.0,2023-01-21 06:59:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.875,0.4101,263.021,173040.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
857.0,2023-01-21 07:00:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.01,0.41,223.0748,271311.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
858.0,2023-01-21 07:01:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.695,0.40975,59.653,250707.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
859.0,2023-01-21 07:02:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.635,0.4095499999999999,48.4738,123672.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
860.0,2023-01-21 07:03:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.91,0.4095999999999999,66.6115,72530.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
861.0,2023-01-21 07:04:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.37,0.4098,310.5354,119540.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
862.0,2023-01-21 07:05:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.5,0.4096499999999999,213.9141,74297.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
863.0,2023-01-21 07:06:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.215,0.4095,622.5425,274444.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
864.0,2023-01-21 07:07:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.15,0.40935,70.4079,71717.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
865.0,2023-01-21 07:08:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.69,0.40925,94.3634,53854.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
866.0,2023-01-21 07:09:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.715,0.4093,63.9394,121060.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
867.0,2023-01-21 07:10:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.815,0.40925,51.0079,114829.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
868.0,2023-01-21 07:11:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.63,0.40925,67.311,119362.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
869.0,2023-01-21 07:12:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.425,0.40935,66.872,56092.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
870.0,2023-01-21 07:13:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.355,0.4094,47.3643,56495.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
871.0,2023-01-21 07:14:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.745,0.4095999999999999,66.2553,260531.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
872.0,2023-01-21 07:15:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.745,0.4095999999999999,35.5039,56116.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
873.0,2023-01-21 07:16:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.49,0.40935,57.1339,93808.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
874.0,2023-01-21 07:17:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.26,0.4093,69.8311,46773.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
875.0,2023-01-21 07:18:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.85,0.4093,84.5184,90073.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
876.0,2023-01-21 07:19:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.97,0.4095499999999999,103.4969,101850.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
877.0,2023-01-21 07:20:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.425,0.4098,74.4625,53449.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
878.0,2023-01-21 07:21:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.64,0.41,32.3408,64652.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
879.0,2023-01-21 07:22:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.835,0.4101,76.1802,219648.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
880.0,2023-01-21 07:23:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.21,0.4101,179.8171,85474.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
881.0,2023-01-21 07:24:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.39,0.41,140.7327,106065.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
882.0,2023-01-21 07:25:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.025,0.41005,51.5509,161281.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
883.0,2023-01-21 07:26:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.19,0.41025,45.1357,156585.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
884.0,2023-01-21 07:27:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.0749999999998,0.41025,184.503,85279.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
885.0,2023-01-21 07:28:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.645,0.41005,84.1124,190099.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
886.0,2023-01-21 07:29:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.84,0.41005,135.9422,93620.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
887.0,2023-01-21 07:30:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.715,0.40995,42.2693,44638.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
888.0,2023-01-21 07:31:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.6799999999998,0.4096499999999999,488.8584,114608.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
889.0,2023-01-21 07:32:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.455,0.4095499999999999,365.2359,106444.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
890.0,2023-01-21 07:33:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.975,0.40935,1305.1462,517177.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
891.0,2023-01-21 07:34:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1649.83,0.4089,321.9547,361988.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
892.0,2023-01-21 07:35:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.44,0.409,48.7577,126408.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
893.0,2023-01-21 07:36:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.5300000000002,0.40895,80.4158,177933.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
894.0,2023-01-21 07:37:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1650.6550000000002,0.40905,69.8742,88274.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
895.0,2023-01-21 07:38:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.22,0.4092,247.4379,214607.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
896.0,2023-01-21 07:39:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.03,0.4095,173.0673,38815.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
897.0,2023-01-21 07:40:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.755,0.4095999999999999,198.7104,107185.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
898.0,2023-01-21 07:41:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.115,0.4096499999999999,184.0524,49191.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
899.0,2023-01-21 07:42:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.715,0.4098,225.2492,117171.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
900.0,2023-01-21 07:43:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.6799999999998,0.4102,92.4002,222470.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
901.0,2023-01-21 07:44:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.405,0.41045,41.7919,211653.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
902.0,2023-01-21 07:45:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.41,0.4105499999999999,57.57,156276.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
903.0,2023-01-21 07:46:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.28,0.4105499999999999,72.9724,66460.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
904.0,2023-01-21 07:47:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.14,0.4105499999999999,74.6594,159288.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
905.0,2023-01-21 07:48:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.28,0.41075,62.361,154249.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
906.0,2023-01-21 07:49:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.36,0.41075,100.719,91961.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
907.0,2023-01-21 07:50:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.33,0.41085,64.498,361981.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
908.0,2023-01-21 07:51:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1653.085,0.41095,209.7855,136193.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
909.0,2023-01-21 07:52:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1652.565,0.4106499999999999,517.427,460380.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
910.0,2023-01-21 07:53:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.825,0.4103,89.0985,57552.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
911.0,2023-01-21 07:54:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.545,0.4101,66.6132,169967.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
912.0,2023-01-21 07:55:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.725,0.41015,79.5635,114334.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
913.0,2023-01-21 07:56:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.855,0.41,155.4802,60906.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
914.0,2023-01-21 07:57:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.88,0.41005,25.6197,57607.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
915.0,2023-01-21 07:58:59.999,1.0,long,0.3016409266409267,-1949.3411329819535,1657.6,0.41255,1651.665,0.4102,36.2565,87562.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
