index,close_time,predictions_ETHUSDT,actual_ETHUSDT,predictions_XRPUSDT,actual_XRPUSDT,log_actual_price_ETHUSDT,log_prediction_ETHUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_4680_minutes,actual_spread_rolling_sd_4680_minutes,predicted_spread_rolling_mean_4680_minutes,predicted_spread_rolling_sd_4680_minutes,predicted_rolling_z_score_4680_minutes,actual_rolling_z_score_4680_minutes,actual_rolling_z_score_4680_minutes_lag_1,predicted_spread_rolling_sd_4680_minutes_percentile_75th,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_XRPUSDT_mid,historical_XRPUSDT_vol,signal_4680_minutes,threshold_4680_minutes,delayed_signal_4680_minutes
0,2023-01-20 16:43:59.999,1584.4533264203806,1585.085,,,7.368393312633716,7.3679947223515185,,,,,0.01910406287567854,0.0165186412251785,,,,,0.0,0.016526387407821513,0.008286979755594,1585.085,1021.493,0.3954,213276.0,0,2.0,0
1,2023-01-20 16:44:59.999,1587.127007712275,1585.005,,,7.368342840880538,7.36968074738862,,,,,0.01909999325159573,0.01651917236858998,,,,,0.0,0.016526387407821513,0.0074231571032505,1585.005,1512.4681,0.3955999999999999,720253.0,0,2.0,0
2,2023-01-20 16:45:59.999,1587.3534973423425,1584.84,,,7.368238734843713,7.369823441369629,,,,,0.01909594775020997,0.016519489677382627,,,,,0.0,0.016526387407821513,0.0083358039726686,1584.84,845.033,0.39535,307539.0,0,2.0,0
3,2023-01-20 16:46:59.999,1587.060404405806,1583.305,,,7.367269713463623,7.369638781809509,,,,,0.019091559102719657,0.016519876888826758,,,,,0.0,0.016526387407821513,0.0073667825925785,1583.3049999999998,768.089,0.39535,184266.0,0,2.0,0
4,2023-01-20 16:47:59.999,1585.5425080135626,1585.985,,,7.368960944394709,7.368681904097445,,,,,0.019086933630321483,0.0165201673300654,,,,,0.0,0.016526387407821513,0.0072283208129917,1585.985,631.1147,0.3958,220119.0,0,2.0,0
5,2023-01-20 16:48:59.999,1587.2160520463558,1586.9,,,7.369537706568797,7.369736849915932,,,,,0.019082400599431795,0.016520463290645403,,,,,0.0,0.016526387407821513,0.0073987671155677,1586.9,916.3916,0.3959,698799.0,0,2.0,0
6,2023-01-20 16:49:59.999,1587.505722046393,1588.245,,,7.370384912022688,7.3699193351990235,,,,,0.01907769430585225,0.016520817287541806,,,,,0.0,0.016526387407821513,0.0068246747957552,1588.245,577.2642,0.39625,461435.0,0,2.0,0
7,2023-01-20 16:50:59.999,1588.2172289824312,1586.17,,,7.369077584344654,7.370367426521167,,,,,0.019072787413748692,0.016521132320445,,,,,0.0,0.016526387407821513,0.0065324316378916,1586.17,344.1892,0.396,551834.0,0,2.0,0
8,2023-01-20 16:51:59.999,1586.5137902378726,1587.375,,,7.369836987509197,7.369294303224914,,,,,0.019067565791357245,0.016521698712472718,,,,,0.0,0.016526387407821513,0.0050594938905437,1587.375,572.308,0.3965499999999999,684573.0,0,2.0,0
9,2023-01-20 16:52:59.999,1587.3703880944154,1590.25,,,7.371646515558914,7.369834082138832,,,,,0.019062206017218624,0.016522506689649177,,,,,0.0,0.016526387407821513,0.0040323344874586,1590.25,1540.5741,0.39725,763262.0,0,2.0,0
10,2023-01-20 16:53:59.999,1589.5272539599596,1590.945,,,7.372083458287076,7.371191926451084,,,,,0.019056565504046195,0.016523603264225518,,,,,0.0,0.016526387407821513,0.002648330757907,1590.9450000000002,809.9337,0.3977,533849.0,0,2.0,0
11,2023-01-20 16:54:59.999,1590.2239494978735,1591.63,,,7.372513927332158,7.371630134036826,,,,,0.019051330306790674,0.016524398825113223,,,,,0.0,0.016526387407821513,0.0042925350150255,1591.63,786.4548,0.3974,316847.0,0,2.0,0
12,2023-01-20 16:55:59.999,1590.8424613273287,1589.245,,,7.3710143396734535,7.372019004784789,,,,,0.019046468782405093,0.01652511953667689,,,,,0.0,0.016526387407821513,0.0052231689752879,1589.245,760.9385,0.3968,1035597.0,0,2.0,0
13,2023-01-20 16:56:59.999,1589.4020128721468,1587.5599,,,7.369953462338467,7.371113131940502,,,,,0.019041702323289722,0.016525785492934746,,,,,0.0,0.016526387407821513,0.0055816814894722,1587.56,373.3549,0.3964499999999999,161868.0,0,2.0,0
14,2023-01-20 16:57:59.999,1588.3058094606313,1587.57,,,7.369959824282902,7.37042319849395,,,,,0.01903689624062136,0.016526426770596226,,,,,0.0,0.016526387407821513,0.0055879804441598,1587.5700000000002,457.4738,0.3964499999999999,742356.0,0,2.0,0
15,2023-01-20 16:58:59.999,1588.2996033888471,1585.39,0.3959856140258727,0.3965,7.36858571282671,7.3704192911331186,-0.9250792379072343,-0.9263773966050354,0.007932569842458825,0.004011031309557822,0.019031753203009705,0.016527356794663977,0.019029382089281753,0.016526387407821513,-0.6714602515956447,-0.9088399361173998,0.0,0.016526387407821513,0.0040110313095578,1585.39,809.2374,0.3964999999999999,330335.0,0,2.0,0
16,2023-01-20 16:59:59.999,1586.606721364334,1584.215,0.3961292707089846,0.3966,7.3678442954868055,7.369352877190918,-0.9248270628964415,-0.9260146798136826,0.0062827617165517324,0.0028640153371108923,0.019026008404970325,0.01652830292969866,0.019023286070706615,0.016527586676584192,-0.7708641681005546,-0.9778374184332604,-0.9088399361173998,0.016527286859393524,0.00286401533711,1584.215,335.4183,0.3966,367451.0,0,2.5,0
17,2023-01-20 17:00:59.999,1585.612358311197,1586.6,0.3959614453582926,0.3972,7.369348640867902,7.36872595763667,-0.9233153468111195,-0.9264384326738009,0.006337406842560789,0.001936914497303377,0.019019921199936576,0.0165293495726226,0.01901721183989441,0.01652862316436562,-0.7671422399338294,-1.0334953972373853,-0.9778374184332604,0.016528104920474906,0.0019369144973033,1586.6,666.0841,0.3972,800336.0,0,2.5,0
18,2023-01-20 17:01:59.999,1587.3260818602848,1587.475,0.3964428693419942,0.3974,7.369899982611349,7.36980617003161,-0.9228119488644206,-0.9252233356986732,0.005463255599452488,0.0016785902942171305,0.019013693243399125,0.01653039126534401,0.01901079846928164,0.01652981177640764,-0.8195824037854462,-1.0486807402753415,-1.0334953972373853,0.016528920317376128,0.0016785902942171,1587.475,291.4886,0.3974,325232.0,0,2.5,0
19,2023-01-20 17:02:59.999,1587.6583626212332,1587.445,0.3963991221317621,0.3969,7.36988108449738,7.370015481773429,-0.9240709191931175,-0.9253336911307692,0.005850063169311248,0.003684621780231545,0.01900796305703491,0.016531055969159294,0.019005152140588056,0.0165304086313175,-0.7958114808096142,-0.926942677188374,-1.0486807402753415,0.01652981177640764,0.0036846217802306,1587.4450000000002,288.1506,0.3969,390580.0,0,2.5,0
20,2023-01-20 17:03:59.999,1587.1410193588808,1587.9349,0.3955656263309056,0.39699998,7.370189646004548,7.369689575657995,-0.9238190486727818,-0.927438572971053,0.008909651887002212,0.0035880743977259044,0.019002369559959403,0.016531843769944377,0.01900021345705982,0.016530735899088503,-0.6104121214962969,-0.9324002438407608,-0.926942677188374,0.016530259417590037,0.0035880563448191,1587.935,187.5174,0.397,207685.0,0,2.5,0
21,2023-01-20 17:04:59.999,1586.7838823207344,1588.64,0.3956774242023897,0.39725,7.370633583285284,7.369464531240929,-0.9231894735653117,-0.927155985030084,0.008230092638868314,0.0030194022138294585,0.018996899898753708,0.016532896264206256,0.018994599790388,0.016531879071178125,-0.6511363351481717,-0.9664064559284482,-0.9324002438407608,0.016530572265203002,0.0030194022138303,1588.64,370.108,0.39725,202179.0,0,2.5,0
22,2023-01-20 17:05:59.999,1586.81206556425,1588.925,0.3960028338583249,0.39735,7.370812965926246,7.369482292319517,-0.9229377745959487,-0.9263339115453708,0.00692562959936982,0.0027939518879360747,0.018991369110594444,0.016533986180855876,0.018988791511895184,0.01653316039140875,-0.7296343606993515,-0.9796438103603106,-0.9664064559284482,0.01653102169211091,0.002793951887936,1588.925,442.3178,0.39735,440693.0,0,2.5,0
23,2023-01-20 17:06:59.999,1586.9627067602937,1590.365,0.3960921578391871,0.3977,7.371718828617897,7.369577221044434,-0.9220573267684922,-0.9261083729870486,0.006657801798358953,0.0022837010887295506,0.018985405261999586,0.01653497782316814,0.018982771721417734,0.016534193128922823,-0.7454231256981654,-1.010083252114695,-0.9796438103603106,0.016531879071178125,0.0022837010887286,1590.365,535.1032,0.3977,360435.0,0,2.5,0
24,2023-01-20 17:07:59.999,1588.4260281089075,1589.115,0.3966564511745697,0.3977,7.370932536479308,7.370498885492085,-0.9220573267684922,-0.9246847352177155,0.005289685309106673,0.0014974089501400556,0.018979079842230184,0.016536004301520687,0.018976155382812724,0.01653544825632483,-0.8277048109942201,-1.057188337238306,-1.010083252114695,0.016532840061351094,0.00149740895014,1589.115,401.8698,0.3977,368463.0,0,2.5,0
25,2023-01-20 17:08:59.999,1588.2327121718313,1588.8,0.3969564167122243,0.3981,7.370734293290908,7.370377175259341,-0.9210520489758656,-0.9239287859026845,0.003952105163304687,-0.0003177244159688897,0.018972421274130884,0.016537499119804757,0.018969212490513962,0.016537189557941482,-0.9080809816319585,-1.1664487810613722,-1.057188337238306,0.01653367676016579,-0.000317724415968,1588.8000000000002,342.3714,0.3981,702715.0,0,2.5,0
26,2023-01-20 17:09:59.999,1588.54007267546,1589.24,0.3979753345906591,0.39825,7.3710111935204905,7.370570680130734,-0.9206753301919791,-0.9213652490084331,2.2413784954267157e-05,-0.0006467391940505607,0.018965829900473602,0.01653916986668326,0.018961783026703996,0.016539720312013315,-1.1450840089474472,-1.1858254829362387,-1.1664487810613722,0.016534506910773326,-0.0006467391940496,1589.24,235.7068,0.39825,223741.0,0,2.5,0
27,2023-01-20 17:10:59.999,1589.0987151062327,1588.57,0.3984589250933589,0.39805,7.37058951946828,7.370922288651297,-0.9211776534475499,-0.9201508598576635,-0.0015792028668641933,-0.00026047583440913513,0.018959287562218978,0.01654071802611305,0.018954899933415502,0.016541674666843982,-1.2413557402043525,-1.1619666913060014,-1.1858254829362387,0.01653544825632483,-0.0002604758344091,1588.5700000000002,430.4516,0.39805,296691.0,0,2.5,0
28,2023-01-20 17:11:59.999,1588.6334836528324,1589.27,0.3979261511150145,0.398,7.3710300702897955,7.370629481436827,-0.9213032736976993,-0.9214888408764984,0.0002800004208198814,0.00038212276939919576,0.018952919457371147,0.016542131906716318,0.018948930369775213,0.016542615934819736,-1.1285355364903336,-1.1226362353229675,-1.1619666913060014,0.01653675423253732,0.0003821227693983,1589.27,265.0098,0.398,176159.0,0,2.5,0
29,2023-01-20 17:12:59.999,1589.0119420664646,1590.36,0.3972886179559407,0.39805,7.371715684680588,7.3708676819688055,-0.9211776534475499,-0.9230922650593979,0.003097150603378118,0.0008656893778988817,0.018946541097021548,0.01654334979344149,0.018943155198603765,0.01654320430547964,-0.957855824217618,-1.092937763202632,-1.1226362353229675,0.0165384549349774,0.0008656893778979,1590.36,213.6598,0.39805,113913.0,0,2.5,0
30,2023-01-20 17:13:59.999,1589.8238178180873,1590.07,0.3969022786971657,0.3978,7.371533319402431,7.3713784826710755,-0.9218059125622653,-0.9240651779720933,0.0051727857661729715,0.0016938169198263964,0.018940026053993864,0.016544139087490743,0.018937084964421584,0.016543595375454974,-0.8320016831812821,-1.0424361789370817,-1.092937763202632,0.01654020890072098,0.0016938169198255,1590.07,328.9877,0.3978,358643.0,0,2.5,0
