index,close_time,transaction_id,positions,ETHUSDT_units,XRPUSDT_units,entry_ETHUSDT_price,entry_XRPUSDT_price,historical_ETHUSDT_mid,historical_XRPUSDT_mid,historical_ETHUSDT_vol,historical_XRPUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,XRPUSDT_raw_pnl,ETHUSDT_cost,XRPUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
932.0,2023-01-21 08:15:59.999,1.0,,0.0,0.0,,,1652.98,0.41135,160.2855,299290.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
933.0,2023-01-21 08:16:59.999,1.0,,0.0,0.0,,,1652.005,0.4115499999999999,213.428,159861.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
934.0,2023-01-21 08:17:59.999,1.0,,0.0,0.0,,,1651.89,0.41185,65.3067,283871.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
935.0,2023-01-21 08:18:59.999,1.0,,0.0,0.0,,,1652.405,0.41205,161.1901,443078.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
936.0,2023-01-21 08:19:59.999,1.0,,0.0,0.0,,,1652.51,0.4115499999999999,140.8663,343425.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
937.0,2023-01-21 08:20:59.999,1.0,,0.0,0.0,,,1652.29,0.41125,174.4153,226690.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
938.0,2023-01-21 08:21:59.999,1.0,,0.0,0.0,,,1651.525,0.41125,217.3943,367940.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
939.0,2023-01-21 08:22:59.999,1.0,,0.0,0.0,,,1651.08,0.4114,77.2028,107898.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
940.0,2023-01-21 08:23:59.999,1.0,,0.0,0.0,,,1651.2199999999998,0.4112,39.7278,60964.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
941.0,2023-01-21 08:24:59.999,1.0,,0.0,0.0,,,1651.83,0.41095,105.5921,375602.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
942.0,2023-01-21 08:25:59.999,1.0,,0.0,0.0,,,1651.835,0.4105999999999999,59.1441,227681.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
943.0,2023-01-21 08:26:59.999,1.0,,0.0,0.0,,,1651.025,0.4102,125.2522,302241.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
944.0,2023-01-21 08:27:59.999,1.0,,0.0,0.0,,,1650.95,0.40985,66.0437,84771.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
945.0,2023-01-21 08:28:59.999,1.0,,0.0,0.0,,,1650.79,0.4095999999999999,95.8691,71369.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
946.0,2023-01-21 08:29:59.999,1.0,,0.0,0.0,,,1650.425,0.4092,224.9671,492284.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
947.0,2023-01-21 08:30:59.999,1.0,,0.0,0.0,,,1650.44,0.4094,83.9556,176211.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
948.0,2023-01-21 08:31:59.999,1.0,,0.0,0.0,,,1650.8049999999998,0.4095499999999999,88.1668,154409.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
949.0,2023-01-21 08:32:59.999,1.0,,0.0,0.0,,,1651.0549999999998,0.4096999999999999,81.7055,175596.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
950.0,2023-01-21 08:33:59.999,1.0,,0.0,0.0,,,1650.895,0.40985,117.692,161478.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
951.0,2023-01-21 08:34:59.999,1.0,,0.0,0.0,,,1650.92,0.40975,206.8053,109382.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
952.0,2023-01-21 08:35:59.999,1.0,,0.0,0.0,,,1650.99,0.4098,196.9549,152822.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
953.0,2023-01-21 08:36:59.999,1.0,,0.0,0.0,,,1651.615,0.41,391.3353,96219.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
954.0,2023-01-21 08:37:59.999,1.0,,0.0,0.0,,,1652.255,0.41035,69.0029,114066.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
955.0,2023-01-21 08:38:59.999,1.0,,0.0,0.0,,,1652.7800000000002,0.4105999999999999,133.9051,79119.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
956.0,2023-01-21 08:39:59.999,1.0,,0.0,0.0,,,1652.81,0.4106999999999999,51.3209,102167.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
957.0,2023-01-21 08:40:59.999,1.0,,0.0,0.0,,,1652.625,0.41115,160.0163,397662.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
958.0,2023-01-21 08:41:59.999,1.0,,0.0,0.0,,,1652.075,0.41145,180.3497,364757.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
959.0,2023-01-21 08:42:59.999,1.0,,0.0,0.0,,,1652.3,0.4115999999999999,137.2392,79982.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
960.0,2023-01-21 08:43:59.999,1.0,,0.0,0.0,,,1653.005,0.41175,151.5459,101959.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
961.0,2023-01-21 08:44:59.999,1.0,,0.0,0.0,,,1652.42,0.4116499999999999,392.9483,263938.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
962.0,2023-01-21 08:45:59.999,1.0,,0.0,0.0,,,1652.29,0.41195,106.1343,99888.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
963.0,2023-01-21 08:46:59.999,1.0,,0.0,0.0,,,1651.865,0.41175,210.0689,95524.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
964.0,2023-01-21 08:47:59.999,1.0,,0.0,0.0,,,1651.48,0.4115499999999999,55.6061,160965.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
965.0,2023-01-21 08:48:59.999,1.0,,0.0,0.0,,,1651.3200000000002,0.41115,66.8093,83475.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
966.0,2023-01-21 08:49:59.999,1.0,,0.0,0.0,,,1651.685,0.4107,626.6819,307374.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
967.0,2023-01-21 08:50:59.999,1.0,,0.0,0.0,,,1651.81,0.41025,510.699,139772.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
968.0,2023-01-21 08:51:59.999,1.0,,0.0,0.0,,,1651.31,0.4102,165.7824,113912.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
969.0,2023-01-21 08:52:59.999,1.0,,0.0,0.0,,,1650.53,0.4102,542.4793,63998.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
970.0,2023-01-21 08:53:59.999,1.0,,0.0,0.0,,,1650.315,0.4104,264.6238,144199.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
971.0,2023-01-21 08:54:59.999,1.0,,0.0,0.0,,,1650.69,0.4108,86.1061,134979.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
972.0,2023-01-21 08:55:59.999,1.0,,0.0,0.0,,,1650.755,0.4109,102.4152,40390.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
973.0,2023-01-21 08:56:59.999,1.0,,0.0,0.0,,,1650.3,0.4105999999999999,199.8982,159893.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
974.0,2023-01-21 08:57:59.999,1.0,,0.0,0.0,,,1649.595,0.4099,1312.4655,372948.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
975.0,2023-01-21 08:58:59.999,1.0,,0.0,0.0,,,1648.31,0.409,889.8883,788045.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
976.0,2023-01-21 08:59:59.999,1.0,,0.0,0.0,,,1647.03,0.40895,607.7971,477520.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
977.0,2023-01-21 09:00:59.999,1.0,,0.0,0.0,,,1646.945,0.4089,220.1858,509672.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
978.0,2023-01-21 09:01:59.999,1.0,,0.0,0.0,,,1645.69,0.4082,440.1308,1095107.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
979.0,2023-01-21 09:02:59.999,1.0,,0.0,0.0,,,1647.105,0.40815,278.4554,749555.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
980.0,2023-01-21 09:03:59.999,1.0,,0.0,0.0,,,1647.98,0.4085,155.4235,468032.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
981.0,2023-01-21 09:04:59.999,1.0,,0.0,0.0,,,1648.375,0.4089,168.8361,110577.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
982.0,2023-01-21 09:05:59.999,1.0,,0.0,0.0,,,1648.04,0.4087499999999999,122.5179,186499.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
983.0,2023-01-21 09:06:59.999,1.0,,0.0,0.0,,,1647.985,0.4087499999999999,559.3392,111262.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
984.0,2023-01-21 09:07:59.999,1.0,,0.0,0.0,,,1648.415,0.4091,58.4484,84890.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
985.0,2023-01-21 09:08:59.999,1.0,,0.0,0.0,,,1648.805,0.40935,281.8774,239910.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
986.0,2023-01-21 09:09:59.999,1.0,,0.0,0.0,,,1648.81,0.4095,212.778,230662.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
987.0,2023-01-21 09:10:59.999,1.0,,0.0,0.0,,,1648.88,0.4095999999999999,196.056,50711.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
988.0,2023-01-21 09:11:59.999,1.0,,0.0,0.0,,,1648.25,0.40975,668.8019,147599.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
989.0,2023-01-21 09:12:59.999,1.0,,0.0,0.0,,,1647.49,0.41005,286.5469,76030.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
990.0,2023-01-21 09:13:59.999,1.0,,0.0,0.0,,,1646.645,0.4102,418.3698,123166.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
991.0,2023-01-21 09:14:59.999,1.0,,0.0,0.0,,,1646.505,0.4103,109.5061,84746.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
992.0,2023-01-21 09:15:59.999,1.0,,0.0,0.0,,,1647.12,0.4104,51.6562,74354.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
993.0,2023-01-21 09:16:59.999,1.0,,0.0,0.0,,,1647.1,0.4104,104.674,87356.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
994.0,2023-01-21 09:17:59.999,1.0,,0.0,0.0,,,1646.59,0.4101,118.995,91688.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
995.0,2023-01-21 09:18:59.999,1.0,,0.0,0.0,,,1646.695,0.4103,86.914,93481.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
996.0,2023-01-21 09:19:59.999,1.0,,0.0,0.0,,,1647.47,0.4105499999999999,703.6799,250216.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
997.0,2023-01-21 09:20:59.999,1.0,,0.0,0.0,,,1646.545,0.4104,103.2178,23382.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
998.0,2023-01-21 09:21:59.999,1.0,,0.0,0.0,,,1646.48,0.41035,88.3847,34495.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
999.0,2023-01-21 09:22:59.999,1.0,,0.0,0.0,,,1646.425,0.41035,106.9878,70347.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1000.0,2023-01-21 09:23:59.999,1.0,,0.0,0.0,,,1646.48,0.41015,39.624,63385.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1001.0,2023-01-21 09:24:59.999,1.0,,0.0,0.0,,,1646.41,0.4103,77.8123,60973.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1002.0,2023-01-21 09:25:59.999,1.0,,0.0,0.0,,,1645.9699999999998,0.41025,304.3742,36116.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1003.0,2023-01-21 09:26:59.999,1.0,,0.0,0.0,,,1645.92,0.4103,84.754,57132.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1004.0,2023-01-21 09:27:59.999,1.0,,0.0,0.0,,,1646.1,0.4106499999999999,191.5571,108836.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1005.0,2023-01-21 09:28:59.999,1.0,,0.0,0.0,,,1646.68,0.4109,109.4677,74716.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1006.0,2023-01-21 09:29:59.999,1.0,,0.0,0.0,,,1646.685,0.41095,170.9221,37470.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1007.0,2023-01-21 09:30:59.999,1.0,,0.0,0.0,,,1646.69,0.41085,88.8526,112191.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1008.0,2023-01-21 09:31:59.999,1.0,,0.0,0.0,,,1647.2,0.4109,103.0361,85085.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1009.0,2023-01-21 09:32:59.999,1.0,,0.0,0.0,,,1648.155,0.41115,121.5894,90489.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1010.0,2023-01-21 09:33:59.999,1.0,,0.0,0.0,,,1648.94,0.4113,104.183,113109.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1011.0,2023-01-21 09:34:59.999,1.0,,0.0,0.0,,,1649.405,0.41145,243.8649,329395.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1012.0,2023-01-21 09:35:59.999,1.0,,0.0,0.0,,,1649.84,0.4115,278.0714,207023.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1013.0,2023-01-21 09:36:59.999,1.0,,0.0,0.0,,,1649.8,0.41145,71.4378,151544.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1014.0,2023-01-21 09:37:59.999,1.0,,0.0,0.0,,,1650.095,0.4116499999999999,66.1096,126937.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1015.0,2023-01-21 09:38:59.999,1.0,,0.0,0.0,,,1650.31,0.4119,144.5339,289527.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1016.0,2023-01-21 09:39:59.999,1.0,,0.0,0.0,,,1650.27,0.41195,133.7703,109659.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1017.0,2023-01-21 09:40:59.999,1.0,,0.0,0.0,,,1650.46,0.4121,564.6203,257235.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1018.0,2023-01-21 09:41:59.999,1.0,,0.0,0.0,,,1651.21,0.41215,383.3954,148735.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1019.0,2023-01-21 09:42:59.999,1.0,,0.0,0.0,,,1655.5700000000002,0.4133,5493.806,2344325.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1020.0,2023-01-21 09:43:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1651.97,0.41225,1100.3907,892973.0,2.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0008292334871848883
1021.0,2023-01-21 09:44:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1652.745,0.4119,432.9068,559145.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1022.0,2023-01-21 09:45:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1651.59,0.41195,658.1391,411617.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1023.0,2023-01-21 09:46:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1650.1950000000002,0.41215,1022.6875,504817.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1024.0,2023-01-21 09:47:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1651.33,0.4127,501.4987,391874.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1025.0,2023-01-21 09:48:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1653.02,0.41305,307.8806,207176.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1026.0,2023-01-21 09:49:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1654.25,0.41325,655.9298,225170.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1027.0,2023-01-21 09:50:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1655.715,0.41325,492.9587,191831.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1028.0,2023-01-21 09:51:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1654.11,0.41285,414.6357,236383.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1029.0,2023-01-21 09:52:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1654.48,0.41295,289.394,219764.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1030.0,2023-01-21 09:53:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1655.19,0.41305,128.5607,360718.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1031.0,2023-01-21 09:54:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1655.615,0.4134,557.8905,191303.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1032.0,2023-01-21 09:55:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1657.395,0.41385,711.653,233153.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1033.0,2023-01-21 09:56:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1658.835,0.41415,1334.3016,464654.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1034.0,2023-01-21 09:57:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1658.92,0.4142,573.4444,413918.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1035.0,2023-01-21 09:58:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1662.28,0.4148,3988.6431,1763655.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1036.0,2023-01-21 09:59:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1660.91,0.41375,832.0018,628456.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1037.0,2023-01-21 10:00:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1660.99,0.4133,1057.9378,300972.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1038.0,2023-01-21 10:01:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1661.27,0.4129,530.2727,251069.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1039.0,2023-01-21 10:02:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1664.4250000000002,0.41315,1677.11,1051964.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1040.0,2023-01-21 10:03:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1665.6,0.4131,2099.1152,1129150.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1041.0,2023-01-21 10:04:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1666.6750000000002,0.41345,1305.5804,767213.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1042.0,2023-01-21 10:05:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1667.425,0.4136499999999999,1473.5138,738522.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1043.0,2023-01-21 10:06:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1667.225,0.4138,711.2421,513139.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1044.0,2023-01-21 10:07:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1667.175,0.41425,531.012,601244.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1045.0,2023-01-21 10:08:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1667.28,0.4148,235.4516,678818.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1046.0,2023-01-21 10:09:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1667.66,0.4149,422.3604,180446.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1047.0,2023-01-21 10:10:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1668.2800000000002,0.41505,395.0879,225863.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1048.0,2023-01-21 10:11:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1671.0700000000002,0.41525,1995.9731,881715.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1049.0,2023-01-21 10:12:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1674.575,0.4152,3057.609,354383.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1050.0,2023-01-21 10:13:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1676.67,0.41535,2240.3009,485081.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1051.0,2023-01-21 10:14:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1675.84,0.41605,735.7057,853169.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1052.0,2023-01-21 10:15:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1676.515,0.41585,1389.9833,639552.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1053.0,2023-01-21 10:16:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1674.71,0.41575,3116.2769,371684.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1054.0,2023-01-21 10:17:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1674.4450000000002,0.4153,552.0384,690820.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1055.0,2023-01-21 10:18:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1674.2,0.41535,888.7649,276077.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
1056.0,2023-01-21 10:19:59.999,2.0,long,0.30266893466588374,-1950.7596953588961,1651.97,0.41225,1675.585,0.4157499999999999,795.1349,145667.0,0.0,10008.292334871849,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008292334871848883
