index,close_time,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_rolling_mean_1440_minutes,historical_rolling_sd_1440_minutes,historical_rolling_z_score_1440_minutes,historical_rolling_z_score_1440_minutes_lag_1,rolling_sd_1440_minutes,algo_trading_rolling_sd_1440_minutes_percentile_75th,signal_1440_minutes,threshold_1440_minutes,delayed_signal_1440_minutes
0,2023-01-20 16:43:59.999,0.008286979755594,1585.085,1021.493,0.3954,213276.0,0.002582586607663386,0.007892048099698888,0.7228026332161177,0.0,,0.0006108148552146394,0,2.0,0.0
1,2023-01-20 16:44:59.999,0.0074231571032505,1585.005,1512.4681,0.3955999999999999,720253.0,0.002590215392227648,0.007891413987297119,0.6124303855814031,0.7228026332161177,0.0006108148552146394,0.0006108148552146394,0,2.0,0.0
2,2023-01-20 16:45:59.999,0.0083358039726686,1584.84,845.033,0.39535,307539.0,0.0025992272846529145,0.00789056032875963,0.7270176576822973,0.6124303855814031,0.0005134032994202132,0.0005864619662660328,0,2.0,0.0
3,2023-01-20 16:46:59.999,0.0073667825925785,1583.3049999999998,768.089,0.39535,184266.0,0.002607513790026367,0.007889296996203183,0.6032563870827258,0.7270176576822973,0.0005299717780599557,0.0005703933166372975,0,2.0,0.0
4,2023-01-20 16:47:59.999,0.0072283208129917,1585.985,631.1147,0.3958,220119.0,0.00261662192488173,0.007887055110090772,0.5847174672597025,0.6032563870827258,0.0005373477261796255,0.000555714508438379,0,2.0,0.0
5,2023-01-20 16:48:59.999,0.0073987671155677,1586.9,916.3916,0.3959,698799.0,0.002625980992778106,0.007884727697377816,0.6053203491576323,0.5847174672597025,0.0004990818625352005,0.0005373477261796255,0,2.0,0.0
6,2023-01-20 16:49:59.999,0.0068246747957552,1588.245,577.2642,0.39625,461435.0,0.002635291423597992,0.007881763910337146,0.5315286552370235,0.6053203491576323,0.000557180452621273,0.0005522222710108611,0,2.5,0.0
7,2023-01-20 16:50:59.999,0.0065324316378916,1586.17,344.1892,0.396,551834.0,0.002645040006943122,0.007877895675405209,0.49345558650705607,0.5315286552370235,0.0006293311585313932,0.0005839976539179562,0,2.5,0.0
8,2023-01-20 16:51:59.999,0.0050594938905437,1587.375,572.308,0.3965499999999999,684573.0,0.0026524877578694103,0.007875104694841326,0.30564750894690024,0.49345558650705607,0.0009839123152484358,0.0006154439310438279,0,2.5,0.0
9,2023-01-20 16:52:59.999,0.0040323344874586,1590.25,1540.5741,0.39725,763262.0,0.0026573336253022323,0.007873805235084557,0.1746297782461724,0.30564750894690024,0.0013564249987506217,0.0006293311585313932,0,2.5,0.0
10,2023-01-20 16:53:59.999,0.002648330757907,1590.9450000000002,809.9337,0.3977,533849.0,0.0026607589415991585,0.007872727624643158,-0.0015786375808627938,0.1746297782461724,0.0018055336053872135,0.0008952670260691752,3,2.5,0.0
11,2023-01-20 16:54:59.999,0.0042925350150255,1591.63,786.4548,0.3974,316847.0,0.002665157349969029,0.007871868717553068,0.2067333340338447,-0.0015786375808627938,0.0018323808908155227,0.0011701686569995286,4,2.5,3.0
12,2023-01-20 16:55:59.999,0.0052231689752879,1589.245,760.9385,0.3968,1035597.0,0.0026700623886938574,0.007871260496013496,0.32435803488997694,0.2067333340338447,0.0017789543582386659,0.0014620573386226327,0,2.5,4.0
13,2023-01-20 16:56:59.999,0.0055816814894722,1587.56,373.3549,0.3964499999999999,161868.0,0.002675289454283208,0.007870693040182508,0.36926761345549797,0.32435803488997694,0.001717239067197693,0.001717239067197693,0,2.0,0.0
14,2023-01-20 16:57:59.999,0.0055879804441598,1587.5700000000002,457.4738,0.3964499999999999,742356.0,0.002679943503964061,0.007870432531494111,0.36948883413446676,0.36926761345549797,0.001661341983208286,0.0017032647962003412,0,2.0,0.0
15,2023-01-20 16:58:59.999,0.0040110313095578,1585.39,809.2374,0.3964999999999999,330335.0,0.002683686413118356,0.007869783034723868,0.1686634676690318,0.36948883413446676,0.001689506510340171,0.001703372788768932,0,2.0,0.0
16,2023-01-20 16:59:59.999,0.00286401533711,1584.215,335.4183,0.3966,367451.0,0.0026866764779559325,0.007869032987677337,0.022536296318972728,0.1686634676690318,0.0018029672320602564,0.0017326678899579361,0,2.5,0.0
17,2023-01-20 17:00:59.999,0.0019369144973033,1586.6,666.0841,0.3972,800336.0,0.0026890400040302997,0.007868296270666915,-0.09558937295370168,0.022536296318972728,0.0019725659648911773,0.0017789543582386659,3,2.5,0.0
18,2023-01-20 17:01:59.999,0.0016785902942171,1587.475,291.4886,0.3974,325232.0,0.0026916473640913887,0.007867338851358012,-0.12876743826782303,-0.09558937295370168,0.002116694489543204,0.0017969640136048588,0,2.5,3.0
19,2023-01-20 17:02:59.999,0.0036846217802306,1587.4450000000002,288.1506,0.3969,390580.0,0.002697416074550719,0.007865018966190974,0.12551854101351065,-0.12876743826782303,0.0020950254472257217,0.0018042504187237348,4,2.5,0.0
20,2023-01-20 17:03:59.999,0.0035880563448191,1587.935,187.5174,0.397,207685.0,0.0027037145028750847,0.0078620975476701,0.11248166746622042,0.12551854101351065,0.0020758649245629936,0.0018122454267442908,0,2.5,4.0
21,2023-01-20 17:04:59.999,0.0030194022138303,1588.64,370.108,0.39725,202179.0,0.0027103240965249574,0.007858358505992183,0.03933112965890563,0.11248166746622042,0.002079376622596561,0.0018323808908155227,0,2.5,0.0
22,2023-01-20 17:05:59.999,0.002793951887936,1588.925,442.3178,0.39735,440693.0,0.0027167214445035343,0.007854673382562396,0.009832419461758866,0.03933112965890563,0.0020885853067121934,0.0019375196963722636,0,2.5,0.0
23,2023-01-20 17:06:59.999,0.0022837010887286,1590.365,535.1032,0.3977,360435.0,0.00272245487681723,0.007851341264669987,-0.05588265409669108,0.009832419461758866,0.0021175212300384764,0.0020242154447270852,3,2.5,0.0
24,2023-01-20 17:07:59.999,0.00149740895014,1589.115,401.8698,0.3977,368463.0,0.0027276526900328582,0.007848050245738062,-0.15675788270608365,-0.05588265409669108,0.002181997011077716,0.0020767428490713856,0,2.5,3.0
25,2023-01-20 17:08:59.999,-0.000317724415968,1588.8000000000002,342.3714,0.3981,702715.0,0.002731484088912663,0.00784521530756965,-0.38867110529631466,-0.15675788270608365,0.002359056536760227,0.002079376622596561,0,2.5,0.0
26,2023-01-20 17:09:59.999,-0.0006467391940496,1589.24,235.7068,0.39825,223741.0,0.0027328621126968323,0.007844447481611415,-0.4308271952446281,-0.38867110529631466,0.0025218393282656656,0.0020862831356832853,0,2.5,0.0
27,2023-01-20 17:10:59.999,-0.0002604758344091,1588.5700000000002,430.4516,0.39805,296691.0,0.0027327000813218137,0.007844506899023844,-0.3815632970000165,-0.4308271952446281,0.0026253872190337988,0.0020918053769689573,0,2.5,0.0
28,2023-01-20 17:11:59.999,0.0003821227693983,1589.27,265.0098,0.398,176159.0,0.0027328826853526794,0.007844449119601082,-0.29967176536087003,-0.3815632970000165,0.0026744091885107265,0.0021004427078050924,0,2.5,0.0
29,2023-01-20 17:12:59.999,0.0008656893778979,1590.36,213.6598,0.39805,113913.0,0.002734088377637851,0.007844028601170975,-0.2381938025393013,-0.29967176536087003,0.0026926471891426124,0.002116694489543204,0,2.5,0.0
30,2023-01-20 17:13:59.999,0.0016938169198255,1590.07,328.9877,0.3978,358643.0,0.0027360288974405916,0.00784342534273209,-0.1328771464091044,-0.2381938025393013,0.0026788625454429705,0.002117314544914658,0,2.5,0.0
31,2023-01-20 17:14:59.999,0.0023501572159467,1588.2199999999998,256.25,0.39735,269248.0,0.002738419308855265,0.007842782819427551,-0.04950565403223856,-0.1328771464091044,0.0026495025610902825,0.0021497591205580963,0,2.5,0.0
32,2023-01-20 17:15:59.999,0.0024131188031031,1588.32,287.8588,0.39735,282948.0,0.0027405502109723065,0.007842277269631106,-0.04175208254076541,-0.04950565403223856,0.002619768209797619,0.0022262618924983437,0,2.5,0.0
33,2023-01-20 17:16:59.999,0.0023497214890575,1590.47,470.3565,0.3977,400452.0,0.00274304899286008,0.00784157905696742,-0.05015922187931005,-0.04175208254076541,0.0025918615671601626,0.002359056536760227,0,2.5,0.0
34,2023-01-20 17:17:59.999,0.0045158702799596,1590.375,500.5536,0.39715,559916.0,0.0027499659202111187,0.007838746329736282,0.2252789266887644,-0.05015922187931005,0.002556613889067963,0.0024811436303893058,4,2.5,0.0
35,2023-01-20 17:18:59.999,0.0062953241916137,1590.305,338.7052,0.3967,405359.0,0.002758191795460956,0.007836246937955834,0.4513809256086871,0.2252789266887644,0.002554284620785226,0.002538061974525446,0,2.5,4.0
36,2023-01-20 17:19:59.999,0.008138312935527,1590.01,268.6864,0.3962,327483.0,0.0027674327256043156,0.00783473974217343,0.6855212025757413,0.4513809256086871,0.00261509699583772,0.0025548669378559104,0,2.5,0.0
37,2023-01-20 17:20:59.999,0.0078533376678535,1590.525,412.2902,0.39635,274113.0,0.002776468471648764,0.007833096877757805,0.6481305255678098,0.6855212025757413,0.0026552531154254147,0.002556613889067963,0,2.5,0.0
