index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_MATICUSDT,actual_MATICUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_MATICUSDT,log_prediction_MATICUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_6120_minutes,actual_spread_rolling_sd_6120_minutes,predicted_spread_rolling_mean_6120_minutes,predicted_spread_rolling_sd_6120_minutes,predicted_rolling_z_score_6120_minutes,actual_rolling_z_score_6120_minutes,actual_rolling_z_score_6120_minutes_lag_1,predicted_spread_rolling_sd_6120_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,signal_6120_minutes,threshold_6120_minutes,delayed_signal_6120_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.973146922180961,0.97574997,-0.9250792379072343,-0.9263773966050354,-0.024548903666993534,-0.02722020903712409,0.02850254825096077,0.0283134063746886,0.004651293137019545,0.019837442265402228,0.004655189764223259,0.019838163954306234,1.2020950397257408,1.1928006101339634,0.0,0.019838163954306234,0.0283133892564957,0.3964999999999999,330335.0,0.97575,161667.7,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.9718624769455478,0.97445,-0.9248270628964415,-0.9260146798136826,-0.02588206971410382,-0.028540969155513532,0.02960062360680349,0.02930784718907442,0.004657632203411368,0.0198391217015224,0.004661707189754023,0.01984006234678707,1.2569978854470742,1.2425053566646282,1.1928006101339634,0.01983958774866686,0.0293078471890743,0.3966,367451.0,0.97445,67740.3,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.9707750063695804,0.9763,-0.9233153468111195,-0.9264384326738009,-0.023985362750511312,-0.029660550857091454,0.029800219363469216,0.02976353524130715,0.004664010803030488,0.01984091703086871,0.004668117355646145,0.019841897126520416,1.2666178968457527,1.2650385261541366,1.2425053566646282,0.019840979736653743,0.029763535241307,0.3972,800336.0,0.9763,99028.6,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.971968500052183,0.9771,-0.9228119488644206,-0.9252233356986732,-0.023166278031839585,-0.028431882400548752,0.03033123157569606,0.029810892038268255,0.004670430355123015,0.01984269643145747,0.0046746226114897154,0.01984378582507443,1.2929291411615056,1.2669881721966476,1.2650385261541366,0.01984236930115892,0.029810892038268,0.3974,325232.0,0.9771,20251.6,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.9725139378095178,0.97685,-0.9240709191931175,-0.9253336911307692,-0.023422169944492574,-0.027870871654429447,0.029908522635051615,0.028694394446999727,0.0046766411241330645,0.019844266349056682,0.0046807633070298,0.019845265564097776,1.2712230655991597,1.2103119813249419,1.2669881721966476,0.01984378582507443,0.0286943944469998,0.3969,390580.0,0.97685,33532.0,0,2.5,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.9723344682950548,0.9774,-0.9238190486727818,-0.927438572971053,-0.022859294146082558,-0.028055430527408044,0.0279063974922239,0.028632873055101093,0.004682857319532572,0.01984581111250619,0.004686651395692135,0.019846409527191026,1.1699721334843476,1.206804579555632,1.2103119813249419,0.01984489562934194,0.0286329234329361,0.397,207685.0,0.9774,40894.9,0,2.5,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.9729539895806492,0.9781,-0.9231894735653117,-0.927155985030084,-0.022143364685689858,-0.02741848508722805,0.02783435382520627,0.02886384068424086,0.004689107804453582,0.019847401990956113,0.004692889089541111,0.019847985159009502,1.165935209557564,1.2180300923417082,1.206804579555632,0.019845837545644403,0.0288638406842407,0.39725,202179.0,0.9781,22545.8,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.9739849131071316,0.9782,-0.9229377745959487,-0.9263339115453708,-0.02204113087688028,-0.02635946508263553,0.028066797581174363,0.02905861901688722,0.00469543193718242,0.01984899973690458,0.004699250163884592,0.019849625875402913,1.1772286069253408,1.2274264397518804,1.2180300923417082,0.019846803435145645,0.0290586190168871,0.39735,440693.0,0.9782,92579.3,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.9742180365176428,0.97885,-0.9220573267684922,-0.9261083729870486,-0.021376865759585393,-0.026120143597500978,0.028159089305866525,0.02956922448137911,0.004701844089825054,0.019850695465294655,0.0047056763468445,0.019851337819110304,1.1814525133134406,1.252720864869957,1.2274264397518804,0.019847985159009502,0.0295692244813789,0.3977,360435.0,0.97885,80293.8,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.9748813937778747,0.97855,-0.9220573267684922,-0.9246847352177155,-0.021683394831158876,-0.025439462791243782,0.029203744962099765,0.029739890429652527,0.004708352365907502,0.019852373869897817,0.004712354227138706,0.019853220690272306,1.2336230537628268,1.2608838735250893,1.252720864869957,0.01984921569630456,0.0297398904296524,0.3977,368463.0,0.97855,35265.5,0,2.5,0
