index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_MATICUSDT,actual_MATICUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_MATICUSDT,log_prediction_MATICUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_6480_minutes,actual_spread_rolling_sd_6480_minutes,predicted_spread_rolling_mean_6480_minutes,predicted_spread_rolling_sd_6480_minutes,predicted_rolling_z_score_6480_minutes,actual_rolling_z_score_6480_minutes,actual_rolling_z_score_6480_minutes_lag_1,predicted_spread_rolling_sd_6480_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,signal_6480_minutes,threshold_6480_minutes,delayed_signal_6480_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.973146922180961,0.97574997,-0.9250792379072343,-0.9263773966050354,-0.024548903666993534,-0.02722020903712409,0.02850254825096077,0.0283134063746886,0.004391858710725938,0.019417285068061705,0.00439557892204213,0.019418096395425324,1.2414692376642005,1.2319718014188161,0.0,0.019418096395425324,0.0283133892564957,0.3964999999999999,330335.0,0.97575,161667.7,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.9718624769455478,0.97445,-0.9248270628964415,-0.9260146798136826,-0.02588206971410382,-0.028540969155513532,0.02960062360680349,0.02930784718907442,0.004394276983654451,0.019419412080759212,0.004398166251764798,0.01942043761395958,1.2977286020024053,1.2829209299340416,1.2319718014188161,0.019419852309326018,0.0293078471890743,0.3966,367451.0,0.97445,67740.3,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.9707750063695804,0.9763,-0.9233153468111195,-0.9264384326738009,-0.023985362750511312,-0.029660550857091454,0.029800219363469216,0.02976353524130715,0.004396694722481807,0.01942159503261191,0.004400614414603546,0.0194226597458046,1.307730521014359,1.306115201981631,1.2829209299340416,0.019421548679882092,0.029763535241307,0.3972,800336.0,0.9763,99028.6,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.971968500052183,0.9771,-0.9228119488644206,-0.9252233356986732,-0.023166278031839585,-0.028431882400548752,0.03033123157569606,0.029810892038268255,0.004399071598032884,0.019423762553312927,0.004403072857094395,0.01942493457839899,1.3347874410570433,1.3082851672268367,1.306115201981631,0.0194232284539532,0.029810892038268,0.3974,325232.0,0.9771,20251.6,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.9725139378095178,0.97685,-0.9240709191931175,-0.9253336911307692,-0.023422169944492574,-0.027870871654429447,0.029908522635051615,0.028694394446999727,0.004401330279858659,0.01942573650556691,0.00440526596761598,0.019426821309049363,1.3127858779220747,1.2505607784898816,1.3082851672268367,0.01942493457839899,0.0286943944469998,0.3969,390580.0,0.97685,33532.0,0,2.5,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.9723344682950548,0.9774,-0.9238190486727818,-0.927438572971053,-0.022859294146082558,-0.028055430527408044,0.0279063974922239,0.028632873055101093,0.004403598346631306,0.019427707467427276,0.004407224762176068,0.019428401836597834,1.20952680141615,1.2471504807807547,1.2505607784898816,0.01942634962638677,0.0286329234329361,0.397,207685.0,0.9774,40894.9,0,2.5,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.9729539895806492,0.9781,-0.9231894735653117,-0.927155985030084,-0.022143364685689858,-0.02741848508722805,0.02783435382520627,0.02886384068424086,0.004406040687332633,0.019429787404489418,0.0044096556098967244,0.01943046750087162,1.2055653428955713,1.2587785696130183,1.2471504807807547,0.0194276115728236,0.0288638406842407,0.39725,202179.0,0.9781,22545.8,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.9739849131071316,0.9782,-0.9229377745959487,-0.9263339115453708,-0.02204113087688028,-0.02635946508263553,0.028066797581174363,0.02905861901688722,0.004408465995457202,0.01943188351046317,0.004412116409218307,0.019432606202404883,1.2172675618275366,1.2685416217196368,1.2587785696130183,0.01942891825266628,0.0290586190168871,0.39735,440693.0,0.9782,92579.3,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.9742180365176428,0.97885,-0.9220573267684922,-0.9261083729870486,-0.021376865759585393,-0.026120143597500978,0.028159089305866525,0.02956922448137911,0.004411033417182055,0.01943410849019083,0.004414697675149758,0.019434847638239633,1.2217431323720676,1.2945379551058591,1.2685416217196368,0.01943046750087162,0.0295692244813789,0.3977,360435.0,0.97885,80293.8,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.9748813937778747,0.97855,-0.9220573267684922,-0.9246847352177155,-0.021683394831158876,-0.025439462791243782,0.029203744962099765,0.029739890429652527,0.004413554761401152,0.01943633446617214,0.004417379817750589,0.0194372739269331,1.2751976042280369,1.3030407411608633,1.2945379551058591,0.019432071527021567,0.0297398904296524,0.3977,368463.0,0.97855,35265.5,0,2.5,0
