index,close_time,transaction_id,positions,XRPUSDT_units,MATICUSDT_units,entry_XRPUSDT_price,entry_MATICUSDT_price,historical_XRPUSDT_mid,historical_MATICUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,MATICUSDT_raw_pnl,XRPUSDT_cost,MATICUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
451.0,2023-01-21 00:29:59.999,,,0,0,,,0.40985,1.0375,146843.0,193112.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
452.0,2023-01-21 00:30:59.999,,,0,0,,,0.41005,1.03855,317854.0,302729.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
453.0,2023-01-21 00:31:59.999,,,0,0,,,0.4097499999999999,1.03755,125910.0,170656.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
454.0,2023-01-21 00:32:59.999,,,0,0,,,0.4103,1.0379999999999998,231669.0,126069.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
455.0,2023-01-21 00:33:59.999,,,0,0,,,0.41105,1.0394,401555.0,154042.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
456.0,2023-01-21 00:34:59.999,,,0,0,,,0.41135,1.0379,455365.0,184379.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
457.0,2023-01-21 00:35:59.999,,,0,0,,,0.41135,1.0376,184156.0,68123.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
458.0,2023-01-21 00:36:59.999,,,0,0,,,0.41085,1.0348000000000002,141497.0,159041.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
459.0,2023-01-21 00:37:59.999,,,0,0,,,0.41035,1.03245,380629.0,451314.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
460.0,2023-01-21 00:38:59.999,,,0,0,,,0.4108,1.0346000000000002,78538.0,118702.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
461.0,2023-01-21 00:39:59.999,,,0,0,,,0.41025,1.0335,162845.0,83525.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
462.0,2023-01-21 00:40:59.999,,,0,0,,,0.4101,1.0327000000000002,115846.0,79077.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
463.0,2023-01-21 00:41:59.999,,,0,0,,,0.4095999999999999,1.0309,140630.0,74621.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
464.0,2023-01-21 00:42:59.999,,,0,0,,,0.4094,1.0303,149433.0,139317.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
465.0,2023-01-21 00:43:59.999,,,0,0,,,0.4097499999999999,1.03205,63921.0,147494.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
466.0,2023-01-21 00:44:59.999,,,0,0,,,0.40995,1.03145,290099.0,91536.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
467.0,2023-01-21 00:45:59.999,,,0,0,,,0.4102,1.03145,335130.0,143685.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
468.0,2023-01-21 00:46:59.999,,,0,0,,,0.4103,1.02995,130433.0,97101.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
469.0,2023-01-21 00:47:59.999,,,0,0,,,0.40965,1.0283,192732.0,97462.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
470.0,2023-01-21 00:48:59.999,,,0,0,,,0.409,1.0268000000000002,189876.0,269019.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
471.0,2023-01-21 00:49:59.999,,,0,0,,,0.40885,1.0267499999999998,116952.0,32571.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
472.0,2023-01-21 00:50:59.999,,,0,0,,,0.4094,1.0276,453158.0,136526.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
473.0,2023-01-21 00:51:59.999,,,0,0,,,0.4086999999999999,1.02775,689592.0,114938.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
474.0,2023-01-21 00:52:59.999,,,0,0,,,0.4086499999999999,1.02735,381379.0,61635.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
475.0,2023-01-21 00:53:59.999,,,0,0,,,0.4085,1.0285,638557.0,116726.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
476.0,2023-01-21 00:54:59.999,,,0,0,,,0.40905,1.0287000000000002,304542.0,78885.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
477.0,2023-01-21 00:55:59.999,,,0,0,,,0.4088,1.02795,267847.0,75543.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
478.0,2023-01-21 00:56:59.999,,,0,0,,,0.4088,1.0278,427874.0,38605.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
479.0,2023-01-21 00:57:59.999,,,0,0,,,0.40835,1.0273,405335.0,45679.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
480.0,2023-01-21 00:58:59.999,,,0,0,,,0.4082,1.02595,178942.0,208532.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
481.0,2023-01-21 00:59:59.999,,,0,0,,,0.40825,1.0254,147153.0,81465.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
482.0,2023-01-21 01:00:59.999,,,0,0,,,0.40865,1.02725,425797.0,67767.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
483.0,2023-01-21 01:01:59.999,,,0,0,,,0.40895,1.02785,172131.0,49106.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
484.0,2023-01-21 01:02:59.999,,,0,0,,,0.4094,1.0286,195839.0,39512.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
485.0,2023-01-21 01:03:59.999,,,0,0,,,0.40925,1.0287000000000002,342916.0,37355.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
486.0,2023-01-21 01:04:59.999,,,0,0,,,0.40885,1.028,79778.0,18530.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
487.0,2023-01-21 01:05:59.999,,,0,0,,,0.4092,1.02855,181862.0,12526.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
488.0,2023-01-21 01:06:59.999,,,0,0,,,0.4095499999999999,1.02915,246818.0,84588.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
489.0,2023-01-21 01:07:59.999,,,0,0,,,0.40905,1.02825,120435.0,63775.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
490.0,2023-01-21 01:08:59.999,,,0,0,,,0.4085499999999999,1.02725,145968.0,87934.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
491.0,2023-01-21 01:09:59.999,,,0,0,,,0.4085,1.0266000000000002,120981.0,41632.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
492.0,2023-01-21 01:10:59.999,,,0,0,,,0.40865,1.02665,185839.0,68207.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
493.0,2023-01-21 01:11:59.999,,,0,0,,,0.4095,1.02785,180569.0,52968.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
494.0,2023-01-21 01:12:59.999,,,0,0,,,0.41025,1.0285,336193.0,32948.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
495.0,2023-01-21 01:13:59.999,,,0,0,,,0.41015,1.0276,99588.0,15771.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
496.0,2023-01-21 01:14:59.999,,,0,0,,,0.4098,1.02705,76636.0,17050.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
497.0,2023-01-21 01:15:59.999,,,0,0,,,0.41005,1.0278,438089.0,27787.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
498.0,2023-01-21 01:16:59.999,,,0,0,,,0.4103,1.02945,60610.0,77318.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
499.0,2023-01-21 01:17:59.999,,,0,0,,,0.41015,1.02925,124849.0,17805.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
500.0,2023-01-21 01:18:59.999,,,0,0,,,0.4097499999999999,1.02905,200535.0,35243.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
501.0,2023-01-21 01:19:59.999,,,0,0,,,0.4098,1.02855,181092.0,47506.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
502.0,2023-01-21 01:20:59.999,,,0,0,,,0.4099,1.02915,107522.0,29172.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
503.0,2023-01-21 01:21:59.999,,,0,0,,,0.41015,1.02975,94525.0,10244.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
504.0,2023-01-21 01:22:59.999,,,0,0,,,0.40985,1.0297999999999998,421246.0,24719.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
505.0,2023-01-21 01:23:59.999,,,0,0,,,0.4098,1.0305,125517.0,47427.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
506.0,2023-01-21 01:24:59.999,,,0,0,,,0.4102,1.03045,150811.0,27014.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
507.0,2023-01-21 01:25:59.999,,,0,0,,,0.4105,1.0307499999999998,85651.0,20295.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
508.0,2023-01-21 01:26:59.999,,,0,0,,,0.4105999999999999,1.03055,58045.0,23081.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
509.0,2023-01-21 01:27:59.999,,,0,0,,,0.4105999999999999,1.0302,128728.0,17674.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
510.0,2023-01-21 01:28:59.999,,,0,0,,,0.4101,1.0287000000000002,119872.0,56189.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
511.0,2023-01-21 01:29:59.999,,,0,0,,,0.41005,1.02855,131998.0,10543.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
512.0,2023-01-21 01:30:59.999,,,0,0,,,0.4099,1.0280999999999998,318009.0,60169.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
513.0,2023-01-21 01:31:59.999,,,0,0,,,0.4096999999999999,1.0272,197126.0,29129.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
514.0,2023-01-21 01:32:59.999,,,0,0,,,0.40995,1.02835,227002.0,50490.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
515.0,2023-01-21 01:33:59.999,,,0,0,,,0.4101,1.0293,122127.0,116300.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
516.0,2023-01-21 01:34:59.999,,,0,0,,,0.41015,1.03015,187874.0,27420.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
517.0,2023-01-21 01:35:59.999,,,0,0,,,0.4104,1.03045,63477.0,35479.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
518.0,2023-01-21 01:36:59.999,,,0,0,,,0.4102,1.02945,64561.0,20537.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
519.0,2023-01-21 01:37:59.999,,,0,0,,,0.4105499999999999,1.0289,400875.0,13439.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
520.0,2023-01-21 01:38:59.999,,,0,0,,,0.4109,1.0295999999999998,129601.0,10432.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
521.0,2023-01-21 01:39:59.999,,,0,0,,,0.41105,1.0306,197929.0,31694.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
522.0,2023-01-21 01:40:59.999,,,0,0,,,0.41095,1.0307499999999998,356839.0,63077.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
523.0,2023-01-21 01:41:59.999,,,0,0,,,0.4108,1.0308,135517.0,38559.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
524.0,2023-01-21 01:42:59.999,,,0,0,,,0.41085,1.0308,232964.0,32509.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
525.0,2023-01-21 01:43:59.999,,,0,0,,,0.41035,1.0308,198076.0,29215.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
526.0,2023-01-21 01:44:59.999,,,0,0,,,0.41005,1.03015,85889.0,34993.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
527.0,2023-01-21 01:45:59.999,,,0,0,,,0.4101,1.0301,47494.0,32637.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
528.0,2023-01-21 01:46:59.999,,,0,0,,,0.4102,1.03025,72273.0,107670.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
529.0,2023-01-21 01:47:59.999,,,0,0,,,0.41035,1.0303,74110.0,50210.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
530.0,2023-01-21 01:48:59.999,,,0,0,,,0.4103,1.02935,50582.0,46180.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
531.0,2023-01-21 01:49:59.999,,,0,0,,,0.4103,1.02855,105870.0,79618.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
532.0,2023-01-21 01:50:59.999,,,0,0,,,0.4102,1.028,432320.0,44222.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
533.0,2023-01-21 01:51:59.999,,,0,0,,,0.41025,1.02855,312948.0,49350.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
534.0,2023-01-21 01:52:59.999,,,0,0,,,0.41035,1.02845,62680.0,29448.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
535.0,2023-01-21 01:53:59.999,,,0,0,,,0.41015,1.0276,159456.0,28529.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
536.0,2023-01-21 01:54:59.999,,,0,0,,,0.4101,1.0276,50942.0,36061.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
537.0,2023-01-21 01:55:59.999,,,0,0,,,0.4102,1.0287000000000002,172485.0,79877.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
538.0,2023-01-21 01:56:59.999,,,0,0,,,0.41025,1.0281,39068.0,32079.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
539.0,2023-01-21 01:57:59.999,,,0,0,,,0.41015,1.02755,101187.0,37069.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
540.0,2023-01-21 01:58:59.999,,,0,0,,,0.41015,1.0276,61533.0,21128.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
541.0,2023-01-21 01:59:59.999,,,0,0,,,0.41015,1.0275,56315.0,38985.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
542.0,2023-01-21 02:00:59.999,,,0,0,,,0.41,1.0276999999999998,215305.0,33094.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
543.0,2023-01-21 02:01:59.999,,,0,0,,,0.4099,1.02845,150825.0,13021.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
544.0,2023-01-21 02:02:59.999,,,0,0,,,0.4098,1.0287,242311.0,44771.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
545.0,2023-01-21 02:03:59.999,,,0,0,,,0.41005,1.0287,99775.0,16135.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
546.0,2023-01-21 02:04:59.999,,,0,0,,,0.41015,1.02895,546950.0,30255.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
547.0,2023-01-21 02:05:59.999,,,0,0,,,0.41015,1.0288499999999998,105041.0,43197.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
548.0,2023-01-21 02:06:59.999,,,0,0,,,0.41005,1.02845,78970.0,40396.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
549.0,2023-01-21 02:07:59.999,,,0,0,,,0.4101,1.02885,75461.0,15543.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
550.0,2023-01-21 02:08:59.999,,,0,0,,,0.4105499999999999,1.0294,511046.0,20258.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
551.0,2023-01-21 02:09:59.999,,,0,0,,,0.411,1.02995,141078.0,31851.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
552.0,2023-01-21 02:10:59.999,,,0,0,,,0.4108,1.02995,195605.0,117028.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
553.0,2023-01-21 02:11:59.999,,,0,0,,,0.4105499999999999,1.02975,92038.0,42980.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
554.0,2023-01-21 02:12:59.999,,,0,0,,,0.4104,1.02995,134404.0,49369.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
555.0,2023-01-21 02:13:59.999,,,0,0,,,0.41045,1.0293,38246.0,13916.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
556.0,2023-01-21 02:14:59.999,,,0,0,,,0.4105999999999999,1.02935,43837.0,4821.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
557.0,2023-01-21 02:15:59.999,,,0,0,,,0.41065,1.03,49798.0,11683.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
558.0,2023-01-21 02:16:59.999,,,0,0,,,0.4107,1.0305,68657.0,23689.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
559.0,2023-01-21 02:17:59.999,,,0,0,,,0.4108,1.03065,79162.0,18760.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
560.0,2023-01-21 02:18:59.999,,,0,0,,,0.41095,1.0308,89502.0,24822.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
561.0,2023-01-21 02:19:59.999,,,0,0,,,0.4109,1.0309,35377.0,13477.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
562.0,2023-01-21 02:20:59.999,,,0,0,,,0.411,1.0316999999999998,88670.0,85957.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
563.0,2023-01-21 02:21:59.999,,,0,0,,,0.41105,1.03125,104489.0,86213.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
564.0,2023-01-21 02:22:59.999,,,0,0,,,0.411,1.03055,51007.0,120156.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
565.0,2023-01-21 02:23:59.999,,,0,0,,,0.41095,1.0301,58497.0,16764.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
566.0,2023-01-21 02:24:59.999,,,0,0,,,0.411,1.0306000000000002,91900.0,25210.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
567.0,2023-01-21 02:25:59.999,,,0,0,,,0.41115,1.031,64962.0,4128.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
568.0,2023-01-21 02:26:59.999,,,0,0,,,0.41105,1.03135,345374.0,11782.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
569.0,2023-01-21 02:27:59.999,,,0,0,,,0.411,1.0308000000000002,54707.0,13630.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
570.0,2023-01-21 02:28:59.999,,,0,0,,,0.41105,1.0307499999999998,146621.0,21336.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
571.0,2023-01-21 02:29:59.999,,,0,0,,,0.4111,1.03115,86268.0,44314.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
572.0,2023-01-21 02:30:59.999,,,0,0,,,0.4114,1.03115,1048956.0,19897.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
573.0,2023-01-21 02:31:59.999,,,0,0,,,0.41175,1.03125,272011.0,17826.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
574.0,2023-01-21 02:32:59.999,,,0,0,,,0.4116499999999999,1.0307,132711.0,48279.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
575.0,2023-01-21 02:33:59.999,,,0,0,,,0.4115499999999999,1.0299,47613.0,67583.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
576.0,2023-01-21 02:34:59.999,,,0,0,,,0.4114,1.0288499999999998,134469.0,27626.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
577.0,2023-01-21 02:35:59.999,,,0,0,,,0.41115,1.02895,116141.0,64151.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
578.0,2023-01-21 02:36:59.999,,,0,0,,,0.4112,1.0291,86144.0,31511.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
579.0,2023-01-21 02:37:59.999,,,0,0,,,0.4111,1.0297,49200.0,13461.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
580.0,2023-01-21 02:38:59.999,,,0,0,,,0.41095,1.02885,124367.0,23174.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
581.0,2023-01-21 02:39:59.999,,,0,0,,,0.4106499999999999,1.0275,252783.0,60227.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
582.0,2023-01-21 02:40:59.999,,,0,0,,,0.41,1.0249,425634.0,241808.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
583.0,2023-01-21 02:41:59.999,,,0,0,,,0.40945,1.02235,186861.0,138080.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
584.0,2023-01-21 02:42:59.999,,,0,0,,,0.4096499999999999,1.0225,51647.0,23191.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
585.0,2023-01-21 02:43:59.999,,,0,0,,,0.40985,1.02395,99580.0,172034.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
586.0,2023-01-21 02:44:59.999,,,0,0,,,0.4098,1.0239,144397.0,28594.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
587.0,2023-01-21 02:45:59.999,,,0,0,,,0.4096499999999999,1.02415,213313.0,44152.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
588.0,2023-01-21 02:46:59.999,,,0,0,,,0.4093,1.02285,292914.0,61477.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
589.0,2023-01-21 02:47:59.999,,,0,0,,,0.40945,1.02225,164923.0,46282.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
590.0,2023-01-21 02:48:59.999,,,0,0,,,0.4094,1.021,382711.0,350427.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
591.0,2023-01-21 02:49:59.999,,,0,0,,,0.40905,1.018,368496.0,293680.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
592.0,2023-01-21 02:50:59.999,,,0,0,,,0.4092,1.01805,375553.0,85029.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
593.0,2023-01-21 02:51:59.999,,,0,0,,,0.40935,1.0195,221150.0,168968.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
594.0,2023-01-21 02:52:59.999,,,0,0,,,0.40925,1.01945,181566.0,70638.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
595.0,2023-01-21 02:53:59.999,,,0,0,,,0.4092,1.0186000000000002,162388.0,97959.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
596.0,2023-01-21 02:54:59.999,,,0,0,,,0.40905,1.0184,631569.0,54774.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
597.0,2023-01-21 02:55:59.999,,,0,0,,,0.40925,1.01885,81538.0,43354.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
598.0,2023-01-21 02:56:59.999,,,0,0,,,0.4095499999999999,1.01945,145381.0,46206.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
599.0,2023-01-21 02:57:59.999,,,0,0,,,0.4093,1.01895,572606.0,66355.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
600.0,2023-01-21 02:58:59.999,,,0,0,,,0.409,1.018,188180.0,73682.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
601.0,2023-01-21 02:59:59.999,,,0,0,,,0.409,1.01795,240407.0,76091.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
602.0,2023-01-21 03:00:59.999,,,0,0,,,0.4093,1.01915,215810.0,69400.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
603.0,2023-01-21 03:01:59.999,,,0,0,,,0.40905,1.01905,523002.0,55766.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
604.0,2023-01-21 03:02:59.999,,,0,0,,,0.409,1.0188,101218.0,43241.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
605.0,2023-01-21 03:03:59.999,,,0,0,,,0.40905,1.0185499999999998,58050.0,41995.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
606.0,2023-01-21 03:04:59.999,,,0,0,,,0.4088,1.0177999999999998,150592.0,147194.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
607.0,2023-01-21 03:05:59.999,,,0,0,,,0.40895,1.01855,96452.0,95690.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
608.0,2023-01-21 03:06:59.999,,,0,0,,,0.40915,1.01945,52402.0,66365.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
609.0,2023-01-21 03:07:59.999,,,0,0,,,0.40935,1.0197500000000002,67617.0,47987.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
610.0,2023-01-21 03:08:59.999,,,0,0,,,0.4093,1.01865,201944.0,91297.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
611.0,2023-01-21 03:09:59.999,,,0,0,,,0.40905,1.0169,279959.0,101622.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
612.0,2023-01-21 03:10:59.999,,,0,0,,,0.4086999999999999,1.016,260602.0,208034.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
613.0,2023-01-21 03:11:59.999,,,0,0,,,0.4078,1.016,929456.0,80684.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
614.0,2023-01-21 03:12:59.999,,,0,0,,,0.4076999999999999,1.0155,424142.0,78742.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
615.0,2023-01-21 03:13:59.999,,,0,0,,,0.4065499999999999,1.0143,1595792.0,385522.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
616.0,2023-01-21 03:14:59.999,,,0,0,,,0.4065999999999999,1.0139999999999998,658932.0,190069.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
617.0,2023-01-21 03:15:59.999,,,0,0,,,0.40705,1.0158999999999998,214135.0,50040.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
