index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,historical_rolling_mean_720_minutes,historical_rolling_sd_720_minutes,historical_rolling_z_score_720_minutes,historical_rolling_z_score_720_minutes_lag_1,rolling_sd_720_minutes,algo_trading_rolling_sd_720_minutes_percentile_75th,signal_720_minutes,threshold_720_minutes,delayed_signal_720_minutes
0,2023-01-20 16:58:59.999,0.0283133892564957,0.3964999999999999,330335.0,0.97575,161667.7,0.02960605822870922,0.004143545996846879,-0.31197167189581165,0.0,,0.0007031879477310802,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0293078471890743,0.3966,367451.0,0.97445,67740.3,0.0296186634886239,0.00412878842086492,-0.07528026817234945,-0.31197167189581165,0.0007031879477310802,0.0007031879477310802,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.029763535241307,0.3972,800336.0,0.9763,99028.6,0.02963177908888886,0.004114203240807438,0.032024706779503406,-0.07528026817234945,0.000741566085825627,0.0007319715513019903,4,2.5,0.0
3,2023-01-20 17:01:59.999,0.029810892038268,0.3974,325232.0,0.9771,20251.6,0.02964548308201727,0.004098313561037009,0.04036024910911717,0.032024706779503406,0.0006950619232494636,0.0007223770167783536,0,2.0,4.0
4,2023-01-20 17:02:59.999,0.0286943944469998,0.3969,390580.0,0.97685,33532.0,0.029657692703442304,0.00408233587661861,-0.2359674180558612,0.04036024910911717,0.0006598655566524224,0.000712782482254717,3,2.0,0.0
5,2023-01-20 17:03:59.999,0.0286329234329361,0.397,207685.0,0.9774,40894.9,0.029669597220416496,0.004066803303344332,-0.25491121899795044,-0.2359674180558612,0.0006307600443270185,0.0007031879477310802,0,2.0,3.0
6,2023-01-20 17:04:59.999,0.0288638406842407,0.39725,202179.0,0.9781,22545.8,0.029680681625655698,0.004053694792613991,-0.20150528917552382,-0.25491121899795044,0.0005819564073771732,0.0007011564416106761,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0290586190168871,0.39735,440693.0,0.9782,92579.3,0.02969219963761781,0.004040106489468495,-0.1568227526631516,-0.20150528917552382,0.0005387882477270965,0.0006991249354902719,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0295692244813789,0.3977,360435.0,0.97885,80293.8,0.029704157560025774,0.004026961910125015,-0.03350741369259315,-0.1568227526631516,0.0005322680378218248,0.0006970934293698678,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0297398904296524,0.3977,368463.0,0.97855,35265.5,0.02971623865603425,0.004013982259928727,0.005892346325060293,-0.03350741369259315,0.0005395944240330667,0.0006950619232494636,4,2.0,0.0
10,2023-01-20 17:08:59.999,0.0311435923297439,0.3981,702715.0,0.97785,63255.1,0.02973061169717319,0.004000517106639618,0.35319949769133574,0.005892346325060293,0.0007837014338547799,0.0007011564416106761,0,2.5,4.0
11,2023-01-20 17:09:59.999,0.0309796617499298,0.39825,223741.0,0.9788,82775.6,0.029744716287710936,0.003986970834944945,0.30974529620202707,0.35319949769133574,0.0008823161803768988,0.0007223770167783536,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.0303635844419544,0.39805,296691.0,0.979,100052.9,0.029757264378368165,0.0039746626164429205,0.15254629690528382,0.30974529620202707,0.0008788268948576046,0.0007520999228329152,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0298400079331813,0.398,176159.0,0.9797,43980.8,0.029768962933006696,0.003962474677308114,0.017929452163179413,0.15254629690528382,0.0008477298690682299,0.0007837014338547799,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0298803888362388,0.39805,113913.0,0.97985,76649.6,0.0297811414687577,0.003949301610725565,0.025130359051728036,0.017929452163179413,0.0008206342485932465,0.0008114010449086298,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0293942025507817,0.3978,358643.0,0.9796,96759.7,0.02979315010288614,0.003934935391843132,-0.10138604891237472,0.025130359051728036,0.0007944346717142369,0.0008075344601537417,3,2.0,0.0
16,2023-01-20 17:14:59.999,0.0286034632935554,0.39735,269248.0,0.979,22697.2,0.029803840485535762,0.00392120914473941,-0.3061242457803495,-0.10138604891237472,0.0008051854236756866,0.0008090476299050766,0,2.0,3.0
17,2023-01-20 17:15:59.999,0.0285750284115209,0.39735,282948.0,0.97905,38761.5,0.029814100612536826,0.003908294487666715,-0.3170365500670507,-0.3061242457803495,0.0008127342424076439,0.0008127342424076439,0,2.0,0.0
18,2023-01-20 17:16:59.999,0.028801874440103,0.3977,400452.0,0.9802,166798.0,0.02982494468577008,0.0038946151637137814,-0.26268840505707647,-0.3170365500670507,0.0008047525610776631,0.0008108470377246546,0,2.0,0.0
19,2023-01-20 17:17:59.999,0.027645218046533,0.39715,559916.0,0.9798,52721.5,0.02983491529202908,0.0038798046492177977,-0.5643833758324777,-0.26268840505707647,0.0008799886097443781,0.0008166842455004452,0,2.5,0.0
20,2023-01-20 17:18:59.999,0.0267388480227086,0.3967,405359.0,0.9794,28399.3,0.029843064975153814,0.0038671091635971754,-0.8027228663898585,-0.5643833758324777,0.001029613551316781,0.0008274081537119923,0,2.5,0.0
21,2023-01-20 17:19:59.999,0.0255060794871136,0.3962,327483.0,0.97935,54497.5,0.029848509233188547,0.0038582301054054537,-1.125497864938413,-0.8027228663898585,0.0012799228334882241,0.0008477298690682299,0,2.5,0.0
22,2023-01-20 17:20:59.999,0.0256856619319083,0.39635,274113.0,0.9797,49254.4,0.02985403136399721,0.003849412662864175,-1.0828585545794447,-1.125497864938413,0.0014344137677943251,0.0008710526384102608,0,2.5,0.0
23,2023-01-20 17:21:59.999,0.0265967461849352,0.3967,253891.0,0.97965,47265.6,0.029860125666277822,0.003840767862407355,-0.8496685033437997,-1.0828585545794447,0.0014801686859396489,0.0008794077523009913,0,2.5,0.0
