index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_MATICUSDT,actual_MATICUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_MATICUSDT,log_prediction_MATICUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_4320_minutes,actual_spread_rolling_sd_4320_minutes,predicted_spread_rolling_mean_4320_minutes,predicted_spread_rolling_sd_4320_minutes,predicted_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes,actual_rolling_z_score_4320_minutes_lag_1,predicted_spread_rolling_sd_4320_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_mid,historical_MATICUSDT_vol,signal_4320_minutes,threshold_4320_minutes,delayed_signal_4320_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.973146922180961,0.97574997,-0.9250792379072343,-0.9263773966050354,-0.024548903666993534,-0.02722020903712409,0.02850254825096077,0.0283134063746886,0.012818951808183704,0.017610939023894785,0.012822581430132969,0.017610517011313404,0.8903751554116568,0.8798198974785949,0.0,0.017610517011313404,0.0283133892564957,0.3964999999999999,330335.0,0.97575,161667.7,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.9718624769455478,0.97445,-0.9248270628964415,-0.9260146798136826,-0.02588206971410382,-0.028540969155513532,0.02960062360680349,0.02930784718907442,0.012828505990659272,0.01760868586441141,0.012832387526788907,0.01760849642932186,0.9522809711391333,0.9358643413431118,0.8798198974785949,0.01761001186581552,0.0293078471890743,0.3966,367451.0,0.97445,67740.3,0,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.9707750063695804,0.9763,-0.9233153468111195,-0.9264384326738009,-0.023985362750511312,-0.029660550857091454,0.029800219363469216,0.02976353524130715,0.012838108292128832,0.017606607681886842,0.012842033798046753,0.01760646081909111,0.9631796952079259,0.9613110745115707,0.9358643413431118,0.017609506720317632,0.029763535241307,0.3972,800336.0,0.9763,99028.6,0,2.0,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.971968500052183,0.9771,-0.9228119488644206,-0.9252233356986732,-0.023166278031839585,-0.028431882400548752,0.03033123157569606,0.029810892038268255,0.012847632197979972,0.017604658278048368,0.012851678390846836,0.01760462989296357,0.9928952378507918,0.9635665499647978,0.9613110745115707,0.017609001574819746,0.029810892038268,0.3974,325232.0,0.9771,20251.6,0,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.9725139378095178,0.97685,-0.9240709191931175,-0.9253336911307692,-0.023422169944492574,-0.027870871654429447,0.029908522635051615,0.028694394446999727,0.012856888981113318,0.01760247468894782,0.012860835205055444,0.017602348760804465,0.9684893568270064,0.899731756230299,0.9635665499647978,0.01760849642932186,0.0286943944469998,0.3969,390580.0,0.97685,33532.0,0,2.0,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.9723344682950548,0.9774,-0.9238190486727818,-0.927438572971053,-0.022859294146082558,-0.028055430527408044,0.0279063974922239,0.028632873055101093,0.012866110224556035,0.017600302386717077,0.012869590966807287,0.017599752662434427,0.8543760139034078,0.8958234059912638,0.899731756230299,0.017607987526764173,0.0286329234329361,0.397,207685.0,0.9774,40894.9,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.9729539895806492,0.9781,-0.9231894735653117,-0.927155985030084,-0.022143364685689858,-0.02741848508722805,0.02783435382520627,0.02886384068424086,0.012875399726795593,0.017598152913157198,0.012878861646281456,0.017597587579019382,0.8498603636304904,0.9085294937681537,0.8958234059912638,0.017607478624206484,0.0288638406842407,0.39725,202179.0,0.9781,22545.8,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.9739849131071316,0.9782,-0.9229377745959487,-0.9263339115453708,-0.02204113087688028,-0.02635946508263553,0.028066797581174363,0.02905861901688722,0.01288474481247982,0.01759602504714679,0.012888258363224716,0.017595504348994376,0.8626373485462004,0.9191777211654975,0.9085294937681537,0.017606969721648796,0.0290586190168871,0.39735,440693.0,0.9782,92579.3,0,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.9742180365176428,0.97885,-0.9220573267684922,-0.9261083729870486,-0.021376865759585393,-0.026120143597500978,0.028159089305866525,0.02956922448137911,0.012894199667495275,0.017594013852272595,0.012897732389003805,0.0175935101445039,0.8674424143626773,0.9477669481162732,0.9191777211654975,0.01760646081909111,0.0295692244813789,0.3977,360435.0,0.97885,80293.8,0,2.0,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.9748813937778747,0.97855,-0.9220573267684922,-0.9246847352177155,-0.021683394831158876,-0.025439462791243782,0.029203744962099765,0.029739890429652527,0.012903598553469564,0.017592165069129966,0.012907370862288964,0.017591876633178984,0.9263579116440134,0.9570335322584382,0.9477669481162732,0.017606003087559226,0.0297398904296524,0.3977,368463.0,0.97855,35265.5,0,2.0,0
