index,close_time,predictions_LTCUSDT,actual_LTCUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_LTCUSDT,log_prediction_LTCUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_3600_minutes,actual_spread_rolling_sd_3600_minutes,predicted_spread_rolling_mean_3600_minutes,predicted_spread_rolling_sd_3600_minutes,predicted_rolling_z_score_3600_minutes,actual_rolling_z_score_3600_minutes,actual_rolling_z_score_3600_minutes_lag_1,predicted_spread_rolling_sd_3600_minutes_percentile_75th,historical_spread,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_3600_minutes,threshold_3600_minutes,delayed_signal_3600_minutes
0,2023-01-20 14:33:59.999,84.21270502694283,84.365,0.0001702485346574,0.000169695,4.435152623650301,4.433345800921699,-8.681507849917734,-8.678251219976685,0.008582482686358084,0.013802608440880881,0.015414354724207019,0.024695010847404126,0.015412457508978511,0.024691844093532502,-0.2766085350591288,-0.0652660690568419,0.0,0.024691844093532502,0.0138026084408799,84.36500000000001,778.448,0.0001696949999999,67970053.93,0,2.0,0
1,2023-01-20 14:34:59.999,84.24765826233235,84.395,0.0001698638238097,0.000169745,4.435508158140891,4.433760773740333,-8.68121324704028,-8.680513478328644,0.011368548757199726,0.013849367015490444,0.01541550268531453,0.024694842016352532,0.015414378843623858,0.024691504965360406,-0.16385514338230933,-0.06341954602451055,-0.0652660690568419,0.024691759311489477,0.0138493670154904,84.39500000000001,234.368,0.000169745,53366552.28,0,2.0,0
2,2023-01-20 14:35:59.999,84.3066322381841,84.46,0.0001699639384485,0.000169945,4.436278049505797,4.434460536150214,-8.680035702672708,-8.679924270189607,0.011450756836291376,0.013385063576028422,0.015416489447765741,0.024694689890668375,0.015415388161286576,0.024691349202644135,-0.16056762603198038,-0.08226164737160575,-0.06341954602451055,0.024691674529446456,0.0133850635760275,84.46000000000001,86.941,0.000169945,356334435.35,0,2.0,0
3,2023-01-20 14:36:59.999,84.38496827247344,84.47,0.0001702232724485,0.000169935,4.436396441739405,4.435389284702993,-8.680094546970713,-8.678399615282371,0.010781500917405928,0.013565131045717216,0.015417605847353025,0.024694515321939003,0.015416318398052848,0.024691207077177247,-0.18771125551536955,-0.07501563717632641,-0.08226164737160575,0.02469158974740343,0.0135651310457163,84.47,81.771,0.000169935,50985868.67,0,2.0,0
4,2023-01-20 14:37:59.999,84.39680471588431,84.49,0.0001702255994703,0.000169945,4.436633184164753,4.4355295420687115,-8.680035702672708,-8.67838594496655,0.010907430302602883,0.013740198234984291,0.015418978813274494,0.024694284620655666,0.015417725953371505,0.024690970003398115,-0.18266984448759563,-0.0679825556430972,-0.07501563717632641,0.024691504965360406,0.0137401982349842,84.49,179.114,0.000169945,40989281.1,0,2.0,0
5,2023-01-20 14:38:59.999,84.41367830877195,84.47,0.0001702306048572,0.00017004,4.436396441739405,4.4357294537405645,-8.679476854473684,-8.678356540967817,0.011076523379876413,0.01291772200405017,0.015420138271800658,0.024694069161154335,0.015418932047170854,0.024690746214430404,-0.17587190883508164,-0.10133673196667731,-0.0679825556430972,0.02469146602468134,0.012917722004051,84.47,1230.573,0.00017004,156258183.42,0,2.0,0
6,2023-01-20 14:39:59.999,84.37730439067084,84.51,0.000170307378382,0.000170225,4.436869870556391,4.435298460116587,-8.678389466595243,-8.677905645444383,0.01017294211702957,0.01225144984087656,0.01542094568413857,0.024693918022760795,0.015419488310196025,0.024690643866385174,-0.21249126679556996,-0.12835127420203765,-0.10133673196667731,0.024691427084002272,0.0122514498408765,84.51,347.552,0.0001702249999999,27022409.78,0,2.0,0
7,2023-01-20 14:40:59.999,84.40721778525949,84.534996,0.0001704711344632,0.00017016,4.43716560247125,4.435652916728084,-8.678771387072292,-8.676944574909523,0.009520092088183496,0.012947476030358729,0.015422143242376353,0.024693693503027407,0.015420504239001124,0.02469046037922933,-0.23897537997231139,-0.10021454310649128,-0.12835127420203765,0.024691388143323202,0.0129475233480391,84.535,115.366,0.00017016,36257646.97,0,2.0,0
8,2023-01-20 14:41:59.999,84.43932023559151,84.595,0.0001704220618461,0.000170625,4.43787516321076,4.436033172682339,-8.67604239202505,-8.677232481021878,0.01020210501890606,0.0107967526046151,0.015422253979285377,0.024693671866708768,0.01542080434058491,0.024690396106732102,-0.21136555683915967,-0.18731525224914938,-0.10021454310649128,0.024691349202644135,0.0107967526046159,84.595,691.661,0.000170625,25773571.28,0,2.0,0
9,2023-01-20 14:42:59.999,84.47724940260942,84.64,0.0001708974393355,0.00017123,4.438406968109989,4.436482260273173,-8.672502875963394,-8.674446951363407,0.007731654011814193,0.007618758999795361,0.015421779378231805,0.024693805422476695,0.015419643825505779,0.024690708919291482,-0.31137177303502866,-0.3159910044214575,-0.18731525224914938,0.024691313671277415,0.0076187589997953,84.64,1034.013,0.00017123,114361871.51,0,2.0,0
