index,close_time,predictions_LTCUSDT,actual_LTCUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_LTCUSDT,log_prediction_LTCUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5760_minutes,actual_spread_rolling_sd_5760_minutes,predicted_spread_rolling_mean_5760_minutes,predicted_spread_rolling_sd_5760_minutes,predicted_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes_lag_1,predicted_spread_rolling_sd_5760_minutes_percentile_75th,historical_spread,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 14:33:59.999,84.21270502694283,84.365,0.0001702485346574,0.000169695,4.435152623650301,4.433345800921699,-8.681507849917734,-8.678251219976685,0.008582482686358084,0.013802608440880881,0.008000076987177616,0.022574983593488057,0.00800017808172703,0.02257302551856114,0.02579648014628088,0.2570336952704167,0.0,0.02257302551856114,0.0138026084408799,84.36500000000001,778.448,0.0001696949999999,67970053.93,0,2.0,0
1,2023-01-20 14:34:59.999,84.24765826233235,84.395,0.0001698638238097,0.000169745,4.435508158140891,4.433760773740333,-8.68121324704028,-8.680513478328644,0.011368548757199726,0.013849367015490444,0.008006142952186183,0.022571860048791775,0.008006726601865927,0.02256994440875467,0.14895128204346747,0.2588720668422289,0.2570336952704167,0.02257225524110952,0.0138493670154904,84.39500000000001,234.368,0.000169745,53366552.28,0,2.0,0
2,2023-01-20 14:35:59.999,84.3066322381841,84.46,0.0001699639384485,0.000169945,4.436278049505797,4.434460536150214,-8.680035702672708,-8.679924270189607,0.011450756836291376,0.013385063576028422,0.008012077915323622,0.022568779081156076,0.00801267480456524,0.022566865709152197,0.15235088806913005,0.23807161394880255,0.2588720668422289,0.022571484963657906,0.0133850635760275,84.46000000000001,86.941,0.000169945,356334435.35,0,2.0,0
3,2023-01-20 14:36:59.999,84.38496827247344,84.47,0.0001702232724485,0.000169935,4.436396441739405,4.435389284702993,-8.680094546970713,-8.678399615282371,0.010781500917405928,0.013565131045717216,0.008017907087684642,0.02256587632156225,0.008018386794997561,0.022563947104939787,0.12245703774954583,0.24582355584090765,0.23807161394880255,0.02257071468620629,0.0135651310457163,84.47,81.771,0.000169935,50985868.67,0,2.0,0
4,2023-01-20 14:37:59.999,84.39680471588431,84.49,0.0001702255994703,0.000169945,4.436633184164753,4.4355295420687115,-8.680035702672708,-8.67838594496655,0.010907430302602883,0.013740198234984291,0.008023582491325763,0.022563203757101583,0.008024083072442113,0.022561277387988264,0.12780070829215898,0.25336010813000215,0.24582355584090765,0.02256994440875467,0.0137401982349842,84.49,179.114,0.000169945,40989281.1,0,2.0,0
5,2023-01-20 14:38:59.999,84.41367830877195,84.47,0.0001702306048572,0.00017004,4.436396441739405,4.4357294537405645,-8.679476854473684,-8.678356540967817,0.011076523379876413,0.01291772200405017,0.008029017326256714,0.02256061161242815,0.00802954631533042,0.02255868920597606,0.13506888794490832,0.21669202775958318,0.25336010813000215,0.02256917473385405,0.012917722004051,84.47,1230.573,0.00017004,156258183.42,0,2.0,0
6,2023-01-20 14:39:59.999,84.37730439067084,84.51,0.000170307378382,0.000170225,4.436869870556391,4.435298460116587,-8.678389466595243,-8.677905645444383,0.01017294211702957,0.01225144984087656,0.00803405952110367,0.022558309131663984,0.008034430790431204,0.02255636879959476,0.09480742869556145,0.18695507252594334,0.21669202775958318,0.022568405058953432,0.0122514498408765,84.51,347.552,0.0001702249999999,27022409.78,0,2.0,0
7,2023-01-20 14:40:59.999,84.40721778525949,84.534996,0.0001704711344632,0.00017016,4.43716560247125,4.435652916728084,-8.678771387072292,-8.676944574909523,0.009520092088183496,0.012947476030358729,0.008039232915775938,0.022556018309516545,0.008039489964755701,0.02255406901394666,0.06564678517708897,0.21760237322169437,0.18695507252594334,0.022567635384052816,0.0129475233480391,84.535,115.366,0.00017016,36257646.97,0,2.0,0
8,2023-01-20 14:41:59.999,84.43932023559151,84.595,0.0001704220618461,0.000170625,4.43787516321076,4.436033172682339,-8.67604239202505,-8.677232481021878,0.01020210501890606,0.0107967526046151,0.008043889058382695,0.022553818839498408,0.008044263683614517,0.0225518792203309,0.09568343791705895,0.12205753561393903,0.21760237322169437,0.022566865709152197,0.0107967526046159,84.595,691.661,0.000170625,25773571.28,0,2.0,0
9,2023-01-20 14:42:59.999,84.47724940260942,84.64,0.0001708974393355,0.00017123,4.438406968109989,4.436482260273173,-8.672502875963394,-8.674446951363407,0.007731654011814193,0.007618758999795361,0.008048101408178538,0.02255147312476435,0.008048046478930775,0.022549516171825622,-0.014031009122576958,-0.019038330933321836,0.12205753561393903,0.022566136058099096,0.0076187589997953,84.64,1034.013,0.00017123,114361871.51,3,2.0,0
