index,close_time,transaction_id,positions,LTCUSDT_units,LUNCUSDT_units,entry_LTCUSDT_price,entry_LUNCUSDT_price,historical_LTCUSDT_mid,historical_LUNCUSDT_mid,historical_LTCUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,LTCUSDT_raw_pnl,LUNCUSDT_raw_pnl,LTCUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
614.0,2023-01-21 00:47:59.999,,,0.0,0.0,,,89.815,0.00018048,112.499,76448675.16,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
615.0,2023-01-21 00:48:59.999,,,0.0,0.0,,,89.75,0.000179965,330.884,379675880.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
616.0,2023-01-21 00:49:59.999,,,0.0,0.0,,,89.74000000000001,0.00017973,87.916,69046925.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
617.0,2023-01-21 00:50:59.999,,,0.0,0.0,,,89.75,0.00017971,167.868,165236821.75,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
618.0,2023-01-21 00:51:59.999,,,0.0,0.0,,,89.735,0.000179755,185.689,25321858.51,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
619.0,2023-01-21 00:52:59.999,,,0.0,0.0,,,89.675,0.000179595,339.656,131735113.66,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
620.0,2023-01-21 00:53:59.999,,,0.0,0.0,,,89.69,0.000179535,193.06,279007515.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
621.0,2023-01-21 00:54:59.999,,,0.0,0.0,,,89.68,0.0001795449999999,777.804,55240373.43,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
622.0,2023-01-21 00:55:59.999,,,0.0,0.0,,,89.7,0.000179485,635.873,25193584.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
623.0,2023-01-21 00:56:59.999,,,0.0,0.0,,,89.705,0.000179405,446.938,47505496.61,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
624.0,2023-01-21 00:57:59.999,,,0.0,0.0,,,89.62,0.00017935,197.423,72308528.76,4.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
625.0,2023-01-21 00:58:59.999,,,0.0,0.0,,,89.505,0.0001792,1511.551,91642760.82,3.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
626.0,2023-01-21 00:59:59.999,,,0.0,0.0,,,89.44,0.00017906,406.409,50648899.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
627.0,2023-01-21 01:00:59.999,,,0.0,0.0,,,89.50999999999999,0.0001795349999999,482.382,121742203.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
628.0,2023-01-21 01:01:59.999,,,0.0,0.0,,,89.55,0.000179815,152.28,99554985.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
629.0,2023-01-21 01:02:59.999,,,0.0,0.0,,,89.63499999999999,0.00017983,567.772,28031271.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
630.0,2023-01-21 01:03:59.999,,,0.0,0.0,,,89.57499999999999,0.00017983,258.012,28813082.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
631.0,2023-01-21 01:04:59.999,,,0.0,0.0,,,89.5,0.00017956,124.533,57736513.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
632.0,2023-01-21 01:05:59.999,,,0.0,0.0,,,89.575,0.00017965,632.426,38816690.93,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
633.0,2023-01-21 01:06:59.999,,,0.0,0.0,,,89.64500000000001,0.000179745,136.481,55321917.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
634.0,2023-01-21 01:07:59.999,,,0.0,0.0,,,89.625,0.000179675,257.468,148573476.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
635.0,2023-01-21 01:08:59.999,,,0.0,0.0,,,89.525,0.00017953,403.541,57505671.87,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
636.0,2023-01-21 01:09:59.999,,,0.0,0.0,,,89.425,0.0001794349999999,191.056,21914879.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
637.0,2023-01-21 01:10:59.999,,,0.0,0.0,,,89.395,0.000179475,450.538,54509648.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
638.0,2023-01-21 01:11:59.999,,,0.0,0.0,,,89.43,0.000179705,261.656,46192629.27,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
639.0,2023-01-21 01:12:59.999,,,0.0,0.0,,,89.435,0.000179775,105.936,62609048.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
640.0,2023-01-21 01:13:59.999,,,0.0,0.0,,,89.45500000000001,0.0001795799999999,186.588,20079506.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
641.0,2023-01-21 01:14:59.999,,,0.0,0.0,,,89.345,0.00017955,736.888,7255385.75,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
642.0,2023-01-21 01:15:59.999,,,0.0,0.0,,,89.445,0.00017954,167.669,43499636.41,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
643.0,2023-01-21 01:16:59.999,,,0.0,0.0,,,89.49,0.000179835,374.409,78432983.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
644.0,2023-01-21 01:17:59.999,,,0.0,0.0,,,89.53,0.00017999,279.161,262754209.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
645.0,2023-01-21 01:18:59.999,,,0.0,0.0,,,89.51,0.000179955,83.573,47333579.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
646.0,2023-01-21 01:19:59.999,,,0.0,0.0,,,89.545,0.00018016,331.248,34961863.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
647.0,2023-01-21 01:20:59.999,,,0.0,0.0,,,89.61500000000001,0.00018045,187.854,38166960.44,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
648.0,2023-01-21 01:21:59.999,,,0.0,0.0,,,89.655,0.00018055,72.582,89923938.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
649.0,2023-01-21 01:22:59.999,,,0.0,0.0,,,89.685,0.0001805299999999,151.081,32711248.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
650.0,2023-01-21 01:23:59.999,,,0.0,0.0,,,89.745,0.00018063,317.673,61121747.93,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
651.0,2023-01-21 01:24:59.999,,,0.0,0.0,,,89.785,0.000180635,245.467,42643524.27,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
652.0,2023-01-21 01:25:59.999,,,0.0,0.0,,,89.89500000000001,0.000180705,142.455,39324961.57,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
653.0,2023-01-21 01:26:59.999,,,0.0,0.0,,,89.91499999999999,0.00018087,95.189,49036231.54,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
654.0,2023-01-21 01:27:59.999,,,0.0,0.0,,,89.83500000000001,0.000181005,242.867,105289866.49,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
655.0,2023-01-21 01:28:59.999,,,0.0,0.0,,,89.7,0.000180735,190.469,99626836.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
656.0,2023-01-21 01:29:59.999,,,0.0,0.0,,,89.68,0.0001807,137.061,78668988.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
657.0,2023-01-21 01:30:59.999,,,0.0,0.0,,,89.66,0.00018046,292.312,58940079.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
658.0,2023-01-21 01:31:59.999,,,0.0,0.0,,,89.66499999999999,0.000180325,127.728,72194138.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
659.0,2023-01-21 01:32:59.999,,,0.0,0.0,,,89.78,0.00018052,112.511,61291499.19,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
660.0,2023-01-21 01:33:59.999,,,0.0,0.0,,,89.83500000000001,0.00018038,386.959,42338687.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
661.0,2023-01-21 01:34:59.999,,,0.0,0.0,,,89.82,0.000180325,494.015,45403615.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
662.0,2023-01-21 01:35:59.999,,,0.0,0.0,,,89.81,0.0001803649999999,396.858,24015785.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
663.0,2023-01-21 01:36:59.999,,,0.0,0.0,,,89.69,0.00018021,46.369,88772496.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
664.0,2023-01-21 01:37:59.999,,,0.0,0.0,,,89.63,0.00018024,746.676,50943176.75,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
665.0,2023-01-21 01:38:59.999,,,0.0,0.0,,,89.63,0.00018025,477.222,50165654.55,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
666.0,2023-01-21 01:39:59.999,,,0.0,0.0,,,89.685,0.00018028,754.922,70033177.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
667.0,2023-01-21 01:40:59.999,,,0.0,0.0,,,89.59,0.0001804,477.619,43208655.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
668.0,2023-01-21 01:41:59.999,,,0.0,0.0,,,89.53999999999999,0.00018037,76.324,21392170.13,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
669.0,2023-01-21 01:42:59.999,,,0.0,0.0,,,89.53999999999999,0.00018032,701.648,33661183.19,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
670.0,2023-01-21 01:43:59.999,,,0.0,0.0,,,89.5,0.00018028,396.948,36890865.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
671.0,2023-01-21 01:44:59.999,,,0.0,0.0,,,89.5,0.000180195,287.454,110307789.66,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
672.0,2023-01-21 01:45:59.999,,,0.0,0.0,,,89.5,0.000180305,91.565,28153967.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
673.0,2023-01-21 01:46:59.999,,,0.0,0.0,,,89.49,0.000180325,33.762,50762986.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
674.0,2023-01-21 01:47:59.999,,,0.0,0.0,,,89.515,0.00018024,181.629,6052602.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
675.0,2023-01-21 01:48:59.999,,,0.0,0.0,,,89.485,0.0001802199999999,93.877,29545829.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
676.0,2023-01-21 01:49:59.999,,,0.0,0.0,,,89.44,0.00018015,1170.932,6946571.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
677.0,2023-01-21 01:50:59.999,,,0.0,0.0,,,89.375,0.00018011,144.013,13935324.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
678.0,2023-01-21 01:51:59.999,,,0.0,0.0,,,89.38,0.000180145,1005.614,37714349.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
679.0,2023-01-21 01:52:59.999,,,0.0,0.0,,,89.37,0.0001802099999999,320.182,54700512.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
680.0,2023-01-21 01:53:59.999,,,0.0,0.0,,,89.29499999999999,0.000180075,148.774,60753177.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
681.0,2023-01-21 01:54:59.999,,,0.0,0.0,,,89.29499999999999,0.00018018,744.449,25652203.24,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
682.0,2023-01-21 01:55:59.999,,,0.0,0.0,,,89.31,0.00018008,1071.874,89251680.07,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
683.0,2023-01-21 01:56:59.999,,,0.0,0.0,,,89.295,0.000180255,310.931,20966602.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
684.0,2023-01-21 01:57:59.999,,,0.0,0.0,,,89.19999999999999,0.0001803099999999,974.755,14516191.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
685.0,2023-01-21 01:58:59.999,,,0.0,0.0,,,89.185,0.00018029,1606.536,28066473.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
686.0,2023-01-21 01:59:59.999,,,0.0,0.0,,,89.20500000000001,0.0001802,1384.981,56240222.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
687.0,2023-01-21 02:00:59.999,,,0.0,0.0,,,89.205,0.00018038,1251.298,38522881.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
688.0,2023-01-21 02:01:59.999,,,0.0,0.0,,,89.19,0.00018053,127.773,63611966.36,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
689.0,2023-01-21 02:02:59.999,,,0.0,0.0,,,89.245,0.00018067,1288.717,8166531.97,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
690.0,2023-01-21 02:03:59.999,,,0.0,0.0,,,89.345,0.000180805,1058.215,28050723.86,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
691.0,2023-01-21 02:04:59.999,,,0.0,0.0,,,89.35,0.000180875,178.816,22418535.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
692.0,2023-01-21 02:05:59.999,,,0.0,0.0,,,89.33500000000001,0.00018086,389.367,40135087.08,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
693.0,2023-01-21 02:06:59.999,,,0.0,0.0,,,89.27,0.000180605,213.626,8719739.02,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
694.0,2023-01-21 02:07:59.999,,,0.0,0.0,,,89.315,0.000180455,47.138,114380521.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
695.0,2023-01-21 02:08:59.999,,,0.0,0.0,,,89.35499999999999,0.000180355,372.042,73744282.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
696.0,2023-01-21 02:09:59.999,,,0.0,0.0,,,89.29499999999999,0.000180375,912.407,85340093.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
697.0,2023-01-21 02:10:59.999,,,0.0,0.0,,,89.28,0.00018014,40.021,114896700.66,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
698.0,2023-01-21 02:11:59.999,,,0.0,0.0,,,89.29499999999999,0.000180005,134.814,53073958.64,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
699.0,2023-01-21 02:12:59.999,,,0.0,0.0,,,89.27,0.00017999,226.914,43071435.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
700.0,2023-01-21 02:13:59.999,,,0.0,0.0,,,89.225,0.000179865,133.184,35363547.65,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
701.0,2023-01-21 02:14:59.999,,,0.0,0.0,,,89.255,0.00017985,311.776,33861381.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
702.0,2023-01-21 02:15:59.999,,,0.0,0.0,,,89.305,0.00017982,87.532,36673489.72,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
703.0,2023-01-21 02:16:59.999,,,0.0,0.0,,,89.345,0.00017984,146.835,14773622.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
704.0,2023-01-21 02:17:59.999,,,0.0,0.0,,,89.405,0.0001798999999999,186.714,13835445.84,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
705.0,2023-01-21 02:18:59.999,,,0.0,0.0,,,89.42,0.000179925,203.899,22196390.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
706.0,2023-01-21 02:19:59.999,,,0.0,0.0,,,89.41499999999999,0.00017999,142.778,21287863.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
707.0,2023-01-21 02:20:59.999,,,0.0,0.0,,,89.465,0.00018005,338.915,102736904.55,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
708.0,2023-01-21 02:21:59.999,,,0.0,0.0,,,89.49000000000001,0.000179895,178.122,25805723.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
709.0,2023-01-21 02:22:59.999,,,0.0,0.0,,,89.48,0.00017991,107.386,19409806.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
710.0,2023-01-21 02:23:59.999,,,0.0,0.0,,,89.47,0.000179805,94.752,16696301.48,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
711.0,2023-01-21 02:24:59.999,,,0.0,0.0,,,89.53,0.00017998,112.606,46338749.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
712.0,2023-01-21 02:25:59.999,,,0.0,0.0,,,89.555,0.00018016,245.567,22897160.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
713.0,2023-01-21 02:26:59.999,,,0.0,0.0,,,89.6,0.000180405,152.067,22249083.54,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
714.0,2023-01-21 02:27:59.999,,,0.0,0.0,,,89.58,0.00018036,107.908,12360849.61,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
715.0,2023-01-21 02:28:59.999,,,0.0,0.0,,,89.60499999999999,0.000180405,127.613,46807946.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
716.0,2023-01-21 02:29:59.999,,,0.0,0.0,,,89.625,0.000180405,46.495,16151723.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
717.0,2023-01-21 02:30:59.999,,,0.0,0.0,,,89.665,0.00018051,314.917,38158437.17,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
718.0,2023-01-21 02:31:59.999,,,0.0,0.0,,,89.64500000000001,0.00018055,848.395,28148207.29,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
719.0,2023-01-21 02:32:59.999,,,0.0,0.0,,,89.6,0.00018044,76.81,17365363.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
720.0,2023-01-21 02:33:59.999,,,0.0,0.0,,,89.6,0.000180205,34.256,65078434.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
721.0,2023-01-21 02:34:59.999,,,0.0,0.0,,,89.58,0.00018013,94.217,42668838.31,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
722.0,2023-01-21 02:35:59.999,,,0.0,0.0,,,89.61,0.00018012,223.167,23125274.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
723.0,2023-01-21 02:36:59.999,,,0.0,0.0,,,89.63499999999999,0.00017997,110.081,16107258.93,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
724.0,2023-01-21 02:37:59.999,,,0.0,0.0,,,89.67,0.00018008,52.916,3993832.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
725.0,2023-01-21 02:38:59.999,,,0.0,0.0,,,89.635,0.000179935,454.002,16589751.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
726.0,2023-01-21 02:39:59.999,,,0.0,0.0,,,89.56,0.000179675,363.514,36142137.27,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
727.0,2023-01-21 02:40:59.999,,,0.0,0.0,,,89.46000000000001,0.000179485,536.668,217111344.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
728.0,2023-01-21 02:41:59.999,,,0.0,0.0,,,89.39500000000001,0.00017954,206.715,373376342.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
729.0,2023-01-21 02:42:59.999,,,0.0,0.0,,,89.39,0.000179355,236.197,63120858.65,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
730.0,2023-01-21 02:43:59.999,,,0.0,0.0,,,89.445,0.000179405,104.822,74860257.03,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
731.0,2023-01-21 02:44:59.999,,,0.0,0.0,,,89.45,0.000179445,266.727,21856171.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
732.0,2023-01-21 02:45:59.999,,,0.0,0.0,,,89.475,0.0001794249999999,255.077,55004248.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
733.0,2023-01-21 02:46:59.999,,,0.0,0.0,,,89.435,0.000179165,284.798,174868772.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
734.0,2023-01-21 02:47:59.999,,,0.0,0.0,,,89.475,0.000179185,103.345,101389859.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
735.0,2023-01-21 02:48:59.999,,,0.0,0.0,,,89.53999999999999,0.00017931,593.356,80267635.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
736.0,2023-01-21 02:49:59.999,,,0.0,0.0,,,89.44999999999999,0.000178675,602.155,276482592.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
737.0,2023-01-21 02:50:59.999,,,0.0,0.0,,,89.38499999999999,0.00017869,199.025,27359693.59,4.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
738.0,2023-01-21 02:51:59.999,,,0.0,0.0,,,89.505,0.000178755,364.822,31386954.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
739.0,2023-01-21 02:52:59.999,,,0.0,0.0,,,89.535,0.0001787049999999,67.203,25912682.69,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
740.0,2023-01-21 02:53:59.999,,,0.0,0.0,,,89.53,0.0001786949999999,262.227,62368138.69,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
741.0,2023-01-21 02:54:59.999,,,0.0,0.0,,,89.515,0.000178605,162.348,40477307.68,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
742.0,2023-01-21 02:55:59.999,,,0.0,0.0,,,89.63,0.000178845,365.035,125370893.97,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
743.0,2023-01-21 02:56:59.999,,,0.0,0.0,,,89.75,0.000178775,1635.042,44197809.99,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
744.0,2023-01-21 02:57:59.999,,,0.0,0.0,,,89.86500000000001,0.00017882,789.349,21296525.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
745.0,2023-01-21 02:58:59.999,,,0.0,0.0,,,89.99000000000001,0.00017864,672.588,25630082.07,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
746.0,2023-01-21 02:59:59.999,,,0.0,0.0,,,90.065,0.00017871,767.356,73126383.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
747.0,2023-01-21 03:00:59.999,,,0.0,0.0,,,90.12,0.000179075,381.171,25300129.33,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
748.0,2023-01-21 03:01:59.999,,,0.0,0.0,,,90.12,0.000179275,2196.087,536524617.57,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
749.0,2023-01-21 03:02:59.999,,,0.0,0.0,,,90.19,0.000179365,180.047,43909051.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
750.0,2023-01-21 03:03:59.999,,,0.0,0.0,,,90.205,0.000179245,428.435,45552461.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
751.0,2023-01-21 03:04:59.999,,,0.0,0.0,,,90.135,0.00017913,410.784,57864297.54,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
752.0,2023-01-21 03:05:59.999,,,0.0,0.0,,,90.12,0.00017923,113.048,51450379.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
753.0,2023-01-21 03:06:59.999,,,0.0,0.0,,,90.13,0.00017931,457.065,1682410.16,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
754.0,2023-01-21 03:07:59.999,,,0.0,0.0,,,90.05,0.00017935,1090.529,2881091.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
755.0,2023-01-21 03:08:59.999,,,0.0,0.0,,,90.035,0.0001794349999999,153.986,32090790.29,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
756.0,2023-01-21 03:09:59.999,,,0.0,0.0,,,89.9,0.000179205,5662.17,27113002.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
757.0,2023-01-21 03:10:59.999,,,0.0,0.0,,,89.845,0.00017911,367.837,7028229.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
758.0,2023-01-21 03:11:59.999,,,0.0,0.0,,,89.745,0.000179065,139.425,48121117.67,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
759.0,2023-01-21 03:12:59.999,,,0.0,0.0,,,89.71000000000001,0.00017907,163.255,15180818.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
760.0,2023-01-21 03:13:59.999,,,0.0,0.0,,,89.715,0.000178865,338.624,53994628.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
761.0,2023-01-21 03:14:59.999,,,0.0,0.0,,,89.72999999999999,0.000178785,354.276,98339323.33,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
762.0,2023-01-21 03:15:59.999,,,0.0,0.0,,,89.86,0.00017912,142.679,72438373.24,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
763.0,2023-01-21 03:16:59.999,,,0.0,0.0,,,89.8,0.000179225,529.533,31849504.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
