index,close_time,transaction_id,positions,SOLUSDT_units,DOTUSDT_units,entry_SOLUSDT_price,entry_DOTUSDT_price,historical_SOLUSDT_mid,historical_DOTUSDT_mid,historical_SOLUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,SOLUSDT_raw_pnl,DOTUSDT_raw_pnl,SOLUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1087.0,2023-01-21 06:36:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.005000000000003,6.225,2560.9,1539.66,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1088.0,2023-01-21 06:37:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.01,6.227,5887.21,1407.71,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1089.0,2023-01-21 06:38:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.035,6.2335,4945.41,2116.25,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1090.0,2023-01-21 06:39:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.03,6.234999999999999,1220.77,2822.83,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1091.0,2023-01-21 06:40:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.01,6.234500000000001,1942.59,2304.14,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1092.0,2023-01-21 06:41:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.005,6.2345,2879.43,434.17,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1093.0,2023-01-21 06:42:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.015,6.238,1640.3,6261.97,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1094.0,2023-01-21 06:43:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.025,6.238,1686.96,4950.81,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1095.0,2023-01-21 06:44:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.045,6.2395,9273.06,2444.5,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1096.0,2023-01-21 06:45:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.09,6.24,11234.67,2643.39,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1097.0,2023-01-21 06:46:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.085,6.2405,7073.71,2383.05,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1098.0,2023-01-21 06:47:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.105,6.238,3611.75,1172.36,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1099.0,2023-01-21 06:48:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.1,6.231999999999999,6752.48,5202.52,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1100.0,2023-01-21 06:49:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.055,6.23,3710.79,2801.6,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1101.0,2023-01-21 06:50:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.105,6.242,9860.62,3766.4,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1102.0,2023-01-21 06:51:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.205,6.2490000000000006,27592.33,7083.54,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1103.0,2023-01-21 06:52:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.225,6.2490000000000006,4168.84,1575.4,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1104.0,2023-01-21 06:53:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.23,6.2475000000000005,7753.62,890.8,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1105.0,2023-01-21 06:54:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.225,6.2485,3906.62,2375.82,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1106.0,2023-01-21 06:55:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.225,6.252,16467.21,6828.36,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1107.0,2023-01-21 06:56:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.175,6.246499999999999,31289.76,3867.24,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1108.0,2023-01-21 06:57:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.130000000000003,6.245,2883.35,400.4,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1109.0,2023-01-21 06:58:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.18,6.247,4001.11,1327.79,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1110.0,2023-01-21 06:59:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.27,6.2455,26386.16,3763.45,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1111.0,2023-01-21 07:00:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.3,6.2455,27176.73,943.58,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1112.0,2023-01-21 07:01:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.215,6.2475000000000005,5875.05,1744.04,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1113.0,2023-01-21 07:02:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.275,6.2485,9222.37,1684.79,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1114.0,2023-01-21 07:03:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.335,6.2490000000000006,11793.28,993.04,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1115.0,2023-01-21 07:04:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.32,6.2515,21747.95,6475.38,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1116.0,2023-01-21 07:05:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.305,6.247,14158.23,3892.59,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1117.0,2023-01-21 07:06:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.33,6.241,9098.96,4078.4,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1118.0,2023-01-21 07:07:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.325,6.2405,5465.7,241.46,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1119.0,2023-01-21 07:08:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.28,6.2395,6779.21,220.53,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1120.0,2023-01-21 07:09:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.315,6.2425,2563.85,1609.93,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1121.0,2023-01-21 07:10:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.265,6.243,6178.21,1472.63,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1122.0,2023-01-21 07:11:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.265,6.2425,4673.19,700.57,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1123.0,2023-01-21 07:12:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.265,6.2435,3137.67,445.38,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1124.0,2023-01-21 07:13:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.23,6.242,10163.26,1335.21,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1125.0,2023-01-21 07:14:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.25,6.2475000000000005,4912.89,5273.75,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1126.0,2023-01-21 07:15:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.25,6.2490000000000006,3929.25,1753.5,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1127.0,2023-01-21 07:16:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.245,6.2475000000000005,7172.15,694.53,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1128.0,2023-01-21 07:17:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.24,6.2445,1225.43,1123.62,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1129.0,2023-01-21 07:18:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.205,6.2415,3411.29,598.17,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1130.0,2023-01-21 07:19:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.24,6.2415,4027.69,5675.2,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1131.0,2023-01-21 07:20:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.285,6.2455,5880.9,6763.49,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1132.0,2023-01-21 07:21:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.305,6.2515,4911.72,1263.54,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1133.0,2023-01-21 07:22:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.33,6.2565,11128.07,996.73,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1134.0,2023-01-21 07:23:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.345,6.26,9176.64,2523.6,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1135.0,2023-01-21 07:24:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.31,6.261,4764.71,6035.17,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1136.0,2023-01-21 07:25:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.27,6.261,7017.95,4280.14,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1137.0,2023-01-21 07:26:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.295,6.263,5949.55,1027.05,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1138.0,2023-01-21 07:27:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.275,6.2615,9041.04,2692.5,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1139.0,2023-01-21 07:28:59.999,3.0,short,-19.7429995382922,186.66199999999998,24.835,6.202,25.235,6.256,9404.67,1807.91,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1140.0,2023-01-21 07:29:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.235,6.2565,7094.63,2173.99,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,1,0.0,-0.0001944878418999041
1141.0,2023-01-21 07:30:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.195,6.254,10356.53,334.35,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1142.0,2023-01-21 07:31:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.165,6.254,11846.83,6604.6,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1143.0,2023-01-21 07:32:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.155,6.251,6015.76,3040.77,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1144.0,2023-01-21 07:33:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.165,6.251,8316.67,1717.11,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1145.0,2023-01-21 07:34:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.165,6.246,2710.67,2587.35,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1146.0,2023-01-21 07:35:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.17,6.2415,2886.77,2379.92,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1147.0,2023-01-21 07:36:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.16,6.242,4849.65,1755.91,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1148.0,2023-01-21 07:37:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.19,6.244,5328.6,2998.33,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1149.0,2023-01-21 07:38:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.235,6.248,4046.95,1239.72,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1150.0,2023-01-21 07:39:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.285,6.251,8601.41,2738.29,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1151.0,2023-01-21 07:40:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.295,6.252,5444.51,2619.66,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1152.0,2023-01-21 07:41:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.285,6.2535,6748.07,389.41,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1153.0,2023-01-21 07:42:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.32,6.2605,3420.08,2298.24,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1154.0,2023-01-21 07:43:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.33,6.2685,4383.02,1770.56,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1155.0,2023-01-21 07:44:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.3,6.2785,3595.04,14603.52,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1156.0,2023-01-21 07:45:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.285,6.276,4584.71,3433.35,3.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1157.0,2023-01-21 07:46:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.295,6.2780000000000005,2831.35,2101.59,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1158.0,2023-01-21 07:47:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.285,6.281499999999999,2094.79,5402.97,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1159.0,2023-01-21 07:48:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.305,6.2805,3402.06,5286.35,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1160.0,2023-01-21 07:49:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.38,6.2715,26347.76,2501.61,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1161.0,2023-01-21 07:50:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.39,6.27,17276.4,5148.8,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1162.0,2023-01-21 07:51:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.52,6.2725,76323.28,4662.46,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1163.0,2023-01-21 07:52:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.575000000000003,6.268,71485.9,8291.12,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1164.0,2023-01-21 07:53:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.67,6.260999999999999,29286.51,5203.86,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1165.0,2023-01-21 07:54:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.615,6.257999999999999,18991.67,4732.78,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1166.0,2023-01-21 07:55:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.64,6.269,25358.08,15730.66,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1167.0,2023-01-21 07:56:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.69,6.263,16762.19,1049.46,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1168.0,2023-01-21 07:57:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.65,6.2620000000000005,7406.19,872.0,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1169.0,2023-01-21 07:58:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.665,6.26,7200.0,773.56,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1170.0,2023-01-21 07:59:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.585,6.2585,14315.22,1143.92,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1171.0,2023-01-21 08:00:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.55,6.259,26159.03,870.94,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1172.0,2023-01-21 08:01:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.6,6.265499999999999,16022.69,4020.3,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1173.0,2023-01-21 08:02:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.575,6.274,16700.73,3226.51,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1174.0,2023-01-21 08:03:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.52,6.2765,15540.73,4060.28,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1175.0,2023-01-21 08:04:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.435,6.2780000000000005,20459.32,619.42,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1176.0,2023-01-21 08:05:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.44,6.279,13637.93,1370.15,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1177.0,2023-01-21 08:06:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.455,6.2780000000000005,8941.97,1105.12,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1178.0,2023-01-21 08:07:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.45,6.278499999999999,28009.15,1250.2,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1179.0,2023-01-21 08:08:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.36,6.279,29055.09,2137.22,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1180.0,2023-01-21 08:09:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.29,6.279,14397.06,844.03,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1181.0,2023-01-21 08:10:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.270000000000003,6.2785,33470.28,6601.29,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1182.0,2023-01-21 08:11:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.27,6.2745,15177.09,3137.44,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1183.0,2023-01-21 08:12:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.3,6.281499999999999,19644.92,3954.38,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1184.0,2023-01-21 08:13:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.305,6.281499999999999,20070.06,6567.7,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1185.0,2023-01-21 08:14:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.345,6.2835,17973.85,1475.35,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1186.0,2023-01-21 08:15:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.31,6.2795000000000005,27429.92,2247.42,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1187.0,2023-01-21 08:16:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.25,6.273999999999999,21928.94,2878.71,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1188.0,2023-01-21 08:17:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.295,6.2765,5734.49,2600.18,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1189.0,2023-01-21 08:18:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.31,6.2795,9288.8,3482.48,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1190.0,2023-01-21 08:19:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.295,6.2745,8460.86,3794.86,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1191.0,2023-01-21 08:20:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.275,6.2780000000000005,8887.19,8519.98,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1192.0,2023-01-21 08:21:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.23,6.27,14458.45,1630.36,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1193.0,2023-01-21 08:22:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.215,6.2685,8296.4,2934.49,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1194.0,2023-01-21 08:23:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.255000000000003,6.266,5746.37,3274.74,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1195.0,2023-01-21 08:24:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.27,6.2620000000000005,5881.01,1833.68,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1196.0,2023-01-21 08:25:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.235,6.2565,9756.59,961.74,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1197.0,2023-01-21 08:26:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.225,6.247,4643.19,6608.49,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1198.0,2023-01-21 08:27:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.23,6.245,3023.97,2264.69,2.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1199.0,2023-01-21 08:28:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.225,6.239000000000001,1713.62,5948.76,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1200.0,2023-01-21 08:29:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.215,6.2330000000000005,5125.45,18185.73,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
1201.0,2023-01-21 08:30:59.999,4.0,long,19.813750743015657,-188.690020833439,25.235,6.2565,25.215,6.2325,11393.15,2881.25,0.0,9998.055121581001,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.0001944878418999041
