index,close_time,historical_spread,historical_SHIBUSDT_mid,historical_SHIBUSDT_vol,historical_SANDUSDT_mid,historical_SANDUSDT_vol,historical_rolling_mean_6840_minutes,historical_rolling_sd_6840_minutes,historical_rolling_z_score_6840_minutes,historical_rolling_z_score_6840_minutes_lag_1,rolling_sd_6840_minutes,algo_trading_rolling_sd_6840_minutes_percentile_75th,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 13:42:59.999,0.0780580100876875,1.149e-05,4507984769.0,0.6928,11951.0,0.029378750316156825,0.05526793733231172,0.8807866209812563,0.0,,4.824922609650687e-05,0,2.0,0.0
1,2023-01-20 13:43:59.999,0.0779897753777678,1.1485e-05,434056997.0,0.6922999999999999,13223.0,0.029399476493619375,0.055259580343518,0.8793099510001637,0.8807866209812563,4.824922609650687e-05,4.824922609650687e-05,0,2.0,0.0
2,2023-01-20 13:44:59.999,0.0767978843736187,1.1465e-05,2672123357.0,0.69155,14390.0,0.029419997814036557,0.05525111457917281,0.8575010100781113,0.8793099510001637,0.0007086579989278676,0.0005435558057200274,0,2.5,0.0
3,2023-01-20 13:45:59.999,0.0767611305306772,1.1465e-05,1074637641.0,0.6916,3858.0,0.02944056985874862,0.055242540646752734,0.8565963860083645,0.8575010100781113,0.000719142576690647,0.0007139002878092573,0,2.5,0.0
4,2023-01-20 13:46:59.999,0.0765774011642506,1.1465e-05,534996639.0,0.6918500000000001,12475.0,0.029461058944778462,0.0552340294418949,0.8530310516099064,0.8565963860083645,0.0007237183698159527,0.0007202865249719734,0,2.5,0.0
5,2023-01-20 13:47:59.999,0.0764401169774782,1.1455e-05,342000346.0,0.69085,19225.0,0.02948156876252041,0.055225423381125106,0.8503067127414227,0.8530310516099064,0.0007244372300585805,0.0007237183698159527,0,2.5,0.0
6,2023-01-20 13:48:59.999,0.076224333498688,1.145e-05,1232412500.0,0.69055,28595.0,0.02950193987859534,0.05521696204793064,0.846160163239978,0.8503067127414227,0.0007402021090822648,0.0007242575149979235,0,2.5,0.0
7,2023-01-20 13:49:59.999,0.0756819730134772,1.144e-05,1206230228.0,0.6900999999999999,20964.0,0.029522119402343675,0.055208612866089544,0.8360987754409969,0.846160163239978,0.0008244460975699822,0.0007323196695704227,0,2.5,0.0
8,2023-01-20 13:50:59.999,0.0756819730134772,1.144e-05,2485624799.0,0.6900999999999999,10587.0,0.02954199308164832,0.05520075836513827,0.8358577182332396,0.8360987754409969,0.0008589068341117994,0.0007612631062041942,0,2.5,0.0
9,2023-01-20 13:51:59.999,0.0754978443655751,1.144e-05,2881564240.0,0.69035,2377.0,0.02956174813245767,0.055193021858531977,0.8322808696878125,0.8358577182332396,0.0008932772791126491,0.0008244460975699822,0,2.5,0.0
10,2023-01-20 13:52:59.999,0.075971632213097,1.1445e-05,306987931.0,0.6903,2479.0,0.029581684598718957,0.055185153055971825,0.8406237012213555,0.8322808696878125,0.0008664946793295407,0.0008502916499763451,0,2.5,0.0
11,2023-01-20 13:53:59.999,0.0759348118184526,1.1445e-05,308983896.0,0.69035,3779.0,0.02960172254274784,0.05517709640507765,0.8397159744607543,0.8406237012213555,0.0008430653151810265,0.0008509860746464129,0,2.0,0.0
12,2023-01-20 13:54:59.999,0.0755395591619763,1.1435e-05,2545775880.0,0.6897,38410.0,0.029621641807914205,0.05516908292950201,0.8323125003317248,0.8397159744607543,0.0008472588898198085,0.0008501708758928062,0,2.0,0.0
13,2023-01-20 13:55:59.999,0.0758398195746501,1.143e-05,3755004804.0,0.6887,5929.0,0.029641752895134946,0.05516085409566472,0.8375154343947334,0.8323125003317248,0.0008275117539122345,0.0008472588898198085,0,2.0,0.0
14,2023-01-20 13:56:59.999,0.07576601038709,1.143e-05,4389895413.0,0.6888,20298.0,0.029662036413095963,0.055152302011998375,0.8359392498968423,0.8375154343947334,0.0008118731247852449,0.000846210496160113,0,2.0,0.0
15,2023-01-20 13:57:59.999,0.0756976225091161,1.1425e-05,399848859.0,0.6883,5385.0,0.029682258998566705,0.05514381821338646,0.8344609604740595,0.8359392498968423,0.0007995059640007647,0.0008451621025004174,0,2.0,0.0
16,2023-01-20 13:58:59.999,0.075618424153383,1.143e-05,797413173.0,0.6890000000000001,6792.0,0.029702587155313726,0.055135119014873446,0.8327874831590163,0.8344609604740595,0.0007905109212343553,0.000844113708840722,0,2.0,0.0
17,2023-01-20 13:59:59.999,0.0755077625895985,1.143e-05,492092631.0,0.6891499999999999,3207.0,0.02972282262700428,0.055126526406622606,0.830542806649502,0.8327874831590163,0.0007860836687870195,0.0008430653151810265,0,2.0,0.0
18,2023-01-20 14:00:59.999,0.0744528125621286,1.1415e-05,2501725991.0,0.6888000000000001,16843.0,0.029742939568731495,0.05511773835503958,0.81117031155015,0.830542806649502,0.0008626254132602412,0.000846210496160113,0,2.5,0.0
