index,close_time,historical_spread,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_6840_minutes,historical_rolling_sd_6840_minutes,historical_rolling_z_score_6840_minutes,historical_rolling_z_score_6840_minutes_lag_1,rolling_sd_6840_minutes,algo_trading_rolling_sd_6840_minutes_percentile_75th,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 16:38:59.999,0.013991649936381,6.579000000000001,791.08,0.00017301,14517627.44,0.01728709281007986,0.02358735155764955,-0.1397122888360107,0.0,,0.000727113342028124,0,2.0,0.0
1,2023-01-20 16:39:59.999,0.0150199434860596,6.580500000000001,4653.86,0.0001728799999999,32455996.74,0.017291753951974305,0.02358375265434234,-0.09632947305764801,-0.1397122888360107,0.000727113342028124,0.000727113342028124,0,2.0,0.0
2,2023-01-20 16:40:59.999,0.0163580979732245,6.5885,3628.73,0.00017286,27627157.9,0.017296532659221583,0.023580251155451218,-0.039797484760044174,-0.09632947305764801,0.001186600281399949,0.001071728546556993,0,2.5,0.0
3,2023-01-20 16:41:59.999,0.0166608079325474,6.584,2350.8,0.0001727,69620710.98,0.017301273213533655,0.023576863242947412,-0.027164991135020404,-0.039797484760044174,0.001236816990862386,0.0012117086361311674,0,2.5,0.0
4,2023-01-20 16:42:59.999,0.0151739204332237,6.580500000000001,21112.71,0.000172855,15042599.63,0.017305861182261344,0.02357339518577953,-0.09043842570134827,-0.027164991135020404,0.0010814614772723238,0.0011991544587655583,0,2.0,0.0
5,2023-01-20 16:43:59.999,0.0156150370175964,6.5905000000000005,2906.66,0.00017303,63087458.7,0.017310497357149873,0.02356994360225298,-0.0719331521604239,-0.09043842570134827,0.0009698979447096443,0.001186600281399949,0,2.0,0.0
6,2023-01-20 16:44:59.999,0.0161381954849488,6.5905000000000005,4814.22,0.0001729449999999,45342526.92,0.0173152246238106,0.023566465192655938,-0.04994508634364902,-0.0719331521604239,0.0009207166987336355,0.0011603155803680428,0,2.0,0.0
7,2023-01-20 16:45:59.999,0.0153730585647302,6.5885,10017.9,0.00017302,156653929.26,0.0173200012518036,0.023562759647674382,-0.08262795683465544,-0.04994508634364902,0.0008551256513074982,0.0011340308793361363,0,2.0,0.0
8,2023-01-20 16:46:59.999,0.0154963090573723,6.581,2970.07,0.000172815,53185136.29,0.01732478190327541,0.023559071646119496,-0.0776122622049195,-0.08262795683465544,0.0008000376195182176,0.00110774617830423,0,2.0,0.0
9,2023-01-20 16:47:59.999,0.0149016497500902,6.5935,12586.1,0.00017322,645571074.18,0.01732934828041319,0.023555574282779317,-0.1030625915199104,-0.0776122622049195,0.0007805286663671627,0.0010814614772723238,0,2.0,0.0
10,2023-01-20 16:48:59.999,0.0129135121658876,6.598,50374.77,0.000173655,116962082.94,0.01733368935542662,0.02355202374867646,-0.18767717104511747,-0.1030625915199104,0.0010694783975449956,0.0010784657073404918,0,2.0,0.0
11,2023-01-20 16:49:59.999,0.0140189194002928,6.605499999999999,1488.93,0.00017366,44924088.45,0.01733808554153523,0.023548597956285326,-0.14094962882308307,-0.18767717104511747,0.0010789333608474177,0.0010801974190598708,0,2.0,0.0
12,2023-01-20 16:50:59.999,0.013514171491888,6.5965,3673.04,0.0001735199999999,61625039.91,0.01734252667175349,0.023545011601215266,-0.1625972942679668,-0.14094962882308307,0.0011269549868197875,0.0010928348546591898,0,2.5,0.0
13,2023-01-20 16:51:59.999,0.0123344781673111,6.596,2426.39,0.0001737,28068832.48,0.017346786622677687,0.02354146890804467,-0.2129140061287239,-0.1625972942679668,0.0012980680127026559,0.0011269549868197875,0,2.5,0.0
14,2023-01-20 16:52:59.999,0.0128581054470195,6.6035,4408.1,0.0001738,54875479.9,0.01735114069871937,0.023537883904493098,-0.19088526691399843,-0.2129140061287239,0.0013497344235060746,0.0011716889577549085,0,2.5,0.0
15,2023-01-20 16:53:59.999,0.0135032524792055,6.611000000000001,8847.55,0.00017388,21475748.59,0.01735574134848345,0.02353405567835932,-0.1636984683783381,-0.19088526691399843,0.0013373595618223566,0.0012117086361311674,0,2.5,0.0
16,2023-01-20 16:54:59.999,0.0136220522548882,6.613,2296.63,0.00017391,197158354.89,0.017360466150859555,0.023530061155060837,-0.1588782056848713,-0.1636984683783381,0.0013171831928314476,0.0012521297463224535,0,2.5,0.0
17,2023-01-20 16:55:59.999,0.0133789455566866,6.6035,2614.75,0.000173715,40540682.03,0.017365420427414267,0.023525654411546307,-0.16945224141229923,-0.1588782056848713,0.001307746626637557,0.0012980680127026559,0,2.5,0.0
18,2023-01-20 16:56:59.999,0.0141836335093685,6.5995,1385.31,0.000173485,21526850.86,0.01737064905120103,0.023520971919408877,-0.13549676232565422,-0.16945224141229923,0.0012728801507116071,0.0012917710472048938,0,2.0,0.0
19,2023-01-20 16:57:59.999,0.0149593506535783,6.603,1264.7,0.000173445,54788710.74,0.017376068129896532,0.02351614531262567,-0.10276843607615876,-0.13549676232565422,0.001243623931367904,0.0012854740817071315,0,2.0,0.0
20,2023-01-20 16:58:59.999,0.0140019542005003,6.59,9946.78,0.00017328,32319343.11,0.017381219670145238,0.023511545623988838,-0.1437279166452193,-0.10276843607615876,0.001217011981122114,0.0012791771162093692,0,2.0,0.0
21,2023-01-20 16:59:59.999,0.0136043994133707,6.580500000000001,2010.99,0.00017311,128790410.32,0.017386401694980323,0.023506806046208684,-0.16088967059902234,-0.1437279166452193,0.0012021644776706827,0.0012728801507116071,0,2.0,0.0
22,2023-01-20 17:00:59.999,0.0134924711790702,6.5915,10083.44,0.0001733999999999,53422891.49,0.017391821091345284,0.02350163410907504,-0.16591824611759098,-0.16088967059902234,0.001190934427351037,0.0012655660958756814,0,2.0,0.0
23,2023-01-20 17:01:59.999,0.0137090269390061,6.599,12099.6,0.00017355,47123653.17,0.017397388417889653,0.023496249945734873,-0.1569766021131844,-0.16591824611759098,0.0011731739315599134,0.0012582520410397554,0,2.0,0.0
24,2023-01-20 17:02:59.999,0.0143102218856743,6.5975,4348.67,0.000173415,64994347.93,0.017402761483322118,0.023491340700249712,-0.13164593869327113,-0.1569766021131844,0.0011485301429738325,0.0012509379862038297,0,2.0,0.0
25,2023-01-20 17:03:59.999,0.0136367176187981,6.605,11803.34,0.00017371,86452027.83,0.017407875084913836,0.02348671298903304,-0.16056557032381047,-0.13164593869327113,0.001134360941485405,0.001243623931367904,0,2.0,0.0
26,2023-01-20 17:04:59.999,0.0133825944999586,6.61,2814.92,0.0001738749999999,116256192.34,0.017412784244543702,0.023482361433154353,-0.17162625471282222,-0.16056557032381047,0.0011274047658245382,0.0012419221962415245,0,2.0,0.0
27,2023-01-20 17:05:59.999,0.0139213388384966,6.608499999999999,4280.14,0.00017375,34223981.89,0.017417900438120613,0.023477787512744822,-0.1489306263516491,-0.17162625471282222,0.0011086656235486435,0.001240220461115145,0,2.0,0.0
28,2023-01-20 17:06:59.999,0.0142325189644854,6.614,721.31,0.000173835,64227995.52,0.017423005469993463,0.02347329754950195,-0.1359198254433475,-0.1489306263516491,0.0010887373950042513,0.0012385187259887655,0,2.0,0.0
29,2023-01-20 17:07:59.999,0.0138344814562554,6.614,2622.76,0.0001739,226927765.86,0.01742817588020287,0.023468611125127544,-0.15312769915471247,-0.1359198254433475,0.00107297877413561,0.001236816990862386,0,2.0,0.0
30,2023-01-20 17:08:59.999,0.014142562846878,6.613,1625.5,0.000173825,97730819.05,0.017433596994293296,0.02346356831767854,-0.14026145140659102,-0.15312769915471247,0.0010551978291714562,0.001231865738427318,0,2.0,0.0
31,2023-01-20 17:09:59.999,0.0139225583484599,6.616,3436.42,0.000173935,85950144.63,0.01743893194940957,0.023458620354278606,-0.14989686298019314,-0.14026145140659102,0.0010398254144317735,0.0012269144859922499,0,2.0,0.0
32,2023-01-20 17:10:59.999,0.0133915941713063,6.6135,2339.12,0.00017396,15676114.44,0.01744407933057788,0.023453868478465117,-0.1727853621671193,-0.14989686298019314,0.0010344628599217149,0.001221963233557182,0,2.0,0.0
33,2023-01-20 17:11:59.999,0.0125427881561002,6.618,5875.74,0.00017421,95449589.32,0.017448912084795678,0.023449451977972935,-0.209221261686798,-0.1727853621671193,0.0010589779862005448,0.001217011981122114,0,2.0,0.0
34,2023-01-20 17:12:59.999,0.0114066308067393,6.622,3881.47,0.000174495,44863496.48,0.017453464640506178,0.023445255329701594,-0.2579129017250008,-0.209221261686798,0.001143811639195726,0.0012133001052592562,0,2.0,0.0
35,2023-01-20 17:13:59.999,0.0109258955928197,6.617,4454.59,0.0001744499999999,56933253.43,0.01745789369204142,0.023441159935806654,-0.27865507155403235,-0.2579129017250008,0.0012453999071638795,0.0012269144859922499,0,2.5,0.0
36,2023-01-20 17:14:59.999,0.0116839308121559,6.6105,2128.76,0.000174165,55930445.81,0.01746252815087626,0.023436883929478434,-0.24655996744738573,-0.27865507155403235,0.0012862984796788931,0.0012385187259887655,0,2.5,0.0
37,2023-01-20 17:15:59.999,0.0116228006292882,6.6105,1785.72,0.000174175,46585350.54,0.017467238094202454,0.023432472361587763,-0.24941616807345038,-0.24655996744738573,0.0013237789931916971,0.001243623931367904,0,2.5,0.0
38,2023-01-20 17:16:59.999,0.0128161191041282,6.619,3404.42,0.00017419,169136877.86,0.01747206982385598,0.023428105082349025,-0.19873355968663556,-0.24941616807345038,0.0013174924932996767,0.0012449559132148855,0,2.5,0.0
39,2023-01-20 17:17:59.999,0.0140097042245592,6.6265,10046.87,0.00017418,61751065.21,0.017477113228284522,0.02342364566724348,-0.1480302875557189,-0.19873355968663556,0.001300703182776473,0.0012591400289377434,0,2.5,0.0
40,2023-01-20 17:18:59.999,0.013350074408839,6.628,1106.61,0.000174325,57120468.62,0.01748203702355458,0.023419237463993676,-0.17643454963332345,-0.1480302875557189,0.0012868579857242836,0.0012762347329534286,0,2.5,0.0
41,2023-01-20 17:19:59.999,0.0134004322325864,6.625500000000001,7301.26,0.000174255,57158459.48,0.017486957921732976,0.02341484265637014,-0.17452714712284487,-0.17643454963332345,0.0012729809694187646,0.0012729809694187646,0,2.0,0.0
42,2023-01-20 17:20:59.999,0.01390853614941,6.6315,1317.45,0.00017432,63123477.55,0.01749211126287595,0.023410175117730147,-0.15307767222774257,-0.17452714712284487,0.0012577763037763584,0.0012729557647419751,0,2.0,0.0
43,2023-01-20 17:21:59.999,0.0135620156849505,6.629,7809.61,0.000174315,28058197.8,0.01749726641740382,0.02340542618152073,-0.16813411992302527,-0.15307767222774257,0.0012437883509024068,0.0012729305600651859,0,2.0,0.0
44,2023-01-20 17:22:59.999,0.0134758953877369,6.626,4028.57,0.000174255,39136166.67,0.017502217178181192,0.02340099322498715,-0.17205773070115077,-0.16813411992302527,0.0012307507037243356,0.0012729053553883966,0,2.0,0.0
45,2023-01-20 17:23:59.999,0.0131416780668889,6.625,1839.64,0.000174285,63837374.48,0.01750710856321529,0.02339658416114399,-0.1865840956209456,-0.17205773070115077,0.0012212101787823532,0.0012728801507116071,0,2.0,0.0
46,2023-01-20 17:24:59.999,0.0129204744543525,6.6205,3473.34,0.00017421,50728820.55,0.01751199872534454,0.023392128977866033,-0.1962850100278006,-0.1865840956209456,0.0012148747089593798,0.0012691041889777948,0,2.0,0.0
47,2023-01-20 17:25:59.999,0.0115295780364981,6.6115,2501.13,0.000174215,54503041.47,0.017516736118088252,0.023387635283496525,-0.2559967268608378,-0.1962850100278006,0.0012455667452864474,0.0012653282272439828,0,2.0,0.0
48,2023-01-20 17:26:59.999,0.0108341500407824,6.6065000000000005,11018.91,0.000174205,42812331.92,0.01752126665113148,0.023383338433234924,-0.2859778397102027,-0.2559967268608378,0.0013009097997547009,0.0012729053553883966,0,2.5,0.0
49,2023-01-20 17:27:59.999,0.0100558401657373,6.606,3545.24,0.00017432,36619526.3,0.017525677579468057,0.02337908374785308,-0.3195094168058112,-0.2859778397102027,0.0013862640656104874,0.0012729809694187646,0,2.5,0.0
50,2023-01-20 17:28:59.999,0.0101408000443417,6.611000000000001,732.74,0.00017443,79659550.98,0.017530150292601698,0.02337474364978352,-0.3161254026556322,-0.3195094168058112,0.0014560406261885706,0.001282969102113861,0,2.5,0.0
51,2023-01-20 17:29:59.999,0.0109767376392628,6.603,6459.83,0.0001740949999999,146456973.93,0.01753461747183941,0.023370570666493878,-0.28060418062356385,-0.3161254026556322,0.001485120161106392,0.0012865782327015885,0,2.5,0.0
52,2023-01-20 17:30:59.999,0.0114064253497705,6.602,7422.12,0.000174,86791257.32,0.01753912840213584,0.02336640925661981,-0.2624580860933058,-0.28060418062356385,0.0014985715175764023,0.0012896604924688766,0,2.5,0.0
53,2023-01-20 17:31:59.999,0.0118705039167217,6.6085,1515.24,0.0001740849999999,57322794.19,0.017543766609798388,0.023362134465900887,-0.24284008386979022,-0.2624580860933058,0.0015000172266334268,0.0012980680127026559,0,2.5,0.0
54,2023-01-20 17:32:59.999,0.0122375273536547,6.6085,2639.51,0.000174025,177896783.77,0.017548372565715627,0.02335798183797583,-0.2273674690262177,-0.24284008386979022,0.001494725780203182,0.0013000443902580188,0,2.5,0.0
55,2023-01-20 17:33:59.999,0.011809345642554,6.6085,5155.91,0.0001740949999999,3742029.65,0.017552859995455906,0.02335393010159924,-0.2459335250176414,-0.2273674690262177,0.0014963942767667955,0.001300806491265587,0,2.5,0.0
56,2023-01-20 17:34:59.999,0.0118301353787622,6.605,6243.65,0.000174005,86687742.96,0.01755751759706022,0.023349611116802775,-0.2452881202024173,-0.2459335250176414,0.0014970968444591676,0.001302619006475415,0,2.5,0.0
57,2023-01-20 17:35:59.999,0.0100116775356351,6.593,19816.24,0.000174005,38128848.76,0.017561973636693817,0.02334526190272079,-0.32341877904478605,-0.2452881202024173,0.0015473641862343162,0.001307746626637557,0,2.5,0.0
58,2023-01-20 17:36:59.999,0.0084082723446066,6.577,14132.06,0.00017387,37295764.54,0.017565967347162113,0.023341358717610085,-0.3923377003604513,-0.32341877904478605,0.0016606262974165921,0.0013148240512829749,0,2.5,0.0
59,2023-01-20 17:37:59.999,0.0101242528606384,6.577,3423.93,0.00017359,84544753.1,0.017570156775995466,0.023337450700085978,-0.3190538680100837,-0.3923377003604513,0.0016940441893151044,0.0013173378430655623,0,2.5,0.0
60,2023-01-20 17:38:59.999,0.0114101000873052,6.579000000000001,2754.2,0.00017343,57457571.12,0.017574420272786676,0.02333366080983111,-0.26418144309718766,-0.3190538680100837,0.0016947433117914586,0.0013190641182726818,0,2.5,0.0
61,2023-01-20 17:39:59.999,0.0116581197440819,6.5875,2258.0,0.0001736,53794804.03,0.01757868125568315,0.023329918629323966,-0.25377548913349174,-0.26418144309718766,0.0016911756301568994,0.001327174135349362,0,2.5,0.0
62,2023-01-20 17:40:59.999,0.0116007107161326,6.595000000000001,2244.24,0.000173795,58324381.83,0.01758282238342762,0.023326342968410022,-0.2564530443283102,-0.25377548913349174,0.001688189971618312,0.0013404532772432862,0,2.5,0.0
63,2023-01-20 17:41:59.999,0.0117315970864186,6.5995,3751.77,0.0001738849999999,71124995.04,0.01758700745870235,0.02332272457325312,-0.251060306178757,-0.2564530443283102,0.0016832438633420622,0.0013588668340321778,0,2.5,0.0
64,2023-01-20 17:42:59.999,0.0112142131437149,6.5975,920.44,0.00017392,52699804.63,0.017591232766112002,0.023318951382796226,-0.2734693991043614,-0.251060306178757,0.0016857034316956354,0.0014037082057550081,0,2.5,0.0
65,2023-01-20 17:43:59.999,0.0109650525170117,6.6005,3040.46,0.000174035,11257947.06,0.01759541823040205,0.02331519214829737,-0.28437962986612325,-0.2734693991043614,0.0016919634317470729,0.001463310509918026,0,2.5,0.0
66,2023-01-20 17:44:59.999,0.0129517286244738,6.6025,681.99,0.00017376,85514478.05,0.017599846828521178,0.02331143251405499,-0.19939221672648913,-0.28437962986612325,0.001679108159234237,0.0014875215658805895,0,2.5,0.0
67,2023-01-20 17:45:59.999,0.0128257637209578,6.6045,1635.35,0.0001738299999999,29760240.59,0.01760431634812706,0.023307585678979382,-0.20502134768419772,-0.19939221672648913,0.0016666673612588257,0.0014951429043440854,0,2.5,0.0
68,2023-01-20 17:46:59.999,0.0134366364244939,6.6055,771.22,0.000173755,33574995.13,0.017608783521095624,0.023303858010945602,-0.17903246297853798,-0.20502134768419772,0.0016552043531942145,0.0014965699186898886,0,2.5,0.0
69,2023-01-20 17:47:59.999,0.013357222242126,6.5985,5752.65,0.000173595,32820664.34,0.017613257371743005,0.023300103681220954,-0.18266163910022495,-0.17903246297853798,0.0016437033897924926,0.0014974655127384762,0,2.5,0.0
70,2023-01-20 17:48:59.999,0.014140448310087,6.598,2105.39,0.0001734549999999,64040555.36,0.017617821285781102,0.02329636536098848,-0.14926675993488778,-0.18266163910022495,0.0016374186648661943,0.0014989329448406585,0,2.5,0.0
71,2023-01-20 17:49:59.999,0.015252002592522,6.6025,521.6,0.000173385,17107726.61,0.01762248200041461,0.023292702381524418,-0.10176918800855221,-0.14926675993488778,0.0016468632381398415,0.0015118539665336492,0,2.5,0.0
72,2023-01-20 17:50:59.999,0.0143810226887879,6.6085,1002.84,0.000173675,77451453.21,0.01762690727290435,0.023289210549080418,-0.13937289017487173,-0.10176918800855221,0.0016427063126018165,0.0015698778058922858,0,2.5,0.0
73,2023-01-20 17:51:59.999,0.0148594879593133,6.6145,1729.11,0.000173745,94530983.91,0.017631240545365502,0.023285937577577277,-0.11903117823012654,-0.13937289017487173,0.0016445419661189273,0.0016387405768001,0,2.5,0.0
74,2023-01-20 17:52:59.999,0.0148554537778213,6.6165,587.0,0.000173795,16782017.96,0.017635493343758493,0.023282773692268506,-0.11940328084107774,-0.11903117823012654,0.0016459250240934103,0.0016429555818994854,0,2.5,0.0
75,2023-01-20 17:53:59.999,0.0160846417034914,6.622,294.43,0.00017373,35990289.38,0.017639768549756473,0.023279803581324972,-0.06680154498866103,-0.11940328084107774,0.0016698339784403642,0.0016439130338741013,0,2.5,0.0
76,2023-01-20 17:54:59.999,0.0156208325585218,6.6240000000000006,7104.17,0.000173855,46682719.16,0.01764401909838217,0.023276780149916458,-0.086918660004942,-0.06680154498866103,0.0016823092295417633,0.0016448877306125482,0,2.5,0.0
77,2023-01-20 17:55:59.999,0.0149555462438186,6.619999999999999,985.85,0.000173865,17117043.71,0.017648200285590523,0.0232737280111188,-0.11569500341696579,-0.086918660004942,0.001683207536799336,0.0016461595776050182,0,2.5,0.0
78,2023-01-20 17:56:59.999,0.0144123731969543,6.616,2267.05,0.000173855,12695010.94,0.017652455773184042,0.023270474654111275,-0.13923577513522295,-0.11569500341696579,0.001677784912141725,0.001648948516903435,0,2.5,0.0
79,2023-01-20 17:57:59.999,0.0149106338405164,6.6195,2810.1,0.00017386,4062593.07,0.017656841158120305,0.02326713087932681,-0.11802947823033692,-0.13923577513522295,0.0016776652072370783,0.001656559839249809,0,2.5,0.0
80,2023-01-20 17:58:59.999,0.0148371139043064,6.618,3255.87,0.000173835,42158623.94,0.017661138625676243,0.02326389483382649,-0.12139088237553482,-0.11802947823033692,0.001676414967025033,0.0016621365633771505,0,2.5,0.0
81,2023-01-20 17:59:59.999,0.0145062049944844,6.615,1551.32,0.000173815,22559123.43,0.017665462107572256,0.023260559900383837,-0.13582033822993764,-0.12139088237553482,0.001671597153434459,0.0016674590155542103,0,2.5,0.0
82,2023-01-20 18:00:59.999,0.0152025950820835,6.619,15667.6,0.0001738,73723367.06,0.01767006581599152,0.023256955544189748,-0.10609603347349836,-0.13582033822993764,0.0016746204039331655,0.001670274772188888,0,2.5,0.0
83,2023-01-20 18:01:59.999,0.0148841637910557,6.625,2960.43,0.000174,53678071.65,0.017675014550304756,0.02325276052241639,-0.12002234128539653,-0.10609603347349836,0.0016733344802895042,0.0016720314851482202,0,2.5,0.0
84,2023-01-20 18:02:59.999,0.0160439875109048,6.6335,4677.49,0.00017402,104590723.36,0.017679731341013697,0.023249156675771092,-0.07035712533235983,-0.12002234128539653,0.0016892070995337012,0.0016736559612004196,0,2.5,0.0
85,2023-01-20 18:03:59.999,0.015465032154541,6.6325,832.62,0.00017409,37648183.01,0.01768425738206619,0.023245711438564017,-0.09546815692823038,-0.07035712533235983,0.0016944969777336878,0.0016750690447061324,0,2.5,0.0
86,2023-01-20 18:04:59.999,0.0144805772227627,6.628,5823.43,0.00017414,37682023.12,0.017688514525568903,0.023242457743041605,-0.1380205715880716,-0.09546815692823038,0.0016887017627727407,0.0016767275270780442,0,2.5,0.0
87,2023-01-20 18:05:59.999,0.0133591360605578,6.623,911.61,0.0001742,79652857.95,0.017692640862965528,0.02323918315262737,-0.18647405865975075,-0.1380205715880716,0.0016789736932815514,0.00167769513346324,0,2.5,0.0
88,2023-01-20 18:06:59.999,0.0126667318740629,6.617000000000001,7197.21,0.000174165,36294656.98,0.017696802935156394,0.023235733077034075,-0.21647998126063672,-0.18647405865975075,0.001671204204123342,0.00167769513346324,0,2.0,0.0
