close_time,spread
2023-01-01 00:00:59.999,0.007646170237881528
2023-01-01 00:01:59.999,0.002785834245229546
2023-01-01 00:02:59.999,0.0031793325523636617
2023-01-01 00:03:59.999,0.0050779555273778865
2023-01-01 00:04:59.999,0.003392104376909816
2023-01-01 00:05:59.999,0.0017591901846665814
2023-01-01 00:06:59.999,-0.00040650685374357676
2023-01-01 00:07:59.999,-0.0017828098896250089
2023-01-01 00:08:59.999,-0.002753578532831563
2023-01-01 00:09:59.999,-0.009842537742481505
2023-01-01 00:10:59.999,-0.018137688075354763
2023-01-01 00:11:59.999,-0.02313061095977753
2023-01-01 00:12:59.999,-0.018400715775749976
2023-01-01 00:13:59.999,-0.019901991269825198
2023-01-01 00:14:59.999,-0.021441395527691837
2023-01-01 00:15:59.999,-0.018159596172247966
2023-01-01 00:16:59.999,-0.013544488838210439
2023-01-01 00:17:59.999,-0.015828314161407148
2023-01-01 00:18:59.999,-0.016130380856650556
2023-01-01 00:19:59.999,-0.019151297473448403
2023-01-01 00:20:59.999,-0.01997831618230217
2023-01-01 00:21:59.999,-0.022068706995108156
2023-01-01 00:22:59.999,-0.020104207426414417
2023-01-01 00:23:59.999,-0.020892482722264544
2023-01-01 00:24:59.999,-0.022506264427457123
2023-01-01 00:25:59.999,-0.028973408101522435
2023-01-01 00:26:59.999,-0.028013106411845567
2023-01-01 00:27:59.999,-0.029745314193594025
2023-01-01 00:28:59.999,-0.029795650058525386
2023-01-01 00:29:59.999,-0.03289817792105282
2023-01-01 00:30:59.999,-0.034727685350814
2023-01-01 00:31:59.999,-0.03364635648644734
2023-01-01 00:32:59.999,-0.03155417706589672
2023-01-01 00:33:59.999,-0.03116893004792809
2023-01-01 00:34:59.999,-0.0320922148566955
2023-01-01 00:35:59.999,-0.0315327112319527
2023-01-01 00:36:59.999,-0.03053655261937402
2023-01-01 00:37:59.999,-0.02740606433004747
2023-01-01 00:38:59.999,-0.028753557912268995
2023-01-01 00:39:59.999,-0.030500422565681667
2023-01-01 00:40:59.999,-0.031373409253523526
2023-01-01 00:41:59.999,-0.029416224205753516
2023-01-01 00:42:59.999,-0.02793060565879879
2023-01-01 00:43:59.999,-0.028542435085792683
2023-01-01 00:44:59.999,-0.02719468523213245
2023-01-01 00:45:59.999,-0.025182469802875224
2023-01-01 00:46:59.999,-0.025081267668377955
2023-01-01 00:47:59.999,-0.02599300273222846
2023-01-01 00:48:59.999,-0.027814942838779666
2023-01-01 00:49:59.999,-0.02983806824286725
2023-01-01 00:50:59.999,-0.024993768115427223
2023-01-01 00:51:59.999,-0.02534374843111356
2023-01-01 00:52:59.999,-0.023680916744362485
2023-01-01 00:53:59.999,-0.02411860848604666
2023-01-01 00:54:59.999,-0.03215884348300127
2023-01-01 00:55:59.999,-0.03446198938392095
2023-01-01 00:56:59.999,-0.03559488765442617
2023-01-01 00:57:59.999,-0.047883741068800584
2023-01-01 00:58:59.999,-0.04596194703462653
2023-01-01 00:59:59.999,-0.04726365693498702
2023-01-01 01:00:59.999,-0.0466767461465738
2023-01-01 01:01:59.999,-0.044572728429656316
2023-01-01 01:02:59.999,-0.04419168370786544
2023-01-01 01:03:59.999,-0.04532082488342973
2023-01-01 01:04:59.999,-0.04718581831992594
2023-01-01 01:05:59.999,-0.04821721565204398
2023-01-01 01:06:59.999,-0.04451351526546929
