index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_LTCUSDT,actual_LTCUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_LTCUSDT,log_prediction_LTCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_720_minutes,actual_spread_rolling_sd_720_minutes,predicted_spread_rolling_mean_720_minutes,predicted_spread_rolling_sd_720_minutes,predicted_rolling_z_score_720_minutes,actual_rolling_z_score_720_minutes,actual_rolling_z_score_720_minutes_lag_1,predicted_spread_rolling_sd_720_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_mid,historical_LTCUSDT_vol,signal_720_minutes,threshold_720_minutes,delayed_signal_720_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,86.0426974285106,86.07,-0.9250792379072343,-0.9263773966050354,4.455160918661383,4.454843654774101,0.04058542521712394,0.04164391013235158,0.04385955308959719,0.0017332802534721177,0.043855011996847576,0.0017363585854233276,-1.8830135705675715,-1.278294697471585,0.0,0.0017363585854233276,0.0416439101323513,0.3964999999999999,330335.0,86.07,457.795,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,85.9326347200173,86.15,-0.9248270628964415,-0.9260146798136826,4.456089962973938,4.453563672091176,0.0419150919310578,0.041194248049499116,0.04386225854369645,0.0017275883102595981,0.04385955789652219,0.0017279100704048998,-1.1253282209349837,-1.5443554916138686,-1.278294697471585,0.0017342464566687207,0.0411942480494991,0.3966,367451.0,86.15,460.176,0,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,86.00412469861625,86.39,-0.9233153468111195,-0.9264384326738009,4.458871928370793,4.454395256715204,0.04086312690951743,0.04060435662012685,0.04386458424776741,0.0017220649586257922,0.043860421338837795,0.0017244918490133868,-1.738073990338179,-1.8932082737704758,-1.5443554916138686,0.0017321343279141136,0.0406043566201264,0.3972,800336.0,86.39,2308.643,0,2.0,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,86.24653697051085,86.39,-0.9228119488644206,-0.9252233356986732,4.458871928370793,4.457209904038852,0.03995192714016316,0.041107754566825694,0.04386702622177225,0.0017168995354963211,0.04386159612595864,0.0017218842822960343,-2.2705759184828405,-1.6071247023483561,-1.8932082737704758,0.0017300221991595067,0.0411077545668261,0.3974,325232.0,86.38999999999999,349.018,2,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,86.24684445428977,86.37,-0.9240709191931175,-0.9253336911307692,4.458640393292194,4.457213469204964,0.03983887843952427,0.04002369506255843,0.04386828645464219,0.0017137420890345689,0.043862697816618446,0.0017191062302283743,-2.3406461487604693,-2.243389723975094,-1.6071247023483561,0.0017279100704048998,0.0400236950625583,0.3969,390580.0,86.37,355.103,0,2.0,2
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,86.22736666891568,86.409996,-0.9238190486727818,-0.927438572971053,4.4591033635623685,4.456987606041653,0.03790462263285055,0.03992581939267259,0.043869777832947196,0.0017098388576498114,0.04386150438606772,0.001723014222521661,-3.4572446793266596,-2.3066258101629598,-2.243389723975094,0.0017270555150570217,0.0399258348004876,0.397,207685.0,86.41,249.329,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,86.26733350469607,86.425,-0.9231894735653117,-0.927155985030084,4.459276985807688,4.457451003890461,0.037837141373660566,0.040424233337644555,0.04387096367648479,0.0017071506312077215,0.043862594990905286,0.0017206819263595786,-3.5017823602022045,-2.0189960252083035,-2.3066258101629598,0.0017262009597091433,0.040424233337645,0.39725,202179.0,86.425,305.552,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,86.28437766024882,86.409996,-0.9229377745959487,-0.9263339115453708,4.4591033635623685,4.4576485580670395,0.03850997456137861,0.04080709346950562,0.04387311997752353,0.001702291833841979,0.04386568149567034,0.001712780394507194,-3.126908126381659,-1.8011168514496476,-2.0189960252083035,0.001725346404361265,0.0408070584994861,0.39735,440693.0,86.41,1113.619,2,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,86.2637130009447,86.555,-0.9220573267684922,-0.9261083729870486,4.460780050028693,4.4574090345889905,0.03891645869939164,0.040420905528811835,0.04387404155210506,0.0017002418052450192,0.04386716557033985,0.0017090505271470373,-2.8967586342883336,-2.030967602749656,-1.8011168514496476,0.0017244918490133868,0.040420905528812,0.3977,360435.0,86.555,1662.993,0,2.0,2
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,86.39726592263615,86.425,-0.9220573267684922,-0.9246847352177155,4.459276985807688,4.458956030895381,0.0391714338151955,0.041556380134464055,0.04387618161301084,0.0016963490924826654,0.04386965630399861,0.001704190855901096,-2.756864040512007,-1.3675259938104323,-2.030967602749656,0.0017241224423904552,0.0415563801344642,0.3977,368463.0,86.425,352.634,2,2.0,0
10,2023-01-20 17:08:59.999,0.3969564167122243,0.3981,86.26748220035283,86.325,-0.9210520489758656,-0.9239287859026845,4.458119243276056,4.457452727550189,0.04106303837981817,0.043436262768441036,0.04388111189131795,0.0016898924780696485,0.04387720332888869,0.0016919737371250433,-1.6632438715344788,-0.2632410811042025,-1.3675259938104323,0.0017237530357675239,0.0434362627684405,0.3981,702715.0,86.32499999999999,2328.667,0,2.0,2
11,2023-01-20 17:09:59.999,0.3979753345906591,0.39825,86.17823452889797,86.32,-0.9206753301919791,-0.9213652490084331,4.458061320949879,4.4564176461214835,0.04440851703055115,0.04385673838557225,0.04388656344291065,0.0016834616546095253,0.043887287372990594,0.0016824059452637526,0.30981206350816,-0.017716505307226568,-0.2632410811042025,0.0017233836291445925,0.0438567383855721,0.39825,223741.0,86.32,257.801,0,2.0,0
12,2023-01-20 17:10:59.999,0.3984589250933589,0.39805,86.1802059238044,86.21,-0.9211776534475499,-0.9201508598576635,4.456786180221833,4.45644052164648,0.045605625098209535,0.044317707246928184,0.04389211749053926,0.0016782703361187853,0.04389449406142369,0.001678318038576432,1.0195511204999281,0.2535883208024468,-0.017716505307226568,0.001723014222521661,0.044317707246928,0.39805,296691.0,86.21000000000001,1058.485,4,2.0,0
13,2023-01-20 17:11:59.999,0.3979261511150145,0.398,86.09259323174291,86.225,-0.9213032736976993,-0.9214888408764984,4.456960158822905,4.455423382550298,0.04503603148291446,0.04406065662894576,0.04389731452342069,0.0016729822265280857,0.04389889388120085,0.0016723586786843265,0.6799603555190796,0.09763529040236908,0.2535883208024468,0.0017227317374652544,0.0440606566289458,0.398,176159.0,86.225,558.663,0,2.0,4
14,2023-01-20 17:12:59.999,0.3972886179559407,0.39805,86.17540191027815,86.29,-0.9211776534475499,-0.9230922650593979,4.4577137165202165,4.456384776276917,0.04270633216994757,0.04361700936727886,0.04390245087011739,0.0016664238890438435,0.04390079189827249,0.0016658627199170396,-0.717021705356614,-0.17128985290910106,0.09763529040236908,0.0017224492524088478,0.0436170093672796,0.39805,113913.0,86.28999999999999,443.148,3,2.0,0
15,2023-01-20 17:13:59.999,0.3969022786971657,0.3978,86.2587576004376,86.28,-0.9218059125622653,-0.9240651779720933,4.457597821520956,4.457351588153275,0.041003051040973904,0.04307630195311196,0.043907015480457,0.0016596397096639477,0.043902987790527065,0.0016620059436666438,-1.744841383151404,-0.5005384738072136,-0.17128985290910106,0.001722166767352441,0.0430763019531124,0.3978,358643.0,86.28,560.905,0,2.0,3
16,2023-01-20 17:14:59.999,0.3965274559345401,0.39735,86.25102811760996,86.22,-0.9229377745959487,-0.9250099945680648,4.4569021693189885,4.457261976044598,0.04012593100270068,0.042469963312681824,0.0439103078776035,0.0016544260999642073,0.043905059088595315,0.0016592664871341277,-2.277589594678019,-0.8706007267129285,-0.5005384738072136,0.0017218842822960343,0.0424699633126817,0.39735,269248.0,86.22,952.016,2,2.0,0
17,2023-01-20 17:15:59.999,0.3962328742465158,0.39735,86.18265368307729,86.22,-0.9229377745959487,-0.9257531742917916,4.4569021693189885,4.456468924044522,0.03998185436084112,0.042469963312681824,0.04391307164948412,0.001650350520643433,0.04390761919832095,0.0016556824188229775,-2.3710856580035773,-0.8744253531302301,-0.8706007267129285,0.0017215836933119205,0.0424699633126817,0.39735,282948.0,86.22,145.955,2,2.0,2
18,2023-01-20 17:16:59.999,0.3965472166844349,0.3977,86.16817839638212,86.34,-0.9220573267684922,-0.92496016130373,4.458292990127331,4.456300949378492,0.040901762104964656,0.042299729681012144,0.043915482557079166,0.001646720015482691,0.04391130263966985,0.0016493954747752138,-1.8246324673076644,-0.9811946541461141,-0.8744253531302301,0.0017212831043278065,0.0422997296810123,0.3977,400452.0,86.34,324.57,0,2.0,2
19,2023-01-20 17:17:59.999,0.3973260727763174,0.39715,86.28464208284207,86.33,-0.923441235902996,-0.9229979934058752,4.4581771622474315,4.457651622610069,0.041843577622955985,0.041003321542416815,0.04391686337427744,0.0016438582013943725,0.04391398780458074,0.00164452894412672,-1.2589685265309718,-1.772380263327621,-0.9811946541461141,0.0017209825153436924,0.0410033215424165,0.39715,559916.0,86.33000000000001,212.223,0,2.0,0
