index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_rolling_mean_3240_minutes,historical_rolling_sd_3240_minutes,historical_rolling_z_score_3240_minutes,historical_rolling_z_score_3240_minutes_lag_1,rolling_sd_3240_minutes,algo_trading_rolling_sd_3240_minutes_percentile_75th,signal_3240_minutes,threshold_3240_minutes,delayed_signal_3240_minutes
0,2023-01-20 16:58:59.999,0.0416439101323513,0.3964999999999999,330335.0,86.07,457.795,0.03747128346074242,0.012154088718908619,0.34331053262079264,0.0,,0.00031795910802725835,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0411942480494991,0.3966,367451.0,86.15,460.176,0.037477094872746766,0.01215136565354153,0.3059041496022274,0.34331053262079264,0.00031795910802725835,0.00031795910802725835,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0406043566201264,0.3972,800336.0,86.39,2308.643,0.037482763954541906,0.012148538340493722,0.25695211869065343,0.3059041496022274,0.0005213507124098366,0.000470502811314192,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0411077545668261,0.3974,325232.0,86.38999999999999,349.018,0.03748856418169434,0.012145781142779574,0.297979219499052,0.25695211869065343,0.000426144810844026,0.0004737477616269313,0,2.0,0.0
4,2023-01-20 17:02:59.999,0.0400236950625583,0.3969,390580.0,86.37,355.103,0.03749396784277635,0.012143012879549097,0.2083278050410732,0.297979219499052,0.0006199530957484871,0.0005460013082444992,0,2.5,0.0
5,2023-01-20 17:03:59.999,0.0399258348004876,0.397,207685.0,86.41,249.329,0.03749942356040018,0.012140132991749208,0.19986694064525315,0.2083278050410732,0.0006859153169177011,0.0006199530957484871,0,2.5,0.0
6,2023-01-20 17:04:59.999,0.040424233337645,0.39725,202179.0,86.425,305.552,0.037504982745444615,0.01213734676797534,0.24051801831211514,0.19986694064525315,0.0006381410218597622,0.0006335940403319434,0,2.5,0.0
7,2023-01-20 17:05:59.999,0.0408070584994861,0.39735,440693.0,86.41,1113.619,0.0375107287184565,0.012134501568636545,0.27164937615150664,0.24051801831211514,0.0005919386678711201,0.0006290470588041246,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.040420905528812,0.3977,360435.0,86.555,1662.993,0.03751630231579041,0.012131689371353801,0.23942281442518185,0.27164937615150664,0.0005623997297704323,0.0006245000772763059,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0415563801344642,0.3977,368463.0,86.425,352.634,0.03752217508658125,0.012129037869529746,0.3326071771956108,0.23942281442518185,0.0005977725982777403,0.0006199530957484871,0,2.0,0.0
10,2023-01-20 17:08:59.999,0.0434362627684405,0.3981,702715.0,86.32499999999999,2328.667,0.037528599089046495,0.01212665637772888,0.4871634435229551,0.3326071771956108,0.000983596301279292,0.0006335940403319434,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0438567383855721,0.39825,223741.0,86.32,257.801,0.03753517994026736,0.012124303033547836,0.5213956157160579,0.4871634435229551,0.0012463322121158663,0.0006620281693887316,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.044317707246928,0.39805,296691.0,86.21000000000001,1058.485,0.03754179573083469,0.012122153822737807,0.5589692735447371,0.5213956157160579,0.0014655218481868452,0.0007603355630080989,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0440606566289458,0.398,176159.0,86.225,558.663,0.03754810894035321,0.012120220620273799,0.5373291372022462,0.5589692735447371,0.0015671635161967625,0.000983596301279292,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0436170093672796,0.39805,113913.0,86.28999999999999,443.148,0.03755421954742248,0.01211828782607212,0.5003008598964958,0.5373291372022462,0.0015916345777709907,0.0011806482344067226,0,2.5,0.0
