index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_rolling_mean_360_minutes,historical_rolling_sd_360_minutes,historical_rolling_z_score_360_minutes,historical_rolling_z_score_360_minutes_lag_1,rolling_sd_360_minutes,algo_trading_rolling_sd_360_minutes_percentile_75th,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 16:58:59.999,0.0416439101323513,0.3964999999999999,330335.0,86.07,457.795,0.04413576395184349,0.0013865117444310441,-1.797210755336745,0.0,,0.00031795910802725835,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0411942480494991,0.3966,367451.0,86.15,460.176,0.04412835471512401,0.0013950576518445797,-2.1032153486598633,-1.797210755336745,0.00031795910802725835,0.00031795910802725835,2,2.0,0.0
2,2023-01-20 17:00:59.999,0.0406043566201264,0.3972,800336.0,86.39,2308.643,0.04411737738383897,0.001407143521631784,-2.4965618003476395,-2.1032153486598633,0.0005213507124098366,0.000470502811314192,0,2.5,2.0
3,2023-01-20 17:01:59.999,0.0411077545668261,0.3974,325232.0,86.38999999999999,349.018,0.0441056947874457,0.001414603451038629,-2.119279589215233,-2.4965618003476395,0.000426144810844026,0.0004737477616269313,0,2.0,0.0
4,2023-01-20 17:02:59.999,0.0400236950625583,0.3969,390580.0,86.37,355.103,0.04409174469207692,0.0014299437162200832,-2.8449019240226563,-2.119279589215233,0.0006199530957484871,0.0005460013082444992,2,2.5,0.0
5,2023-01-20 17:03:59.999,0.0399258348004876,0.397,207685.0,86.41,249.329,0.04407835378349168,0.001446228348637947,-2.8712747796120235,-2.8449019240226563,0.0006859153169177011,0.0006199530957484871,0,2.5,2.0
6,2023-01-20 17:04:59.999,0.040424233337645,0.39725,202179.0,86.425,305.552,0.04406670092457794,0.0014586701010820915,-2.497115409598672,-2.8712747796120235,0.0006381410218597622,0.0006335940403319434,0,2.5,0.0
7,2023-01-20 17:05:59.999,0.0408070584994861,0.39735,440693.0,86.41,1113.619,0.04405635932148976,0.0014685127918338825,-2.2126472714929015,-2.497115409598672,0.0005919386678711201,0.0006290470588041246,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.040420905528812,0.3977,360435.0,86.555,1662.993,0.04404575831669973,0.0014808913179894198,-2.4477507186747043,-2.2126472714929015,0.0005623997297704323,0.0006245000772763059,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0415563801344642,0.3977,368463.0,86.425,352.634,0.04403811508038613,0.0014866080942844996,-1.669394210527545,-2.4477507186747043,0.0005977725982777403,0.0006199530957484871,0,2.0,0.0
10,2023-01-20 17:08:59.999,0.0434362627684405,0.3981,702715.0,86.32499999999999,2328.667,0.04403409916048003,0.0014862757278413948,-0.4022378760822549,-1.669394210527545,0.000983596301279292,0.0006335940403319434,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0438567383855721,0.39825,223741.0,86.32,257.801,0.04403211976400034,0.0014860360937724354,-0.11801959532693054,-0.4022378760822549,0.0012463322121158663,0.0006620281693887316,0,2.5,0.0
