index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_LTCUSDT,actual_LTCUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_LTCUSDT,log_prediction_LTCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5400_minutes,actual_spread_rolling_sd_5400_minutes,predicted_spread_rolling_mean_5400_minutes,predicted_spread_rolling_sd_5400_minutes,predicted_rolling_z_score_5400_minutes,actual_rolling_z_score_5400_minutes,actual_rolling_z_score_5400_minutes_lag_1,predicted_spread_rolling_sd_5400_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_mid,historical_LTCUSDT_vol,signal_5400_minutes,threshold_5400_minutes,delayed_signal_5400_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,86.0426974285106,86.07,-0.9250792379072343,-0.9263773966050354,4.455160918661383,4.454843654774101,0.04058542521712394,0.04164391013235158,0.027690064028931406,0.015995618676073867,0.027692451616635208,0.01599510010161716,0.8060577000818647,0.8723542606258949,0.0,0.01599510010161716,0.0416439101323513,0.3964999999999999,330335.0,86.07,457.795,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,85.9326347200173,86.15,-0.9248270628964415,-0.9260146798136826,4.456089962973938,4.453563672091176,0.0419150919310578,0.041194248049499116,0.02769411780925159,0.015996266672561394,0.02769675083538042,0.01599595599550629,0.8888709808698967,0.843955062552469,0.8723542606258949,0.015995742022034007,0.0411942480494991,0.3966,367451.0,86.15,460.176,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,86.00412469861625,86.39,-0.9233153468111195,-0.9264384326738009,4.458871928370793,4.454395256715204,0.04086312690951743,0.04060435662012685,0.027698172270352955,0.015996763747931585,0.02770060977352629,0.01599628565095169,0.8228483426218415,0.8067997098127231,0.843955062552469,0.01599612082322899,0.0406043566201264,0.3972,800336.0,86.39,2308.643,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,86.24653697051085,86.39,-0.9228119488644206,-0.9252233356986732,4.458871928370793,4.457209904038852,0.03995192714016316,0.041107754566825694,0.02770244106146167,0.015997265881307874,0.02770470906480896,0.015996653086716748,0.7656112818702059,0.8379752893291323,0.8067997098127231,0.015996377509892953,0.0411077545668261,0.3974,325232.0,86.38999999999999,349.018,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,86.24684445428977,86.37,-0.9240709191931175,-0.9253336911307692,4.458640393292194,4.457213469204964,0.03983887843952427,0.04002369506255843,0.02770643683058159,0.01599764820718834,0.027708683163040197,0.015997018844628435,0.758278488904651,0.7699418109745804,0.8379752893291323,0.015996653086716748,0.0400236950625583,0.3969,390580.0,86.37,355.103,0,2.5,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,86.22736666891568,86.409996,-0.9238190486727818,-0.927438572971053,4.4591033635623685,4.456987606041653,0.03790462263285055,0.03992581939267259,0.027710781407982367,0.015997780427955393,0.027712668806839036,0.015996900619271844,0.6371205315692857,0.763545795599557,0.7699418109745804,0.01599683873613307,0.0399258348004876,0.397,207685.0,86.41,249.329,0,2.5,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,86.26733350469607,86.425,-0.9231894735653117,-0.927155985030084,4.459276985807688,4.457451003890461,0.037837141373660566,0.040424233337644555,0.027715258098790083,0.0159979550836947,0.027717132174567696,0.015997066793920177,0.6326165496126495,0.7944124841185236,0.763545795599557,0.015996959731950137,0.040424233337645,0.39725,202179.0,86.425,305.552,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,86.28437766024882,86.409996,-0.9229377745959487,-0.9263339115453708,4.4591033635623685,4.4576485580670395,0.03850997456137861,0.04080709346950562,0.02771975223617661,0.01599822346697699,0.027721750055529546,0.015997416007537627,0.6743729425280867,0.8180496578475397,0.7944124841185236,0.01599703083195137,0.0408070584994861,0.39735,440693.0,86.41,1113.619,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,86.2637130009447,86.555,-0.9220573267684922,-0.9261083729870486,4.460780050028693,4.4574090345889905,0.03891645869939164,0.040420905528811835,0.02772410120858797,0.015998483549596466,0.027726173483627926,0.015997727200757334,0.6994921888175445,0.7936254883697473,0.8180496578475397,0.015997066793920177,0.040420905528812,0.3977,360435.0,86.555,1662.993,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,86.39726592263615,86.425,-0.9220573267684922,-0.9246847352177155,4.459276985807688,4.458956030895381,0.0391714338151955,0.041556380134464055,0.027728540225725795,0.015998995384499625,0.027730658887749397,0.01599827177449815,0.7151256766173413,0.8642942620094225,0.7936254883697473,0.015997328704133264,0.0415563801344642,0.3977,368463.0,86.425,352.634,0,2.5,0
