index,close_time,transaction_id,positions,XRPUSDT_units,LTCUSDT_units,entry_XRPUSDT_price,entry_LTCUSDT_price,historical_XRPUSDT_mid,historical_LTCUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,LTCUSDT_raw_pnl,XRPUSDT_cost,LTCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
599.0,2023-01-21 02:57:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4093,89.86500000000001,572606.0,789.349,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
600.0,2023-01-21 02:58:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.409,89.99000000000001,188180.0,672.588,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
601.0,2023-01-21 02:59:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.409,90.065,240407.0,767.356,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
602.0,2023-01-21 03:00:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4093,90.12,215810.0,381.171,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
603.0,2023-01-21 03:01:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40905,90.12,523002.0,2196.087,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
604.0,2023-01-21 03:02:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.409,90.19,101218.0,180.047,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
605.0,2023-01-21 03:03:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40905,90.205,58050.0,428.435,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
606.0,2023-01-21 03:04:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4088,90.135,150592.0,410.784,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
607.0,2023-01-21 03:05:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40895,90.12,96452.0,113.048,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
608.0,2023-01-21 03:06:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40915,90.13,52402.0,457.065,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
609.0,2023-01-21 03:07:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40935,90.05,67617.0,1090.529,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
610.0,2023-01-21 03:08:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4093,90.035,201944.0,153.986,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
611.0,2023-01-21 03:09:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40905,89.9,279959.0,5662.17,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
612.0,2023-01-21 03:10:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4086999999999999,89.845,260602.0,367.837,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
613.0,2023-01-21 03:11:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4078,89.745,929456.0,139.425,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
614.0,2023-01-21 03:12:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4076999999999999,89.71000000000001,424142.0,163.255,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
615.0,2023-01-21 03:13:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4065499999999999,89.715,1595792.0,338.624,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
616.0,2023-01-21 03:14:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4065999999999999,89.72999999999999,658932.0,354.276,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
617.0,2023-01-21 03:15:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40705,89.86,214135.0,142.679,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
618.0,2023-01-21 03:16:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40745,89.8,224286.0,529.533,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
619.0,2023-01-21 03:17:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40745,89.77000000000001,245330.0,161.077,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
620.0,2023-01-21 03:18:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.407,89.71000000000001,243104.0,104.836,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
621.0,2023-01-21 03:19:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40685,89.725,81323.0,41.566,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
622.0,2023-01-21 03:20:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4072,89.785,64206.0,38.516,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
623.0,2023-01-21 03:21:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4076499999999999,89.84,136114.0,122.439,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
624.0,2023-01-21 03:22:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40775,89.875,86382.0,58.317,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
625.0,2023-01-21 03:23:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4078,90.045,127866.0,1159.158,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
626.0,2023-01-21 03:24:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40795,90.23,140037.0,474.059,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
627.0,2023-01-21 03:25:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40815,90.325,305671.0,509.461,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
628.0,2023-01-21 03:26:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4083,90.305,168359.0,994.58,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
629.0,2023-01-21 03:27:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40845,90.3,106899.0,214.97,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
630.0,2023-01-21 03:28:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4085499999999999,90.315,77599.0,158.001,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
631.0,2023-01-21 03:29:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4086999999999999,90.395,310244.0,149.965,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
632.0,2023-01-21 03:30:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.409,90.54,208472.0,474.43,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
633.0,2023-01-21 03:31:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4088,90.625,169682.0,889.059,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
634.0,2023-01-21 03:32:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4088,90.53,199109.0,250.537,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
635.0,2023-01-21 03:33:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4092,90.505,531432.0,236.295,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
636.0,2023-01-21 03:34:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4095,90.53,179475.0,176.553,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
637.0,2023-01-21 03:35:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40945,90.505,73191.0,135.511,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
638.0,2023-01-21 03:36:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4096499999999999,90.405,73706.0,140.336,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
639.0,2023-01-21 03:37:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4095499999999999,90.25,157593.0,947.375,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
640.0,2023-01-21 03:38:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40925,90.095,31949.0,569.096,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
641.0,2023-01-21 03:39:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4095499999999999,90.105,82903.0,134.59,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
642.0,2023-01-21 03:40:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40985,90.17,181645.0,135.407,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
643.0,2023-01-21 03:41:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4099,90.13,111037.0,111.847,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
644.0,2023-01-21 03:42:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40985,90.075,73322.0,1263.612,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
645.0,2023-01-21 03:43:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.40985,90.02,79861.0,132.633,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
646.0,2023-01-21 03:44:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41,90.05000000000001,167636.0,190.802,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
647.0,2023-01-21 03:45:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41,90.08,75091.0,94.379,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
648.0,2023-01-21 03:46:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41005,90.055,117083.0,1021.768,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
649.0,2023-01-21 03:47:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4101,90.06,108285.0,196.707,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
650.0,2023-01-21 03:48:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4101,90.075,118159.0,33.681,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
651.0,2023-01-21 03:49:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4103,90.1,52884.0,158.553,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
652.0,2023-01-21 03:50:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41045,90.13,100992.0,331.415,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
653.0,2023-01-21 03:51:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.04499999999999,239294.0,132.623,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
654.0,2023-01-21 03:52:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41005,90.03,829832.0,257.452,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
655.0,2023-01-21 03:53:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4095,89.995,168019.0,360.964,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
656.0,2023-01-21 03:54:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4092,89.975,104655.0,368.89,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
657.0,2023-01-21 03:55:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4095499999999999,90.035,97842.0,329.792,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
658.0,2023-01-21 03:56:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4101,90.155,554115.0,243.151,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
659.0,2023-01-21 03:57:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41045,90.16,142591.0,201.415,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
660.0,2023-01-21 03:58:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41045,90.115,147994.0,160.698,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
661.0,2023-01-21 03:59:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.045,82962.0,99.632,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
662.0,2023-01-21 04:00:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.08,163256.0,74.674,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
663.0,2023-01-21 04:01:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105999999999999,90.145,75537.0,131.259,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
664.0,2023-01-21 04:02:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.135,152426.0,247.125,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
665.0,2023-01-21 04:03:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.125,126090.0,251.023,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
666.0,2023-01-21 04:04:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4101,90.17,622930.0,57.891,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
667.0,2023-01-21 04:05:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4102,90.275,403177.0,202.702,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
668.0,2023-01-21 04:06:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41045,90.33,77853.0,74.151,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
669.0,2023-01-21 04:07:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105499999999999,90.29,68416.0,284.44,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
670.0,2023-01-21 04:08:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105499999999999,90.27,47011.0,45.076,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
671.0,2023-01-21 04:09:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105999999999999,90.265,160286.0,118.944,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
672.0,2023-01-21 04:10:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41075,90.28,117475.0,70.505,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
673.0,2023-01-21 04:11:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41075,90.26,181584.0,99.736,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
674.0,2023-01-21 04:12:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4106999999999999,90.26,64790.0,27.384,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
675.0,2023-01-21 04:13:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4106499999999999,90.29,160289.0,102.08,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
676.0,2023-01-21 04:14:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4106999999999999,90.305,222730.0,54.551,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
677.0,2023-01-21 04:15:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4109,90.3,83666.0,75.231,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
678.0,2023-01-21 04:16:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4109,90.31,129279.0,134.231,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
679.0,2023-01-21 04:17:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4108,90.315,134998.0,193.975,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
680.0,2023-01-21 04:18:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105999999999999,90.28,31162.0,80.525,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
681.0,2023-01-21 04:19:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41085,90.26,69746.0,113.482,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
682.0,2023-01-21 04:20:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41085,90.26,292491.0,241.679,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
683.0,2023-01-21 04:21:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4106999999999999,90.23,274299.0,689.721,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
684.0,2023-01-21 04:22:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41075,90.21,118736.0,199.229,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
685.0,2023-01-21 04:23:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41085,90.21,60042.0,80.688,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
686.0,2023-01-21 04:24:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4108,90.185,66274.0,79.353,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
687.0,2023-01-21 04:25:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41085,90.16,42319.0,73.653,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
688.0,2023-01-21 04:26:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4109,90.195,64484.0,31.389,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
689.0,2023-01-21 04:27:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41125,90.205,755209.0,17.448,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
690.0,2023-01-21 04:28:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41115,90.215,84483.0,81.522,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
691.0,2023-01-21 04:29:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4112,90.265,41259.0,74.259,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
692.0,2023-01-21 04:30:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41135,90.27,150849.0,64.129,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
693.0,2023-01-21 04:31:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41105,90.205,157979.0,54.783,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
694.0,2023-01-21 04:32:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41095,90.195,63852.0,227.541,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
695.0,2023-01-21 04:33:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4108,90.185,93594.0,24.98,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
696.0,2023-01-21 04:34:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41065,90.19,42591.0,36.592,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
697.0,2023-01-21 04:35:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.18,104483.0,28.673,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
698.0,2023-01-21 04:36:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.165,36276.0,6.293,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
699.0,2023-01-21 04:37:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.165,28873.0,11.627,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
700.0,2023-01-21 04:38:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.15,356492.0,65.827,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
701.0,2023-01-21 04:39:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41075,90.115,30916.0,179.195,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
702.0,2023-01-21 04:40:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4106499999999999,90.085,141292.0,587.769,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
703.0,2023-01-21 04:41:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4107,90.065,30843.0,206.728,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
704.0,2023-01-21 04:42:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41065,90.0,31061.0,338.719,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
705.0,2023-01-21 04:43:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4105,90.015,86661.0,173.948,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
706.0,2023-01-21 04:44:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4103,89.985,125386.0,332.275,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
707.0,2023-01-21 04:45:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41045,90.00999999999999,146534.0,89.87,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
708.0,2023-01-21 04:46:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.00999999999999,43609.0,48.946,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
709.0,2023-01-21 04:47:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.00999999999999,106953.0,129.9,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
710.0,2023-01-21 04:48:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4103,89.965,134891.0,447.277,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
711.0,2023-01-21 04:49:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41025,89.96000000000001,51982.0,470.191,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
712.0,2023-01-21 04:50:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.4104,90.015,39016.0,289.949,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
713.0,2023-01-21 04:51:59.999,5.0,long,1218.3235867446394,-4.238329484605138,0.4104,89.12,0.41035,90.075,56376.0,556.237,2.0,10004.383538234744,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0004383538234744577
