index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_rolling_mean_2880_minutes,historical_rolling_sd_2880_minutes,historical_rolling_z_score_2880_minutes,historical_rolling_z_score_2880_minutes_lag_1,rolling_sd_2880_minutes,algo_trading_rolling_sd_2880_minutes_percentile_75th,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 16:58:59.999,0.0416439101323513,0.3964999999999999,330335.0,86.07,457.795,0.0394426206495465,0.011156367038571322,0.19731239346950538,0.0,,0.00031795910802725835,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0411942480494991,0.3966,367451.0,86.15,460.176,0.039454271682698654,0.011140657797403367,0.1561825520936472,0.19731239346950538,0.00031795910802725835,0.00031795910802725835,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0406043566201264,0.3972,800336.0,86.39,2308.643,0.03946553429575584,0.011125408641994919,0.10236229167096539,0.1561825520936472,0.0005213507124098366,0.000470502811314192,0,2.5,0.0
3,2023-01-20 17:01:59.999,0.0411077545668261,0.3974,325232.0,86.38999999999999,349.018,0.03947725340831666,0.01110934465017872,0.14676843772987191,0.10236229167096539,0.000426144810844026,0.0004737477616269313,0,2.0,0.0
4,2023-01-20 17:02:59.999,0.0400236950625583,0.3969,390580.0,86.37,355.103,0.03948954565715034,0.011090340627421978,0.04816348057761337,0.14676843772987191,0.0006199530957484871,0.0005460013082444992,0,2.5,0.0
5,2023-01-20 17:03:59.999,0.0399258348004876,0.397,207685.0,86.41,249.329,0.03950267695934726,0.011068438884045396,0.03823103199768301,0.04816348057761337,0.0006859153169177011,0.0006199530957484871,0,2.5,0.0
6,2023-01-20 17:04:59.999,0.040424233337645,0.39725,202179.0,86.425,305.552,0.03951575401318571,0.011047251418992413,0.08223577883793191,0.03823103199768301,0.0006381410218597622,0.0006335940403319434,0,2.5,0.0
7,2023-01-20 17:05:59.999,0.0408070584994861,0.39735,440693.0,86.41,1113.619,0.03952879392472168,0.011026584135815462,0.11592570818123855,0.08223577883793191,0.0005919386678711201,0.0006290470588041246,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.040420905528812,0.3977,360435.0,86.555,1662.993,0.03954201095532451,0.011004810686284013,0.0798645790956598,0.11592570818123855,0.0005623997297704323,0.0006245000772763059,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0415563801344642,0.3977,368463.0,86.425,352.634,0.03955596485483404,0.010981853739813547,0.1821564306923761,0.0798645790956598,0.0005977725982777403,0.0006199530957484871,0,2.0,0.0
10,2023-01-20 17:08:59.999,0.0434362627684405,0.3981,702715.0,86.32499999999999,2328.667,0.039570861906598566,0.010957981741296863,0.35274751802830356,0.1821564306923761,0.000983596301279292,0.0006335940403319434,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0438567383855721,0.39825,223741.0,86.32,257.801,0.03958547419148904,0.010935605555942618,0.39058323494138575,0.35274751802830356,0.0012463322121158663,0.0006620281693887316,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.044317707246928,0.39805,296691.0,86.21000000000001,1058.485,0.03960061926964958,0.010911919364181543,0.4322876498485038,0.39058323494138575,0.0014655218481868452,0.0007603355630080989,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0440606566289458,0.398,176159.0,86.225,558.663,0.039615185664331067,0.010889840558057619,0.4082218597154243,0.4322876498485038,0.0015671635161967625,0.000983596301279292,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0436170093672796,0.39805,113913.0,86.28999999999999,443.148,0.039628744346084675,0.01087048800374349,0.36688923439513293,0.4082218597154243,0.0015916345777709907,0.0011806482344067226,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0430763019531124,0.3978,358643.0,86.28,560.905,0.03964078817377361,0.010855074991142381,0.31648917968251067,0.36688923439513293,0.0015704323115615605,0.0013559270301513556,0,2.5,0.0
16,2023-01-20 17:14:59.999,0.0424699633126817,0.39735,269248.0,86.22,952.016,0.03965273346742238,0.010839241380866893,0.2599102415259622,0.31648917968251067,0.0015272919213710637,0.0014809643664828998,0,2.5,0.0
17,2023-01-20 17:15:59.999,0.0424699633126817,0.39735,282948.0,86.22,145.955,0.03966506022568821,0.010822238370807582,0.2591795699639702,0.2599102415259622,0.0014874681066183023,0.0014874681066183023,0,2.0,0.0
18,2023-01-20 17:16:59.999,0.0422997296810123,0.3977,400452.0,86.34,324.57,0.03967781942859777,0.01080365942706851,0.2426872366825402,0.2591795699639702,0.0014478459550634187,0.001481981542010438,0,2.0,0.0
19,2023-01-20 17:17:59.999,0.0410033215424165,0.39715,559916.0,86.33000000000001,212.223,0.03968995882756758,0.01078548469137599,0.12177132066202632,0.2426872366825402,0.00142550239016915,0.0014764949774025739,0,2.0,0.0
20,2023-01-20 17:18:59.999,0.0399571171156987,0.3967,405359.0,86.32,600.257,0.0397019115583753,0.010766683078548386,0.023703266406334318,0.12177132066202632,0.0014536650418865507,0.0014710084127947094,0,2.0,0.0
21,2023-01-20 17:19:59.999,0.0381272826231269,0.3962,327483.0,86.385,220.607,0.03971349039637972,0.010747034268477978,-0.1475949302502278,0.023703266406334318,0.0016227112112073398,0.0014874681066183023,3,2.5,0.0
22,2023-01-20 17:20:59.999,0.03793759411574,0.39635,274113.0,86.45,438.275,0.03972546138796322,0.010725827074058492,-0.16668805676975357,-0.1475949302502278,0.0017647071329841774,0.0015173359676828734,0,2.5,3.0
23,2023-01-20 17:21:59.999,0.0388202623528597,0.3967,253891.0,86.44999999999999,70.592,0.0397375561115851,0.010705140388534415,-0.08568722365452168,-0.16668805676975357,0.0018100909203718392,0.001547227718783913,0,2.5,0.0
24,2023-01-20 17:22:59.999,0.0390235613871086,0.39685,277957.0,86.47,196.056,0.039749581340392005,0.010684860718980544,-0.0679484714287109,-0.08568722365452168,0.001833664150293378,0.001567980715037962,0,2.5,0.0
25,2023-01-20 17:23:59.999,0.0383259365785981,0.3964,179805.0,86.41999999999999,271.434,0.03976108757920894,0.010665461135174184,-0.13456061415645504,-0.0679484714287109,0.0018881526523939185,0.0015704323115615605,0,2.5,0.0
26,2023-01-20 17:24:59.999,0.0384233749954647,0.3963,133098.0,86.38,335.057,0.039772230281357915,0.010647278776482558,-0.12668544838635507,-0.13456061415645504,0.0019256410076696389,0.0015863340112186332,0,2.5,0.0
27,2023-01-20 17:25:59.999,0.037967271785134,0.39605,181307.0,86.36,58.384,0.03978340959818007,0.01062845848852852,-0.1708749970662493,-0.12668544838635507,0.0019786139326792656,0.0016071728944891653,0,2.5,0.0
28,2023-01-20 17:26:59.999,0.0373309553880414,0.39585,418128.0,86.375,448.826,0.03979482658698976,0.01060813833930203,-0.23226235557468006,-0.1708749970662493,0.0020565495996547048,0.0016582101916515493,0,2.5,0.0
29,2023-01-20 17:27:59.999,0.0369230805607747,0.396,833412.0,86.465,137.065,0.03980578127910567,0.010588859505576842,-0.272239018452623,-0.23226235557468006,0.002143312433449669,0.0017647071329841774,0,2.5,0.0
30,2023-01-20 17:28:59.999,0.03766116898037,0.39605,195582.0,86.39500000000001,2738.284,0.03981712926595034,0.010569023871110549,-0.20398859079819603,-0.272239018452623,0.0021770498490986,0.0017987449735249238,0,2.5,0.0
31,2023-01-20 17:29:59.999,0.0380309634046183,0.39585,270775.0,86.29499999999999,376.227,0.039828163991405034,0.010550546926366788,-0.17034193576215148,-0.20398859079819603,0.002189523667033228,0.0018218775353326085,0,2.5,0.0
