index,close_time,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_5040_minutes,historical_rolling_sd_5040_minutes,historical_rolling_z_score_5040_minutes,historical_rolling_z_score_5040_minutes_lag_1,rolling_sd_5040_minutes,algo_trading_rolling_sd_5040_minutes_percentile_75th,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 16:43:59.999,0.0225195668031465,1585.085,1021.493,5.890499999999999,7032.71,0.006526895210212538,0.007521850385010248,2.126161884953814,0.0,,8.759027887155849e-05,1,2.0,0.0
1,2023-01-20 16:44:59.999,0.0223956954428343,1585.005,1512.4681,5.891,6993.15,0.006527236229594518,0.007522530831589696,2.109457517489016,2.126161884953814,8.759027887155849e-05,8.759027887155849e-05,0,2.0,1.0
2,2023-01-20 16:45:59.999,0.0225852252223894,1584.84,845.033,5.888999999999999,15760.29,0.0065276333584011,0.0075233256788217835,2.1343741517385775,2.109457517489016,9.624333679210837e-05,9.40800723119709e-05,0,2.5,0.0
3,2023-01-20 16:46:59.999,0.0231594298213932,1583.3049999999998,768.089,5.8785,7403.2,0.0065281885319962984,0.007524449655128447,2.210293383790737,2.1343741517385775,0.0003388709788757995,0.00021755715783395392,0,2.5,0.0
4,2023-01-20 16:47:59.999,0.0231606044018759,1585.985,631.1147,5.89,8623.32,0.0065287550123779734,0.007525594250963034,2.2100380162496247,2.210293383790737,0.00036776894800428925,0.00034609547115792196,0,2.5,0.0
5,2023-01-20 16:48:59.999,0.023810778645358,1586.9,916.3916,5.8895,8877.31,0.006529462517010938,0.007527051196624026,2.2958945909784623,2.2100380162496247,0.0005392504521331283,0.00036776894800428925,0,2.5,0.0
6,2023-01-20 16:49:59.999,0.0245845720298545,1588.245,577.2642,5.89,2921.75,0.00653030550625345,0.0075288350993100005,2.3980159328042236,2.2958945909784623,0.0007933355859550421,0.0004963800761009186,0,2.5,0.0
7,2023-01-20 16:50:59.999,0.0232772443518207,1586.17,344.1892,5.89,6501.61,0.006530888792920031,0.0075300185536981085,2.223946121709923,2.3980159328042236,0.0007353978593424538,0.000637324155737791,0,2.5,0.0
8,2023-01-20 16:51:59.999,0.0238898420714939,1587.375,572.308,5.891,5837.18,0.0065315740001415075,0.007531440870429579,2.3047738633261434,2.223946121709923,0.0007267410184420413,0.0007289052286671444,0,2.0,0.0
9,2023-01-20 16:52:59.999,0.0258461755660803,1590.25,1540.5741,5.89,6497.07,0.006532618739876625,0.007533754501702886,2.563603157209085,2.3047738633261434,0.001065754528033271,0.0007353978593424538,1,2.5,0.0
10,2023-01-20 16:53:59.999,0.0262097124565059,1590.9450000000002,809.9337,5.8905,5080.79,0.006533895426236263,0.0075365431982351355,2.610721721183421,2.563603157209085,0.0012955740337935223,0.000778851154301895,0,2.5,1.0
11,2023-01-20 16:54:59.999,0.026860417710834,1591.63,786.4548,5.888999999999999,37260.87,0.006535303236658168,0.007539676667379925,2.695754124591514,2.610721721183421,0.0015242275443026294,0.0009295450569941566,0,2.5,0.0
12,2023-01-20 16:55:59.999,0.0271983163389304,1589.245,760.9385,5.8765,11158.24,0.006536716215767326,0.007542880925323012,2.739218652358386,2.695754124591514,0.001704201934925764,0.001123209404473334,0,2.5,0.0
13,2023-01-20 16:56:59.999,0.0271682023194381,1587.56,373.3549,5.8695,4118.76,0.006538171995868263,0.007546153927519073,2.733847006265921,2.739218652358386,0.001811425288180814,0.0012955740337935223,0,2.5,0.0
14,2023-01-20 16:57:59.999,0.0264381614212849,1587.5700000000002,457.4738,5.8745,2583.53,0.006539598929969447,0.0075492361771530535,2.635837854899321,2.733847006265921,0.0018175599730837894,0.0014670641666753527,0,2.5,0.0
15,2023-01-20 16:58:59.999,0.0253585106714124,1585.39,809.2374,5.8725000000000005,7786.98,0.006540805102245857,0.007551756792359647,2.4918315150462753,2.635837854899321,0.001765954114147924,0.0016142147396141968,0,2.5,0.0
16,2023-01-20 16:59:59.999,0.0248380046805003,1584.215,335.4183,5.871,4631.24,0.006541939010581348,0.007554074654710978,2.422012821717204,2.4918315150462753,0.0017104606203307737,0.0017057666062770165,0,2.5,0.0
17,2023-01-20 17:00:59.999,0.0242827021684046,1586.6,666.0841,5.885,3174.61,0.006543018602443798,0.007556220885920088,2.3476925613723267,2.422012821717204,0.0016618318711166418,0.001704201934925764,0,2.0,0.0
18,2023-01-20 17:01:59.999,0.0241730546879104,1587.475,291.4886,5.8895,2543.96,0.0065440565968755224,0.00755828303905451,2.332407770381691,2.3476925613723267,0.0016186126830018599,0.0016936094189734835,0,2.0,0.0
19,2023-01-20 17:02:59.999,0.0239339390596766,1587.4450000000002,288.1506,5.891,1643.28,0.006545054637798061,0.007560246878191399,2.300041877208962,2.332407770381691,0.0015828661838965918,0.0016830169030212028,0,2.0,0.0
20,2023-01-20 17:03:59.999,0.0234355787806963,1587.935,187.5174,5.8965,2267.08,0.006546020074476428,0.007562092816645716,2.233450331241967,2.300041877208962,0.0015630262425249443,0.0016724243870689223,0,2.0,0.0
21,2023-01-20 17:04:59.999,0.0225605548071143,1588.64,370.108,5.9055,3165.32,0.006546771174425054,0.007563495284201219,2.117246462245988,2.233450331241967,0.0015820822059658503,0.0016618318711166418,0,2.0,0.0
22,2023-01-20 17:05:59.999,0.0230328521670859,1588.925,442.3178,5.9035,10011.74,0.006547548154637929,0.007564987533941351,2.1791581200212695,2.117246462245988,0.0015733203328659033,0.0016510270740879463,0,2.0,0.0
23,2023-01-20 17:06:59.999,0.0237190195183698,1590.365,535.1032,5.904999999999999,3450.62,0.006548363881271675,0.007566617243540172,2.269264465803022,2.1791581200212695,0.0015446253835926242,0.0016402222770592507,0,2.0,0.0
24,2023-01-20 17:07:59.999,0.0222739760475425,1589.115,401.8698,5.9095,3580.94,0.006548949190842503,0.007567719486761387,2.077908263408629,2.269264465803022,0.001568156760020196,0.0016294174800305554,0,2.0,0.0
25,2023-01-20 17:08:59.999,0.0226612648127391,1588.8000000000002,342.3714,5.9055,4573.45,0.006549681207007399,0.0075690994162584254,2.1285998134895703,2.077908263408629,0.0015684716259040392,0.0016186126830018599,0,2.0,0.0
26,2023-01-20 17:09:59.999,0.0222794694632382,1589.24,235.7068,5.91,4591.65,0.006550405880823352,0.007570430411319282,2.0776973999915254,2.1285998134895703,0.0015821008555041006,0.0016096760582255429,0,2.0,0.0
27,2023-01-20 17:10:59.999,0.022223675454958,1588.5700000000002,430.4516,5.9075,7006.65,0.006551119988625452,0.007571738952386648,2.069875304059774,2.0776973999915254,0.0015940036621522814,0.0016063081725770706,0,2.0,0.0
28,2023-01-20 17:11:59.999,0.02222518879661,1589.27,265.0098,5.910500000000001,1598.75,0.006551899500575047,0.007573150196804932,2.069586484980507,2.069875304059774,0.0016022110885971002,0.0016063114871982902,0,2.0,0.0
29,2023-01-20 17:12:59.999,0.0226913680064591,1590.36,213.6598,5.912,5367.8,0.0065527435743335475,0.007574711756471046,2.1305925493915185,2.069586484980507,0.0015924668754972097,0.0016022110885971002,0,2.0,0.0
30,2023-01-20 17:13:59.999,0.0235335103029035,1590.07,328.9877,5.904999999999999,37421.65,0.006553763325580128,0.007576651530265733,2.2410621512017523,2.1305925493915185,0.0015675714546688807,0.0016001592319858956,0,2.0,0.0
31,2023-01-20 17:14:59.999,0.0239084029346674,1588.2199999999998,256.25,5.8945,5986.02,0.006554856088614431,0.007578757009809479,2.2897616091387545,2.2410621512017523,0.0015420951267071735,0.0015981073753746908,0,2.0,0.0
32,2023-01-20 17:15:59.999,0.0237513337829415,1588.32,287.8588,5.896000000000001,1623.72,0.006555740492979681,0.0075805034245223545,2.268397272183187,2.2897616091387545,0.001518182407827758,0.001596055518763486,0,2.0,0.0
33,2023-01-20 17:16:59.999,0.0238582654973793,1590.47,470.3565,5.9045000000000005,4065.92,0.00655669946278467,0.007582386269986035,2.281810160883098,2.268397272183187,0.0014950667727997792,0.0015940036621522814,0,2.0,0.0
34,2023-01-20 17:17:59.999,0.0229933924056124,1590.375,500.5536,5.91,3047.91,0.006557471770870307,0.007583862022429463,2.1672230568188664,2.281810160883098,0.0014815199621311872,0.0015936194654885135,0,2.0,0.0
35,2023-01-20 17:18:59.999,0.0228030679771862,1590.305,338.7052,5.911,1766.91,0.006558126432366862,0.007585121846593735,2.141684981911594,2.1672230568188664,0.0014718032929856221,0.0015932352688247456,0,2.0,0.0
36,2023-01-20 17:19:59.999,0.0223250086364981,1590.01,268.6864,5.913,6842.42,0.006558466383411771,0.007585790057207894,2.078431136926235,2.141684981911594,0.001473530803049051,0.0015928510721609777,0,2.0,0.0
37,2023-01-20 17:20:59.999,0.0222833137359597,1590.525,412.2902,5.9155,1385.79,0.006558780653586165,0.007586408677033275,2.072724229842405,2.078431136926235,0.0014751704152066907,0.0015924668754972097,0,2.0,0.0
38,2023-01-20 17:21:59.999,0.0223807610869624,1590.6799999999998,294.6719,5.9155,3003.31,0.006559246337263412,0.007587307789544048,2.0852606996519074,2.072724229842405,0.001473166774872504,0.0015900667025970552,0,2.0,0.0
39,2023-01-20 17:22:59.999,0.0221001916991463,1590.35,1897.5982,5.916,5180.1,0.006559708318016905,0.007588183105791167,2.04798476321284,2.0852606996519074,0.0014776423192297853,0.0015876665296969007,0,2.0,0.0
40,2023-01-20 17:23:59.999,0.0227716269730837,1590.255,1677.3559,5.911,1044.12,0.006560365105312529,0.007589442922739789,2.1360279051837057,2.04798476321284,0.0014665256692233137,0.0015852663567967463,0,2.0,0.0
41,2023-01-20 17:24:59.999,0.0240817537219815,1590.01,178.0316,5.901,7476.73,0.006561317674216092,0.007591340487485968,2.307950233117217,2.1360279051837057,0.0014497585172443099,0.0015828661838965918,0,2.0,0.0
42,2023-01-20 17:25:59.999,0.0248784075358416,1588.945,241.8182,5.891,1929.32,0.006562473122548157,0.007593684827346096,2.4119956028902827,2.307950233117217,0.00144354135256925,0.001582674851798469,0,2.0,0.0
43,2023-01-20 17:26:59.999,0.0238737723719317,1588.165,209.2955,5.894500000000001,1506.85,0.006563479434707972,0.007595642537593144,2.2789767753748054,2.4119956028902827,0.0014268180630343742,0.001582483519700346,0,2.0,0.0
44,2023-01-20 17:27:59.999,0.0234121704839838,1588.48,339.5982,5.899,3189.2,0.006564433759267512,0.007597456994366509,2.2175494691459043,2.2789767753748054,0.001411331294747299,0.0015822921876022234,0,2.0,0.0
45,2023-01-20 17:28:59.999,0.0225698388664241,1589.12,284.9545,5.907500000000001,20072.18,0.00656522285306348,0.007598912648429949,2.1061718635056845,2.2175494691459043,0.0014059654075546974,0.0015821008555041006,0,2.0,0.0
46,2023-01-20 17:29:59.999,0.0225632205897197,1587.83,297.8255,5.901999999999999,2917.04,0.006566042405571182,0.0076004151180650665,2.104776901741272,2.1061718635056845,0.0014004946783784623,0.001582096193119538,0,2.0,0.0
47,2023-01-20 17:30:59.999,0.022796215871045,1588.2,229.6448,5.901999999999999,1750.22,0.006567071981278727,0.007602261950223179,2.134778306250002,2.104776901741272,0.0013913534411088668,0.0015820915307349754,0,2.0,0.0
48,2023-01-20 17:31:59.999,0.0227586047783781,1589.42,397.472,5.9075,1309.11,0.006568188812189077,0.007604226816203242,2.129133751204022,2.134778306250002,0.0013827920197718702,0.001582086868350413,0,2.0,0.0
49,2023-01-20 17:32:59.999,0.0227726571975734,1589.675,101.2886,5.9085,393.38,0.006569368026859596,0.007606278513000155,2.1302518890177633,2.129133751204022,0.0013741144578211413,0.0015820822059658503,0,2.0,0.0
50,2023-01-20 17:33:59.999,0.0227531512343412,1589.295,107.9866,5.907,562.33,0.0065706403457418015,0.007608448878447544,2.12691327064569,2.1302518890177633,0.0013657608755326379,0.0015798917376908636,0,2.0,0.0
51,2023-01-20 17:34:59.999,0.0227468591164772,1589.285,306.9286,5.907,724.81,0.006571974774498514,0.007610695753327464,2.125283267946545,2.12691327064569,0.001357556274188218,0.0015777012694158767,0,2.0,0.0
52,2023-01-20 17:35:59.999,0.0229919431691465,1588.86,212.4814,5.903499999999999,2284.13,0.006573416375397271,0.007613117341773447,2.1566102368684357,2.125283267946545,0.0013469515495717417,0.00157551080114089,0,2.0,0.0
53,2023-01-20 17:36:59.999,0.0236107589117864,1587.165,430.6387,5.892,2763.23,0.006574987403522655,0.007615815524818507,2.2368939285290423,2.1566102368684357,0.0013341908355967028,0.0015733203328659033,0,2.0,0.0
