index,close_time,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_2880_minutes,historical_rolling_sd_2880_minutes,historical_rolling_z_score_2880_minutes,historical_rolling_z_score_2880_minutes_lag_1,rolling_sd_2880_minutes,algo_trading_rolling_sd_2880_minutes_percentile_75th,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 16:43:59.999,0.0225195668031465,1585.085,1021.493,5.890499999999999,7032.71,0.010668471577968854,0.004450716568060927,2.662738694758289,0.0,,8.759027887155849e-05,1,2.0,0.0
1,2023-01-20 16:44:59.999,0.0223956954428343,1585.005,1512.4681,5.891,6993.15,0.010674778925690307,0.00445445839069335,2.631277585089216,2.662738694758289,8.759027887155849e-05,8.759027887155849e-05,0,2.0,1.0
2,2023-01-20 16:45:59.999,0.0225852252223894,1584.84,845.033,5.888999999999999,15760.29,0.010680999514742655,0.004458575685718288,2.6699615632360727,2.631277585089216,9.624333679210837e-05,9.40800723119709e-05,0,2.5,0.0
3,2023-01-20 16:46:59.999,0.0231594298213932,1583.3049999999998,768.089,5.8785,7403.2,0.010687192737279867,0.004463513961593758,2.794264158559941,2.6699615632360727,0.0003388709788757995,0.00021755715783395392,0,2.5,0.0
4,2023-01-20 16:47:59.999,0.0231606044018759,1585.985,631.1147,5.89,8623.32,0.010693606811606055,0.00446815871669511,2.7901868265528185,2.794264158559941,0.00036776894800428925,0.00034609547115792196,0,2.5,0.0
5,2023-01-20 16:48:59.999,0.023810778645358,1586.9,916.3916,5.8895,8877.31,0.010699923344031007,0.004473835556389885,2.930562631565891,2.7901868265528185,0.0005392504521331283,0.00036776894800428925,0,2.5,0.0
6,2023-01-20 16:49:59.999,0.0245845720298545,1588.245,577.2642,5.89,2921.75,0.010706229661934765,0.004480597086785767,3.0974314581531814,2.930562631565891,0.0007933355859550421,0.0004963800761009186,0,2.5,0.0
7,2023-01-20 16:50:59.999,0.0232772443518207,1586.17,344.1892,5.89,6501.61,0.010711769671901822,0.004486269556068336,2.800873760008967,3.0974314581531814,0.0007353978593424538,0.000637324155737791,0,2.5,0.0
8,2023-01-20 16:51:59.999,0.0238898420714939,1587.375,572.308,5.891,5837.18,0.010717641006758634,0.0044924430768281155,2.932079681248957,2.800873760008967,0.0007267410184420413,0.0007289052286671444,0,2.0,0.0
9,2023-01-20 16:52:59.999,0.0258461755660803,1590.25,1540.5741,5.89,6497.07,0.010723916185909756,0.004500940532227043,3.3597998622497074,2.932079681248957,0.001065754528033271,0.0007353978593424538,0,2.5,0.0
10,2023-01-20 16:53:59.999,0.0262097124565059,1590.9450000000002,809.9337,5.8905,5080.79,0.010730339012917357,0.0045098272480753755,3.4323650534939127,3.3597998622497074,0.0012955740337935223,0.000778851154301895,0,2.5,0.0
11,2023-01-20 16:54:59.999,0.026860417710834,1591.63,786.4548,5.888999999999999,37260.87,0.010737185237207132,0.00451933262144056,3.567613589036407,3.4323650534939127,0.0015242275443026294,0.0009295450569941566,0,2.5,0.0
12,2023-01-20 16:55:59.999,0.0271983163389304,1589.245,760.9385,5.8765,11158.24,0.010743644084359082,0.004529549797845903,3.632739011368545,3.567613589036407,0.001704201934925764,0.001123209404473334,0,2.5,0.0
13,2023-01-20 16:56:59.999,0.0271682023194381,1587.56,373.3549,5.8695,4118.76,0.010750239301025689,0.004539620456824266,3.616593760328975,3.632739011368545,0.001811425288180814,0.0012955740337935223,0,2.5,0.0
14,2023-01-20 16:57:59.999,0.0264381614212849,1587.5700000000002,457.4738,5.8745,2583.53,0.010756689210006812,0.0045487000133838445,3.4474623881851487,3.616593760328975,0.0018175599730837894,0.0014670641666753527,0,2.5,0.0
15,2023-01-20 16:58:59.999,0.0253585106714124,1585.39,809.2374,5.8725000000000005,7786.98,0.010761841574045333,0.004556825443393485,3.2032539492004046,3.4474623881851487,0.001765954114147924,0.0016142147396141968,0,2.5,0.0
16,2023-01-20 16:59:59.999,0.0248380046805003,1584.215,335.4183,5.871,4631.24,0.010766682122713757,0.0045643648376247235,3.082865427801604,3.2032539492004046,0.0017104606203307737,0.0017057666062770165,0,2.5,0.0
17,2023-01-20 17:00:59.999,0.0242827021684046,1586.6,666.0841,5.885,3174.61,0.010772648163605358,0.004570793731878446,2.9557347798425053,3.082865427801604,0.0016618318711166418,0.001704201934925764,0,2.0,0.0
18,2023-01-20 17:01:59.999,0.0241730546879104,1587.475,291.4886,5.8895,2543.96,0.010778180206763254,0.004577362767577749,2.9263301078134676,2.9557347798425053,0.0016186126830018599,0.0016936094189734835,0,2.0,0.0
19,2023-01-20 17:02:59.999,0.0239339390596766,1587.4450000000002,288.1506,5.891,1643.28,0.010782750260055683,0.004583920172069406,2.8689829460280123,2.9263301078134676,0.0015828661838965918,0.0016830169030212028,0,2.0,0.0
20,2023-01-20 17:03:59.999,0.0234355787806963,1587.935,187.5174,5.8965,2267.08,0.010785821175900516,0.004589429849890902,2.7562808493731503,2.8689829460280123,0.0015630262425249443,0.0016724243870689223,0,2.0,0.0
21,2023-01-20 17:04:59.999,0.0225605548071143,1588.64,370.108,5.9055,3165.32,0.010788693918245058,0.004594207441802366,2.562326807831514,2.7562808493731503,0.0015820822059658503,0.0016618318711166418,0,2.0,0.0
22,2023-01-20 17:05:59.999,0.0230328521670859,1588.925,442.3178,5.9035,10011.74,0.010792474588135917,0.004599798341994562,2.661068305364517,2.562326807831514,0.0015733203328659033,0.0016510270740879463,0,2.0,0.0
23,2023-01-20 17:06:59.999,0.0237190195183698,1590.365,535.1032,5.904999999999999,3450.62,0.01079645160102843,0.004606017275609675,2.805583901252492,2.661068305364517,0.0015446253835926242,0.0016402222770592507,0,2.0,0.0
