index,close_time,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_6840_minutes,historical_rolling_sd_6840_minutes,historical_rolling_z_score_6840_minutes,historical_rolling_z_score_6840_minutes_lag_1,rolling_sd_6840_minutes,algo_trading_rolling_sd_6840_minutes_percentile_75th,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 16:43:59.999,0.0225195668031465,1585.085,1021.493,5.890499999999999,7032.71,0.008188246234722005,0.009497518003239176,1.5089542934834894,0.0,,8.759027887155849e-05,0,2.0,0.0
1,2023-01-20 16:44:59.999,0.0223956954428343,1585.005,1512.4681,5.891,6993.15,0.008192211935137477,0.009497786389248605,1.495451984872498,1.5089542934834894,8.759027887155849e-05,8.759027887155849e-05,0,2.0,0.0
2,2023-01-20 16:45:59.999,0.0225852252223894,1584.84,845.033,5.888999999999999,15760.29,0.008196186256612998,0.0094981206584687,1.5149353733411324,1.495451984872498,9.624333679210837e-05,9.40800723119709e-05,0,2.5,0.0
3,2023-01-20 16:46:59.999,0.0231594298213932,1583.3049999999998,768.089,5.8785,7403.2,0.008200098959723389,0.009498771444389507,1.5748700712770183,1.5149353733411324,0.0003388709788757995,0.00021755715783395392,0,2.5,0.0
4,2023-01-20 16:47:59.999,0.0231606044018759,1585.985,631.1147,5.89,8623.32,0.008204117847276366,0.009499285026385385,1.5744855021252786,1.5748700712770183,0.00036776894800428925,0.00034609547115792196,0,2.5,0.0
5,2023-01-20 16:48:59.999,0.023810778645358,1586.9,916.3916,5.8895,8877.31,0.00820823833231683,0.009499941095793541,1.6423828480315301,1.5744855021252786,0.0005392504521331283,0.00036776894800428925,0,2.5,0.0
6,2023-01-20 16:49:59.999,0.0245845720298545,1588.245,577.2642,5.89,2921.75,0.008212464433774536,0.009500795604247294,1.7232354297529437,1.6423828480315301,0.0007933355859550421,0.0004963800761009186,0,2.5,0.0
7,2023-01-20 16:50:59.999,0.0232772443518207,1586.17,344.1892,5.89,6501.61,0.008216591116999966,0.009501207994489176,1.5851303585350525,1.7232354297529437,0.0007353978593424538,0.000637324155737791,0,2.5,0.0
8,2023-01-20 16:51:59.999,0.0238898420714939,1587.375,572.308,5.891,5837.18,0.008220815317179947,0.009501752330928512,1.6490670571691037,1.5851303585350525,0.0007267410184420413,0.0007289052286671444,0,2.0,0.0
9,2023-01-20 16:52:59.999,0.0258461755660803,1590.25,1540.5741,5.89,6497.07,0.008225502339227656,0.009502538291039857,1.8543122571226625,1.6490670571691037,0.001065754528033271,0.0007353978593424538,0,2.5,0.0
10,2023-01-20 16:53:59.999,0.0262097124565059,1590.9450000000002,809.9337,5.8905,5080.79,0.008230207655806553,0.009503473944228222,1.8918876303774057,1.8543122571226625,0.0012955740337935223,0.000778851154301895,0,2.5,0.0
11,2023-01-20 16:54:59.999,0.026860417710834,1591.63,786.4548,5.888999999999999,37260.87,0.00823486814735204,0.009504792534309197,1.9595955930915703,1.8918876303774057,0.0015242275443026294,0.0009295450569941566,0,2.5,0.0
12,2023-01-20 16:55:59.999,0.0271983163389304,1589.245,760.9385,5.8765,11158.24,0.00823949664616823,0.009506317423873248,1.9943390113558401,1.9595955930915703,0.001704201934925764,0.001123209404473334,0,2.5,0.0
13,2023-01-20 16:56:59.999,0.0271682023194381,1587.56,373.3549,5.8695,4118.76,0.008244221937938268,0.009507692139226562,1.9903863213475137,1.9943390113558401,0.001811425288180814,0.0012955740337935223,0,2.5,0.0
14,2023-01-20 16:57:59.999,0.0264381614212849,1587.5700000000002,457.4738,5.8745,2583.53,0.008248972176236932,0.009508664225893445,1.9129068829159221,1.9903863213475137,0.0018175599730837894,0.0014670641666753527,0,2.5,0.0
15,2023-01-20 16:58:59.999,0.0253585106714124,1585.39,809.2374,5.8725000000000005,7786.98,0.008253518441457023,0.009509409601235795,1.7987438702537846,1.9129068829159221,0.001765954114147924,0.0016142147396141968,0,2.5,0.0
16,2023-01-20 16:59:59.999,0.0248380046805003,1584.215,335.4183,5.871,4631.24,0.008257893484964907,0.009510154732800797,1.7434112968057303,1.7987438702537846,0.0017104606203307737,0.0017057666062770165,0,2.5,0.0
17,2023-01-20 17:00:59.999,0.0242827021684046,1586.6,666.0841,5.885,3174.61,0.008262211077159213,0.009510725157308855,1.6844657821842184,1.7434112968057303,0.0016618318711166418,0.001704201934925764,0,2.0,0.0
18,2023-01-20 17:01:59.999,0.0241730546879104,1587.475,291.4886,5.8895,2543.96,0.008266578205373097,0.009511171965730376,1.6723992100920682,1.6844657821842184,0.0016186126830018599,0.0016936094189734835,0,2.0,0.0
19,2023-01-20 17:02:59.999,0.0239339390596766,1587.4450000000002,288.1506,5.891,1643.28,0.008270987552384187,0.009511443253680505,1.6467481421635508,1.6723992100920682,0.0015828661838965918,0.0016830169030212028,0,2.0,0.0
20,2023-01-20 17:03:59.999,0.0234355787806963,1587.935,187.5174,5.8965,2267.08,0.008275259684377983,0.009511691079038887,1.5938615931006663,1.6467481421635508,0.0015630262425249443,0.0016724243870689223,0,2.0,0.0
21,2023-01-20 17:04:59.999,0.0225605548071143,1588.64,370.108,5.9055,3165.32,0.008279396119553908,0.009511750491421764,1.5014227612929871,1.5938615931006663,0.0015820822059658503,0.0016618318711166418,0,2.0,0.0
