index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_3600_minutes,historical_rolling_sd_3600_minutes,historical_rolling_z_score_3600_minutes,historical_rolling_z_score_3600_minutes_lag_1,rolling_sd_3600_minutes,algo_trading_rolling_sd_3600_minutes_percentile_75th,signal_3600_minutes,threshold_3600_minutes,delayed_signal_3600_minutes
0,2023-01-20 16:58:59.999,0.0484764190173558,0.3964999999999999,330335.0,0.00017328,32319343.11,0.04519149173173464,0.02068119914200112,0.1588364032020683,0.0,,0.0007541826711547418,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0495429943794096,0.3966,367451.0,0.00017311,128790410.32,0.04520414189872446,0.020669925887267942,0.2099113709622803,0.1588364032020683,0.0007541826711547418,0.0007541826711547418,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0496659201835321,0.3972,800336.0,0.0001733999999999,53422891.49,0.045217570997237874,0.02065711172192153,0.215342263050918,0.2099113709622803,0.0006541669996509746,0.0007291787532787999,0,2.0,0.0
3,2023-01-20 17:01:59.999,0.0494518894468267,0.3974,325232.0,0.00017355,47123653.17,0.045231127500180185,0.020643867913618476,0.20445596553454676,0.215342263050918,0.0005456844787635893,0.0007041748354028581,0,2.0,0.0
4,2023-01-20 17:02:59.999,0.0488385770112405,0.3969,390580.0,0.000173415,64994347.93,0.04524426381339132,0.020631109064622066,0.1742181279053321,0.20445596553454676,0.0005128971492344724,0.0006791709175269164,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0476802658948951,0.397,207685.0,0.00017371,86452027.83,0.04525691425871353,0.020618632657481848,0.1175321213796499,0.1742181279053321,0.00077002260835366,0.0007541826711547418,0,2.5,0.0
6,2023-01-20 17:04:59.999,0.0475220607933106,0.39725,202179.0,0.0001738749999999,116256192.34,0.045269447084247204,0.020606289689995796,0.10931680292532364,0.1175321213796499,0.0008845449761602133,0.0007660626240539304,0,2.5,0.0
7,2023-01-20 17:05:59.999,0.0483704560995468,0.39735,440693.0,0.00017375,34223981.89,0.04528273174674187,0.0205928641498637,0.14994147148906278,0.10931680292532364,0.0008292714741730099,0.0007996470412633349,0,2.5,0.0
8,2023-01-20 17:06:59.999,0.0488451037333117,0.3977,360435.0,0.000173835,64227995.52,0.04529635877850296,0.020578980823416283,0.1724451266687957,0.14994147148906278,0.0007773551764648164,0.0007903342508918648,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0485349198003115,0.3977,368463.0,0.0001739,226927765.86,0.04530991904033493,0.020565021974149156,0.1568197089227765,0.1724451266687957,0.0007349955080304183,0.0007773551764648164,0,2.0,0.0
