index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5040_minutes,actual_spread_rolling_sd_5040_minutes,predicted_spread_rolling_mean_5040_minutes,predicted_spread_rolling_sd_5040_minutes,predicted_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes_lag_1,predicted_spread_rolling_sd_5040_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.0001734926527481,0.00017328,-0.9250792379072343,-0.9263773966050354,-8.660601774711594,-8.65937530674723,0.046160652220081144,0.04847641901735611,0.0353691212363352,0.02370181328343109,0.0353712619883653,0.023699949556071485,0.4552495019531298,0.5530082287072802,0.0,0.023699949556071485,0.0484764190173558,0.3964999999999999,330335.0,0.00017328,32319343.11,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.0001734008555339,0.00017311,-0.9248270628964415,-0.9260146798136826,-8.661583327375636,-8.659904559755148,0.04696249352440729,0.04954299437940968,0.03537849297144318,0.02369807739861791,0.03538079092830749,0.023696288325401993,0.48875597887135874,0.5977067746766909,0.5530082287072802,0.02369903424840411,0.0495429943794096,0.3966,367451.0,0.00017311,128790410.32,0,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.0001732193076802,0.0001734,-0.9233153468111195,-0.9264384326738009,-8.659909493617832,-8.660952091835325,0.04740788454755229,0.049665920183530776,0.03538795393419661,0.023694260888255252,0.035390338367962404,0.0236925153523378,0.5072296461930577,0.6025917548840468,0.5977067746766909,0.02369811894073674,0.0496659201835321,0.3972,800336.0,0.0001733999999999,53422891.49,0,2.0,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.0001734286681185,0.00017355,-0.9228119488644206,-0.9252233356986732,-8.659044815656479,-8.659744177880118,0.04762076780002289,0.04945188944682721,0.03539721570921926,0.023690633036531843,0.035399640536057354,0.02368890861833032,0.5159008150552326,0.5932586822789884,0.6025917548840468,0.023697203633069368,0.0494518894468267,0.3974,325232.0,0.00017355,47123653.17,0,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.0001735093014001,0.000173415,-0.9240709191931175,-0.9253336911307692,-8.659822992168879,-8.659279349639128,0.047124741484838584,0.048838577011240614,0.03540619423530473,0.02368715023115419,0.03540851888264644,0.023685375627815412,0.4946606203885976,0.5670746647382314,0.5932586822789884,0.023696288325401993,0.0488385770112405,0.3969,390580.0,0.000173415,64994347.93,0,2.0,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.0001733637210594,0.00017371,-0.9238190486727818,-0.927438572971053,-8.658123315850442,-8.66011873661835,0.04571630424275619,0.047680215517060365,0.03541498070921963,0.023683487956545537,0.03541702421716122,0.023681583125600716,0.43490673621650944,0.5178812694458259,0.5670746647382314,0.023695345082135943,0.0476802658948951,0.397,207685.0,0.00017371,86452027.83,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.0001736389897317,0.000173875,-0.9231894735653117,-0.927155985030084,-8.657173907720667,-8.65853218572707,0.04468252103983705,0.047522060793311116,0.03542383075431691,0.023679676316431607,0.035425667431620136,0.02367768652134054,0.39095262114707774,0.5109119684460848,0.5178812694458259,0.023694401838869894,0.0475220607933106,0.39725,202179.0,0.0001738749999999,116256192.34,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.0001737933549091,0.00017375,-0.9229377745959487,-0.9263339115453708,-8.657893073519373,-8.65764357998878,0.044767312815777505,0.04837045609954649,0.03543290773597091,0.02367586887481182,0.035434759433070645,0.02367388541210959,0.3942129996934555,0.5464445014450778,0.5109119684460848,0.023693458595603848,0.0483704560995468,0.39735,440693.0,0.00017375,34223981.89,0,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.0001737085506809,0.000173835,-0.9220573267684922,-0.9261083729870486,-8.65740398450981,-8.658131659210905,0.04539781374087137,0.04884510373331152,0.03544212822189152,0.02367204106939562,0.0354441031644662,0.023670108255291734,0.42051816869827374,0.566194333311969,0.5464445014450778,0.0236925153523378,0.0488451037333117,0.3977,360435.0,0.000173835,64227995.52,0,2.0,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.0001738060835741,0.0001739,-0.9220573267684922,-0.9246847352177155,-8.657030136604037,-8.657570342442362,0.046355723495583256,0.04853491980031133,0.035451356930259706,0.02366807660709778,0.03545352006586084,0.0236662271786915,0.46066503745635035,0.5527936674891449,0.566194333311969,0.023691613668835928,0.0485349198003115,0.3977,368463.0,0.0001739,226927765.86,0,2.0,0
10,2023-01-20 17:08:59.999,0.3969564167122243,0.3981,0.0001738759657514,0.000173825,-0.9210520489758656,-0.9239287859026845,-8.657461511979193,-8.657168353450542,0.04677814004346448,0.049898112425144525,0.03546080960538791,0.023664330593553693,0.03546305466201121,0.023662520074394976,0.47818598128511386,0.6100870997673361,0.5527936674891449,0.02369071198533406,0.0498981124251445,0.3981,702715.0,0.000173825,97730819.05,0,2.0,0
