index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5760_minutes,actual_spread_rolling_sd_5760_minutes,predicted_spread_rolling_mean_5760_minutes,predicted_spread_rolling_sd_5760_minutes,predicted_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes_lag_1,predicted_spread_rolling_sd_5760_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.0001734926527481,0.00017328,-0.9250792379072343,-0.9263773966050354,-8.660601774711594,-8.65937530674723,0.046160652220081144,0.04847641901735611,0.031611769001559695,0.024359662609990156,0.03161429441090157,0.024358302408346157,0.5971827414457007,0.6923187026769427,0.0,0.024358302408346157,0.0484764190173558,0.3964999999999999,330335.0,0.00017328,32319343.11,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.0001734008555339,0.00017311,-0.9248270628964415,-0.9260146798136826,-8.661583327375636,-8.659904559755148,0.04696249352440729,0.04954299437940968,0.031620015103398076,0.024357691809554043,0.031622678265769366,0.02435641635400972,0.6298059220075937,0.7358242076526113,0.6923187026769427,0.024357830894762046,0.0495429943794096,0.3966,367451.0,0.00017311,128790410.32,0,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.0001732193076802,0.0001734,-0.9233153468111195,-0.9264384326738009,-8.659909493617832,-8.660952091835325,0.04740788454755229,0.049665920183530776,0.03162801529177328,0.02435604997131972,0.03163075437687235,0.024354823216202522,0.6478031078535564,0.7405923749129227,0.7358242076526113,0.02435735938117794,0.0496659201835321,0.3972,800336.0,0.0001733999999999,53422891.49,0,2.0,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.0001734286681185,0.00017355,-0.9228119488644206,-0.9252233356986732,-8.659044815656479,-8.659744177880118,0.04762076780002289,0.04945188944682721,0.03163593398177328,0.024354428887088622,0.03163870864482106,0.024353225530445267,0.6562604668207833,0.7315283617469254,0.7405923749129227,0.02435688786759383,0.0494518894468267,0.3974,325232.0,0.00017355,47123653.17,0,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.0001735093014001,0.000173415,-0.9240709191931175,-0.9253336911307692,-8.659822992168879,-8.659279349639128,0.047124741484838584,0.048838577011240614,0.03164389399887362,0.024352557264806222,0.03164658117948219,0.02435129762996694,0.635619527983955,0.7060729937063476,0.7315283617469254,0.02435641635400972,0.0488385770112405,0.3969,390580.0,0.000173415,64994347.93,0,2.0,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.0001733637210594,0.00017371,-0.9238190486727818,-0.927438572971053,-8.658123315850442,-8.66011873661835,0.04571630424275619,0.047680215517060365,0.031651539713402586,0.02435067748310338,0.031653981088950116,0.024349268972700917,0.5775254760038994,0.6582435258641107,0.7060729937063476,0.024356018069557922,0.0476802658948951,0.397,207685.0,0.00017371,86452027.83,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.0001736389897317,0.000173875,-0.9231894735653117,-0.927155985030084,-8.657173907720667,-8.65853218572707,0.04468252103983705,0.047522060793311116,0.03165922877030447,0.02434869509954529,0.031661489366081166,0.024347186270787257,0.5348064260459965,0.6514859198061453,0.6582435258641107,0.02435561978510612,0.0475220607933106,0.39725,202179.0,0.0001738749999999,116256192.34,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.0001737933549091,0.00017375,-0.9229377745959487,-0.9263339115453708,-8.657893073519373,-8.65764357998878,0.044767312815777505,0.04837045609954649,0.031667168891166914,0.02434668614295142,0.031669442826928865,0.024345184694387234,0.5380065977428524,0.6860599882179581,0.6514859198061453,0.02435522150065432,0.0483704560995468,0.39735,440693.0,0.00017375,34223981.89,0,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.0001737085506809,0.000173835,-0.9220573267684922,-0.9261083729870486,-8.65740398450981,-8.658131659210905,0.04539781374087137,0.04884510373331152,0.03167541445986819,0.024344459798386953,0.03167779640732193,0.02434301809550014,0.5636120089844414,0.7052811775507536,0.6860599882179581,0.024354823216202522,0.0488451037333117,0.3977,360435.0,0.000173835,64227995.52,0,2.0,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.0001738060835741,0.0001739,-0.9220573267684922,-0.9246847352177155,-8.657030136604037,-8.657570342442362,0.046355723495583256,0.04853491980031133,0.03168377603349782,0.024341977760399102,0.031686322804451134,0.02434063246157264,0.6026713033973621,0.6922668294532704,0.7052811775507536,0.024354423794763207,0.0485349198003115,0.3977,368463.0,0.0001739,226927765.86,0,2.0,0
