index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_360_minutes,actual_spread_rolling_sd_360_minutes,predicted_spread_rolling_mean_360_minutes,predicted_spread_rolling_sd_360_minutes,predicted_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes,actual_rolling_z_score_360_minutes_lag_1,predicted_spread_rolling_sd_360_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.0001734926527481,0.00017328,-0.9250792379072343,-0.9263773966050354,-8.660601774711594,-8.65937530674723,0.046160652220081144,0.04847641901735611,0.049535822026612775,0.003099087729440844,0.04952647252576366,0.0030998723621241337,-1.0857931916190713,-0.3418435042004471,0.0,0.0030998723621241337,0.0484764190173558,0.3964999999999999,330335.0,0.00017328,32319343.11,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.0001734008555339,0.00017311,-0.9248270628964415,-0.9260146798136826,-8.661583327375636,-8.659904559755148,0.04696249352440729,0.04954299437940968,0.04951988218506498,0.003084216877329359,0.04951279800594958,0.0030828737306234475,-0.8272490878264229,0.007493699458875855,-0.3418435042004471,0.0030956227042489622,0.0495429943794096,0.3966,367451.0,0.00017311,128790410.32,4,2.0,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.0001732193076802,0.0001734,-0.9233153468111195,-0.9264384326738009,-8.659909493617832,-8.660952091835325,0.04740788454755229,0.049665920183530776,0.049503765271635164,0.0030682103683557587,0.04949795950785654,0.0030659373802298215,-0.6817083003005034,0.052849998020999586,0.007493699458875855,0.0030913730463737908,0.0496659201835321,0.3972,800336.0,0.0001733999999999,53422891.49,0,2.0,4
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.0001734286681185,0.00017355,-0.9228119488644206,-0.9252233356986732,-8.659044815656479,-8.659744177880118,0.04762076780002289,0.04945188944682721,0.04948708845130597,0.0030520886479104377,0.04948191858800601,0.0030494365064336745,-0.6103261320760351,-0.01153275954250402,0.052849998020999586,0.003087123388498619,0.0494518894468267,0.3974,325232.0,0.00017355,47123653.17,3,2.0,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.0001735093014001,0.000173415,-0.9240709191931175,-0.9253336911307692,-8.659822992168879,-8.659279349639128,0.047124741484838584,0.048838577011240614,0.04946938594958724,0.0030372810212005203,0.04946289108957408,0.003035573706725929,-0.7702496564503939,-0.2076886972076399,-0.01153275954250402,0.0030828737306234475,0.0488385770112405,0.3969,390580.0,0.000173415,64994347.93,0,2.0,3
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.0001733637210594,0.00017371,-0.9238190486727818,-0.927438572971053,-8.658123315850442,-8.66011873661835,0.04571630424275619,0.047680215517060365,0.0494509347748773,0.0030279031992396102,0.04944058953794622,0.0030300709113783918,-1.229108296180382,-0.584800484461199,-0.2076886972076399,0.003078639643025041,0.0476802658948951,0.397,207685.0,0.00017371,86452027.83,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.0001736389897317,0.000173875,-0.9231894735653117,-0.927155985030084,-8.657173907720667,-8.65853218572707,0.04468252103983705,0.047522060793311116,0.049434293541373776,0.003021989990562256,0.049421130736660386,0.0030281181161044774,-1.5648695047996732,-0.6327726941633185,-0.584800484461199,0.0030744055554266345,0.0475220607933106,0.39725,202179.0,0.0001738749999999,116256192.34,0,2.0,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.0001737933549091,0.00017375,-0.9229377745959487,-0.9263339115453708,-8.657893073519373,-8.65764357998878,0.044767312815777505,0.04837045609954649,0.04941960285192639,0.0030142612377404327,0.049406715621909354,0.0030199985960686613,-1.5362268089035795,-0.34806099061485773,-0.6327726941633185,0.003070171467828228,0.0483704560995468,0.39735,440693.0,0.00017375,34223981.89,0,2.0,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.0001737085506809,0.000173835,-0.9220573267684922,-0.9261083729870486,-8.65740398450981,-8.658131659210905,0.04539781374087137,0.04884510373331152,0.04940647929228062,0.0030064390088652224,0.049395374955573106,0.0030096557772365073,-1.3282453245773935,-0.18672441293960818,-0.34806099061485773,0.0030659373802298215,0.0488451037333117,0.3977,360435.0,0.000173835,64227995.52,0,2.0,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.0001738060835741,0.0001739,-0.9220573267684922,-0.9246847352177155,-8.657030136604037,-8.657570342442362,0.046355723495583256,0.04853491980031133,0.0493904534962031,0.002995646198550729,0.04938204704190777,0.0029957433734194437,-1.0102078746719088,-0.28559236945460187,-0.18672441293960818,0.0030618121617807846,0.0485349198003115,0.3977,368463.0,0.0001739,226927765.86,0,2.0,0
