index,close_time,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_2880_minutes,historical_rolling_sd_2880_minutes,historical_rolling_z_score_2880_minutes,historical_rolling_z_score_2880_minutes_lag_1,rolling_sd_2880_minutes,algo_trading_rolling_sd_2880_minutes_percentile_75th,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 14:11:59.999,-0.0281488694388674,2.085,2769.7,5.8255,1217.86,-0.026333942059111524,0.010412028355956254,-0.1743106451220562,0.0,,0.0003910432031511679,0,2.0,0.0
1,2023-01-20 14:12:59.999,-0.0287018880402376,2.085,2497.4,5.827500000000001,1570.4,-0.026320945105715123,0.010385669044421824,-0.22925272549497322,-0.1743106451220562,0.0003910432031511679,0.0003910432031511679,0,2.0,0.0
2,2023-01-20 14:13:59.999,-0.0290433825449665,2.084,4350.6,5.827,600.52,-0.02630878928305932,0.010361960548682185,-0.26390693624624517,-0.22925272549497322,0.0004514055396212558,0.00043631495550373384,0,2.5,0.0
3,2023-01-20 14:14:59.999,-0.0293486296307716,2.0825,10864.3,5.8255,696.32,-0.026296480989644114,0.010337259862000167,-0.29525702960677264,-0.26390693624624517,0.0005142532412474018,0.0004828293904343288,0,2.5,0.0
4,2023-01-20 14:15:59.999,-0.0290720491280107,2.0825,1741.2,5.8245000000000005,106.94,-0.026283585417763156,0.010310589617104996,-0.270446581020115,-0.29525702960677264,0.00046043866423447143,0.00047389230848770403,0,2.0,0.0
5,2023-01-20 14:16:59.999,-0.0291816193998819,2.084,1299.1,5.827500000000001,1473.27,-0.026270432397743373,0.010282684662956601,-0.28311546036475155,-0.270446581020115,0.00043188723140802885,0.00046043866423447143,0,2.0,0.0
6,2023-01-20 14:17:59.999,-0.0286286007985117,2.084,3040.3,5.8255,1193.59,-0.026257313900639203,0.010255531533240962,-0.23122028245796045,-0.28311546036475155,0.00040895546467565187,0.0004581803830811675,0,2.0,0.0
7,2023-01-20 14:18:59.999,-0.0286936738490064,2.083,7777.2,5.824,1051.6,-0.02624413916482767,0.010227984381433427,-0.23949339310933074,-0.23122028245796045,0.00038400864499948386,0.0004559221019278636,0,2.0,0.0
8,2023-01-20 14:19:59.999,-0.0285839506852028,2.0815,1379.6,5.821,985.85,-0.026231286694572177,0.010201745877491342,-0.23061385951804902,-0.23949339310933074,0.000370180230694413,0.00045366382077455974,0,2.0,0.0
9,2023-01-20 14:20:59.999,-0.0284743189128828,2.08,6707.4,5.818,756.44,-0.02621841767707398,0.010175498054386577,-0.22169934324112192,-0.23061385951804902,0.0003659668586929427,0.0004514055396212558,0,2.0,0.0
