index,close_time,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_6120_minutes,historical_rolling_sd_6120_minutes,historical_rolling_z_score_6120_minutes,historical_rolling_z_score_6120_minutes_lag_1,rolling_sd_6120_minutes,algo_trading_rolling_sd_6120_minutes_percentile_75th,signal_6120_minutes,threshold_6120_minutes,delayed_signal_6120_minutes
0,2023-01-20 14:11:59.999,-0.0281488694388674,2.085,2769.7,5.8255,1217.86,-0.016307292622781966,0.023744214190809042,-0.49871420131768757,0.0,,0.0003910432031511679,0,2.0,0.0
1,2023-01-20 14:12:59.999,-0.0287018880402376,2.085,2497.4,5.827500000000001,1570.4,-0.016316672658008693,0.023737768944549105,-0.5217514506590949,-0.49871420131768757,0.0003910432031511679,0.0003910432031511679,0,2.0,0.0
2,2023-01-20 14:13:59.999,-0.0290433825449665,2.084,4350.6,5.827,600.52,-0.016326010698788977,0.023731532070713046,-0.5358849908334389,-0.5217514506590949,0.0004514055396212558,0.00043631495550373384,0,2.5,0.0
3,2023-01-20 14:14:59.999,-0.0293486296307716,2.0825,10864.3,5.8255,696.32,-0.016335466883458598,0.023725188443517203,-0.5484956538192971,-0.5358849908334389,0.0005142532412474018,0.0004828293904343288,0,2.5,0.0
4,2023-01-20 14:15:59.999,-0.0290720491280107,2.0825,1741.2,5.8245000000000005,106.94,-0.01634477881439318,0.023719000959640826,-0.5365854293472843,-0.5484956538192971,0.00046043866423447143,0.00047389230848770403,0,2.0,0.0
5,2023-01-20 14:16:59.999,-0.0291816193998819,2.084,1299.1,5.827500000000001,1473.27,-0.01635417689818277,0.02371268982750225,-0.5409526542544202,-0.5365854293472843,0.00043188723140802885,0.00046043866423447143,0,2.0,0.0
6,2023-01-20 14:17:59.999,-0.0286286007985117,2.084,3040.3,5.8255,1193.59,-0.01636337681838751,0.023706527241315358,-0.517377507691154,-0.5409526542544202,0.00040895546467565187,0.0004581803830811675,0,2.0,0.0
7,2023-01-20 14:18:59.999,-0.0286936738490064,2.083,7777.2,5.824,1051.6,-0.0163723737939773,0.023700756038015,-0.5198694942585907,-0.517377507691154,0.00038400864499948386,0.0004559221019278636,0,2.0,0.0
8,2023-01-20 14:19:59.999,-0.0285839506852028,2.0815,1379.6,5.821,985.85,-0.016381171696194703,0.023695293309403592,-0.5149874631079315,-0.5198694942585907,0.000370180230694413,0.00045366382077455974,0,2.0,0.0
9,2023-01-20 14:20:59.999,-0.0284743189128828,2.08,6707.4,5.818,756.44,-0.016389787941727,0.023690101286095167,-0.5101088773414733,-0.5149874631079315,0.0003659668586929427,0.0004514055396212558,0,2.0,0.0
10,2023-01-20 14:21:59.999,-0.0275500070453937,2.0825,4919.2,5.819,3097.49,-0.0163982065958945,0.023684910572880243,-0.47083987989670795,-0.5101088773414733,0.0005097061312587778,0.0004581803830811675,0,2.5,0.0
11,2023-01-20 14:22:59.999,-0.0274204667877664,2.0845,3723.0,5.822,370.77,-0.016406772840909942,0.02367941437703238,-0.46511682136611815,-0.47083987989670795,0.0006061141900194562,0.0004850723977466246,0,2.5,0.0
