index,close_time,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_rolling_mean_360_minutes,historical_rolling_sd_360_minutes,historical_rolling_z_score_360_minutes,historical_rolling_z_score_360_minutes_lag_1,rolling_sd_360_minutes,algo_trading_rolling_sd_360_minutes_percentile_75th,signal_360_minutes,threshold_360_minutes,delayed_signal_360_minutes
0,2023-01-20 14:11:59.999,-0.0281488694388674,2.085,2769.7,5.8255,1217.86,-0.027728193740134258,0.007018080299640611,-0.05994170496377556,0.0,,0.0003910432031511679,0,2.0,0.0
1,2023-01-20 14:12:59.999,-0.0287018880402376,2.085,2497.4,5.827500000000001,1570.4,-0.02769739219534626,0.006989347260064847,-0.14371811952036545,-0.05994170496377556,0.0003910432031511679,0.0003910432031511679,0,2.0,0.0
2,2023-01-20 14:13:59.999,-0.0290433825449665,2.084,4350.6,5.827,600.52,-0.02766887980549887,0.006962811434134293,-0.1974062851579328,-0.14371811952036545,0.0004514055396212558,0.00043631495550373384,0,2.5,0.0
3,2023-01-20 14:14:59.999,-0.0293486296307716,2.0825,10864.3,5.8255,696.32,-0.027643229674064917,0.0069395287306236765,-0.2457515521451574,-0.1974062851579328,0.0005142532412474018,0.0004828293904343288,0,2.5,0.0
4,2023-01-20 14:15:59.999,-0.0290720491280107,2.0825,1741.2,5.8245000000000005,106.94,-0.027617867921578585,0.006917541644101675,-0.210216473025795,-0.2457515521451574,0.00046043866423447143,0.00047389230848770403,0,2.0,0.0
5,2023-01-20 14:16:59.999,-0.0291816193998819,2.084,1299.1,5.827500000000001,1473.27,-0.027593483034963246,0.006896481697207074,-0.2302821111758791,-0.210216473025795,0.00043188723140802885,0.00046043866423447143,0,2.0,0.0
6,2023-01-20 14:17:59.999,-0.0286286007985117,2.084,3040.3,5.8255,1193.59,-0.027567466377213988,0.0068748272990165876,-0.15435070222774916,-0.2302821111758791,0.00040895546467565187,0.0004581803830811675,0,2.0,0.0
7,2023-01-20 14:18:59.999,-0.0286936738490064,2.083,7777.2,5.824,1051.6,-0.027540190318883852,0.006850783560854221,-0.16837249635408413,-0.15435070222774916,0.00038400864499948386,0.0004559221019278636,0,2.0,0.0
8,2023-01-20 14:19:59.999,-0.0285839506852028,2.0815,1379.6,5.821,985.85,-0.027510880443607333,0.006823630015807558,-0.15725797546314843,-0.16837249635408413,0.000370180230694413,0.00045366382077455974,0,2.0,0.0
9,2023-01-20 14:20:59.999,-0.0284743189128828,2.08,6707.4,5.818,756.44,-0.027483476361133692,0.006799854202062946,-0.1457152642255924,-0.15725797546314843,0.0003659668586929427,0.0004514055396212558,0,2.0,0.0
10,2023-01-20 14:21:59.999,-0.0275500070453937,2.0825,4919.2,5.819,3097.49,-0.027455136090666014,0.00677822258917078,-0.013996435419405767,-0.1457152642255924,0.0005097061312587778,0.0004581803830811675,0,2.5,0.0
11,2023-01-20 14:22:59.999,-0.0274204667877664,2.0845,3723.0,5.822,370.77,-0.027426818582343603,0.006756980525625475,0.0009400344655592846,-0.013996435419405767,0.0006061141900194562,0.0004850723977466246,4,2.5,0.0
12,2023-01-20 14:23:59.999,-0.0275132424333324,2.082,1881.4,5.818,755.23,-0.027397599834889194,0.006733760986411484,-0.017173552592165124,0.0009400344655592846,0.0006502028432661439,0.0005108429087559339,3,2.5,4.0
13,2023-01-20 14:24:59.999,-0.0279285588071789,2.082,8090.4,5.8195,1404.71,-0.027370204635729114,0.006711446652866248,-0.0831943097113541,-0.017173552592165124,0.0006424185116747293,0.0005142532412474018,0,2.5,3.0
14,2023-01-20 14:25:59.999,-0.0280753923032062,2.084,2115.6,5.8235,1240.51,-0.02734129371992157,0.006685880817935031,-0.10979833521940667,-0.0831943097113541,0.0006265301036997019,0.0005831489528264426,0,2.5,0.0
15,2023-01-20 14:26:59.999,-0.0282053769220564,2.082,4386.9,5.8205,752.2,-0.027309838217557263,0.0066550320069967,-0.1345656495051597,-0.10979833521940667,0.0006077551891063877,0.0006069346895629219,0,2.5,0.0
16,2023-01-20 14:27:59.999,-0.0281242496745846,2.079,7002.5,5.815,1711.19,-0.027277002613642517,0.006621687532254328,-0.12795032336019058,-0.1345656495051597,0.0005925413018028423,0.000606524439791189,0,2.0,0.0
17,2023-01-20 14:28:59.999,-0.0275700420927091,2.079,10832.9,5.813,5446.29,-0.027241670987222792,0.006585999829260479,-0.049858960522199076,-0.12795032336019058,0.0006067527771538376,0.0006067527771538376,0,2.0,0.0
18,2023-01-20 14:29:59.999,-0.0275500070453937,2.0825,11985.0,5.819,3875.52,-0.02720734416844455,0.006552010993051823,-0.052298886145418735,-0.049858960522199076,0.0006174245772625906,0.0006075045861182502,0,2.5,0.0
19,2023-01-20 14:30:59.999,-0.0261376652702378,2.084,14648.5,5.8165,1882.19,-0.027168428423828602,0.006516547525729807,0.15817626580961144,-0.052298886145418735,0.0007721636814636844,0.0006125898831844892,4,2.5,0.0
20,2023-01-20 14:31:59.999,-0.0267383730948265,2.079,35389.1,5.8100000000000005,4558.32,-0.027132710358595276,0.006483483361377399,0.060821820893051506,0.15817626580961144,0.0008172038564130719,0.0006197009588718683,0,2.5,4.0
21,2023-01-20 14:32:59.999,-0.0271749844289659,2.0755,30480.1,5.8055,6064.79,-0.02709297788165003,0.006439122410683529,-0.012735671429356095,0.060821820893051506,0.0008229911408606324,0.0006265301036997019,3,2.5,0.0
22,2023-01-20 14:33:59.999,-0.0283141736213492,2.074,13599.0,5.807,6508.2,-0.027053313520066766,0.006387290042787277,-0.19740141638099473,-0.012735671429356095,0.0008054906061485877,0.0006384464096809725,0,2.5,3.0
23,2023-01-20 14:34:59.999,-0.0275546680343885,2.075,11675.6,5.806,6827.23,-0.027016971826676204,0.006346987829173327,-0.08471675418075113,-0.19740141638099473,0.0007954621201564653,0.0006463106774704366,0,2.5,0.0
24,2023-01-20 14:35:59.999,-0.02762773206023,2.076,5910.6,5.808,1513.42,-0.026979411386238557,0.00630310079749063,-0.10285741809008524,-0.08471675418075113,0.0007837723615385636,0.000680693052815529,0,2.5,0.0
25,2023-01-20 14:36:59.999,-0.0274601342232361,2.0775,7557.7,5.8100000000000005,1296.99,-0.02694417818089011,0.006264747969265766,-0.08235862717498271,-0.10285741809008524,0.0007767325324031713,0.0007721636814636844,0,2.5,0.0
26,2023-01-20 14:37:59.999,-0.0270808360447643,2.0780000000000003,7279.5,5.8095,1479.02,-0.026907029142693255,0.006224043322226158,-0.027925079096152446,-0.08235862717498271,0.0007833198628958699,0.0007755903196682996,0,2.5,0.0
27,2023-01-20 14:38:59.999,-0.0265912768230749,2.077,4090.2,5.806,272.05,-0.02686948456347762,0.00618494631368939,0.04498143173643278,-0.027925079096152446,0.0008132515293703382,0.0007800261976495205,4,2.5,0.0
28,2023-01-20 14:39:59.999,-0.0268488015277266,2.0805,5052.0,5.813,1243.9,-0.026831699263449863,0.00614326572764006,-0.0027839043653589825,0.04498143173643278,0.0008241880597213754,0.0007834329875565433,3,2.5,4.0
29,2023-01-20 14:40:59.999,-0.0272363053592306,2.082,2981.8,5.817,256.98,-0.02679489632248072,0.006100899411429692,-0.07235146934612996,-0.0027839043653589825,0.0008190960700345426,0.0007837723615385636,0,2.5,3.0
30,2023-01-20 14:41:59.999,-0.0269875876985183,2.088,16107.9,5.826499999999999,19760.62,-0.026758075981431626,0.006059485329721702,-0.03787643745268609,-0.07235146934612996,0.0008213342511405505,0.0007925396805019899,0,2.5,0.0
31,2023-01-20 14:42:59.999,-0.0280484781812231,2.093,25051.5,5.839,11465.54,-0.02672324676483186,0.006015775530463692,-0.22029269703969365,-0.03787643745268609,0.0008086870749505647,0.0008004763631525265,0,2.5,0.0
32,2023-01-20 14:43:59.999,-0.0281225494160448,2.0940000000000003,14904.9,5.840999999999999,5549.38,-0.026688239705366587,0.005970693500758993,-0.24022497729884865,-0.22029269703969365,0.0007972325805915255,0.0007992970869807911,0,2.0,0.0
33,2023-01-20 14:44:59.999,-0.028637154656105,2.0935,3478.3,5.8420000000000005,4704.7,-0.026656297030934625,0.005929277614690509,-0.3340807690067606,-0.24022497729884865,0.000795984466134839,0.0007972325805915255,0,2.0,0.0
34,2023-01-20 14:45:59.999,-0.0295010738645067,2.0940000000000003,5398.7,5.846,3841.56,-0.026626848624937065,0.005888609550261604,-0.4880991369926959,-0.3340807690067606,0.0008299420943970956,0.0008034260997593221,0,2.5,0.0
35,2023-01-20 14:46:59.999,-0.0294095098344873,2.089,10730.9,5.837,5540.92,-0.026597624030827945,0.005848483255122073,-0.4807888953425179,-0.4880991369926959,0.0008539112719706228,0.0008070888405495762,0,2.5,0.0
36,2023-01-20 14:47:59.999,-0.0288852821204899,2.0875,4680.6,5.8325,1716.53,-0.026567421538128213,0.005808379260850073,-0.39905462062104785,-0.4807888953425179,0.0008550157041730685,0.0008098281885555081,0,2.5,0.0
37,2023-01-20 14:48:59.999,-0.0286180711204955,2.0895,3685.5,5.835,4721.51,-0.026534268659490493,0.005762336317912856,-0.361624581773764,-0.39905462062104785,0.0008492331473667677,0.0008132515293703382,0,2.5,0.0
38,2023-01-20 14:49:59.999,-0.0276613621262127,2.0915,5022.0,5.835,2934.38,-0.026495286921315458,0.0057068450839300325,-0.204329220041526,-0.361624581773764,0.0008399583869114099,0.0008162157746523885,0,2.5,0.0
39,2023-01-20 14:50:59.999,-0.0279645950573228,2.09,7563.6,5.833500000000001,8463.68,-0.026459355724979358,0.005656538115281147,-0.26610610618481234,-0.204329220041526,0.0008291529951812678,0.0008181499632238073,0,2.5,0.0
40,2023-01-20 14:51:59.999,-0.0280855088966931,2.0935,11744.6,5.84,2948.78,-0.02642788861855521,0.005615748234901018,-0.29517353855645323,-0.26610610618481234,0.0008188070670774505,0.0008188793178167236,0,2.0,0.0
41,2023-01-20 14:52:59.999,-0.0287480223958458,2.095,4129.8,5.845000000000001,3422.42,-0.026398640034689357,0.005576027154387674,-0.4213362482117319,-0.29517353855645323,0.0008166907510577042,0.0008188070670774505,0,2.0,0.0
