index,close_time,historical_spread,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_6840_minutes,historical_rolling_sd_6840_minutes,historical_rolling_z_score_6840_minutes,historical_rolling_z_score_6840_minutes_lag_1,rolling_sd_6840_minutes,algo_trading_rolling_sd_6840_minutes_percentile_75th,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 14:33:59.999,-0.0183762380820429,84.36500000000001,778.448,12.2285,5451.4,-0.0038457280385380617,0.011669737868759347,-1.2451445102639338,0.0,,5.145898254170468e-05,0,2.0,0.0
1,2023-01-20 14:34:59.999,-0.0184490120730593,84.39500000000001,234.368,12.236,777.53,-0.0038465450139086046,0.011670564551699552,-1.2512219948283632,-1.2451445102639338,5.145898254170468e-05,5.145898254170468e-05,0,2.0,0.0
2,2023-01-20 14:35:59.999,-0.0181071667404606,84.46000000000001,86.941,12.2435,1484.19,-0.0038473148300911596,0.011671331499771323,-1.221784499107821,-1.2512219948283632,0.00018007113041280324,0.0001479180934450286,0,2.5,0.0
3,2023-01-20 14:36:59.999,-0.0185305898896244,84.47,81.771,12.253,617.59,-0.0038481335139314895,0.011672164998989851,-1.2579034289665694,-1.221784499107821,0.00018355749688582225,0.00018181431364931274,0,2.5,0.0
4,2023-01-20 14:37:59.999,-0.0178946558257813,84.49,179.114,12.246,635.87,-0.0038488875820020503,0.011672905804099517,-1.2032794986528879,-1.2579034289665694,0.0002639247617041501,0.00020364931309040422,0,2.5,0.0
5,2023-01-20 14:38:59.999,-0.017503635847758,84.47,1230.573,12.235,485.41,-0.0038496007106218716,0.011673590967983545,-1.1696516671334662,-1.2032794986528879,0.0003924316173645731,0.0002639247617041501,0,2.5,0.0
6,2023-01-20 14:39:59.999,-0.0179431295943137,84.51,347.552,12.251,491.64,-0.003850408480599535,0.011674374974564335,-1.2071499454505126,-1.1696516671334662,0.00036616089090030283,0.00034060185860126463,0,2.5,0.0
7,2023-01-20 14:40:59.999,-0.01835974190067,84.535,115.366,12.2635,422.08,-0.0038512066629197038,0.011675180292678765,-1.2426819007538805,-1.2071499454505126,0.0003498752965676351,0.000358018093733969,0,2.0,0.0
8,2023-01-20 14:41:59.999,-0.0191581001310616,84.595,691.661,12.29,884.38,-0.0038520385439305455,0.01167606816289628,-1.3108917636991892,-1.2426819007538805,0.00047014373651786017,0.00037272857251637037,0,2.5,0.0
9,2023-01-20 14:42:59.999,-0.0203010498179261,84.64,1034.013,12.3195,3631.39,-0.0038529595963076244,0.011677117155777763,-1.408574565296715,-1.3108917636991892,0.0007834977138201513,0.0003924316173645731,0,2.5,0.0
10,2023-01-20 14:43:59.999,-0.0209884304630372,84.625,179.147,12.3285,622.34,-0.0038539503213973515,0.011678283412489,-1.4672087957135789,-1.408574565296715,0.0010642314043894329,0.0004507157067295384,0,2.5,0.0
11,2023-01-20 14:44:59.999,-0.0210312882314318,84.595,106.257,12.323,656.32,-0.0038549137672797143,0.011679428595862202,-1.4706519521201018,-1.4672087957135789,0.0012188753805473108,0.0006268207251690057,0,2.5,0.0
12,2023-01-20 14:45:59.999,-0.0218541669301526,84.535,234.224,12.325,483.55,-0.00385601967082966,0.011680774653410315,-1.5408350724468607,-1.4706519521201018,0.001427979653803617,0.0008536811364624717,0,2.5,0.0
13,2023-01-20 14:46:59.999,-0.0217094632516507,84.425,603.862,12.2995,972.52,-0.003857171575314881,0.011682146644096413,-1.528168770707693,-1.5408350724468607,0.001537208509295033,0.0010642314043894329,0,2.5,0.0
14,2023-01-20 14:47:59.999,-0.0211744642629021,84.41499999999999,116.13,12.288,1156.39,-0.003858207812302284,0.011683368267544755,-1.48212878803989,-1.528168770707693,0.0015583149941768262,0.0011802143865078413,0,2.5,0.0
15,2023-01-20 14:48:59.999,-0.0208475640942644,84.445,330.271,12.2885,770.73,-0.003859198192838091,0.011684521210178454,-1.4539205839797396,-1.48212878803989,0.0015468884108815993,0.0013234275171754638,0,2.5,0.0
16,2023-01-20 14:49:59.999,-0.0200450705939649,84.52,356.874,12.29,325.1,-0.0038600436352872114,0.01168548307074514,-1.3850541617057537,-1.4539205839797396,0.0015032903197923337,0.0014468073203007961,0,2.5,0.0
