index,close_time,historical_spread,historical_LTCUSDT_mid,historical_LTCUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_4680_minutes,historical_rolling_sd_4680_minutes,historical_rolling_z_score_4680_minutes,historical_rolling_z_score_4680_minutes_lag_1,rolling_sd_4680_minutes,algo_trading_rolling_sd_4680_minutes_percentile_75th,signal_4680_minutes,threshold_4680_minutes,delayed_signal_4680_minutes
0,2023-01-20 14:33:59.999,-0.0183762380820429,84.36500000000001,778.448,12.2285,5451.4,-0.0013496525060511131,0.011857911414062283,-1.435884025562881,0.0,,5.145898254170468e-05,0,2.0,0.0
1,2023-01-20 14:34:59.999,-0.0184490120730593,84.39500000000001,234.368,12.236,777.53,-0.0013496970764942595,0.011857975293316085,-1.442009666372244,-1.435884025562881,5.145898254170468e-05,5.145898254170468e-05,0,2.0,0.0
2,2023-01-20 14:35:59.999,-0.0181071667404606,84.46000000000001,86.941,12.2435,1484.19,-0.0013496869447220511,0.011857960955014402,-1.4131839242270636,-1.442009666372244,0.00018007113041280324,0.0001479180934450286,0,2.5,0.0
3,2023-01-20 14:36:59.999,-0.0185305898896244,84.47,81.771,12.253,617.59,-0.0013497423905221612,0.01185804068292754,-1.4488774291218398,-1.4131839242270636,0.00018355749688582225,0.00018181431364931274,0,2.5,0.0
4,2023-01-20 14:37:59.999,-0.0178946558257813,84.49,179.114,12.246,635.87,-0.0013496716908683428,0.01185794105234789,-1.3952661816982996,-1.4488774291218398,0.0002639247617041501,0.00020364931309040422,0,2.5,0.0
5,2023-01-20 14:38:59.999,-0.017503635847758,84.47,1230.573,12.235,485.41,-0.0013493860582887622,0.011857535827486427,-1.3623614572618694,-1.3952661816982996,0.0003924316173645731,0.0002639247617041501,0,2.5,0.0
6,2023-01-20 14:39:59.999,-0.0179431295943137,84.51,347.552,12.251,491.64,-0.001349204128623172,0.011857274694383777,-1.3994721294219723,-1.3623614572618694,0.00036616089090030283,0.00034060185860126463,0,2.5,0.0
7,2023-01-20 14:40:59.999,-0.01835974190067,84.535,115.366,12.2635,422.08,-0.0013490145100208113,0.011856995565611048,-1.434657481022052,-1.3994721294219723,0.0003498752965676351,0.000358018093733969,0,2.0,0.0
8,2023-01-20 14:41:59.999,-0.0191581001310616,84.595,691.661,12.29,884.38,-0.001348872512851098,0.011856778305235021,-1.5020292325401197,-1.434657481022052,0.00047014373651786017,0.00037272857251637037,0,2.5,0.0
9,2023-01-20 14:42:59.999,-0.0203010498179261,84.64,1034.013,12.3195,3631.39,-0.001349044260291707,0.011857047005012201,-1.59837483562501,-1.5020292325401197,0.0007834977138201513,0.0003924316173645731,0,2.5,0.0
